Geldanamycin,Tanespimycin
12178203.5,
,
94176677.5,
926155547.333333,548418410.833333
75218183.0,56142280.8333333
,0.0
166957359.333333,89815384.5
164111251.333333,127500950.0
37349141.8333333,30386925.5
80992531.1666667,71323618.3333333
66479344.8333333,42304647.8333333
678998504.0,433280885.333333
44012199.1666667,36406759.0
30546353.2,18920403.0
162424902.166667,138797322.666667
10907199.0,
671222557.333333,441723432.5
154679729.0,104487193.666667
13678124.0,4829822.0
106363547.666667,68207565.0
,0.0
30971913.1666667,27368719.3333333
,
,
380681691.666667,237614701.666667
66823365.0,55602184.1666667
10038259.0,6754514.16666667
,19015882.1666667
27525518.8333333,10136589.8
289565108.0,162017951.166667
168594902.166667,122895322.333333
16033847.0,6958523.0
111898091.333333,65838942.1666667
8904974.5,3211949.5
47048667.3333333,29253163.5
16587455.0,8232583.5
157555982.333333,106340870.5
14746935.0,7790650.33333333
208353995.333333,88765417.1666667
,
363168251.333333,238895354.666667
129157636.666667,86986621.8333333
10988999.5,6833084.25
192690979.833333,110211229.166667
252911083.0,203267781.166667
,
18024995.0,
224353979.833333,186320512.166667
310750430.333333,150076244.666667
134079191.833333,81892830.1666667
4430063.5,0.0
660948336.0,557602279.833333
95689845.6666667,57743741.5
,
5457556.66666667,
,
61014518.0,
69959755.3333333,68807890.5
5462697.33333333,7683839.0
,100894744.25
12673915.0,37356165.5
3881149945.5,2738912798.16667
28986072.5,
15008763.6666667,13212658.3333333
57114223.8333333,37220489.6666667
6620795.0,
12690400.0,
200286862.333333,137074374.5
708259838.166667,521766906.833333
31221030.5,23306797.5
89431961.1666667,67006813.0
162546364.833333,132672891.0
13919523.6666667,25461252.0
541552190.333333,354024796.666667
11415343.8,8476058.6
26450391.8333333,47088627.0
268850416.166667,136372635.0
5400518.5,3165099.0
64000687.0,30590788.6
11504625.5,6016426.4
114023692.666667,68014479.3333333
,
287925690.833333,260159281.666667
204171494.0,150265484.666667
27255840.0,0.0
10749397.0,85312298.0
195974706.166667,131568369.833333
131823968.5,103642037.833333
0.0,
,
49125090.1666667,30436293.5
21201024.0,4588038.0
45633922.3333333,40613365.6666667
,
16584095.8,7053314.66666667
89823499.3333333,70324781.5
231749241.5,143177776.5
339008025.666667,265470466.833333
184569402.833333,126846132.833333
19188336.8333333,10240698.3333333
14327543.8,4443066.0
330388075.166667,202080897.5
356776953.666667,253967441.833333
65664477.1666667,57479939.0
0.0,
,12223367.0
81256943.8333333,42475643.8333333
19001028.0,7521166.5
,
13273391.75,
,
31243371.8333333,22407415.2
50154996.6666667,38280608.0
53786817.6666667,51734541.3333333
1440054388.66667,836486877.666667
,4212534.0
506832618.166667,467116558.166667
,
153972052.833333,85058383.6666667
66965127.8333333,41057601.6666667
20034805.3333333,17439340.1666667
,
,0.0
0.0,
30016917.5,24860838.25
294753051.5,193258365.166667
524591919.0,363517405.5
20750199.6666667,36125408.1666667
191977137.666667,141541099.4
727401192.0,804786554.666667
141958681.0,89834844.0
,12334278.0
8930569.5,5587361.33333333
40765152.6666667,30706880.0
129446776.333333,98721641.8333333
6073997.0,6301962.5
600798501.5,404290791.0
26814473.3333333,17204736.8333333
34667922.6666667,19884254.6666667
1777397982.16667,1279270918.83333
354498559.833333,307618597.666667
,9094471.0
2427886573.33333,1241168087.5
83126776.8333333,40613530.1666667
37358850.3333333,33431487.1666667
,15787671.0
6198601.75,8767636.0
,
,
73024345.5,38779983.1666667
67240058.0,39117010.0
54031359.3333333,42635335.5
228231829.666667,162355044.833333
2939981.0,
117104313.0,93703548.8333333
21606787.5,0.0
7756423.0,0.0
10167098.1666667,7289580.66666667
0.0,16613305.0
181648184.5,114536360.166667
25248277.5,
35505480.3333333,23623132.5
146907806.0,101327867.0
,8792236.0
1370907798.66667,1796483733.0
25576707.75,21193222.0
,
327454123.333333,233907434.666667
18425675.3333333,9468124.0
642115373.5,391591316.166667
53973991.5,36472427.6666667
8169638.0,12126012.0
58930349.6666667,35743949.5
,5539736.0
50028944.1666667,51265812.8333333
32387758.0,
97641277.0,69414074.0
5262997.4,5966238.0
,12840830.5
29540132.8333333,23776658.3333333
,
20491278.25,6383056.16666667
,
40914224.25,22073663.3333333
37450966.2,30690471.1666667
156139218.166667,30044511.0
17774292.3333333,11507424.0
74640839.8333333,48273950.6666667
21834297.5,18580179.2
31077306.3333333,18543722.8333333
,
83989951.5,34152694.3333333
199867732.333333,149111626.5
8650936.6,6200101.16666667
,
,
496576184.333333,369298929.166667
,7477306.25
62664417.1666667,54937449.5
6632514.25,
697709564.5,435468930.833333
157786763.666667,122676704.333333
133573730.0,99930676.5
10235919.5,6817639.0
75245499.3333333,68671166.1666667
213121433.0,164961557.833333
189713654.666667,114697959.666667
,
561143315.833333,347840983.0
40080919.3333333,29540916.5
35130627.6666667,17097128.6666667
0.0,0.0
65570486.0,32741316.8333333
44044187.0,51118432.8333333
471967605.833333,357237981.666667
11227006.1666667,8082431.0
258587093.333333,204755734.5
153563990.333333,124997833.333333
92474009.6666667,71759779.5
20584550.6666667,15914144.5
79257444.1666667,48940972.3333333
141202004.666667,100025226.0
11278562.4,6722438.5
273798266.333333,229583652.5
208420067.5,152655998.166667
5057800.16666667,2939587.0
193614044.166667,117350845.833333
32088151.0,8411912.33333333
66525777.3333333,38857868.0
3078079.5,
112031664.5,84453433.0
104835269.166667,71127054.25
3832018.0,0.0
190776172.0,153356125.5
14079036.6666667,11737227.1666667
3411611901.16667,2163357375.16667
196002688.333333,121084595.666667
51118316.6666667,30926240.1666667
24936084.8333333,20309982.6666667
11244380888.0,7320603819.16667
13616828.3333333,13251328.5
13562305.75,8006837.5
35765308.4,
454928505.5,312715071.0
82421280.0,61285594.1666667
4572057.0,
,0.0
46423974.8,27457194.6666667
51233254.3333333,44926121.4
,
54317593.0,34461883.1666667
24877205.6,18151568.0
66872773.3333333,44012134.8333333
23194713.6,27982208.0
160395605.833333,116047613.333333
28672000.0,25265333.3333333
72226866.0,64318389.1666667
0.0,
19847557.25,11102280.4
39165193.0,24277946.5
14977945.25,0.0
462799468.833333,264317522.833333
436513550.0,264064704.5
23635726.0,10806480.8333333
237438439.0,140337328.333333
,
,
65662288.8333333,32856060.8333333
217493688.5,197083147.5
,0.0
54123350.5,0.0
16513572.0,12181820.0
116163406.833333,70744824.5
20656591.0,11999764.0
600903557.5,520074126.333333
70616652.0,23819345.5
17407663.75,5504478.5
10250569.8333333,11704004.5
202667287.666667,139255626.5
45346468.5,0.0
36841297.5,27803461.8333333
,
23247568.8,22661021.0
66259295.3333333,45595832.5
19492915.5,11725209.0
265945967.0,201926303.833333
23113336.0,15296700.8333333
14581918.5,
407532682.333333,270997395.0
0.0,6355460.75
261580211.166667,201019236.4
23333228.75,13794099.75
200301592.5,139387293.166667
70761388.8333333,65415919.6666667
28473465.1666667,20887940.8
23088120.0,14306264.1666667
77224016.0,74106670.6666667
10933727.0,
,12696185.75
22291516.0,31207246.3333333
,0.0
83525047.3333333,69031819.8333333
537209521.333333,324279961.0
,
68750649.1666667,39656098.0
0.0,7055458.66666667
928082502.833333,717684130.166667
41318862.8333333,21085430.1666667
121749932.333333,64784192.5
17929996.8333333,12085177.3333333
0.0,7304808.0
1607211933.5,864457028.0
935808882.166667,725078361.166667
465352266.833333,295789949.166667
18669713.8333333,20868164.8333333
21312474.5,13160522.25
38700175.6666667,30360346.3333333
62538279.5,80720344.3333333
79977092.1666667,52778110.5
238247312.166667,203437270.666667
25519549.0,19454528.5
71154780.0,28942430.8
48703149.6666667,31203743.8333333
211327682.5,138519792.0
,
28630351.5,19840169.0
,
0.0,6940495.0
19548929.3333333,12980705.4
1049773586.5,578005683.333333
13398258.0,12625146.0
20503717.0,20600195.4
71082844.6666667,58542616.8333333
1021273073.33333,754703898.166667
37761832.6666667,48844515.3333333
33957872.0,15851251.4
66803175.3333333,52708728.1666667
159516296.333333,153313616.0
21963708.5,17621794.5
204625000.0,117173333.333333
,3453325.0
186513163.333333,113915352.0
36988965.0,12463972.3333333
,
24343584.6666667,11360876.0
70837512.5,68899035.3333333
14043586.4,7568249.6
110585688.333333,91694655.8333333
,4116620.0
3467824.0,
19697463.8333333,17394516.8333333
562616822.666667,340249755.5
8000285.66666667,
14037618.5,7711347.0
136090421.5,128050303.166667
17381960.0,6873929.0
0.0,
52955158.5,79531586.5
717918855.0,612798715.666667
41819742.2,33728761.3333333
36115527.3333333,20972353.8333333
8761916.66666667,9342207.0
72095228.8333333,44404312.1666667
69316616.8333333,37582802.5
62217366.3333333,41362564.6666667
102723383.833333,65363496.3333333
63514649.8333333,56130057.6666667
222965674.166667,137310671.0
167071418.666667,111460911.0
17829205.5,15355114.0
,
9326981.0,10733608.0
143788061.666667,98257797.5
10620663.5,5691305.66666667
42829493.0,15222680.3333333
15811977.0,
658792996.833333,405782682.833333
17850376.0,10632402.0
62219312.6,48072311.0
441973398.333333,259053984.666667
516360151.333333,264651662.833333
4840684.5,
30017765.6666667,21151794.8333333
45458233.8333333,39509383.6666667
,
,
,30462575.3333333
11439843.25,9845557.0
10155288.25,9544183.0
,3521149.0
60423879.3333333,36218347.0
,
68615057.0,51787155.0
,
61041650.0,51404942.0
270618962.0,179557920.166667
,7830878.66666667
5044042.75,
143684856.833333,120581882.666667
0.0,7343565.0
6901292.0,8598619.0
36528542.3333333,95217470.0
,4090834.5
12901942.0,
16530823.0,16519995.3333333
,
124382989.5,62198003.6666667
89834893.5,43334255.0
69943876.5,51156705.0
36340836.5,30001444.8333333
32451999.0,
41718536.5,32503846.75
10695432.0,4106146.0
18714962.0,20101935.0
0.0,8615326.0
16785459.0,7326036.2
308995016.833333,271361985.333333
0.0,
24430390.6666667,27971331.6666667
25824653.8,22837003.4
,
0.0,7499805.0
,43126129.5
13310387.0,8013001.66666667
10949657.6666667,9955624.5
31499341.6666667,19358271.8333333
,
36306789.0,26656038.8333333
135621046.0,81736621.8333333
1526445.0,
13970685.8,7868142.0
,0.0
11806104.3333333,6909466.75
8969586.0,9890490.0
159917388.666667,112107963.333333
,
12809772.6666667,15375356.3333333
0.0,8691069.33333333
31206582.75,13228820.6
,
1513581815.16667,1105253793.33333
210974516.5,130289761.5
9297267.0,15390495.8333333
33654478.6666667,0.0
9675611.5,
,
33028215.6,23938700.6
869790054.333334,552218825.5
19470110.3333333,19476085.3333333
27680566.1666667,27715024.0
82739782.3333333,53819181.0
,
105829471.666667,74723862.3333333
78097810.6666667,40699933.5
488414086.5,315923492.333333
24250335.3333333,11946846.2
83167510.8333333,62039320.8333333
95189153.1666667,65025802.3333333
,17636263.5
108316455.333333,91572601.5
91429504.1666667,61822207.6666667
39768513.5,20688374.3333333
165385491.333333,149816841.0
111740513.0,86983552.6666667
29535648.0,19241061.3333333
,
21747566.8333333,19839287.6666667
1863362161.33333,1312083510.33333
4933219468.83333,3767874608.66667
175540674.0,143807362.5
91227711.6666667,57155620.1666667
2555458939.66667,1808445473.66667
38322111.0,26177235.4
41405106.6666667,25790147.4
,0.0
468748483.833333,274209121.833333
273348360.5,249904396.0
169923734.166667,101297810.5
155005908.5,129447781.666667
15665165.3333333,13014778.5
13279596.6666667,16941572.0
106289757.0,59867481.6666667
72611904.0,47005198.3333333
999674513.0,717241947.833333
2767389591.66667,1968605095.66667
154473780.166667,84114053.6666667
6020637.0,8545205.0
79574865.5,30282615.8333333
37732011.0,22740854.0
,
38815818.1666667,26477633.8333333
,0.0
116231844.833333,178552255.333333
328828845.5,145604062.5
254170518.666667,164985539.166667
27640028.8,20862431.3333333
18808735.5,
0.0,0.0
38490315.8333333,45186752.8333333
1401125652.83333,1139671031.33333
8578171.66666667,
48540374.1666667,35654532.8333333
,
149153808.0,104964471.5
10454368.25,4537771.0
68216507.0,29899028.1666667
241771570.333333,375240384.166667
106435268.833333,93595359.6666667
,
4593667.33333333,
17994649.6666667,8926887.33333333
87052660.0,53569296.0
53964327.5,19967239.0
,
69000341.0,
748363645.166667,557231987.166667
,
,
94161220.0,62120820.3333333
12843603.0,13522086.0
107482169.833333,66881554.1666667
30388588.0,21763153.2
15947612.3333333,23577214.0
41111886.1666667,26950119.0
,
882657049.833333,703921132.833333
2547372.0,4621639.8
68644340.6666667,51223627.3333333
25917749.5,17616248.0
18129240.3333333,13775800.25
518572154.0,315855314.0
1698529242.16667,1280438521.33333
19387484.6666667,14710362.2
68027970.3333333,34679434.8
549634019.833333,340921390.166667
20659325.0,
64275072.2,54008854.0
,
,
199450828.333333,144625346.333333
,
343153053.166667,244561723.0
1064580718.66667,700132407.5
20848183.8333333,18187003.8333333
,
67462931.8333333,35466012.3333333
13540681.25,7749849.33333333
91980894.0,57183808.3333333
,
123672458.166667,128603098.166667
971678321.5,559766760.333333
25237315.3333333,10933328.0
,0.0
89021096.5,56677425.5
169296989.0,99633467.5
41802537.8333333,17364403.6666667
44463588.1666667,41767123.8333333
3976006.5,0.0
,
363122307.166667,233854862.333333
67702635.6,153104007.0
117352625.166667,93332469.6666667
13212818.4,7071022.6
518974945.0,374807366.0
552108945.666667,342436618.0
23428065.0,9312878.16666667
22473066.8333333,20013800.3333333
114907515.5,57086526.0
248460378.5,155829471.833333
10775640.5,
63388546.75,28896447.5
328051812.833333,208100569.0
59148204.0,11549740.0
20413685.3333333,4817553.0
510880508.166667,269850805.0
315983351.166667,241512749.5
185647341.666667,127872133.833333
25811381.5,20197212.0
76606393.5,54990940.3333333
39779395.3333333,11246148.4
138792354.333333,108006091.666667
956920393.166667,592680506.833333
11166151.3333333,22898981.0
898082524.0,494326410.166667
292927696.333333,191713762.666667
,
27605908.6,
26785157.0,22367311.6
3824658.5,3999992.75
49296209.0,46675443.0
,24065592.0
7961031.0,9059551.66666667
,
79559550.3333333,59717328.6666667
,60068201.0
668832013.833333,503586734.0
358768913.833333,241047700.333333
42486587.1666667,35218713.5
10273104.0,5238450.33333333
,
6860040.0,11171927.6666667
76977996.6,39988170.0
81354580.6666667,52007740.3333333
27602737.0,16412830.5
74668213.6666667,56938430.6666667
32992513.75,13212412.2
0.0,
36578212.5,17311022.1666667
55041057.6666667,59038998.1666667
3515989721.5,2120716581.66667
228852026.166667,140385857.0
85338162.0,23892915.6
49269509.5,16700854.1666667
51383461.8333333,26310689.0
174076476.5,98740706.6666667
154191988.5,49383156.1666667
49185968.5,44077005.3333333
131295846.166667,83558955.1666667
40906254.8333333,30985314.2
245137423.5,217958469.166667
61746595.5,32494956.1666667
,
257320453.166667,108435855.5
93296818.5,43254365.8333333
14971198.0,11009968.2
0.0,7475807.0
15884591.6,17827728.8333333
13253594.75,12007957.1666667
401652964.5,270373787.5
,
58769643.8333333,45542191.5
,13742619.6666667
10348884.0,9381587.0
,8705630.2
268075682.166667,230485315.166667
18974655.0,18246096.5
,9006055.5
66430604.1666667,38472558.5
23507789.0,17776442.6666667
372474297.166667,289499482.666667
,
159514504.833333,105852335.666667
348785598.0,245358583.5
8992706.33333333,4230570.5
21215752.2,22663222.4
106650589.333333,59211193.0
63904636.6666667,74099166.6666667
,
210342769.333333,166529061.833333
13538876.3333333,8372667.0
20246858.0,8921896.6
39888000.6666667,19181058.0
14796594.3333333,16628354.2
161689881.833333,87374157.3333333
1466508650.0,1310098779.66667
483045289.0,287541834.5
178445688.333333,173940666.333333
568660239.0,398343370.666667
116602191.166667,67313534.3333333
206879795.833333,130264900.0
58038014.8333333,64722649.1666667
17522404.8333333,14205634.1666667
16702561.6,12976898.2
845004018.666667,639912337.5
108033680.5,95994181.0
7472463.66666667,5946697.0
306811046.833333,221011168.333333
21044672.8333333,16973331.1666667
,
2579975780.16667,1920674040.33333
17095337.5,0.0
96246051.3333333,90664662.0
,0.0
31332065.75,13997966.0
24329507.1666667,19730912.25
,15221009.3333333
456811298.333333,263956677.666667
42332285.6666667,43418772.1666667
3474262.5,
21132128.0,0.0
2828153344.5,2205439654.5
318845568.5,152618790.833333
46041245.1666667,35970222.1666667
8937147.0,12870326.6666667
38220259.6666667,19950887.25
288570383.0,207459423.166667
43475934.8333333,18688948.3333333
6103359488.0,4220903332.33333
8503162.0,
,0.0
,6538756.0
149213045.333333,79281827.3333333
8772898.66666667,4084227.0
19755992.5,18847157.5
,9163261.66666667
17902864.3333333,7986876.33333333
11166746.0,8768264.25
363191672.5,376855707.833333
341148645.833333,315152206.5
84513011.1666667,61645309.3333333
50734531.0,
5275983438.16667,3596576128.33333
48170585.1666667,49552310.0
7288516.0,
168507966.833333,134949309.666667
535856137.0,378109317.666667
,
65008195.8333333,45178366.5
10499845.0,6366906.0
66576242.0,18824627.5
8486022.33333333,7198133.0
285826528.5,163376722.833333
11647840.0,12478171.8
0.0,4220357.0
,
13956862.2,7155393.83333333
301125037.666667,176537539.333333
180186127.0,120926411.5
250093594.166667,220966206.666667
19801307.3333333,16849248.5
95808845.3333333,73371427.1666667
9844559.83333333,18075409.6
208198193.833333,115374803.333333
261234846.166667,174278271.833333
53633000.0,0.0
166542809.333333,84026855.1666667
,
17248082.25,9178346.66666667
275429654.833333,208512909.166667
3094986.0,
13828570.3333333,8669254.66666667
62205938.1666667,21061942.0
354991235.833333,168447349.666667
0.0,0.0
44145455.0,30497313.0
,
135373414.333333,81529104.6666667
,11565413.5
41090731.8333333,39660416.1666667
5158517.25,0.0
6066590.0,8334575.0
192466479.0,122298611.666667
4996108.75,
0.0,
16952783.0,9509185.5
18206403.6666667,23177308.75
658732071.0,374418698.666667
290417889.833333,229362520.0
175256515.0,99014660.1666667
18257962.0,19056458.0
31075367.0,21659418.0
269003690.0,224979630.166667
9850905.25,4953568.0
22827662.5,19099985.0
548997366.0,439598229.0
13024908.0,5579253.25
31103488.8333333,20133181.5
40868269.6666667,22735700.0
996486449.0,704620403.166667
270848807.5,135084349.333333
80799485.8333333,67346544.5
32012464.0,49487757.8
,0.0
45648379.0,25376597.1666667
,9121040.6
,5516262.0
,6036861.0
131864493.0,80050459.3333333
107140504.333333,64316295.6666667
640479269.5,374486239.5
60966201.3333333,31533461.0
488214312.5,261606832.166667
66661215.3333333,46510306.3333333
0.0,17656196.6
9906438.4,10526500.3333333
10046201.0,12083300.5
20644542.25,54067439.2
20370263.0,11167407.0
136551987.333333,90047718.1666667
17927974.5,7055093.0
13480629.0,0.0
6188233.5,6808563.5
47599774.5,35487999.3333333
,12618517.3333333
,2809045.0
641251715.0,464756239.166667
25090546.5,12424627.3333333
39462296.0,21093930.75
79112752.1666667,51479501.8333333
44594193.6666667,40780989.8333333
536596167.5,376870805.833333
11563460.5,
13660520.2,23029368.5
27907296.6666667,20492876.6666667
,
16978247.0,8312736.25
144536023.0,89237818.0
,6273208.0
317262232.666667,206950554.5
107032096.0,41142688.6666667
0.0,
81192298.3333333,58527884.3333333
,
221068942.666667,161812959.166667
72595393.6666667,57999626.6
59561610.3333333,31304794.8333333
40234800.6666667,19443922.4
350599749.333333,221598825.833333
,
15162851.1666667,48160046.0
234431007.666667,142350161.0
,
21232282.3333333,13816849.4
21994930.5,7988043.0
78233678.5,49837755.3333333
0.0,7717655.0
5587843.0,9312145.0
14414689.0,19716051.0
15180225.0,
0.0,4630593.33333333
68472217.0,31997933.6666667
7030422.0,
21024774.0,18497396.1666667
,
74381117.1666667,50960272.1666667
17044580.25,
476529431.0,216893217.25
20910090.75,
200807399.166667,121777850.833333
28626392.6,58292005.4
0.0,2700366.5
79481059.3333333,71012611.5
55309781.3333333,21223677.25
189653319.833333,128430945.833333
8541125.6,5041535.0
54616739.3333333,55642382.8333333
0.0,
11890927.0,8149110.2
17516403.0,8642334.5
826617439.666667,615084563.5
11181902.8333333,8089794.0
152898690.0,67592971.0
65681243.8333333,20423238.5
,
531887356.333333,330660693.666667
97098245.6666667,47358277.3333333
7908532.16666667,4720785.6
29477259.8333333,25694847.6666667
103589777.833333,82951069.5
22963395.5,9938082.66666667
,10006132.6666667
88133433.3333333,74909911.8333333
9453905.8,9126949.66666667
46618331.5,29336783.8333333
67449507.0,4705371.4
19091655.8333333,18033947.2
632367705.333333,456289525.833333
378693105.333333,275234787.833333
,
,26430236.5
0.0,2895448.0
12683887.0,10341101.6
280717675.333333,189403693.666667
1166676780.16667,867404758.0
3669911.0,6821392.0
33005439.3333333,0.0
14024110.4,5142813.0
9206297.0,
549237259.666667,367253430.333333
295208046.666667,219935376.0
11021059.25,7408905.8
531466306.333333,484407171.166667
42455777.5,
75980651.3333333,46080968.8333333
437049008.333333,226768008.0
34926372.0,24661690.0
382289274.833333,304839431.833333
536879810.666667,434901069.666667
6831840.5,6058354.83333333
1513609777.83333,914030562.5
0.0,5827144.5
193624703.5,127209298.666667
,8047568.25
79406625.5,51954403.3333333
142707858.833333,106992997.5
6079800.0,
408299304.5,275261427.666667
152766428.5,93031348.5
158031421.833333,116008875.166667
19884558.5,12480563.4
19052646.0,
158234915.0,137764522.833333
23653613.8,6226216.0
110388140.0,58328160.8333333
115930253.0,65501481.3333333
74848421.6666667,44336010.5
42442859.8333333,43270326.25
81476383.5,80029902.3333333
33907893.5,22807093.8333333
49704050.4,23263799.3333333
,10438436.4
271917255.833333,332554918.333333
,
117780842.0,83510422.1666667
21251959.3333333,13125169.8
694886513.833333,524208227.166667
384325356.666667,265252087.5
35344919.3333333,26289565.6666667
14117915.5,10503923.6666667
,
21773152.5,21370465.5
376876887.333333,207579723.666667
,0.0
7041076.0,
21741060.6666667,20073260.8333333
9357186.5,4641296.0
483560157.833333,324408402.0
1911280656.33333,1372328875.5
7100825.0,4198771.83333333
12045723.6,12826672.6
84427217.0,47539730.6666667
14442337.0,13963393.0
1152127020.33333,838411820.0
0.0,
44841179.8333333,39425223.5
186420269.333333,127649697.0
241417911.333333,176338368.666667
13739616.6666667,14263897.5
,8722520.0
27263283.5,36474149.0
,0.0
224924801.166667,181609201.333333
53530511.0,
20389108.0,13406617.6666667
14637214.5,18946009.0
25368302.0,21537234.25
,
,2886000.0
,
149010573.833333,91789161.0
13574018.4,12279550.4
228029722.166667,134262367.0
170310274.833333,120851174.5
58937748.3333333,52353111.1666667
11359772.4,6310683.33333333
26372571.1666667,17026530.2
19800186.4,16176072.5
191872046.0,146184397.666667
104583186.666667,75639886.8333333
,
,
43260016.8333333,34166315.5
10203029.6666667,8745334.5
0.0,12198904.25
299616788.0,219161635.0
284813778.166667,238890684.0
16197225.6,25777759.8
141301751.333333,107179670.666667
19904572.0,
,0.0
15513662.0,15089764.0
0.0,12726905.0
147294140.166667,90642509.5
44578474.6666667,5387932.66666667
297799963.333333,211487888.333333
733193853.166667,505641162.5
5088315.0,4029579.0
,
422241072.666667,286970839.333333
,5445842.0
,14790798.5
40217604.0,44411383.0
,
,0.0
0.0,
71175245.3333333,51010575.8333333
0.0,94700868.25
6135843.0,
,
9747380.0,4995110.2
,0.0
25786886.6666667,20044205.4
,6920907.0
8344119.5,
133462895.333333,87829731.6666667
0.0,2462555.0
38186490.3333333,20571094.5
182202605.833333,174038676.666667
149927322.5,87976472.6666667
,
83538182.8333333,48136933.1666667
,
8045358.5,
24807699.1666667,17379168.8333333
,9852890.5
42076168.0,108889723.4
5957077.0,13015888.5
,
3493056825.5,2029269900.33333
5712158.0,7127338.0
256550820.5,178843071.5
,
71942678.8333333,55221100.1666667
21544756.5,11477031.0
1695503619.66667,1002946399.0
45619760.5,27809181.8333333
10558348.0,7491507.0
13021315.6666667,8650246.0
346510507.833333,193826251.0
1918379678.16667,1300926857.33333
,163031232.25
511507783.333333,367745332.333333
43617506.6666667,31602597.3333333
7428574.0,
330048290.333333,223591940.333333
,
253813734.0,134005979.333333
,
7384121.0,
0.0,
150759988.0,112121780.5
40274539.8333333,34955184.3333333
33851135.0,33744660.6666667
,
31753254.0,14692446.4
110300822.6,88898379.6666667
0.0,
40373965.3333333,29156321.0
24822875.0,10271291.4
50072761.3333333,38696070.8333333
49369397.3333333,51789443.8333333
12516959.75,7272312.16666667
16218794.6,10019574.0
10692043.8,11664150.4
,
0.0,0.0
308785387.333333,225628823.333333
28812019.8333333,21007089.5
29327722.1666667,15195146.2
,
83102875.3333333,50568145.1666667
,
,
,
10968057.0,
3090877.0,3752439.0
79608560.3333333,71187299.5
12968663.0,
670703893.666667,578920359.666667
114893880.666667,68428097.6666667
0.0,
9145541.25,
,
65444222.5,43579329.8333333
,9997589.0
0.0,18734420.0
4326498.4,
,
8052648.5,6297590.8
46971559.3333333,38825077.5
114167211.833333,63722423.6
126117488.333333,69756221.6666667
21117129.5,13684336.0
0.0,9283331.0
61367864.5,31587164.3333333
,17155584.1666667
13585813.5,5847485.33333333
21194544.6666667,22815001.8333333
,10890876.8333333
147764394.333333,137687870.833333
37495285.0,26036651.8333333
,
32124513.5,22546502.5
95217261.1666667,38299538.8333333
64973662.5,42445649.3333333
52945172.5,30582355.1666667
,
222649079.5,142603056.5
11656716.5,7049720.0
29591407.5,13321936.0
68436932.1666667,49182252.1666667
28356317.5,18371945.6666667
62897206.0,44229700.0
,
,
125223718.666667,71467747.0
,
34799646.6666667,28013448.1666667
15830941.4,6697819.0
13171270.25,0.0
197422715.5,160987606.333333
46715510.0,29172712.1666667
16587991.5,18751145.5
8115248.0,
,6785928.0
84086584.5,51242472.3333333
24061175.5,22923126.0
309097438.166667,235978755.0
24966851.8333333,14828043.8333333
54623173.5,30479225.8
357046108.833333,252789894.666667
,39344987.3333333
80212035.8333333,62178450.8333333
92770448.1666667,67372901.5
,0.0
24082109.8333333,14042372.8
25004420.0,17962056.5
9034443.0,
43463636.3333333,21088832.1666667
46188987.6,26001649.6666667
,
,10133400.8333333
7302685.66666667,0.0
12684922.6,10701305.5
33937092.25,
36724718.0,47211239.0
34084421.3333333,26960313.5
369812307.333333,201902110.833333
6811379.25,4963418.5
,16310484.0
,
239608801.0,190646022.333333
31898797.75,9093765.0
,
110130900.333333,53248846.0
135953113.0,189114844.166667
0.0,
0.0,0.0
254768860.5,172675852.5
0.0,6904090.0
,
31375623.25,16501328.3333333
267965823.833333,175512323.666667
,
15075072.2,13123483.0
228273412.666667,148614608.666667
50948281.3333333,37798698.0
0.0,
16981366.8333333,13980010.5
857557602.833333,761410116.666667
15874602.0,11624586.0
546940784.0,315524974.333333
17929770.75,14472997.0
367824199.333333,215386228.333333
24515596.0,16013974.0
,9896311.0
,23624375.0
109263737.5,82325315.0
329066386.833333,229979445.0
35853014.0,24457366.1666667
9680448.0,9527393.0
,
14410761.6,8368205.4
87746433.4,30569853.0
0.0,
,6581390.0
10346718.0,
,9961775.5
35940594.1666667,33850988.0
39292002.8333333,23816058.6666667
72322375.8333333,29072152.1666667
5963905.0,
26669962.1666667,24304347.3333333
144196601.8,114847500.5
9736201.16666667,6664020.0
37658060.3333333,22045476.5
0.0,
27310928.8333333,16560117.3333333
6091702.0,4491862.75
20743227.5,
11366331.0,
16127887.5,13278530.0
84571434.8333333,62800891.5
24952723.8333333,11313622.75
48484211.6,46705236.5
74762809.0,58594315.0
67930003.6666667,30299652.0
194530814.166667,165520182.166667
19294303.1666667,21872267.5
215933200.0,186227483.666667
285317435.833333,232984638.333333
17127322.6666667,
55539978.5,43752069.0
,
6199641.0,10722441.5
26760910.8,16438252.6666667
,
0.0,
49898050.1666667,34859437.8
,
47548525.8333333,27912284.3333333
65199742.3333333,81670080.3333333
37706758.8333333,16765074.5
43589430.5,38922798.0
140842239.333333,80423280.1666667
15161778.0,16110459.1666667
221775431.0,159448431.833333
97620437.1666667,70399459.5
25917280.2,15155266.8
138989355.4,37931652.5
95234800.1666667,57848562.8333333
948179605.333333,558766359.166667
0.0,19459041.0
28819916.3333333,27278436.3333333
,5507544.0
156803516.5,106758390.833333
51550834.1666667,32237715.6666667
24920538.0,17483499.0
46531773.1666667,34149131.1666667
299639542.333333,164477706.666667
316516876.333333,229093619.333333
30296992.3333333,14263155.3333333
60782039.0,28457417.75
214033613.5,126640571.833333
61573919.5,31442611.0
33226410.8333333,29194165.8333333
