Geldanamycin,Tanespimycin
1.1966527812444,7.8668917626224
,
,
,541.54014942129
279.771204856156,411.238797359717
0.9543280208256,155.9202980972
707.513148033734,138.956182681684
160.521956226546,699.278611225612
26.7482953051463,123.896951180224
,1460.69837745418
259.023067864734,698.815263191838
5844.89562190408,4.2307015140304
15.3805336429762,1.465945661671
651.161962042906,182.445470013439
764.508475407287,1017.63088400589
456.649235200136,5.811036688196
895.864511766196,0.1468048726622
525.569817309006,215.246312095652
94.8479953783652,205.78981576609
1.263276044127,
21.2719263669008,14.3086580085125
0.2211061232412,434.787685350474
961.009660993669,241.874752798292
103.134666131586,503.168639906157
35.2844686742739,48.1640325866818
3698.7316634793506,406.891442840264
666.97882794951,
,1043.89631038532
0.0409245552449,71.8507022285771
,
,1452.88294401601
34.8030349773208,
782.407330181396,
99.6559957391896,635.596576979461
1126.10199617636,4.4422577982309
,3668.2622420515
52.376710421101,691.735369268965
,1656.47100740821
151.659553701166,315.720522016094
69.2254543206142,115.053421747244
1.3456372920499,11.5529609631388
0.7615844448688,
,8300.86023894903
193.56897383977,614.95049373438
1.4134207803609,5.9131204147297
2560.69164303288,24.2789689094978
,
8377.05887629029,0.8331509421355
,8966.21383361205
35.1837800912455,224.470411565059
496.596293741123,134.133871354739
,2.0292332461453
25.3358862050599,
1171.70147345685,485.547521466432
5603.74935664169,5894.892129253551
,2325.27241322383
1304.07188007846,19.2940441987056
663.640555660251,
,21.1846624685776
,4.6809340209776
,
,434.638599554556
523.415538533257,1.4628901498199
,2470.31372429005
1.973501335027,0.8899954909563
862.305654850425,3.1151250534192
30.2170876910973,23.5209922874803
1669.01467387221,77.8568752736908
0.0878734676105,
501.50003251479,3.0921096451782
17.5289490851854,25.8405016609346
,772.315314309587
1.1477045350495,473.745110469806
600.656603869696,103.624174922334
1713.11871864913,345.117756617622
7768.07909342636,3.3555276568607
105.732587739966,
1287.86005183356,3.3532344247721
0.8277327501154,44.2202462958856
0.4165791719762,756.011980004104
570.683959576814,479.017285558287
607.959154785042,1205.64903782389
1616.47280197421,2384.90354398297
763.919368410534,10.3258686414012
12.7779380936285,8.5719827935345
,8802.429547423071
,72.6683370238899
,110.009022292902
,83.6346692073609
11.7196125650124,
13.0724859337857,
,2.8210328499036
293.597721525891,2.5378703422648
35.7462727945693,140.270091233634
0.6424263854123,856.994312156259
106.32419874789,9.0182809827743
,3.5211273502412
525.569817309006,
,
1199.67726820807,1.0326523408685
89.6461662164455,
1.7897785109523,
84.2815764804522,548.976705807123
,
,150.101155019994
0.7327406245609,78.7507246921938
1182.11494588972,
950.227804343189,901.635580386407
0.2187949841577,285.89127471128
,110.087490099333
9025.15841913897,
79.5168581519654,148.381263538259
,783.98455440112
2762.14405480156,231.580331576853
25.5417232980334,9.9622280411056
50.7414930102243,771.820120218712
705.795951817439,4652.38410763564
,209.440046144795
581.666215119605,298.351908024341
,47.1125486292437
632.16105883256,1024.77479151722
42.0359507168849,4686.016601157809
673.266206450633,
4.9670394003681,
,31.8078718474273
0.0728817310607,99.5593453635379
4052.3674702321905,
,360.026565269925
742.824262811659,8067.359431999929
,
618.253597265295,
34.6018418942094,
2.0935237399305,1116.43989371162
273.075381527616,12.4670596443413
70.4988827262569,783.446872226288
2.7700861565462,1.5193778594162
321.86828452276,2762.91962693302
,1407.54429181997
,
7532.89099372672,
,406.17930978029
,2.5652395433198
1027.91204169502,441.555228588374
264.588469883563,1004.08813685354
842.707976568233,7532.89099372672
694.679587564984,1238.95236930602
0.1220638707258,
402.073530366385,146.155630786082
2057.93787574332,341.447872059047
,
