GSK2879552,Iadademstat,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat
239103944.0,292362795.333333,251411682.833333,277478799.166667,340181357.666667,304761807.333333,287402623.666667
,,,8061247.0,,,
30760132.1666667,44546644.0,38763568.1666667,36094238.6666667,39780938.0,31353689.6666667,41391320.5
4943049.0,11444563.25,5213772.33333333,16667739.5,12726204.5,,
8314001.6,9103540.66666667,7883907.0,3528919.0,13550035.75,9076901.6,27216570.5
5937760.5,6890381.66666667,5811551.83333333,6135193.66666667,0.0,0.0,7154012.0
6057994.5,7618628.0,4854608.4,7124966.0,8266856.0,6221669.25,7148454.5
18839916.6666667,19454334.0,16000716.5,16046073.2,26828726.1666667,19460477.3333333,16301925.0
,0.0,2363524.66666667,,9976234.0,8849752.0,
290281114.166667,307882862.833333,256603760.833333,220865740.666667,392439215.333333,324412032.666667,266544264.333333
16529224.6666667,22528990.1666667,24456090.0,23286657.3333333,24620046.5,22527955.5,20622263.1666667
,22541333.3333333,,17764400.0,,,15471500.0
39259135.8333333,20755447.8333333,29190332.8333333,17350293.5,45009876.5,34823236.0,26363928.8333333
148112440.666667,174948992.333333,176872011.5,116793729.333333,180926959.5,159521178.666667,101337176.166667
,,,,,,
46386628.1666667,60043734.6666667,44866370.0,51965157.5,70466429.6666667,61655010.6666667,55273517.0
37873779.6666667,55312158.5,49035175.1666667,48499549.0,46166183.8333333,47567763.8333333,43474261.3333333
166221475.166667,166178810.5,137770559.833333,166513730.0,213567577.333333,168646896.333333,134582155.166667
3444895.4,3861823.6,,,,4029234.66666667,
96647805.1666667,151062707.333333,113783571.0,133572155.0,150205719.5,140256059.833333,135754424.166667
,,4905700.0,0.0,,,
0.0,,,,,33419486.0,
36800349.5,61280673.0,43482412.8333333,43992973.6666667,55971162.0,51941020.0,49724849.8333333
47203189.8333333,50118074.8333333,43452241.1666667,33288556.0,71550039.3333333,54731686.3333333,39838128.6666667
172006824.666667,166724545.833333,213063995.166667,129790858.333333,251925650.166667,207699902.333333,126964252.833333
11070097.0,18623523.25,13919212.0,12120931.5,8594760.0,11156905.0,
33398761.5,30118475.0,32901562.6666667,51375684.6666667,61827569.0,50635584.3333333,55444039.5
41176410.6666667,47420195.8,48150462.0,38137542.8333333,57710594.5,52301858.1666667,39251038.1666667
106117071.833333,119142198.5,181922696.833333,120976573.833333,136172414.833333,143769715.666667,123426303.666667
862814517.333333,981090642.5,764756641.666667,838048335.333333,1137351225.83333,937280090.833333,884006241.0
1685041028.0,2101606853.5,1735035655.5,1299598073.0,2243450499.16667,1831006450.33333,1414180129.16667
8052863.16666667,11741941.0,7797820.0,8841591.5,11846636.5,10172799.5,9814785.5
14024814.0,39884923.8,19350375.8333333,18556474.2,28450691.5,25894198.8333333,27563035.3333333
12137997.5,15276093.0,21523977.1666667,17058146.25,21331895.0,29742891.8,11741483.0
10242435.0,17412698.0,11337453.3333333,18163604.3333333,14770315.25,10173248.4,17445764.5
5552552.5,,8154893.0,,,,
6530400.0,,7599868.16666667,2658439.0,,5995496.5,0.0
17171099.0,13409575.6666667,9419697.16666667,13045272.5,17890446.8333333,14584126.5,15978478.0
5165426.83333333,3213148.66666667,6377844.33333333,3915409.5,4591729.33333333,5699237.0,
,31591726.4,,42919085.5,25680995.0,21569287.5,24574148.0
6751863.83333333,14699312.3333333,11018976.1666667,16452757.3333333,18088220.25,6674008.25,5832761.0
222946734.5,226824786.666667,239117733.5,228138195.666667,310874399.166667,269722800.666667,219140994.5
,,,,,,
149811085.0,192445974.0,195866741.333333,124714764.5,177532797.833333,163553492.166667,139415409.333333
216671265.166667,263989987.333333,180566354.0,222000883.666667,330444919.333333,243778430.333333,230651132.833333
40395757.8333333,53997912.6666667,50753001.5,35230813.6666667,51473357.5,39428021.8333333,44953545.8333333
,6670304.0,5994210.25,0.0,,,0.0
,,,,,,0.0
14166808.4,,15772919.3333333,,,,0.0
56283625.5,51976912.8333333,54082054.5,47294779.0,73568822.0,58026447.6666667,49067810.8333333
62258877.8333333,46016154.0,56510956.6666667,27970207.8,54793901.6666667,47370150.8333333,30341069.8333333
3051225.0,7100679.2,,10796270.5,6570522.66666667,7302164.16666667,11125758.6
221380533.666667,248646080.666667,220660576.666667,173440298.833333,264385639.666667,229688754.5,192635057.5
4018901.8,3679432.8,2973176.33333333,5318890.5,7480280.33333333,5461587.5,7455283.0
6702522.2,,9803762.6,2722552.5,,,4371526.0
17222729.3333333,39510016.6666667,14357498.8,5269544.0,22563366.2,23387357.0,
757946244.166667,741008711.333333,900414582.833333,623361527.666667,893081897.166667,738651670.833333,702111750.833333
,,,0.0,,,
22439876.1666667,18484268.2,19980682.2,,23701321.5,15596348.0,
56882047.0,79934262.3333333,54442313.0,71072513.8333333,75726299.3333333,60864604.8333333,60913915.6666667
,,11113231.8,,0.0,17824234.3333333,4021159.0
2238405.0,,1949395.5,2178271.0,0.0,,1931867.33333333
7790919.0,,6189969.0,10888557.6666667,0.0,9271892.0,
93639532.1666667,102933158.5,57910422.1666667,88865364.5,112697350.166667,108835780.333333,92854690.6666667
18536138.1666667,14432997.8333333,43071549.8333333,9053320.5,32408017.5,27220872.0,8185456.0
5362481.0,3340725.0,11935822.5,,,6975125.0,0.0
26147236.5,29530782.5,36115399.8333333,31963962.5,45089511.3333333,44775305.1666667,34593158.0
10243448.6,14807885.75,6731405.6,12079477.8333333,13257325.0,12871325.1666667,11642505.5
71005685.5,118391758.5,110884845.666667,105582386.166667,137287192.333333,128517408.833333,108151208.5
8490395.0,11168689.0,10338873.4,7284823.83333333,11431521.0,10475877.5,6849526.5
83216549.0,88234380.6666667,82737801.6666667,78562810.6666667,105565732.0,97564133.1666667,81112402.3333333
178062456.333333,181970137.0,148348198.833333,119281949.0,175020982.0,161778909.0,124216819.666667
42591664.0,43194975.3333333,42226653.1666667,35685326.8333333,57435548.0,46697561.0,33771835.2
157054262.333333,201237681.333333,109474751.833333,177021983.833333,237446376.166667,201881648.833333,195361551.333333
,,,,11189611.0,,
27138157.3333333,33044664.75,34919446.8333333,20127766.5,33162630.8,25572182.1666667,22279463.0
44871251.5,,37644262.0,62287699.3333333,87859631.1666667,79440242.6666667,74345012.5
,,3422872.2,,,,
154614092.833333,137257716.0,130407503.166667,106185432.333333,176717019.833333,135135165.0,106065751.666667
30373730.5,31688368.5,26951297.1666667,26768464.3333333,35721047.0,28137693.0,23006828.6666667
50516904.5,51895957.1666667,58925070.8333333,30631373.6666667,59471112.3333333,56541442.6666667,32919634.8333333
14458723.0,18355438.5,6450318.83333333,10375423.0,17499892.6666667,11836117.6666667,9099099.16666667
4285317.66666667,,6333848.0,,7853140.5,,
21403952.0,,0.0,3809145.0,,,
45704290.3333333,46958566.0,55866772.1666667,39242982.6666667,63781419.0,56488419.6666667,47467136.0
52581679.0,102268992.5,61210889.6666667,108852313.833333,75466746.3333333,78775393.3333333,101251577.5
13589665.5,18812681.6666667,13221604.1666667,12102327.0,25271119.0,17424182.8333333,17352837.0
50735244.8333333,63829480.6666667,66559564.3333333,48977171.5,74527023.6666667,66296698.0,40080568.5
7948642.6,7537518.8,7696873.0,17028669.4,13621069.0,10172298.6666667,7321282.75
333260626.833333,415087945.0,342066234.166667,282836241.333333,445732827.0,398735895.5,285739343.833333
114835214.5,112157980.5,155171078.5,71429222.0,143737085.666667,126318036.0,65806202.5
1859294.0,3768960.5,,3708327.5,4420979.8,3906605.0,4074700.66666667
71439026.8333333,92175714.5,115856363.166667,74991890.8333333,115437379.666667,101618365.666667,82144233.5
,,,,,,
47520132.3333333,26915818.3333333,19622377.1666667,,42614256.3333333,45816427.8333333,14331436.8
,,6705950.0,,8342400.0,6107200.0,
48268770.5,55170404.0,51261431.5,53879553.6666667,81367176.5,74186414.1666667,62386823.3333333
87421356.6666667,75054239.1666667,94145612.6666667,82000019.1666667,94924061.1666667,77179741.1666667,88386704.5
28271160.1666667,37289884.6666667,17254680.0,42352017.5,39584515.1666667,31691965.8333333,42579243.3333333
103975405.833333,176457707.333333,76975813.6666667,126901651.666667,159281445.166667,135022291.666667,155518468.666667
20350378.0,19655530.0,19019385.0,16462701.2,34021445.5,22153441.0,15828105.8333333
7271910.16666667,10964885.25,4844811.16666667,6913808.75,10166474.5,6497615.66666667,8784032.5
433984404.5,562008585.666667,466544051.166667,412328807.333333,616288735.833333,444831606.833333,466873691.666667
14038241.0,14468911.1666667,13054484.1666667,18792507.6666667,17659195.8,15837379.0,13588557.3333333
712174097.0,826021662.333333,963141307.333333,531095862.5,964354959.833333,824690410.666667,574385565.333333
8376431.5,,,,9965679.25,10410508.4,
,,,,23589979.0,18550845.0,
2612816.0,17493352.0,,0.0,,,
13134593.75,33444189.0,12234905.0,11078638.5,17886098.3333333,14543908.0,12460941.6666667
36917413.8333333,61115235.0,,31475339.4,7202807.5,,
5666463.2,9710642.66666666,8873999.66666667,5693522.5,8467830.0,6458581.5,5366711.0
21423651.8333333,27821997.3333333,17137821.1666667,38531697.0,30991984.6666667,24638145.1666667,31271274.8333333
10211984.75,10405421.8,7550835.4,7867775.66666667,11206666.5,,9736123.6
3698059.2,4709166.0,2555091.5,0.0,5052420.5,4502803.6,5086246.0
45904632.5,44728874.1666667,49945265.5,39532623.3333333,56602559.5,48249396.0,40921499.1666667
37758746.5,39850794.6666667,26901564.6666667,36333753.3333333,51648183.3333333,46587239.0,30054550.3333333
109318617.666667,130641612.166667,132443631.666667,107523183.666667,115413923.833333,122754414.5,108774132.833333
295473755.666667,331186355.833333,331758457.5,254083842.166667,471475169.666667,360606849.5,317761767.666667
,,8329084.0,0.0,0.0,,7564555.0
16798293.6666667,26672164.1666667,21307208.5,24088246.8333333,28113182.6,23536002.0,24817783.2
6603538.0,35543973.0,8201139.2,14719583.0,14490172.0,8540348.0,21827535.5
16953262.5,14597339.0,16930318.8333333,,19766425.4,17514875.8,3085644.0
11815956.0,8389157.66666667,5503027.0,9707760.6,,8406163.0,0.0
153649646.5,170036105.833333,108480510.5,139716725.0,196847715.0,177231885.833333,138165522.0
0.0,9233372.0,8130128.0,9184907.66666667,11002338.0,14172000.8,11445013.0
385311827.5,420107222.166667,434557965.5,335831443.0,461973949.5,400736992.0,352007490.166667
25382977.25,26512325.6666667,41148099.6,,0.0,,0.0
34687823.1666667,45813349.5,48575363.1666667,48259872.3333333,66058296.8333333,59465448.8333333,39982562.1666667
101574515.166667,125430036.0,106954573.666667,94570156.3333333,130883142.0,116432521.333333,117261412.166667
591282403.833333,675943163.5,751319290.166667,563117978.333333,652795999.5,618974131.333333,604226047.166667
793602288.0,579554247.333333,1103866009.66667,399775632.0,844894409.166667,675949305.5,548761841.5
43001356.3333333,64585732.1666667,59889314.2,72986696.6666667,66895725.5,52909738.3333333,74431866.5
,,20873726.0,20339740.0,,,0.0
35060819.5,35814039.1666667,30207593.5,38327504.6666667,53511370.1666667,43030727.0,38817864.5
15536999.3333333,19798809.25,20482109.3333333,16776843.6666667,30068481.4,20900498.3333333,17533860.5
779440292.0,872412917.333333,759377027.5,831589452.5,1168709507.5,993303987.666667,867743456.833333
57036584.8333333,59112427.5,48404317.1666667,54076846.5,73714006.1666667,63813110.0,54394960.3333333
,4827923.66666667,1831632.5,18322851.0,7612292.0,9916025.66666667,
130852584.666667,147807344.833333,113081705.666667,138044559.833333,214306397.166667,180686875.333333,140022637.833333
40805589.1666667,64282799.8333333,54010709.6666667,39233711.0,58607211.1666667,47186512.0,51755190.8333333
21360829.0,14924349.5,23099233.4,,24522434.75,21998985.8,0.0
,,19671912.5,0.0,,,
,,,,,,
9361591.25,6732606.0,7021250.66666667,10218449.6666667,,,
21618306.3333333,22325677.8333333,28885353.6666667,28214567.2,33082975.0,30033166.6666667,19707233.1666667
86846084.8333333,93216055.1666667,89685055.6666667,56393449.5,112377404.333333,90562722.5,63706486.0
13326288.5,19431752.8333333,14108009.6666667,16986730.1666667,20079588.3333333,19978526.5,14692020.0
13049673.6666667,18599274.2,5754534.33333333,24938193.3333333,16303533.1666667,14974337.1666667,27485365.0
47493957.1666667,60285530.3333333,50933028.8333333,63000060.5,73752890.1666667,61320701.0,58053395.1666667
17250987.5,18340895.5,24400908.0,14865801.8333333,27989759.5,29125396.6666667,16603424.1666667
157207010.0,204259568.0,197447313.5,171185656.166667,211519076.333333,194645020.5,162335159.166667
13304989.6666667,18529138.6666667,11314721.5,16679931.1666667,26339562.2,21258370.1666667,14279901.8333333
11514354.5,11262940.3333333,7435771.25,10951789.0,19854944.3333333,,12151430.0
23754452.5,38978248.3333333,24917409.8333333,15394123.6666667,26127855.2,28637327.1666667,1435759.0
1748634883.83333,2436882349.5,1431711021.66667,1952349905.33333,2368950082.66667,2078543624.16667,2077241732.16667
23882485.6666667,40265687.8333333,25559781.0,37479453.6,32466827.2,32942137.5,26930792.6666667
20999013.0,22844142.0,17063245.1666667,16976762.25,24897402.8,19354386.2,16085729.0
531834205.5,614104218.0,455858212.333333,442973115.666667,675824078.166667,582473248.333333,449610012.0
8623640.16666667,15719895.8333333,8175619.0,23373639.1666667,11969233.0,10986529.3333333,22360385.2
168899257.5,182572204.166667,176566774.5,129603677.166667,227530872.0,182464583.166667,131913781.666667
22258995.3333333,19174507.5,35186368.8,23075460.0,27473359.5,23627359.2,30173206.1666667
34322173.1666667,51523392.1666667,29644858.0,43124615.3333333,53168859.6666667,44776223.3333333,48744840.1666667
1064381337.83333,1230520164.5,1627034162.33333,832918882.333333,1144620776.16667,1001442936.33333,767394962.333333
6857428.0,13332228.5,8483180.66666667,7972919.5,10386148.2,8006121.0,7531494.6
10544964.25,5530540.0,4116644.5,7908681.6,9762528.66666667,8307389.0,11060371.6666667
142918538.166667,187561862.166667,148253391.666667,201171603.666667,259561392.5,234917729.0,185525904.5
2601544.66666667,,3077752.0,6816586.0,5119049.33333333,4153087.8,5137300.0
8126100.5,,5654809.0,,,12869875.4,9338869.5
,,1786270.0,,,,
17255626.0,,10718640.8333333,,21820267.5,12256261.5,0.0
72818539.3333333,77878219.1666667,56560004.5,72765404.8333333,117778788.0,109316396.666667,84665812.8333333
,,,,0.0,0.0,
40897120.0,43915174.2,38193107.6666667,36448422.0,56042099.0,47845101.3333333,51222485.3333333
,7850714.25,8846461.8,6116842.25,,7318583.0,9074325.25
4490224.16666667,13681958.6666667,8672183.16666667,73402201.6,37510092.75,4395352.6,4428908.0
20919687.0,,,4477111.66666667,,,
,,,,,,
77480102.3333333,111856015.333333,123024707.166667,107219794.666667,152487851.0,117268474.0,112215612.0
8795187.5,10866657.3333333,7605163.0,,,,
4956379.0,6284189.33333333,4359002.6,5532854.0,8498055.0,7053472.83333333,6922223.75
8862710.0,12720666.8,11341515.1666667,12161540.0,12947192.6666667,12843842.6666667,17131197.0
,,611329483.5,,,,0.0
6100930.0,10381757.6666667,3617425.0,0.0,,,5996232.5
23113424.0,31095693.5,17739538.5,14201942.0,28144207.6666667,33398945.5,17936359.0
44096760.5,49433300.1666667,52718971.5,34417107.5,44268329.0,44517851.3333333,36758993.5
565369937.666667,685416224.166667,633731601.666667,516943251.666667,836408557.0,677823008.666667,567646720.833333
81185065.6666667,87024714.3333333,91777828.8333333,77223417.5,111039404.333333,79640270.5,49359735.3333333
,0.0,,,,,0.0
,5290269.0,2814491.0,3112863.0,,,5588591.0
33931323.8333333,45316038.0,30698618.5,24256769.1666667,35876168.8333333,29725842.8333333,27858305.5
7810194.0,4093075.0,0.0,5920808.5,,,
13845853.5,1838454.0,,,16969210.4,11972687.25,
1389643095.83333,1708650204.83333,2071041501.33333,1357829135.0,2283618359.0,1868854836.16667,1619373366.16667
,,3891800.8,,7130300.0,,
12080657.75,,7449517.0,,10423523.8333333,8741906.8,3359965.0
185217245.5,227169415.5,202466718.666667,157257248.5,286669918.5,238345672.333333,175306874.333333
25806456.1666667,18029288.2,38853326.3333333,13508068.3333333,27263908.3333333,21007715.6666667,11383741.5
823927464.333333,905628841.5,949911376.5,798071940.166667,1021334132.66667,907399956.833333,872351599.333334
301425182.666667,403190794.0,367631907.833333,369070768.833333,484576342.666667,435806316.666667,369031303.833333
256880348.5,450339228.666667,255903334.166667,400553322.333333,420664195.5,352292031.833333,402429956.833333
46454749.3333333,43152577.1666667,41176064.3333333,26400020.5,52032735.8333333,44655441.3333333,28596760.5
,,,,,,
,,4577757.0,,0.0,0.0,
185396018.5,233424176.166667,229389663.833333,139882304.666667,221276982.333333,169061165.666667,135620208.333333
125025376.833333,132058170.666667,131393560.666667,112705408.833333,187319691.5,156848309.5,107811547.333333
177809532.0,240005415.166667,157134827.166667,286557264.833333,225375823.0,205036357.0,241348520.0
3551750.5,3044725.5,,2531224.0,0.0,,
7392201.0,,,8216329.5,,9583289.25,9571489.25
33967205.8333333,42477059.6666667,51069082.8333333,50300287.6666667,45871266.8333333,37813482.5,53215829.0
120219757.166667,117839747.833333,134233131.666667,86069086.6666667,121184687.666667,110407339.5,84016003.1666667
49819010.5,60459494.3333333,60019911.0,45217039.8333333,68914387.8333333,66339434.1666667,43943093.6
3575939.0,9127847.75,22021209.3333333,,,,
24903027.1666667,24242277.0,37620559.5,33004273.6,41067694.5,37075453.6666667,32178204.1666667
38790901.1666667,35044319.5,41427650.8333333,23280326.8333333,47195970.1666667,42313354.0,28381441.6666667
5126649.5,,2390118.5,,,6474172.0,
1236326194.33333,1276236321.83333,1425747567.5,964146100.166667,1581348579.5,1343614347.16667,1106299385.16667
1669244652.16667,1979727484.16667,1560287959.33333,1924895822.5,2523851218.83333,2119239725.33333,2100480879.0
7608570.0,9221677.5,14567197.6666667,0.0,,,
6894565.83333333,5749302.66666667,7671133.5,4584976.5,10528325.8,8960549.8,5113300.4
146935849.666667,168754800.5,182973064.0,125431221.5,217156937.166667,176586247.833333,129169667.5
,8462841.5,6681959.66666667,4816349.5,0.0,11058658.6666667,
17775880.0,18519369.2,14579207.8,9394126.33333333,23692656.0,,13573930.3333333
20840640.6666667,30116434.3333333,31979673.1666667,25716661.0,58027898.8333333,66326558.5,25971842.5
,39552873.0,,7248108.0,16548447.3333333,,
140452038.0,200107126.166667,178458014.333333,160774820.166667,190347662.166667,155259279.5,142824193.666667
195751020.166667,221170687.333333,271617417.333333,201137991.166667,252110070.333333,234360366.833333,219274434.666667
94638619.8333333,111967789.0,188863702.5,102865921.6,83779650.1666667,76572442.8333333,102938530.8
21956984.0,47697387.25,30864820.1666667,36039147.5,42593750.25,34279708.75,42562355.2
12882167.8333333,14750517.6666667,14054242.8,12317154.0,25837008.0,10623091.3333333,7441493.66666667
18564155.0,26530747.25,,,23058974.8,0.0,
,18477694.0,,,,,9894036.0
8118711.83333333,10831292.4,6974862.0,5790766.5,17777522.0,10690594.0,11538922.0
36850579.3333333,60019923.5,24753388.1666667,61547651.5,63306003.0,50303719.8333333,62985608.8333333
46131913.6666667,58436988.6666667,35633023.0,50007137.8333333,61750019.1666667,59353754.0,53789949.1666667
,50509633.3333333,,23878666.3333333,22094891.0,,0.0
100821078.166667,132161005.333333,96950594.0,66995926.0,139616541.0,106896476.333333,87005980.1666667
,,,,,,
14225034.0,13805947.4,18943156.0,,18928501.6666667,21378921.0,10361200.3333333
9819176.0,9000199.5,4071510.0,,0.0,,
15184408.3333333,16226942.0,16851740.5,15678524.0,23352157.6666667,22074824.3333333,19098358.5
,,0.0,,6286807.5,5431973.5,
176885075.333333,188486970.333333,144938708.666667,161859027.5,272219444.0,237349022.5,185997403.5
111378124.166667,159145057.5,47861139.3333333,143614281.666667,173375753.166667,165566383.0,144913221.5
65787260.1666667,80385484.0,76703778.0,49994613.6666667,91434283.6666667,73985691.8333333,63136306.6
39498897.5,58378789.0,26532469.6666667,47182581.5,51060409.5,44675820.0,51075462.0
6625652.5,,7043950.5,,11822268.0,7259344.0,16858176.5
32036498.0,,41979551.75,0.0,,,
5843450.0,7738850.0,,4666050.0,,,4090300.0
30559505.3333333,23296579.8333333,29883760.75,18434196.25,49233794.25,37643842.75,17422922.5
509125313.333333,492651770.833333,678936300.0,339462789.0,584497915.666667,528856771.166667,375193510.666667
109526891.0,141992422.166667,128917807.5,158702201.166667,190593412.666667,164912855.0,166170689.833333
2182224.33333333,,,,5717220.0,3061480.5,
8181520.5,11420099.6666667,6815645.6,9286602.0,12237720.3333333,10223628.0,13500562.1666667
46014103.3333333,61744011.0,43347756.3333333,45854361.6666667,61303426.1666667,50947992.8333333,57939066.6666667
75358923.6666667,77084417.3333333,77634400.6666667,63344380.8333333,107334211.666667,75929550.6666667,55052688.8333333
576034978.666667,714677744.666667,767943913.333333,457891388.333333,775341525.0,640254630.833333,470667392.166667
3432249.33333333,8596781.66666667,2747824.16666667,,6342716.0,,
,,5328532.0,,,,0.0
29273696.1666667,26558796.6,33200140.4,49775199.5,50154802.1666667,33893887.8333333,39320587.4
0.0,,3067449.25,,4416877.0,,0.0
4310582.25,,4922014.0,,6644359.33333333,5086721.0,
110123648.666667,132603753.0,99963236.6666667,113250928.333333,138299654.333333,144026674.5,118559850.0
445204846.666667,500466702.0,621333277.0,528091076.0,654609290.5,553787443.333333,491639804.333333
6327498.6,9391194.0,6538305.83333333,9496176.33333333,10919107.0,9541127.2,7104565.5
111857468.0,130542677.833333,145141408.0,108685000.666667,173454135.333333,150216205.666667,115771902.333333
217557768.333333,321298305.333333,333386105.666667,230151851.833333,268878031.333333,252512680.833333,237255136.666667
26369228.0,35328049.5,18384336.3333333,35606401.5,42837518.5,34748947.0,33249608.0
67668837.1666667,82104310.1666667,71698036.3333333,70961883.5,104811382.666667,74543062.6666667,70764109.1666667
451941849.666667,563608897.666667,276456378.333333,610780282.333333,637091757.666667,537250463.166667,506098067.666667
13175313.5,15621195.0,14141161.6,14087517.75,18755044.5,12700820.0,14227774.5
23735800.0,15726791.0,39610140.3333333,,23285534.0,,
,,8767872.66666667,,,,0.0
20556949.25,42309879.5,58944273.3333333,44387055.8333333,30300907.8333333,20044071.0,53636618.2
66461116.5,111485345.833333,77897802.1666667,70281633.0,104646362.5,87631858.8333333,73248984.0
243973030.166667,310512685.5,228647877.5,247896315.333333,346548281.166667,301149916.166667,253957785.833333
71993531.0,127415889.5,64349521.5,99288777.5,135449587.666667,120681332.666667,96660000.5
183353354.666667,205042952.833333,153582398.166667,181112377.833333,265840391.5,218841694.333333,185462192.833333
11482128.0,17132207.0,,0.0,,,
1671759358.83333,1961601742.33333,1512907404.33333,1569220338.16667,2203601241.66667,1895500008.0,1682855012.16667
16649303.6,16315533.25,13555145.0,11670014.0,26261678.5,8593405.33333333,12118556.0
354548950.166667,421869790.0,335979091.166667,315798322.833333,515233957.5,474868259.0,312071169.5
521402347.166667,659751828.5,637230925.5,478287514.166667,704271107.166667,636940724.666667,528411734.833333
49578080.8333333,60630505.3333333,59855224.0,56296830.6666667,78224348.5,64232115.3333333,63094707.8333333
43086128.6666667,57903103.5,36340579.8,54679866.6666667,53789451.3333333,45144953.1666667,70519615.6666667
,,,48957037.5,63386254.5,70197348.0,
564444391.5,843570845.333333,441803334.833333,637637980.166667,810178290.0,724438776.333333,710570100.0
,0.0,0.0,,,,
494870982.333333,572956009.666667,545025632.666667,450595301.166667,778426639.5,631104689.5,470805562.333333
46636569.5,76366324.6666667,49148170.5,61798106.1666667,80586638.1666667,63154714.6666667,78160870.6666667
30339276.8333333,9717535.0,10475245.4,7160409.5,8908415.0,8558980.66666667,6157939.83333333
165216310.0,184744632.166667,166981523.5,195277645.5,221446277.833333,231348152.5,187026381.5
3752830.5,4217755.0,2962619.6,,4067355.33333333,3813820.5,1964921.0
0.0,7319629.25,2921415.0,9233805.33333333,7859280.33333333,,7254928.8
80610521.3333333,82902273.8333333,67541064.8333333,68382219.8333333,112989705.5,94323866.6666667,72659134.6666667
9183155.16666667,8691054.33333333,7027793.66666667,7201446.75,9688630.66666666,7007262.4,7883489.0
,,12260674.0,0.0,0.0,7373244.5,
738032277.166667,921032597.666667,978063742.0,710268184.833333,924093113.666667,737211590.0,773886496.833333
,4659240.0,629127.0,,,,
102794044.666667,133616739.333333,116099913.666667,103164397.5,141847238.5,126583552.0,117929755.5
1099070309.83333,1188779957.0,1014366732.66667,996572234.0,1464137275.33333,1226245540.66667,1014023001.5
8943213.5,10529079.4,8972928.0,5899886.0,,9664540.4,0.0
139873556.666667,205672901.333333,152692138.833333,212369097.0,199196190.5,165426781.166667,181619626.0
56285048.1666667,48889913.6666667,51136656.5,51556532.2,94382111.75,78066027.0,63084154.75
1379921550.5,1241011339.16667,1574602052.0,782240220.5,1513755286.16667,1255451609.33333,930919308.666667
,0.0,4263490.33333333,0.0,,,
404499405.166667,477254221.666667,475888376.833333,322682282.5,596745611.333333,536727164.5,372703428.166667
31893197.8333333,46689283.6666667,28141515.6666667,45330098.6666667,48725627.4,40407129.5,45782191.0
29782769.6666667,38031417.3333333,42825860.6,33766578.8333333,48185730.1666667,38184916.3333333,37512520.0
13491150.6666667,18774490.0,14142101.0,15206188.8,14773952.6666667,15096909.0,11990029.5
8993987.8,15302763.75,6855453.0,11441118.5,15739114.0,24369825.75,14614245.6
722101465.666667,807664749.333334,759153836.333333,611024262.333333,866844061.833333,758171754.333333,590220676.333333
6668094.5,9233086.66666667,8807081.6,5840527.33333333,17330347.25,10802830.2,
44780516.8333333,40052795.3333333,60964072.8333333,34080007.5,47766921.6,39249370.5,42465931.1666667
868288867.5,857985520.0,863172315.666667,895841652.833333,1214297619.66667,1049060025.0,963927982.666667
6710334.66666667,5224405.0,6847814.66666667,4346492.4,8812484.0,6663450.6,5545774.0
25327816.3333333,43393082.6666667,39497124.8,20799227.2,,14066223.5,24189925.0
415191437.0,494162857.333333,502819175.0,348264670.333333,561576706.666667,476573954.5,408208837.5
85771914.5,78025620.6666667,71358118.5,68023352.8333333,117539572.333333,104339116.333333,79083095.6666667
,0.0,1028435.0,,1525940.0,2775799.0,
19686636.6666667,20964317.4,17072185.3333333,10350023.75,26169880.8333333,21380709.1666667,14578175.0
147631352.333333,363315956.666667,160098008.833333,163346220.333333,256520317.5,241168539.833333,212071911.833333
10106667.8333333,14651748.5,9194987.5,8515879.0,14035509.8,14684400.0,10747695.0
7499059.5,,,,6472673.0,36003276.0,5918466.0
23862257.6666667,35785235.0,7948383.0,,37042511.0,29958198.5,
32459310.8333333,45657011.6666667,18591773.6666667,27955060.5,37574158.6666667,31932063.0,34439449.6666667
324973453.833333,439588837.166667,370078147.166667,313067110.166667,558673838.5,473324088.0,369593235.666667
4872760.4,0.0,6689945.2,,5797302.25,6260562.33333333,7919317.0
166381168.5,205922274.0,199743296.0,147305746.5,266728482.166667,213588332.333333,148773544.5
8407109.5,8448674.25,11488329.2,0.0,14174029.3333333,11624987.25,13273326.6666667
87705145.0,150724379.833333,139661239.666667,100449200.5,137883829.0,137730234.166667,103503705.5
,3324050.0,0.0,,,,
14030931.0,18200541.5,4627064.16666667,12095281.1666667,20156705.8333333,16542209.3333333,15833539.3333333
4560493855.33333,5233054649.0,5537329350.66667,3868576968.0,5689706004.5,4757518035.16667,3982736191.16667
13438152.5,12293877.5,5875436.5,13120007.0,16388726.8,17869125.0,14237451.5
13107731.6666667,12088092.0,5103131.4,11579295.8,15589362.75,15608326.0,14511689.0
10356830.8333333,17202273.25,17871678.75,11486402.6666667,21325880.0,49654875.25,13006888.6666667
57649942.6666667,82804692.1666667,46096926.5,48570203.6666667,67206995.6666667,57206113.3333333,46615106.8333333
244972863.166667,172022874.833333,704699938.166667,250761481.0,374268672.666667,357312798.0,212027425.333333
,,,5846967.0,,,
231274362.166667,289526214.5,232046924.666667,306293402.333333,362070861.166667,308547829.5,256318458.5
28967714.5,44894046.0,25071704.8,48681722.0,61196979.6666667,52336914.5,48966775.6
449489793.166667,614758661.5,553223329.0,536020952.5,741929780.5,610541088.5,567520419.5
,2248724235.0,,,,99405380.0,0.0
