Selisistat,SRT2104
191392677.0,284897526.666667
1309093874.16667,1377560542.5
147505510.5,140422113.5
514991843.166667,480450095.0
2553261833.16667,2219307473.5
15626584596.5,17757051330.1667
660045243.166667,653109347.5
1097021620.5,964217376.333333
2380926669.5,2375334680.16667
10697740.0,15723680.0
3538061930.5,2901971258.33333
29181875.0,52860492.1666667
18974098.8,10697299.6666667
26830150.0,
332259231.333333,665978635.833333
32283295.8,57601866.8333333
298701207.333333,380569270.0
,
81616770.6666667,222505474.5
10221925.5,9573607.33333333
781682541.666667,442706281.833333
30680413.8333333,18748042.8333333
87384569.3333333,38489710.8333333
1231101130.0,980263856.666667
2924116056.66667,2413033761.0
3438070883.33333,3545344232.16667
,
4525890.0,
1092825326.66667,1167131823.83333
167927290.333333,166627377.0
64657088.0,72895366.5
91323941.5,93253755.6666667
3360584029.5,4670319956.5
1063811253.33333,905895270.666667
152035667.166667,102524465.166667
1455949715.66667,1550891170.16667
23889366.0,32132404.75
137057714.166667,129747739.166667
193284935.333333,207639690.666667
15109199.0,19329762.6
663015124.5,638322912.166667
67221346.0,61644498.5
,
364152074.333333,397688788.333333
12913348.1666667,10030312.1666667
544613628.5,673034533.333333
450996776.666667,526572921.666667
536835837.833333,80162760.0
20097905.8333333,14946909.8333333
209484778.833333,193090181.0
814007213.833333,764724116.0
306519669.833333,467393153.0
4416679664.5,5021950161.0
446662925.666667,502902979.333333
2083145556.33333,1079511908.5
336025621.666667,279921408.666667
11244981.0,13152474.3333333
222316323.666667,306433506.166667
301386815.666667,315397638.833333
83252198.6666667,102366437.5
45337808.0,37227812.5
51802197.6666667,65754334.4
1129307137.5,1082554409.5
13388033.6666667,8095189.16666667
13180467817.5,11156019088.1667
47963473.0,
60199108.5,168531306.666667
96961097.3333333,130989361.333333
87107663.6666667,53013487.5
2133595055.33333,2215394771.66667
211544164.0,91733043.3333333
,
466131494.5,1046629568.83333
2238939536.33333,2050247467.33333
533162676.166667,445287553.666667
11125386.3333333,7587706.0
1739822369.5,2078649519.16667
357312083.666667,307748389.166667
2227215201.0,1646333439.0
1071102338.0,1167052335.83333
88098817.5,86296828.8333333
106346340.166667,100939351.5
227917767.333333,362391381.666667
2433600219.66667,1724729597.5
104726911.666667,80780854.3333333
57910753.3333333,64142117.3333333
1063197333.16667,815859620.666667
549736591.166667,584496120.666667
972671890.666667,948144501.5
266181638.833333,208203032.833333
396099421.166667,406980879.333333
1332560629.83333,1337115028.5
24710800.1666667,33195302.0
913825119.333333,987694446.833333
1067611872.66667,1043474126.66667
20224801.8333333,22422508.5
43726366.3333333,22586465.8333333
95094838.8333333,110531799.166667
310374481.666667,237303866.666667
409781970.833333,297418835.833333
10774929126.0,8186918424.16667
4354982261.0,6636451624.66667
552038825.333333,353873776.833333
3498872636.83333,1274250432.66667
2849976001.0,786680206.833333
3252484756.33333,2133117502.0
378682804.833333,514181424.833333
218564078.166667,220566835.666667
,
143178348.333333,153893615.0
4584290076.83333,4979268339.16667
68347624.0,98669487.5
191496281.166667,206841809.833333
0.0,
65960666.6666667,59789357.4
1561328607.83333,1438585753.5
4216396237.5,3159613493.83333
21755630.6666667,
3157719762.83333,2454573803.66667
1711657490.5,2731138432.0
93770817.3333333,74577165.8333333
90687442.6666667,72669030.8333333
1363103124.0,1322927837.83333
342028213.666667,182805609.0
,0.0
2861656607.0,3152274418.83333
42683054.0,50364689.5
,
39797494.6666667,30307124.0
110466647.333333,80146376.8333333
237081914.5,130910705.666667
900863802.0,1015678869.83333
607706754.333333,455678501.666667
24535790.6666667,27042390.5
292562273.666667,306846135.833333
258478601.5,330674134.333333
,
7083630.0,
103823984.166667,108909484.833333
524900965.666667,439502006.333333
11173150.0,5791615.33333333
400550283.833333,286032917.333333
267162469.166667,400520807.0
12734473521.3333,9780755360.0
74933094.5,92368272.3333333
,
,13220847.0
24660619.8333333,27446961.6666667
59265693.5,69499674.1666667
60616695.3333333,25440648.8333333
7075029214.83333,4547551057.66667
17731547.1666667,19210028.6666667
587573393.166667,463822922.666667
,
96248631.5,73919981.0
417820436.666667,345179501.833333
103357558.5,25884288.8
286211824.666667,153159188.166667
76010692.3333333,67070996.6666667
44396644.3333333,52792041.0
83552492.1666667,73263883.1666667
1001741240.33333,1309265162.83333
10568611.0,12951111.5
1792590930.5,2191645788.0
2120440645.66667,1978609088.33333
14961851.5,5475802.6
2849313810.83333,2922231426.0
5069248070.0,4558078102.5
48708775.3333333,32022849.3333333
280826429.0,711303876.666667
80797872.3333333,152355923.5
320259188.666667,321082867.5
8306845175.83333,8894934911.33334
40391211.6666667,18878130.8333333
64374926.3333333,89582739.0
4516687575.16667,5046111714.83333
0.0,
8542113.33333333,0.0
457288150.0,439979112.166667
268043789.833333,93856286.6666667
,
82077512.5,74367158.8333333
3485852041.66667,4474396377.0
1499406723.33333,1452089819.66667
99853185.5,93348902.0
3508128660.16667,3312667978.16667
323546008.666667,346331373.333333
0.0,
9210325.0,5945649.0
180782354.5,214054142.833333
168194704.166667,100041628.166667
39791978.1666667,23695721.5
1110577466.16667,747567967.5
3340513173.0,
616655877.333333,428740029.5
4186113996.5,3969867183.33333
,4232180.0
311272645.166667,334366536.0
838050433.833333,595869121.833333
78210046.3333333,45207625.1666667
706940439.166667,828840629.666667
1958020268.5,1559934709.0
24666498.4,27530568.1666667
24300138.1666667,21694527.8333333
7710893.0,
103341695.833333,62135729.8333333
60290538.1666667,86700863.3333333
598276871.5,386018354.0
2424701719.5,2995572937.0
1233732759.16667,1250963354.33333
1798105041.16667,1700549657.33333
32173285.4,28030966.5
15574225.5,9415624.16666667
,
149343613.0,119414977.333333
347813724.0,271406159.333333
390521441.833333,364737212.833333
549695033.5,654879663.833333
0.0,8734224.0
119335161.5,95955520.3333333
364537694.0,329259488.0
286365972.666667,182015989.166667
57548007.5,49963480.2
4544593038.33333,4390286154.16667
472038646.333333,384624466.5
273996942.333333,332576357.166667
4480694.0,
142058007.666667,75062276.8333333
6305427.0,2583399.0
347388791.666667,436755299.5
,
427797281.166667,337887746.666667
23687441.6666667,17102323.0
99836786.8333333,45512066.6666667
0.0,5105819.0
9599445040.83333,9977747391.66667
308627992.5,367590027.166667
795912881.0,755198998.0
0.0,
,9447351.0
217456321.833333,188227354.5
513868178.5,760349223.166667
724403518.166667,473643169.166667
328230138.333333,
17730208.0,13966364.1666667
207188909.166667,135915289.833333
1109487937.16667,1158260223.83333
134693264.833333,115368860.0
188591682.5,426379244.0
318804033.833333,289330313.166667
0.0,0.0
16418135.0,18716863.0
146568038.5,117202719.0
46128221.25,50502525.6666667
156550253.0,136428423.0
522777161.166667,379482398.166667
979529213.5,1036963538.83333
1059533755.0,748300481.5
12370642744.6667,10854242876.5
18517404952.0,23882938975.3333
1056278064.66667,914790799.833333
242634177.833333,249810040.833333
898683947.833333,925665424.666667
213055790.0,167432132.833333
232339796.166667,806032606.166667
1387671281.5,2611649031.33333
40010438.3333333,26991502.2
26994127.0,14856198.5
62577275.0,33635915.5
,18733984.0
66362834.1666667,
169949064.833333,296124351.5
86008763.1666667,152192059.666667
,4205547.0
,3707264.0
8129159.5,8754032.4
28918568.1666667,
1088316036.66667,806093698.5
22196749.8,25968134.8333333
241172717.666667,153097817.333333
345411246.0,925892163.0
625948596.0,301179023.333333
132521859.166667,161503297.5
53169195.8333333,41737287.3333333
94923781.8333333,62671423.5
1631862007.5,1765408415.0
33533560.1666667,26816787.25
58590670.0,44848919.1666667
448185419.166667,283244450.833333
2066718896.33333,1731616541.0
1376471619.5,1278815245.0
15668616.0,
238825098.666667,195356382.666667
805886153.666667,573166124.5
52748459.3333333,58133880.3333333
16207982.5,17625751.8333333
,8825587.4
47788975.6666667,46948483.5
86841189.5,66233899.3333333
373231705.0,342008593.166667
17780580.0,14045233.5
16169343.5,9081462.66666667
7940901.66666667,4413338.33333333
4030932.0,4089121.75
13002463.3333333,
17189687.5,10390955.5
,90470244.3333333
3344786282.83333,2928215104.5
165431703.5,191087671.333333
211685515.833333,111483415.833333
10898072.5,8881173.0
0.0,
50609385.6666667,35791097.1666667
,2528571.0
67693245.3333333,64888411.4
107437294.666667,57851496.8333333
7920822520.0,6466656458.0
4799273689.16667,2604300592.16667
9142097073.66667,5056264739.0
3309256019.33333,2616360708.83333
313745851.666667,406324390.666667
,20858919.1666667
1049411529.16667,830958529.166667
15785495.3333333,12593095.0
27830606.6,7277045.4
34184261.6666667,70002689.6666667
83018925.6666667,39574393.0
60454431.6666667,54597369.6666667
4607203345.66667,2859682177.33333
9619295284.5,6338229863.0
383266111.0,500953241.5
3716510124.83333,2770802365.66667
64087905.3333333,56927105.3333333
,95795324.2
110727573.2,70615419.6666667
1161111257.33333,861581557.333333
81374791.1666667,78448781.1666667
,
68645947.0,62817460.1666667
,
29442979.0,9690500.5
34588671.5,31278549.3333333
83986038.3333333,52798728.3333333
13359544.0,9982805.0
71087447.5,38308315.1666667
638918895.166667,831864807.833333
298942238.5,247922193.333333
,
9391668.0,
81341378.5,14194626.6666667
3818751.0,5527677.0
,
789650080.0,527858899.666667
,
3835110552.66667,4336997707.16667
,4471566.33333333
1012930943.33333,1056576015.83333
475300700.0,427457935.333333
56994094.8333333,92293411.3333333
1058785024.83333,1125897408.0
472878342.166667,483205484.833333
128675243.0,98076276.0
306265799.333333,292118886.333333
,97326482.0
7778952805.66667,7907427583.33333
2330264262.33333,2120458179.33333
958181139.0,954034147.0
211552226.5,246920380.333333
0.0,25654668.8333333
132552470.833333,125606720.0
3494476638.5,3894551178.16667
4657761398.16667,4929472809.16667
433228323.666667,561454414.833333
11141311.6,8246826.75
47677233.4,81417295.25
79313398.0,28840629.0
50238525.3333333,54885672.3333333
196262449.333333,125763822.833333
224037178.5,108842145.833333
26340065.0,26897943.3333333
20128030.1666667,26781355.0
,
68971493.3333333,83299857.0
10943566.6666667,6831341.0
11827021.6666667,
20449228.8333333,25358102.1666667
254234573.333333,91002096.0
216247781.5,235947793.666667
1350201927.66667,1212816116.16667
1392257830.16667,557450203.666667
93443501.0,87910801.0
898522996.5,961174246.333333
319883846.5,342913158.5
3461398419.0,3538981888.16667
214326511.166667,226555619.0
87441963.5,78450770.8333333
5170524.0,3129730.5
,7535364.25
17089427.1666667,15894723.5
188453582.5,139532779.333333
,
2887788031.66667,2303666083.16667
4816420302.16667,5932982208.66667
312565608.0,306731522.333333
8150183.0,8052140.0
1015170841.0,1750997310.83333
1337515729.66667,1467530605.16667
59803569.5,62005009.6666667
79072834.5,336071273.333333
708313466.166667,972735763.666667
,862993.0
696716543.166667,545697544.5
10558504.0,12837924.2
1174560256.16667,993846089.833333
1505919358.33333,1495651013.0
41473779.5,47613184.8
1028760082.0,740887458.833333
149463136.666667,122475765.166667
128413844.5,379606618.5
676570196.0,671008601.0
8808134.0,16210997.0
4581159.75,
8056376447.5,6671555528.33333
17920325718.3333,18440517400.3333
459742404.833333,336570768.166667
,
810665474.666667,706927291.666667
1602360594.83333,1281774392.83333
520921398.5,615728597.5
168793393.833333,177551583.0
18172039.0,5992097.16666667
13164500.8333333,12901840.2
21358123.3333333,34791996.5
68473675.3333333,39835345.6666667
7126165295.33333,12156494137.3333
335497654.0,325954810.166667
13453296.3333333,
79011842.1666667,79431856.3333333
375781952.5,212548471.5
4272874586.66667,4261816758.0
9990720.0,7329993.6
,
0.0,
4276852.0,2876083.0
424727613.5,188657618.5
,4385965.75
9820520.33333333,11982609.3333333
670604156.666667,567546064.166667
1679424021.5,1041109645.33333
11919906.0,17295685.8
1294485652.66667,1067269268.16667
19227817.6,15131039.3333333
831307448.333334,717215106.333333
513173521.166667,873309344.666667
19253406.0,
3118470151.5,2672364281.83333
,
9566300.4,10533778.0
2354449321.16667,1592414577.83333
445377115.5,473708946.5
59499419.0,42414959.0
117714302.833333,99352814.8333333
346170721.333333,330010067.833333
3763843552.83333,4209651043.16667
,14253367.0
11328163.5,9484104.2
531898251.0,387671985.333333
110072994.166667,111700953.833333
4636699.0,
59067789.6666667,70741827.1666667
21221999.75,29262315.8333333
387758433.2,362196497.0
170394995.666667,27280151.8
123861567.0,113944057.5
1276658993.83333,1040600344.83333
438785510.333333,273882571.333333
,
,19080998.6666667
287744427.5,446723828.0
51716200.0,
70612476.1666667,59441577.5
149531849.166667,122868614.833333
49162163.0,74805683.3333333
20725001.5,11514447.5
20128751.8333333,9865304.0
89292835.3333333,89885049.0
49514777.8333333,131141395.666667
30770313.5,37311647.3333333
25902866.1666667,
334096943.833333,218093772.833333
0.0,
365545886.666667,393292432.666667
297668621.666667,264774824.333333
192085968.166667,132526489.166667
5857358.5,
295017981.666667,254737725.333333
2810179.25,1673044.5
18830017.3333333,14958013.0
0.0,31768126.25
107132484.666667,110037185.666667
19577124.3333333,14847540.6666667
3958955.0,5252761.16666667
18659400.0,
1123181809.33333,1319014523.83333
,
17797832.5,16524270.6
157920251.333333,201681084.166667
,
0.0,
,3548173.75
55821344.8,194508371.4
54365304.5,97635445.3333333
405248433.5,949258531.833333
113797464.4,103820142.5
3905701439.66667,5343261777.66667
1051513587.66667,1612038158.83333
115849290.5,34417944.5
392585257.666667,437673596.0
77813421.3333333,140927530.0
319942533.666667,423263758.6
,32469435.5
5092305571.83333,5363461812.5
,41430579.6666667
44942802.3333333,51553208.8333333
8612603953.0,7523190501.33333
3820774348.0,2648616114.83333
19183145.0,12756276.0
428314217.666667,596053104.5
2009906594.66667,2147994722.0
71644772.2,67147876.0
769053556.333333,1345170361.66667
844185964.5,337635029.5
,7721531.0
111315201.0,114398446.0
14587880.6666667,10890273.6666667
1055983481.83333,1494805475.33333
9753844.33333333,11210950.75
531556994.5,407386571.5
26909553.4,
61117433.0,76741057.8333333
140206300.833333,176266091.5
98838821.5,50765939.5
355946562.833333,486240195.5
933517856.666667,643051222.333333
276971888.0,154396929.333333
3440542604.5,3372294707.83333
1353565310.5,1432057398.66667
202332714.0,158206368.833333
3221440405.66667,2305789244.16667
3458616122.33333,3557994852.0
793386216.5,568429064.333333
892947895.833333,694507443.666667
4247017552.33333,5295126662.0
806018499.0,802575819.166667
31584493.3333333,48227014.1666667
25486348.5,76024725.0
12207755249.0,6233852899.5
1291023556.66667,939014256.833333
697091225.5,197097594.166667
630312019.5,1074885642.0
710069402.833333,326857020.666667
1772834477.0,770766859.833333
155979017.833333,74906530.6666667
,9530236.33333333
1931804083.83333,994385963.666667
1478712843.33333,875320270.0
65003388.8,64366131.2
5938725565.33333,3093199030.66667
826767212.333333,334578109.166667
225331104.5,151947097.333333
837827244.0,764026681.5
282807474.666667,330026394.333333
,25306683.3333333
278010811.0,276755558.166667
99129584.1666667,253614668.166667
,
6498159.0,1820128.0
358869716.666667,441784078.833333
223919038.833333,306907365.166667
503624101.333333,361390184.0
90843581.5,107669183.0
29604274.6666667,43039101.3333333
1361699912.16667,1323169564.33333
19262384614.5,15308209478.1667
2872379750.83333,5769120657.0
0.0,4158258.0
50653704.6666667,53263294.6666667
110891332.333333,30213031.1666667
9032376.0,
9852711582.0,6626332145.5
960588360.0,593943392.666667
277038993.666667,224334598.166667
14281463.0,13178746.1666667
2082294065.66667,3088896050.33333
2001619951.16667,1973544270.0
3792461428.16667,3990832034.5
1308318242.16667,735552111.0
933190708.5,577441828.166667
369569327.833333,366138424.666667
202628741.166667,137941151.833333
9285320538.83333,11142948257.0
6439696397.83333,5854343109.66667
39060121.25,209735956.166667
532763579.166667,107443027.333333
272001036.5,97612643.3333333
2658237967.33333,4995620079.16667
2270580029.66667,680248071.333333
492605929.333333,342992657.666667
141778671.833333,181450231.5
68869727.8333333,207347106.833333
25213467.1666667,12163640.3333333
282862516.166667,30241223.8333333
3507221542.0,2501708005.66667
1698894327.33333,1943521911.0
1137772456.83333,2657989456.16667
1118765025.0,322746359.333333
312828193.666667,193645561.833333
1654186381.83333,1776925195.5
32414523.5,20784740.6
84034732.0,139580803.333333
4205512674.5,3233862921.66667
525223340.666667,533668618.833333
,
752574858.666667,756954278.666667
2246726436.66667,2424334632.33333
11829575.5,19432202.0
8831695737.33333,12267671197.3333
31013833.3333333,62611166.6666667
1314820918.66667,844873390.0
2875759099.16667,3238121266.0
61531608294.3333,54214001342.1667
281939583.666667,476528485.0
9561588212.33334,6096892828.33333
5589123288.0,3952024649.16667
153325049.0,166811829.5
706255797.833333,446516132.0
1517186653.16667,1267102044.33333
808605629.0,192990417.833333
,217108148.666667
1899430436.5,2213052881.83333
27455164.6666667,19309774.3333333
7212018.0,
607013652.833333,738342342.0
5935600464.33333,4642494321.0
466869169.0,69424924.3333333
5706657169.0,3652077918.5
4594060678.66667,2366533899.0
2241278374.0,1690749910.66667
9548423426.33333,8625281111.33334
35671182871.8333,22107107946.5
994827945.166667,907113757.333333
3498215516.66667,2898461899.33333
3081266.66666667,
1269164579.83333,1207707189.5
1926051195.5,1976431561.16667
927222007.0,857107670.0
1223370491.0,1435223113.0
0.0,65047252.5
70831980.8333333,106402916.666667
8364984581.0,8734104818.66667
,14503827.2
404460088.333333,269400707.166667
,
311621507.5,165311016.0
403198585.0,1413995757.33333
49304009.5,112310825.0
1386879536.16667,1420108625.16667
1219182257.33333,819354685.333333
300730901.6,622124633.5
637988084.166667,261004413.666667
1414865847.0,1307918188.0
8471715243.66667,7835688668.66667
22500643.5,30800457.8
196500363.333333,237606477.666667
1347489886.0,1139350126.16667
0.0,5334024.0
,
264937987.5,427827249.2
5919045434.33333,2256370424.33333
176117971.5,169228977.5
473664833.5,895054174.333333
2598915458.83333,1348978677.16667
6831782368.5,5386154979.33333
977116229.833333,1003421928.66667
79302850084.0,47985490950.1667
159049899.5,231421925.333333
,
1515520795.83333,1159359945.0
581505115.833333,223286689.166667
349720663.4,334943617.4
14218485.3333333,7921900.0
51663680.8333333,39071950.5
28784321.0,2413423.0
584604723.333333,627494054.333333
14821090.8,11319677.0
325554123.833333,208277967.833333
324061853.333333,261537623.0
94725694.5,75943295.3333333
,1142635.0
2500232644.16667,2460367378.5
126926025.166667,90277735.3333333
497635389.166667,426192097.166667
1610844551.33333,1511516118.0
139140493.5,102730537.5
405523627.666667,690018872.333333
26258371.8333333,18485589.6666667
0.0,2741877.0
13574653335.5,16318416942.8333
10939199.5,3246135.25
,
,
71585428.5,65521430.1666667
1044012321.33333,803504262.5
10583847.0,7266261.16666667
2151164655.66667,598809441.166667
10809784205.1667,11279929253.5
18632838.0,12619045.8333333
84818857.0,
12242853.0,20161880.0
141631367.0,185504603.666667
2810495117.0,2734963032.0
35629858.5,32954016.8333333
,78241091.0
58958802.1666667,60968009.8333333
44895165.5,33685877.3333333
20748619.1666667,72679738.6666667
,2341300.0
1353186855.16667,1087875472.0
57121416.8333333,42901578.0
0.0,
12107785.5,6265315.8
23086895.8333333,22453895.1666667
120378526.166667,135246403.333333
539623826.166667,380745025.5
187189195.666667,234664397.166667
183917285.333333,166831678.666667
393498216.5,421556408.5
267766303.0,165299261.5
68415798.1666667,90747893.3333333
114798494.333333,76460598.6666667
74296223.3333333,44554105.3333333
92266586.8333333,48864318.8333333
36490405.5,18227108.0
416879242.5,359870851.833333
223071181.666667,233055448.666667
793576022.166667,448117824.666667
127653836.833333,106093853.5
,
141986350.333333,140018470.833333
212793315.833333,92698824.0
5365616.0,
16544426.25,
218522694.0,187920703.333333
2471099051.66667,1511654517.66667
532454887.0,343976518.666667
2737802304.33333,3433587990.66667
1699741801.5,1868288118.83333
4447133642.16667,1336278013.16667
28487175.0,17998941.3333333
1181867479.5,562696646.5
5927570.6,3104361.33333333
2610113055.66667,1060108378.83333
723074751.666667,541017850.166667
148073577.5,196155947.166667
,4004523.0
215013809.166667,159772072.0
37278944.1666667,23338522.0
,
18344474.0,17588147.1666667
24459811.0,74431004.0
7431156.0,
73616301.6666667,63086047.3333333
308037480.0,356308380.0
4315967.0,3799809.5
0.0,6504228.6
555455990.833333,540880442.0
,
1347364291.5,1865676620.5
131546412.833333,87377854.0
20643505.0,9241211.0
17556264.0,20523885.0
517509649.5,558432309.833333
907851205.0,884129373.833333
669273984.0,526304141.666667
445088117.5,446363913.833333
29758215.6666667,17442965.0
4557880018.83333,4590895318.16667
1439757470.0,1224687877.83333
548515367.0,672357693.333333
,
4662623150.66667,4499380782.0
916739542.333333,480589101.0
6517729.0,4317096.0
23118570.8333333,39537886.6
306176181.0,113161734.166667
12728330586.5,10757952292.8333
183367413.0,105768892.333333
593134439.666667,537178485.166667
1426540525.33333,801078484.0
206315084.0,176292655.0
40691508.6666667,18565178.0
3156452220.66667,2936060690.5
26117066116.1667,19939888460.1667
3639651.0,1468921.66666667
10509861.3333333,6055473.25
712247068.5,842941251.166667
18256615948.8333,15540325247.6667
457456074.0,628007828.0
6394969377.0,7039471766.16667
98989154.6666667,216852195.333333
,
98028927.8333333,112562749.833333
912458421.666667,800226410.5
73254470.5,3878855.75
38189219.1666667,31202241.1666667
82396396.3333333,57306748.0
340712654.166667,448889018.5
,13939893.8
4735093606.66667,3105700238.5
2699765742.83333,2114081886.33333
316896442.333333,328906298.0
1454974881.5,1931063142.5
894631393.166667,688731757.833333
143778200.8,293306158.0
113577199.0,129250301.5
966425718.833333,820205443.666667
75791720.6666667,64653014.6666667
6730656388.0,6715958568.0
423249333.0,421108035.5
175354920.333333,140447147.0
1791392392.5,2096343827.0
14448411.2,6783838.0
9988107.83333333,7816568.5
39366951.6666667,24503571.0
35428242.0,12569005.5
7305307.6,10057948.1666667
5598359.6,7791933.0
32154627.1666667,33961350.1666667
,21228650.0
65245022.0,42418665.3333333
,
76934830.75,
422435908.833333,437086717.0
88766976.5,78754958.0
320625715.0,219857884.166667
71847617.1666667,74227874.5
13582299.2,40907220.8
,
,
0.0,9893992.75
221241351.166667,191872247.0
19006123.0,
1002309106.83333,740204247.666667
,
,
529083491.333333,426953573.5
9248275192.0,9000579389.66667
84259091.3333333,87903730.6666667
11631424.6,9853628.83333333
18846758.5,16408659.3333333
5599943832.83333,2836104271.66667
2440610174.33333,2632866334.33333
93126106.5,83527388.3333333
157923972.0,119948166.333333
10097229.2,7435973.8
124267066.333333,93070963.0
0.0,9507019.0
9797031.0,9077718.33333333
335306070.666667,274029387.333333
59182832.0,50032678.6666667
1293502470.5,1016078626.33333
,7402112.4
11930691.8333333,21474007.2
21851403.6666667,18160004.8333333
33425881.25,21218921.6666667
219953067.166667,189952530.333333
109344961.333333,64505495.3333333
415494676.5,302482835.666667
12798059.6666667,8639251.33333333
0.0,5991125.0
395230604.166667,501677245.166667
374714237.666667,260844653.5
411726209.333333,361199992.333333
3992726328.16667,3936917982.66667
22363813.8333333,14829450.3333333
,
29034918.1666667,22976828.0
19612751.6666667,10661289.6666667
,
214360904.666667,236506682.166667
62176444.0,
25668511.0,
364600051.0,378048365.0
1079742310.66667,869326785.166667
10167346.25,15349407.25
627028204.666667,812404734.666667
252121197.666667,177748475.833333
1913549486.16667,3276342071.33333
78005022.5,54121396.4
711347706.833333,602125420.333333
7452048.0,14505394.0
653347083.0,602617029.833333
86504884.1666667,72029194.8333333
3813958.0,0.0
62008930.0,59918967.8333333
,30373239.0
35651009.0,40042066.2
689331187.333333,482300076.5
66852911.0,63421948.8333333
64605500.5,44352501.8333333
62149374.6666667,48868449.6666667
0.0,
129927803.0,134320444.833333
74782474.6666667,78689369.0
181204253.333333,91941633.5
,2193660.5
1049532226.66667,975743152.166667
37845412.0,37699614.8333333
688471520.166667,753844160.166667
1066367042.33333,1190169521.0
208599079.333333,259897380.666667
,17008858.6
2383283860.33333,1306560595.66667
209687669.333333,352401708.0
45178434.6666667,0.0
13255235.75,11047651.4
215781801.5,176629569.333333
216452419.166667,194824095.333333
101192175.666667,101066558.166667
227463202.666667,131795909.166667
7447884.0,
6217433115.16667,6792630831.5
18812469.6666667,19197065.1666667
4999672.0,5238836.0
375244205.333333,163832794.333333
4104511489.0,7054416674.0
153204622.5,119503437.333333
11788146.8333333,9647415.0
,
47584420.5,27901047.8333333
5516446278.5,3586362784.66667
52393904.0,14596925.0
3704515.0,
94383542.0,65209142.8333333
357129395.666667,268206018.333333
3758421.0,5383447.0
0.0,4368420.0
113064107.5,
69239248.5,13071879.6666667
1307492379.16667,1554430452.5
865085205.833333,737456994.166667
23374694.3333333,27112564.8
147495556.666667,94455255.8333333
104865441.5,156771329.166667
50590227.5,44061113.3333333
9312235292.83333,10609896746.8333
627962533.0,451075107.333333
10578226.0,12275897.25
639996438.833333,577560134.333333
155205449.333333,143932460.666667
83154745.8333333,70911024.1666667
70026133.8333333,69131344.6666667
69683206.8333333,61116408.6666667
7089368.75,2279016.0
1090315887.0,1183768911.16667
145825333.5,117349409.0
3443157863.33333,3318016642.33333
13842863.75,20499924.8333333
21829208.0,7993582.5
134788067.0,
71414259.5,85014410.5
24967202.5,
104978015.833333,111013846.0
3575383.2,4564559.16666667
21259330.6666667,11149511.5
3450568591.5,3140622902.66667
,0.0
2661886529.0,1562777337.16667
1143741327.16667,1370867328.0
12010997.0,12885763.0
59833827.1666667,78489675.5
128463585.333333,133182216.833333
0.0,3964560.0
,4076111.0
19526017.0,37564312.3333333
6984330.0,5165536.16666667
64654285.1666667,95599503.8333333
36974644.0,10774697.3333333
5494227.0,3830674.75
556214828.0,625970665.333333
32885251.0,21266888.6666667
8832631.0,11341910.0
5586082.0,16655584.0
80245281.8333333,75152657.5
1288557600.66667,1174037769.33333
57747786.1666667,38639442.3333333
344624393.833333,294856727.5
947908536.0,623201044.166667
,
68574496.3333333,68281547.5
484452135.0,703979546.666667
,0.0
,
100441131.0,65372706.1666667
10772546.3333333,6108754.8
291127826.666667,209154009.166667
613873608.5,560514679.833333
22672705.1666667,12240562.1666667
7246231.25,5559692.33333333
5459204.0,5327735.0
1080604275.5,727796852.333333
719044118.166667,688697117.666667
56139900.8333333,109737944.166667
28438330.6666667,27068648.5
141543174.0,98838297.5
233846292.166667,181895800.0
66923605.3333333,61094508.5
,1530579.0
18734795.1666667,18026330.75
10564049.3333333,
1136508896.33333,1192868413.66667
417209051.333333,325996958.833333
125037378.333333,118746392.5
8645391.0,25704758.3333333
163358353.833333,146664643.666667
2540158687.0,2180504343.0
73950776.6666667,56904882.5
,0.0
100942051.666667,47931193.8333333
,355306587.666667
2650569627.5,3413366050.16667
160427661.5,158311957.833333
452173981.166667,456676980.333333
62855703.6666667,32355194.0
8035766.0,19130277.3333333
158900514.333333,155892802.0
1339179129.66667,1331920411.0
3279561907.83333,3478566325.83333
6501189097.33333,4998651888.33333
678225084.166667,451959272.666667
17712484.0,18317435.8333333
,
2171836336.33333,1917434206.0
69093978.2,112670990.5
169945221.833333,181476499.5
69907972.5,133801581.0
69035109.1666667,45413259.8333333
419463124.333333,272179617.333333
37778060.6666667,34005576.75
122764711.833333,117975717.333333
27129907.8333333,17706443.1666667
72079406.3333333,80209541.5
33970930.4,31238480.1666667
,
78064610.3333333,61469712.0
576868480.333333,368546893.666667
34222613.5,25514880.0
941328494.666667,632752349.5
136371490.666667,396214360.166667
59560569.1666667,56031880.5
45716607.0,32233252.8333333
326794044.5,412741859.333333
367094188.333333,354537326.666667
354485212.5,253333048.666667
1786929831.0,1886717460.66667
74904438.6666667,54942632.6666667
150228585.333333,189960925.666667
34598211.3333333,28553320.8
51047391.6666667,24015439.2
1115375216.33333,1159239841.66667
415302959.833333,329961479.333333
461643064.666667,547744809.333333
24007797.2,26968764.4
17860242.3333333,13611664.8333333
80487167.0,99763051.8333333
785302012.833333,712960821.166667
279302676.166667,255108253.0
11184464.0,16531057.4
,
627482121.0,475326503.166667
,7707467.0
9859551.8,4542574.0
22650002.6666667,12760722.3333333
751068268.166667,714681549.833333
231110430.5,203172928.833333
290673668.666667,212220133.5
384489950.833333,453022540.666667
836281539.666667,358190827.5
2337431756.5,1802303265.66667
113194742.0,94609863.0
978082318.166667,969652911.333333
332351089.666667,146824732.166667
653580779.833333,820204842.0
