5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Doxorubicin,Cyclophosphamide
135930038.833333,163860436.0,134405759.0,134405759.0,141680098.166667,108475803.166667,137687870.833333,143738404.0,135930038.833333,141680098.166667,135930038.833333,143738404.0,108475803.166667
25710695.5,26541901.0,33419393.1666667,33419393.1666667,31984638.5,24830964.0,26036651.8333333,24943283.0,25710695.5,31984638.5,25710695.5,24943283.0,24830964.0
0.0,,,,8648146.0,,,,0.0,8648146.0,0.0,,
20781320.25,20847316.8333333,32593992.0,32593992.0,,20270747.75,22546502.5,0.0,20781320.25,,,0.0,20270747.75
39659119.3333333,55500273.8333333,75067517.8333333,75067517.8333333,55805882.8333333,60609079.0,38299538.8333333,48430843.6,39659119.3333333,55805882.8333333,39659119.3333333,48430843.6,60609079.0
47343732.1666667,55056420.0,46738096.5,46738096.5,55875616.3333333,58318445.3333333,42445649.3333333,36322164.0,47343732.1666667,55875616.3333333,47343732.1666667,36322164.0,58318445.3333333
36673239.0,29649787.8333333,45370018.8333333,45370018.8333333,31009451.1666667,38553476.1666667,30582355.1666667,21983529.5,36673239.0,31009451.1666667,36673239.0,21983529.5,38553476.1666667
,2620777.5,,0.0,0.0,3416174.0,,3191729.0,,,,3191729.0,3416174.0
188663602.666667,168198884.833333,203290978.666667,203290978.666667,216745988.5,184142079.0,142603056.5,134718963.5,188663602.666667,216745988.5,188663602.666667,134718963.5,184142079.0
,9597696.33333333,0.0,0.0,10986474.8333333,9002128.4,7049720.0,12535648.6,0.0,10986474.8333333,0.0,12535648.6,9002128.4
0.0,11809338.25,15823724.0,,12369323.0,11932516.8,13321936.0,12165590.5,0.0,12369323.0,0.0,12165590.5,11932516.8
52666402.8333333,44557856.8333333,59738906.3333333,59738906.3333333,57600334.3333333,45545498.5,49182252.1666667,32716904.1666667,52666402.8333333,57600334.3333333,52666402.8333333,32716904.1666667,45545498.5
17994971.2,18994692.0,21753047.3333333,21753047.3333333,20983552.5,17315206.1666667,18371945.6666667,19218204.8333333,17994971.2,20983552.5,17994971.2,19218204.8333333,17315206.1666667
46172294.0,53246027.8333333,49270221.0,49270221.0,55716384.1666667,58016707.1666667,44229700.0,33158856.1666667,46172294.0,55716384.1666667,46172294.0,33158856.1666667,58016707.1666667
,,,,,,5105626.0,11266700.2,,,,11266700.2,
0.0,,2473371.0,,7489049.0,4547169.0,0.0,,,7489049.0,,2654009.0,4547169.0
91036838.0,75649613.8333333,104089417.166667,104089417.166667,113476827.333333,92577131.3333333,71467747.0,51592147.8333333,91036838.0,113476827.333333,91036838.0,51592147.8333333,92577131.3333333
0.0,4329243.33333333,13519713.5,13519713.5,4593216.75,5074837.0,3192674.5,3407622.33333333,,,,3407622.33333333,5074837.0
29237585.5,20937752.3333333,33829845.5,33829845.5,26214330.0,21109565.8333333,28013448.1666667,22908178.6666667,29237585.5,26214330.0,29237585.5,22908178.6666667,21109565.8333333
7392587.66666667,13508098.5,10722637.8,10722637.8,9760712.0,7666733.25,,15609512.3333333,7392587.66666667,9760712.0,7392587.66666667,15609512.3333333,7666733.25
10308217.6666667,11649000.3333333,11328765.25,11328765.25,21910164.0,11204050.6666667,,9390141.2,10308217.6666667,21910164.0,10308217.6666667,9390141.2,11204050.6666667
177881892.333333,79373993.3333333,170747425.0,170747425.0,161218015.333333,154510255.166667,160987606.333333,76176190.5,177881892.333333,161218015.333333,177881892.333333,76176190.5,154510255.166667
25086443.3333333,27338375.8333333,40447654.8333333,40447654.8333333,75230211.6666667,32720932.1666667,29172712.1666667,40917880.1666667,25086443.3333333,75230211.6666667,25086443.3333333,40917880.1666667,32720932.1666667
21667278.3333333,16675036.0,33380924.0,33380924.0,24014470.0,18138067.0,18751145.5,25181213.6666667,21667278.3333333,24014470.0,21667278.3333333,25181213.6666667,18138067.0
2478395.0,4672817.5,,7417524.0,,,0.0,,,,,1906201.0,
10688753.0,,,,11173177.0,,6785928.0,8845861.33333333,,11173177.0,,8845861.33333333,
48403423.5,65997759.6666667,59777452.8333333,59777452.8333333,105894717.5,45669239.8333333,51242472.3333333,60150950.6,48403423.5,,48403423.5,60150950.6,45669239.8333333
18361732.6666667,22666729.0,26113846.0,26113846.0,32814563.5,15980901.8333333,22923126.0,15671216.5,18361732.6666667,32814563.5,18361732.6666667,15671216.5,15980901.8333333
250656604.333333,199243443.333333,242131748.166667,242131748.166667,357190744.8,240845403.5,235978755.0,173035429.166667,250656604.333333,357190744.8,250656604.333333,173035429.166667,240845403.5
15254994.6666667,14662401.1666667,29938448.3333333,29938448.3333333,13759863.3333333,19231938.8333333,14828043.8333333,10125866.8333333,15254994.6666667,13759863.3333333,15254994.6666667,10125866.8333333,19231938.8333333
28210723.2,54927013.0,50895008.6666667,50895008.6666667,48590784.3333333,60228474.3333333,,85311098.0,28210723.2,48590784.3333333,28210723.2,85311098.0,60228474.3333333
255490755.0,204309257.333333,351821178.0,351821178.0,246421167.666667,273302289.5,252789894.666667,235536022.333333,255490755.0,246421167.666667,255490755.0,235536022.333333,273302289.5
46510665.1666667,47695357.6666667,59894768.3333333,59894768.3333333,63557643.1666667,46540228.5,39344987.3333333,16150256.6666667,46510665.1666667,63557643.1666667,46510665.1666667,16150256.6666667,46540228.5
75444059.5,65379642.0,72263058.6666667,72263058.6666667,77970851.0,66079417.3333333,62178450.8333333,112443414.666667,75444059.5,77970851.0,75444059.5,112443414.666667,66079417.3333333
71286728.8333333,72670230.8333333,80117596.3333333,80117596.3333333,82019495.0,75386080.6666667,67372901.5,48882920.5,71286728.8333333,82019495.0,71286728.8333333,48882920.5,75386080.6666667
,0.0,,8617327.66666667,11350192.0,,,7370184.0,5337394.0,,,7370184.0,8097478.0
11440521.0,26161114.8333333,22225800.6666667,22225800.6666667,21852791.5,22024266.0,14042372.8,20946588.5,11440521.0,21852791.5,11440521.0,20946588.5,22024266.0
21800326.0,20395859.0,31891492.0,31891492.0,0.0,37409466.0,17962056.5,16142335.3333333,21800326.0,0.0,21800326.0,16142335.3333333,37409466.0
,0.0,0.0,,0.0,,0.0,,,0.0,,,7352468.0
21392027.5,22015783.0,39203176.5,39203176.5,27988787.8,25570527.1666667,21088832.1666667,40135284.3333333,21392027.5,27988787.8,21392027.5,40135284.3333333,25570527.1666667
30931241.5,30408572.1666667,36259247.1666667,36259247.1666667,39557052.3333333,27241745.2,26001649.6666667,27285917.1666667,30931241.5,39557052.3333333,30931241.5,27285917.1666667,27241745.2
,,,0.0,,,0.0,,,,0.0,,
12380182.8,3373570.0,30149015.0,30149015.0,11600577.0,12907682.3333333,10133400.8333333,7420882.33333333,12380182.8,11600577.0,12380182.8,7420882.33333333,12907682.3333333
,6423755.0,5336887.2,5336887.2,5358204.0,4281221.6,0.0,3077810.0,0.0,5358204.0,0.0,3077810.0,4281221.6
0.0,8356767.5,10222052.0,10222052.0,8555194.83333333,10131232.5,10701305.5,7045289.5,0.0,8555194.83333333,,7045289.5,10131232.5
31670622.6666667,20076418.0,29728891.1666667,29728891.1666667,20133494.0,28053939.3333333,0.0,28828932.0,31670622.6666667,,31670622.6666667,28828932.0,28053939.3333333
61966244.6666667,67572932.6666667,55154228.8333333,55154228.8333333,58754581.2,55256338.3333333,47211239.0,94195027.0,61966244.6666667,58754581.2,61966244.6666667,94195027.0,55256338.3333333
23105324.8333333,24515457.8333333,31020861.0,31020861.0,25693571.8333333,23316838.3333333,26960313.5,22970792.0,23105324.8333333,25693571.8333333,23105324.8333333,22970792.0,23316838.3333333
233469650.5,267819722.5,293599221.666667,293599221.666667,326645898.166667,265902957.5,201902110.833333,247616687.0,233469650.5,326645898.166667,233469650.5,247616687.0,265902957.5
6115643.0,6970168.66666667,9025787.0,9025787.0,8298992.0,0.0,4963418.5,5841876.8,6115643.0,8298992.0,6115643.0,5841876.8,0.0
,,15392632.0,,5713315.0,5300780.66666667,,7580425.0,,5713315.0,0.0,,5300780.66666667
,4075900.33333333,,,4263942.0,2420195.0,,5074665.8,,4263942.0,0.0,5074665.8,2420195.0
209081164.666667,237619561.0,243375664.833333,243375664.833333,238842510.666667,229561703.0,190646022.333333,201494920.333333,209081164.666667,238842510.666667,209081164.666667,201494920.333333,229561703.0
9835353.0,8848358.0,30324366.75,30324366.75,14597506.6666667,12708496.2,9093765.0,9728028.0,9835353.0,14597506.6666667,9835353.0,9728028.0,12708496.2
,,9162889.5,,,8402851.5,,7162128.6,0.0,,,7162128.6,
54133203.3333333,91373005.6666667,83159269.3333333,83159269.3333333,113564543.833333,83916201.6666667,53248846.0,134210458.5,54133203.3333333,113564543.833333,54133203.3333333,134210458.5,83916201.6666667
203770622.666667,123027525.333333,146707183.666667,146707183.666667,159178646.666667,110232133.5,189114844.166667,157302636.833333,203770622.666667,159178646.666667,203770622.666667,157302636.833333,110232133.5
,,,,,,,10787040.25,,0.0,0.0,10787040.25,
8034973.0,,,0.0,,,,9329599.0,,,8034973.0,9329599.0,
179938615.333333,221231540.5,233877711.166667,233877711.166667,218269406.666667,259293989.333333,172675852.5,233339378.0,179938615.333333,218269406.666667,179938615.333333,233339378.0,259293989.333333
,6744865.0,10284832.0,,6093256.25,7217203.0,,4176349.0,2104794.0,6093256.25,2104794.0,,7217203.0
43530101.0,,,,28021053.0,,37797286.6,32690979.8,,28021053.0,43530101.0,32690979.8,
16958355.4,16604603.0,19762172.6666667,19762172.6666667,22949982.0,22587380.0,16501328.3333333,18571643.5,16958355.4,22949982.0,16958355.4,18571643.5,22587380.0
181463927.5,251675044.333333,245488893.0,245488893.0,241150787.5,246845381.333333,175512323.666667,260952851.0,181463927.5,241150787.5,181463927.5,260952851.0,246845381.333333
0.0,,4667969.0,4667969.0,,,,,,,,,4235545.0
12787588.0,14698225.3333333,15943206.3333333,15943206.3333333,18062973.1666667,18068391.75,13123483.0,9548970.66666667,12787588.0,18062973.1666667,12787588.0,9548970.66666667,18068391.75
143880646.333333,225785850.666667,199392082.0,199392082.0,199655674.5,197782243.833333,148614608.666667,251024239.5,143880646.333333,199655674.5,143880646.333333,251024239.5,197782243.833333
40683682.5,25948672.25,33648361.3333333,33648361.3333333,38850816.8333333,41469144.1666667,37798698.0,37980048.0,40683682.5,38850816.8333333,40683682.5,37980048.0,41469144.1666667
,,,,,,,,,,,,
13888250.6,11560137.1666667,12913978.1666667,12913978.1666667,11823861.5,10857319.3333333,13980010.5,12573168.8333333,13888250.6,11823861.5,13888250.6,12573168.8333333,10857319.3333333
796340311.0,540174540.166667,733317520.833333,733317520.833333,783915759.333333,669963674.333333,761410116.666667,689819286.833333,796340311.0,783915759.333333,796340311.0,689819286.833333,669963674.333333
17777761.0,10069055.0,21552363.25,21552363.25,0.0,0.0,,16142169.5,,,,16142169.5,0.0
343108014.166667,416701032.666667,446780929.5,446780929.5,462776960.333333,453638993.5,315524974.333333,541307354.333333,343108014.166667,462776960.333333,343108014.166667,541307354.333333,453638993.5
25084951.6666667,18893944.25,22256189.0,22256189.0,21025314.75,16787645.8333333,,9045448.25,25084951.6666667,21025314.75,25084951.6666667,9045448.25,16787645.8333333
231075064.166667,344263385.5,344501435.5,344501435.5,365601770.166667,320710957.333333,215386228.333333,529713604.833333,231075064.166667,365601770.166667,231075064.166667,529713604.833333,320710957.333333
27419947.5,14060934.6666667,20462147.8333333,20462147.8333333,14619644.6,14306326.3333333,16013974.0,10535474.3333333,27419947.5,14619644.6,27419947.5,10535474.3333333,14306326.3333333
,0.0,,,10394243.0,14983993.0,,,0.0,10394243.0,,11577876.0,14983993.0
,,3724673.5,,5701442.0,0.0,23624375.0,4605217.0,20197522.3333333,5701442.0,20197522.3333333,4605217.0,
89342592.8333333,79476645.0,88154669.6666667,88154669.6666667,97303965.6666667,90718487.5,82325315.0,82590979.1666667,89342592.8333333,97303965.6666667,89342592.8333333,82590979.1666667,90718487.5
210616457.0,264078100.833333,279280894.166667,279280894.166667,314767647.333333,268265054.5,229979445.0,261463233.0,210616457.0,314767647.333333,210616457.0,261463233.0,268265054.5
26547292.6666667,24000906.0,31472854.8333333,31472854.8333333,29315415.0,24604946.8333333,24457366.1666667,23763687.8333333,26547292.6666667,29315415.0,26547292.6666667,23763687.8333333,24604946.8333333
5286391.5,7581836.5,8335015.2,8335015.2,28498889.8,7153995.4,,6829166.0,5286391.5,28498889.8,5286391.5,6829166.0,7153995.4
,3416126.0,,,92338424.0,8588026.4,33191544.5,,3636222.0,92338424.0,3636222.0,2469165.0,8588026.4
10272174.8,8451533.0,11050097.6666667,11050097.6666667,11811164.6,8396267.6,8368205.4,7392865.6,10272174.8,11811164.6,10272174.8,7392865.6,8396267.6
37204020.5,59297901.6,69241139.0,69241139.0,54232183.8333333,45154191.6666667,30569853.0,70510790.8333333,37204020.5,54232183.8333333,37204020.5,70510790.8333333,45154191.6666667
,,,,,5116381.33333333,,,,,,,5116381.33333333
5797427.4,,0.0,0.0,6149901.8,7167389.0,6581390.0,,5797427.4,6149901.8,5797427.4,,7167389.0
,6789118.0,,,12506080.8333333,11343608.0,7759041.5,4984373.5,,12506080.8333333,,4984373.5,11343608.0
14703463.1666667,11575367.0,7898642.16666667,7898642.16666667,13905221.3333333,13777513.6666667,,14481641.1666667,14703463.1666667,13905221.3333333,14703463.1666667,14481641.1666667,13777513.6666667
57630551.8333333,23895876.8333333,37764168.2,37764168.2,36124186.6666667,32114745.3333333,33850988.0,72075052.5,57630551.8333333,36124186.6666667,57630551.8333333,72075052.5,32114745.3333333
23723518.6666667,24195647.5,28577193.1666667,28577193.1666667,29488835.0,19711666.0,23816058.6666667,19932132.1666667,23723518.6666667,29488835.0,23723518.6666667,19932132.1666667,19711666.0
30343711.5,40511459.5,53851271.0,53851271.0,41998331.8333333,51029902.5,29072152.1666667,48350558.8333333,30343711.5,41998331.8333333,30343711.5,48350558.8333333,51029902.5
,5249426.5,,,4720573.0,3936883.0,,3877698.0,,4720573.0,,3877698.0,
20864063.3333333,20431233.8333333,23598654.6666667,23598654.6666667,21478938.8333333,20218210.6666667,24304347.3333333,20669361.3333333,20864063.3333333,21478938.8333333,20864063.3333333,20669361.3333333,20218210.6666667
96953694.3333333,80669871.3333333,179446201.75,179446201.75,125720723.2,89054544.1666667,114847500.5,108485435.5,96953694.3333333,125720723.2,96953694.3333333,108485435.5,89054544.1666667
14897759.0,6122128.5,6335118.75,6335118.75,15288805.0,6917412.5,,7932833.5,14897759.0,15288805.0,14897759.0,7932833.5,6917412.5
24225870.6,23528343.8333333,24992363.6666667,24992363.6666667,25407757.8333333,26152498.5,22045476.5,19858317.3333333,24225870.6,25407757.8333333,24225870.6,19858317.3333333,26152498.5
,0.0,9225744.5,9225744.5,,,,,,,,0.0,0.0
17135585.3333333,15380514.6,23299763.0,23299763.0,29175612.5,22950559.5,16560117.3333333,18950036.5,17135585.3333333,29175612.5,17135585.3333333,18950036.5,22950559.5
4608005.0,4047890.0,,0.0,3645164.25,3183315.5,4491862.75,4945588.25,4608005.0,3645164.25,4608005.0,4945588.25,3183315.5
16929285.0,14783411.0,12412071.1666667,12412071.1666667,10002694.0,13845542.5,,8365313.83333333,16929285.0,10002694.0,16929285.0,8365313.83333333,13845542.5
,,0.0,0.0,,,,7565477.0,,,,7565477.0,
16552033.0,26622695.0,11462407.5,,13766981.4,12158943.75,13278530.0,19050999.2,16552033.0,13766981.4,16552033.0,19050999.2,12158943.75
56674154.8333333,60512775.1666667,69521313.0,69521313.0,70779221.0,58179952.3333333,62800891.5,49429555.0,56674154.8333333,70779221.0,56674154.8333333,49429555.0,58179952.3333333
11921954.75,15638935.8,18956481.8333333,18956481.8333333,18320153.8333333,19594261.8333333,11313622.75,15736266.75,11921954.75,18320153.8333333,11921954.75,15736266.75,19594261.8333333
44655206.6666667,36150045.5,47723854.3333333,47723854.3333333,48233808.3333333,55298355.3333333,46705236.5,48156764.6666667,44655206.6666667,48233808.3333333,44655206.6666667,48156764.6666667,55298355.3333333
49822704.3333333,42873208.8333333,66138645.8333333,66138645.8333333,76665662.8,54860099.1666667,58594315.0,58333200.8333333,49822704.3333333,76665662.8,49822704.3333333,58333200.8333333,54860099.1666667
34363447.1666667,41205093.8333333,59410277.8333333,59410277.8333333,45764436.5,43036444.5,30299652.0,55182699.5,34363447.1666667,45764436.5,34363447.1666667,55182699.5,43036444.5
193836068.333333,120663071.333333,178727292.0,178727292.0,190382412.333333,192799362.333333,165520182.166667,84065549.5,193836068.333333,190382412.333333,193836068.333333,84065549.5,192799362.333333
14796629.0,8773797.5,11711893.25,11711893.25,21252363.6666667,7422463.6,21872267.5,,14796629.0,21252363.6666667,14796629.0,17098865.0,7422463.6
187827707.333333,142370946.666667,186978558.166667,186978558.166667,174482128.333333,142803387.166667,186227483.666667,119309560.0,187827707.333333,174482128.333333,187827707.333333,119309560.0,142803387.166667
235133382.166667,194876347.833333,255677187.833333,255677187.833333,244728243.333333,201172240.166667,232984638.333333,174501591.833333,235133382.166667,244728243.333333,235133382.166667,174501591.833333,201172240.166667
,,19213873.0,19213873.0,,,,,,0.0,,,0.0
50051393.3333333,34143892.1666667,48810908.0,48810908.0,49756316.5,56488668.6666667,43752069.0,34580045.6666667,50051393.3333333,49756316.5,50051393.3333333,34580045.6666667,56488668.6666667
,,,,0.0,2763060.5,,973135.0,0.0,,,,
2297066.0,3026301.5,4675110.0,4675110.0,0.0,3403757.5,10722441.5,4246856.2,2297066.0,0.0,2297066.0,4246856.2,
14660450.8333333,15686707.8333333,22911412.5,22911412.5,16817456.8333333,15283842.0,16438252.6666667,11172830.3333333,14660450.8333333,16817456.8333333,14660450.8333333,11172830.3333333,15283842.0
,,0.0,,,,,,,,,,
,,,,,,,,,,,,
42553061.6666667,24903196.5,34720562.8333333,34720562.8333333,33528315.6,30764847.6666667,34859437.8,23300492.0,42553061.6666667,33528315.6,42553061.6666667,23300492.0,30764847.6666667
13604701.0,16906784.0,15607935.0,,,,,0.0,13604701.0,,13604701.0,,0.0
42477830.6,31808410.8333333,44752660.8333333,44752660.8333333,23644173.5,22100674.8333333,27912284.3333333,17693341.0,42477830.6,23644173.5,42477830.6,17693341.0,22100674.8333333
52601382.0,46291908.1666667,55452623.3333333,55452623.3333333,62614154.0,53057286.8333333,81670080.3333333,36382304.5,52601382.0,62614154.0,52601382.0,36382304.5,53057286.8333333
22084292.2,29319149.0,39057545.6666667,39057545.6666667,28921362.8,30310709.3333333,16765074.5,38987007.5,22084292.2,28921362.8,22084292.2,38987007.5,30310709.3333333
36912397.6666667,36746778.1666667,40714428.1666667,40714428.1666667,40030328.1666667,41459505.0,38922798.0,38612466.0,36912397.6666667,40030328.1666667,36912397.6666667,38612466.0,41459505.0
95672617.8333333,78100357.0,125232927.5,125232927.5,115415143.333333,97203438.3333333,80423280.1666667,54857055.5,95672617.8333333,115415143.333333,95672617.8333333,54857055.5,97203438.3333333
25012150.25,8520009.33333333,13078432.3333333,13078432.3333333,13898813.0,16083570.8333333,16110459.1666667,10181383.1666667,25012150.25,13898813.0,25012150.25,10181383.1666667,16083570.8333333
168060008.0,160265595.833333,194749062.0,194749062.0,207848092.166667,186692286.666667,159448431.833333,155808472.666667,168060008.0,207848092.166667,168060008.0,155808472.666667,186692286.666667
85196057.6666667,88962400.0,83736416.5,83736416.5,100387926.333333,86871405.5,70399459.5,57942559.3333333,85196057.6666667,100387926.333333,85196057.6666667,57942559.3333333,86871405.5
14949468.5,16671133.1666667,25631870.0,25631870.0,19764947.5,15471312.75,15155266.8,19095154.6,14949468.5,19764947.5,14949468.5,19095154.6,15471312.75
0.0,105853698.333333,128324689.833333,128324689.833333,141705504.0,112687270.333333,37931652.5,124802929.4,0.0,141705504.0,0.0,124802929.4,112687270.333333
53714939.5,65599067.1666667,73029454.3333333,73029454.3333333,70408781.1666667,70737378.6666667,57848562.8333333,61601024.8333333,53714939.5,70408781.1666667,53714939.5,61601024.8333333,70737378.6666667
631008699.0,671012685.166667,784186239.0,784186239.0,781142240.666667,771443332.666667,558766359.166667,806579018.833333,631008699.0,781142240.666667,631008699.0,806579018.833333,771443332.666667
19080266.6666667,0.0,27069814.0,27069814.0,18488468.25,19633417.0,19459041.0,32952499.3333333,19080266.6666667,18488468.25,19080266.6666667,32952499.3333333,19633417.0
27780352.1666667,15668931.0,24951634.5,24951634.5,25387302.5,23579612.4,27278436.3333333,9393094.33333333,27780352.1666667,25387302.5,27780352.1666667,9393094.33333333,23579612.4
5910286.5,,,,,,,4778470.83333333,5910286.5,,,4778470.83333333,
92234601.1666667,117947931.166667,126500172.5,126500172.5,152992216.5,111809166.166667,106758390.833333,180680914.833333,92234601.1666667,152992216.5,92234601.1666667,180680914.833333,111809166.166667
31225752.0,30401488.8333333,37383723.5,37383723.5,46881886.6,30192811.0,32237715.6666667,30380709.6666667,31225752.0,46881886.6,31225752.0,30380709.6666667,30192811.0
9967939.66666667,18097973.5,15781119.0,15781119.0,,16114462.5,17483499.0,17292894.8,9967939.66666667,18531591.5,9967939.66666667,17292894.8,16114462.5
36138526.8333333,33789979.3333333,45222995.5,45222995.5,47974825.5,40070704.6666667,34149131.1666667,37829572.6666667,36138526.8333333,47974825.5,36138526.8333333,37829572.6666667,40070704.6666667
190750559.833333,204692103.333333,281419604.333333,281419604.333333,213288255.666667,247075607.333333,164477706.666667,227437771.333333,190750559.833333,213288255.666667,190750559.833333,227437771.333333,247075607.333333
231112762.166667,220041815.666667,258631533.166667,258631533.166667,299206422.0,262622325.0,229093619.333333,245466440.5,231112762.166667,299206422.0,231112762.166667,245466440.5,262622325.0
16503710.1666667,24190535.0,24427548.5,24427548.5,23575454.5,21544676.6666667,14263155.3333333,27466723.2,16503710.1666667,23575454.5,16503710.1666667,27466723.2,21544676.6666667
39947342.1666667,28403066.6666667,28848677.0,28848677.0,80063577.6666667,31868064.0,28457417.75,34095386.3333333,39947342.1666667,80063577.6666667,39947342.1666667,34095386.3333333,31868064.0
108250153.333333,133146571.166667,162505051.166667,162505051.166667,142839186.833333,142926573.166667,126640571.833333,169680610.0,108250153.333333,142839186.833333,108250153.333333,169680610.0,142926573.166667
37081201.3333333,39332494.0,53611689.8333333,53611689.8333333,39400137.0,37640817.3333333,31442611.0,53583804.8333333,37081201.3333333,39400137.0,37081201.3333333,53583804.8333333,37640817.3333333
37842689.1666667,29082496.6666667,34621611.5,34621611.5,46137588.5,30476671.4,29194165.8333333,39123520.0,37842689.1666667,46137588.5,37842689.1666667,39123520.0,30476671.4
19751887.6,13420320.8333333,18142854.1666667,18142854.1666667,22755282.5,10927313.2,15863407.3333333,11986235.0,19751887.6,22755282.5,19751887.6,11986235.0,10927313.2
7385451.8,16275618.1666667,12978893.0,12978893.0,13423992.0,11932842.8333333,13671494.8,9249218.33333333,7385451.8,13423992.0,7385451.8,9249218.33333333,11932842.8333333
74527681.3333333,66219383.3333333,91144057.0,91144057.0,84551919.8333333,72634625.1666667,78692961.1666667,112382692.333333,74527681.3333333,84551919.8333333,74527681.3333333,112382692.333333,72634625.1666667
0.0,,,,,,23651496.0,,,,,,
1070811087.16667,975766799.5,1357906310.66667,1357906310.66667,1221783327.66667,1181383906.83333,977181485.0,823119526.166667,1070811087.16667,1221783327.66667,1070811087.16667,823119526.166667,1181383906.83333
90780086.3333333,78775546.1666667,92910032.1666667,92910032.1666667,107441018.5,93448540.8333333,79346078.6666667,60315746.6666667,90780086.3333333,107441018.5,90780086.3333333,60315746.6666667,93448540.8333333
49487708.3333333,36460401.8333333,57127223.1666667,57127223.1666667,46658255.5,57025025.8333333,48461753.6666667,65704848.8333333,49487708.3333333,,49487708.3333333,65704848.8333333,57025025.8333333
88848049.3333333,179457888.666667,179277531.333333,179277531.333333,182578876.166667,126373886.5,189118090.833333,199840299.166667,88848049.3333333,182578876.166667,88848049.3333333,199840299.166667,126373886.5
25386987.4,13458949.8,22018486.3333333,22018486.3333333,11879260.5,16536341.5,22002150.0,35961822.6666667,25386987.4,11879260.5,25386987.4,35961822.6666667,16536341.5
931643770.666667,545012362.833333,719292979.5,719292979.5,793528690.833333,763028641.833333,842049531.0,344185259.0,931643770.666667,793528690.833333,931643770.666667,344185259.0,763028641.833333
22888047.5,32128603.5,30773235.1666667,30773235.1666667,24271496.3333333,29115247.0,22202750.8333333,38146364.8333333,22888047.5,24271496.3333333,22888047.5,38146364.8333333,29115247.0
31879695.1666667,58442207.5,55329731.5,55329731.5,48920091.5,61550054.8333333,31850596.2,65750969.6666667,31879695.1666667,48920091.5,31879695.1666667,65750969.6666667,61550054.8333333
12382503.6666667,13095720.8333333,16009111.1666667,16009111.1666667,25268211.0,16221615.0,11873111.25,13723208.6,12382503.6666667,25268211.0,12382503.6666667,13723208.6,16221615.0
9346602.0,8040643.33333333,10450298.0,10450298.0,11268361.0,9199196.66666667,7361108.83333333,14269313.3333333,9346602.0,11268361.0,9346602.0,14269313.3333333,9199196.66666667
8593261915.0,5640658622.16667,6933231101.33333,6933231101.33333,8439517742.0,6525444004.0,8122239010.33333,4991176593.16667,8593261915.0,8439517742.0,8593261915.0,4991176593.16667,6525444004.0
219530761.666667,320967039.666667,330961743.0,330961743.0,324808132.833333,289462748.5,237286812.666667,204814582.333333,219530761.666667,324808132.833333,219530761.666667,204814582.333333,289462748.5
123299651.5,161293830.5,157457381.333333,157457381.333333,181913331.666667,169932895.666667,128833883.333333,147013403.833333,123299651.5,181913331.666667,123299651.5,147013403.833333,169932895.666667
0.0,,0.0,,,78733934.3333333,,0.0,,,,,78733934.3333333
0.0,,10923924.5,10923924.5,0.0,7748967.0,13249138.0,22899928.0,,0.0,0.0,,7748967.0
9150857.33333333,13718704.3333333,8393972.5,8393972.5,0.0,12432128.6666667,6831597.75,23179854.6,9150857.33333333,,9150857.33333333,23179854.6,12432128.6666667
220464756.666667,299648537.0,276799742.666667,276799742.666667,287114375.666667,275353377.833333,213255378.666667,279452313.0,220464756.666667,287114375.666667,220464756.666667,279452313.0,275353377.833333
,4430789.0,9170088.0,9170088.0,5657063.33333333,0.0,8981331.0,6142495.4,,5657063.33333333,0.0,6142495.4,0.0
17371249.4,24510174.75,23452867.5,23452867.5,22241121.3333333,25259751.0,17127394.4,21989733.3333333,17371249.4,22241121.3333333,17371249.4,21989733.3333333,25259751.0
96106041.5,83688509.6666667,110575106.833333,110575106.833333,122046223.333333,116356830.333333,85875297.8333333,99412849.0,96106041.5,122046223.333333,96106041.5,99412849.0,116356830.333333
18329422.0,10437799.6666667,10426752.5,10426752.5,14234560.8333333,12007455.0,0.0,12981073.2,18329422.0,14234560.8333333,18329422.0,12981073.2,12007455.0
100026053.5,103812283.833333,112384629.166667,112384629.166667,128417572.833333,104289862.333333,117355606.5,62271370.5,100026053.5,128417572.833333,100026053.5,62271370.5,104289862.333333
70785025.8333333,110934434.333333,123654555.0,123654555.0,104004709.666667,108304642.5,71456189.8333333,118393662.333333,70785025.8333333,104004709.666667,70785025.8333333,118393662.333333,108304642.5
39336074.8333333,44119187.8333333,46603705.5,46603705.5,58339954.0,50516935.3333333,43155212.1666667,42237836.5,39336074.8333333,58339954.0,39336074.8333333,42237836.5,50516935.3333333
6111457.0,7513348.6,6432108.0,,8867786.0,,8421837.0,11174981.0,6111457.0,8867786.0,6111457.0,11174981.0,6179527.0
,,0.0,,0.0,10646299.0,17318383.5,0.0,33687080.5,0.0,,0.0,
,,,,5203656.0,,5680846.0,0.0,,,,0.0,
12893313.0,7793530.0,10027046.5,10027046.5,7749989.6,8190246.33333333,12899575.0,7416615.0,12893313.0,7749989.6,12893313.0,7416615.0,8190246.33333333
285032974.5,17987574.2,37918825.75,37918825.75,34171244.25,34553297.3333333,61019785.6666667,20629411.0,285032974.5,34171244.25,,20629411.0,34553297.3333333
4205443.25,,,,,5580496.0,,,,,4205443.25,,5580496.0
