VHL ligand 1,Nutlin-3,Serdemetan,VH298
89203014.0,89203014.0,79896678.0,83622686.1666667
8643151.0,8643151.0,7996011.5,13321142.8333333
,5590222.0,,5125791.5
96209233.0,96209233.0,147831199.8,83144024.1666667
683767723.5,683767723.5,843592184.5,721347046.5
69653346.6666667,69653346.6666667,78391759.8333333,57184474.3333333
,,0.0,0.0
120690680.5,120690680.5,130861666.333333,116499625.333333
107896724.833333,107896724.833333,169941342.0,159974432.5
30101457.75,30101457.75,32803028.3333333,27008901.0
61993212.5,61993212.5,85300941.3333333,66211357.1666667
44937105.1666667,44937105.1666667,47697701.0,41442987.0
527901672.333333,527901672.333333,522822079.5,567483159.0
35051315.5,35051315.5,36864026.6666667,36367266.8333333
27215868.6666667,27215868.6666667,22182254.0,32560535.3333333
89943739.8333333,89943739.8333333,135010324.166667,100157325.166667
,,0.0,
525198671.5,525198671.5,567152008.166667,540042254.333333
116420241.0,116420241.0,142815490.5,112569501.166667
3926927.66666667,3926927.66666667,51364049.5,13808910.5
57319778.3333333,57319778.3333333,67249839.0,62298112.3333333
8032971.0,8032971.0,15098423.0,
29835974.5,29835974.5,35857964.8333333,24534176.5
,,,
,,,
263272617.666667,263272617.666667,311986473.833333,240954417.666667
50226129.6666667,50226129.6666667,50534528.1666667,42768850.3333333
7120351.33333333,7120351.33333333,7275629.66666667,6443519.0
24957515.5,24957515.5,19167825.25,21345751.3333333
22853276.75,22853276.75,19768932.0,17315402.5
252741737.0,252741737.0,215350606.166667,228168275.833333
128558240.0,128558240.0,161013812.833333,120674968.833333
14968766.0,14968766.0,18653230.3333333,8410287.5
72431617.5,72431617.5,88441464.6666667,88111728.1666667
6397630.33333333,6397630.33333333,5097099.75,3272708.66666667
27714391.0,27714391.0,37453936.6666667,33915244.3333333
12589381.0,12589381.0,,
108982077.333333,108982077.333333,116420224.166667,89367682.5
7408881.75,7408881.75,0.0,
166371246.833333,166371246.833333,149189659.333333,178954753.166667
,,,
253300449.0,253300449.0,304541606.666667,274605389.833333
91611044.3333333,91611044.3333333,121783104.0,107302165.666667
6299331.0,6299331.0,6322299.33333333,8087346.66666667
116906494.0,116906494.0,134203234.0,124880693.166667
198741233.0,198741233.0,258693668.333333,225572453.0
6036600.0,,,
,,0.0,22723309.0
155247746.333333,155247746.333333,200658462.666667,159704580.833333
286647879.5,286647879.5,246250473.5,265359269.833333
104527400.666667,104527400.666667,104949126.5,107591141.5
2101624.4,2101624.4,,
593904338.666667,593904338.666667,590997775.666667,594988215.5
72410887.3333333,72410887.3333333,78132043.8333333,78921600.6666667
0.0,,6558948.5,2288290.0
,11488108.0,0.0,4995093.75
1912395.5,,,2837586.0
70533311.3333333,70533311.3333333,46225870.6666667,48300125.8333333
54257455.5,54257455.5,63447143.6666667,59818590.8333333
5187423.75,5187423.75,8472130.0,4524171.0
41147682.6666667,41147682.6666667,67262809.6666667,27989964.6
5700917.0,,14872202.0,5806508.0
3160306693.16667,3160306693.16667,3622909861.33333,3303129324.0
17339013.0,17339013.0,,
11955004.5,11955004.5,13662053.4,15147643.6666667
68141996.0,68141996.0,43397381.6666667,57477717.5
3789505.0,3789505.0,13091831.5,4163258.0
9807103.16666667,9807103.16666667,13273390.0,11505858.1666667
148174603.666667,148174603.666667,168925001.666667,169598490.166667
453713288.5,453713288.5,607401350.833333,477331102.833333
25766566.0,25766566.0,26576519.5,26385728.8333333
54851674.5,54851674.5,66862727.3333333,57451760.3333333
104635991.166667,104635991.166667,149413324.333333,126589860.333333
10787481.5,10787481.5,19584704.0,8675900.0
383320097.833333,383320097.833333,408361690.333333,395211037.166667
8197484.66666667,8197484.66666667,9091654.83333333,7259038.6
32166294.0,32166294.0,26834080.3333333,22220858.6666667
182429549.666667,,192144951.333333,168817577.5
0.0,,,2999870.8
45722464.5,45722464.5,42169450.4,42805481.4
6163464.5,6163464.5,9588529.16666667,10201990.5
147458953.666667,147458953.666667,117075300.833333,135179603.0
8354074.5,8354074.5,,21010040.0
205379045.5,205379045.5,266537315.333333,225677965.333333
138896667.666667,138896667.666667,166741385.5,142939402.0
11324178.8333333,11324178.8333333,7591282.5,14218818.0
8329401.25,8329401.25,6878160.5,8046979.5
135546594.833333,135546594.833333,173076407.333333,177178901.5
93416407.1666667,93416407.1666667,113937487.333333,115730769.5
,0.0,,
,,,
39609133.6666667,39609133.6666667,52040767.8333333,43000430.4
,0.0,42950947.0,33661247.0
35082275.3333333,35082275.3333333,50282361.3333333,40388647.5
,0.0,3405652.0,4370019.0
13135081.3333333,13135081.3333333,15985406.2,13102417.8333333
57849959.6666667,57849959.6666667,67390129.0,65725621.8333333
186434571.833333,186434571.833333,204112712.0,168428947.0
186073958.666667,186073958.666667,308385157.333333,247172795.333333
168353455.333333,168353455.333333,191050426.333333,212009535.5
14631717.6666667,14631717.6666667,14113828.8333333,11400577.0
13133812.0,13133812.0,14481338.5,17541446.3333333
252545273.5,252545273.5,304220626.5,255844281.666667
259899291.666667,259899291.666667,339770081.0,278709179.833333
40590501.8333333,40590501.8333333,54990282.6666667,56470759.1666667
,27549534.25,0.0,
,0.0,40921555.0,24752632.5
54114222.5,54114222.5,62607091.5,58381229.3333333
14342762.6666667,14342762.6666667,14340717.25,13571841.0
2329378.0,2329378.0,0.0,6833912.0
,,18112671.0,10135105.8
,,,
18223801.6666667,18223801.6666667,26868159.1666667,25319978.1666667
42357171.6666667,42357171.6666667,63171922.1666667,46401879.1666667
38983265.5,38983265.5,40849913.0,41341653.0
1178135343.16667,1178135343.16667,1183946516.0,1023592749.16667
5518443.66666667,5518443.66666667,6431413.75,
376370853.666667,376370853.666667,497705462.5,471491377.833333
0.0,0.0,,
104712123.833333,104712123.833333,133988336.666667,141524544.333333
39220845.3333333,39220845.3333333,53393166.1666667,53317887.3333333
15883472.0,15883472.0,19556174.8333333,14983537.1666667
63212863.5,63212863.5,,68183220.0
0.0,,0.0,596367766.0
,,,
25009232.4,25009232.4,34397649.2,26901763.8
227368291.666667,227368291.666667,262209070.166667,237656986.166667
423906381.166667,423906381.166667,516518281.0,431991371.833333
15166141.8333333,15166141.8333333,38290875.5,18380612.3333333
125109723.5,125109723.5,162821022.166667,139602269.0
271436033.333333,271436033.333333,221999571.333333,576275897.833333
118281348.0,118281348.0,105076593.666667,90421148.6666667
572831598.0,572831598.0,5041490.0,23810579.5
5524843.16666667,5524843.16666667,6917256.66666667,6106283.33333333
34305895.8333333,34305895.8333333,36104134.0,32990292.0
97847790.3333333,97847790.3333333,118546056.833333,94951477.6666667
12744551.0,12744551.0,,6448143.66666667
447049831.333333,447049831.333333,614594966.166667,472737344.666667
16754583.6666667,16754583.6666667,20696672.8333333,19111063.1666667
21938258.6666667,21938258.6666667,25385065.0,27876487.6666667
1268569880.5,1268569880.5,1486927436.5,1313132416.66667
207100961.333333,207100961.333333,,299513146.5
12454510.0,12454510.0,8654056.33333333,13885519.0
2342969301.16667,2342969301.16667,2160606505.83333,1952974219.16667
63199608.6666667,63199608.6666667,72552734.6666667,64989897.5
30042979.75,30042979.75,33140212.0,26167161.8333333
,11514241.0,12672642.5,11565030.5
8102183.4,8102183.4,7429885.0,6631750.0
7281824.75,7281824.75,,6463630.5
,12900683.0,,
46520117.3333333,46520117.3333333,56025012.3333333,46734390.8333333
55782690.5,55782690.5,53290966.6666667,52272693.6666667
40144372.5,40144372.5,52094760.0,45369112.3333333
140751019.333333,140751019.333333,212354668.5,155426635.166667
,,6533848.5,3511773.5
87097178.5,87097178.5,118251802.0,83707610.5
13089881.0,13089881.0,13213877.2,16377372.4
,,,
7985281.83333333,7985281.83333333,7625693.66666667,7320443.0
,,,
102970031.666667,102970031.666667,141116264.833333,119272800.666667
23280868.0,23280868.0,64057103.0,27980309.0
23324270.1666667,23324270.1666667,31569141.0,27430166.8333333
80162703.5,80162703.5,95524967.6666667,94573826.1666667
,,,
792920597.166667,792920597.166667,1232329447.83333,1001094202.0
19003598.3333333,19003598.3333333,25616460.3333333,83829520.2
,,12396505.5,
235902194.0,235902194.0,263332277.166667,246527877.333333
25643561.3333333,25643561.3333333,15016532.5,11763735.5
480350492.333333,480350492.333333,520185050.166667,487023992.0
41995864.0,41995864.0,52651385.8333333,39733642.1666667
5021205.0,5021205.0,12293797.0,12533934.25
41353445.0,41353445.0,39357807.1666667,39204052.1666667
5563195.0,5563195.0,11189309.0,6867524.66666667
40522676.0,40522676.0,58433919.5,43437625.0
22584496.3333333,22584496.3333333,30387428.0,22500780.2
86299027.6666667,86299027.6666667,81221190.6666667,72999679.5
5114514.0,5114514.0,6285577.5,4753681.5
,,0.0,
23406177.1666667,23406177.1666667,21033525.8333333,18157863.5
23913553.0,,,10068360.5
5242448.33333333,5242448.33333333,3349125.4,3542563.0
,,,
25611971.5,25611971.5,29633416.8333333,20195628.8333333
26660765.0,26660765.0,19642186.0,24842662.1666667
133318508.333333,133318508.333333,92211112.8333333,59976822.5
11027154.0,11027154.0,,9690279.66666667
42348001.3333333,42348001.3333333,60281677.5,52598266.1666667
18817132.1666667,18817132.1666667,23438578.6666667,12091142.8333333
25674136.3333333,25674136.3333333,21463103.0,30626030.6666667
3261346.0,3261346.0,,4932637.0
68290223.5,68290223.5,76041610.3333333,59754687.0
144674400.5,144674400.5,214586057.833333,162249593.833333
5505680.83333333,5505680.83333333,7986600.33333333,7338812.5
,,,
,,,
344782177.5,344782177.5,414823240.0,394244610.166667
4681733.0,,,
53505042.6666667,53505042.6666667,61448534.3333333,50501459.3333333
5276721.33333333,5276721.33333333,7213345.4,5356461.5
599300608.666667,599300608.666667,588438787.833333,632169366.166667
128092085.0,128092085.0,164422599.666667,146897564.833333
97574590.1666667,97574590.1666667,109288612.833333,115086267.666667
8132238.33333333,8132238.33333333,8098734.75,7186727.4
63256092.0,63256092.0,79888973.3333333,56482804.1666667
148059577.833333,148059577.833333,179538714.666667,171165842.5
127529261.0,127529261.0,124571473.333333,109949747.666667
,,,
437353860.166667,437353860.166667,456942100.333333,458829644.5
32634057.0,32634057.0,27002919.3333333,31113886.8333333
20748841.3333333,20748841.3333333,24458764.3333333,22449248.0
,10225102.0,5029627.66666667,0.0
52718238.6666667,52718238.6666667,45284317.6666667,52363523.3333333
63369950.4,63369950.4,48561171.0,84602553.2
337420584.5,337420584.5,415227398.666667,376527458.5
6026665.16666667,6026665.16666667,11467765.8333333,6839605.0
222382191.333333,222382191.333333,242095319.0,202225758.0
116908601.0,116908601.0,154306600.833333,128275204.333333
63175440.0,63175440.0,67925789.8333333,66915695.8333333
19332527.8333333,19332527.8333333,22251109.3333333,13793658.4
107963673.666667,107963673.666667,72481688.8333333,74224810.8333333
103721762.666667,103721762.666667,120226715.166667,121593658.5
0.0,,,7810274.5
196836225.5,196836225.5,266550548.0,216122032.166667
112558347.5,112558347.5,194938922.166667,152022348.833333
3539635.66666667,3539635.66666667,,3984728.8
162564660.333333,162564660.333333,163873628.666667,155076753.833333
17669171.6666667,17669171.6666667,30802580.0,16675353.0
43454292.0,43454292.0,58124803.6666667,49201826.3333333
2442113.0,2442113.0,,3939140.0
98737919.8333333,98737919.8333333,114259135.166667,91624371.1666667
63109162.1666667,63109162.1666667,96639765.0,91227097.8333333
2231782.0,2231782.0,,2686993.75
132208717.166667,132208717.166667,171892633.666667,145166864.0
7749027.0,7749027.0,14187455.8333333,9212030.66666667
2509141075.5,2509141075.5,2905503383.33333,2650704305.16667
140999482.166667,140999482.166667,138825295.166667,137688582.166667
34437508.0,34437508.0,35993113.0,37968486.6666667
18854654.8333333,18854654.8333333,26323537.3333333,21388402.0
8275666279.66667,8275666279.66667,9459022085.16667,8840060323.83334
12135213.6666667,12135213.6666667,16866179.2,10465334.1666667
9635971.4,9635971.4,12617276.5,10283739.8333333
29832303.4,29832303.4,20798714.6666667,26772085.6
290906110.666667,290906110.666667,356168226.166667,376223253.833333
75430924.3333333,75430924.3333333,83759717.1666667,73056964.8333333
4074911.0,4074911.0,5029631.0,3399470.0
,,,31320730.0
26878834.8333333,26878834.8333333,35462852.6,38675038.6666667
41421685.5,41421685.5,51465396.8333333,47629328.5
,0.0,,
41477406.3333333,41477406.3333333,50945514.4,39147204.3333333
17750375.5,17750375.5,15497777.1666667,22784042.0
70301471.5,70301471.5,64437032.5,54217453.0
21436033.6666667,21436033.6666667,22693718.0,17596470.3333333
114230051.333333,114230051.333333,130949310.0,104702241.166667
16478833.3333333,16478833.3333333,29442000.0,22076666.6666667
62241444.6666667,62241444.6666667,85477434.8333333,50777935.1666667
,,12307710.5,10668906.8
23826429.6666667,23826429.6666667,23662983.6666667,14712597.0
24118031.8333333,24118031.8333333,26536548.0,24993715.8333333
8287981.25,8287981.25,11029912.0,9305058.16666667
350735611.333333,350735611.333333,364203725.166667,313107313.666667
344966895.166667,344966895.166667,365846788.833333,350319422.833333
15348463.8,15348463.8,17394725.0,17890523.0
150456246.666667,150456246.666667,176341994.666667,162450792.833333
,,,
2086720.33333333,,2329523.0,1949677.75
61861265.1666667,61861265.1666667,52483056.3333333,41285631.1666667
157169231.333333,157169231.333333,211404881.333333,144773747.0
,,0.0,
41445459.0,41445459.0,47042210.5,41975316.8333333
16993538.2,16993538.2,10296909.6666667,13348155.8333333
94545469.3333333,94545469.3333333,72577877.5,97385320.8333333
11588795.0,11588795.0,17238838.75,14378215.8
427229205.0,427229205.0,501517265.166667,517417261.166667
57891143.1666667,57891143.1666667,37403761.5,36551763.0
7030634.83333333,7030634.83333333,6900045.33333333,8448572.8
9054554.16666667,9054554.16666667,13690655.6666667,6946090.5
158024082.166667,158024082.166667,175877820.5,173084573.666667
27294943.3333333,27294943.3333333,48875307.0,26969180.0
29505574.25,29505574.25,25959743.5,41190644.5
,0.0,,8731242.5
13144108.6666667,13144108.6666667,17902817.5,18395011.1666667
72581128.6666667,72581128.6666667,56646848.6666667,54143246.3333333
11060890.0,11060890.0,12652244.0,8479159.8
217505246.0,217505246.0,243709894.0,226347386.166667
17650156.3333333,17650156.3333333,19235199.1666667,20938772.3333333
15330364.8333333,15330364.8333333,,23038681.3333333
322662549.5,322662549.5,340608100.833333,311460508.666667
6935932.6,6935932.6,9110084.25,8618732.5
295368533.5,295368533.5,286132565.5,187388067.833333
25781522.8,25781522.8,27928640.5,19784300.5
141664217.0,141664217.0,164169105.833333,154574859.166667
49327052.3333333,49327052.3333333,69478897.8333333,56210122.6666667
19219037.0,19219037.0,25651838.0,22542748.0
11693235.0,11693235.0,19095380.5,14628889.3333333
34327878.6666667,34327878.6666667,67709974.8333333,32158156.6666667
6760717.0,6760717.0,8591645.0,
9047435.0,9047435.0,16804988.4,16053923.6666667
27785574.6666667,27785574.6666667,29624971.8,21737252.6666667
16335441.1666667,16335441.1666667,,0.0
50778119.8333333,50778119.8333333,86344224.3333333,66867049.8333333
466787349.833333,466787349.833333,627037321.833333,509923419.333333
,0.0,,4595492.33333333
49789168.6666667,49789168.6666667,45882096.6666667,47171040.8333333
2397491.0,,,10002980.0
713198523.166667,713198523.166667,825731429.0,713381161.666667
35088470.1666667,35088470.1666667,31823931.6666667,31535683.5
80164623.0,80164623.0,73576532.8333333,90228825.3333333
12661291.0,12661291.0,14863655.75,13647491.5
0.0,0.0,16843725.25,6278554.5
1226401344.33333,1226401344.33333,1154279362.16667,1089858957.5
689717122.0,689717122.0,721036713.666667,683742461.0
359145373.5,359145373.5,335170521.333333,391100324.666667
11604583.1666667,11604583.1666667,24551572.0,19721093.6
17350156.2,17350156.2,16414033.4,13853215.8333333
27101748.8333333,27101748.8333333,41677124.8333333,33679229.1666667
53979595.8333333,53979595.8333333,78209566.8333333,50944520.8333333
54789776.3333333,54789776.3333333,65447659.5,68574491.8333333
194061591.5,194061591.5,293816261.333333,217721564.5
10795180.3333333,10795180.3333333,10282933.25,0.0
58781546.1666667,58781546.1666667,55437869.0,48084490.6666667
39029496.0,39029496.0,35208829.5,39976731.0
159673835.0,159673835.0,160464000.5,154049032.0
11752917.0,11752917.0,,17825462.5
11509065.6,11509065.6,19709939.0,
0.0,,,
,0.0,0.0,
12386759.6666667,12386759.6666667,15070481.5,16018203.0
915336693.0,915336693.0,986544855.833333,885122844.666667
10593840.0,10593840.0,12704087.25,8104423.0
15116067.3333333,15116067.3333333,18966293.6666667,15415094.6
46818065.3333333,46818065.3333333,57169453.1666667,55168702.5
867974784.833333,867974784.833333,873203005.166667,904296700.5
36227037.1666667,36227037.1666667,37613094.6666667,47688451.0
20612771.3333333,20612771.3333333,19392310.6666667,22465183.0
49600002.6666667,49600002.6666667,57378509.8333333,56690796.5
124990282.666667,124990282.666667,171927622.5,132679851.5
22097487.1666667,22097487.1666667,23634656.0,25905033.6666667
121730000.0,121730000.0,161714000.0,160416666.666667
5593052.5,5593052.5,6191582.0,4604198.33333333
134666878.833333,134666878.833333,162934760.333333,145001761.333333
13395646.0,13395646.0,14938352.3333333,15438886.75
4799917.0,4799917.0,0.0,3055488.0
15300131.5,15300131.5,17959655.6666667,13486946.25
52093509.1666667,52093509.1666667,82803850.1666667,58915625.5
11172337.6,11172337.6,9901360.75,11246791.8
56120760.0,56120760.0,102805332.6,87839113.0
,,,
,3531937.0,,
13313291.3333333,13313291.3333333,19043831.3333333,17871926.6666667
467100207.0,467100207.0,497807676.333333,465978350.833333
12262184.2,12262184.2,7932662.0,6079419.0
5246422.33333333,5246422.33333333,,8872185.0
160929604.0,160929604.0,163659408.833333,124565363.0
12883721.5,12883721.5,9767716.8,9959552.66666667
,0.0,3029721.0,5879213.0
70448902.8333333,70448902.8333333,85478620.6666667,56568263.3333333
632982017.5,632982017.5,665325106.666667,500918600.5
36394532.3333333,36394532.3333333,41519500.6666667,46016514.6666667
25873266.3333333,25873266.3333333,29651423.6666667,26817319.1666667
10881471.3333333,10881471.3333333,9144827.0,4077353.0
46643839.5,46643839.5,65268864.5,56027713.5
42807970.6666667,42807970.6666667,48183709.0,49877785.0
49294295.3333333,49294295.3333333,44912809.1666667,47784780.8
58531073.0,58531073.0,70747650.6666667,69830227.3333333
33551545.8333333,33551545.8333333,49535527.5,40207211.3333333
161600020.666667,161600020.666667,169414781.666667,175720303.166667
86171476.1666667,86171476.1666667,105091198.0,100375523.166667
11752525.6666667,11752525.6666667,21712016.3333333,15333013.1666667
,,0.0,0.0
7755973.0,7755973.0,46796727.0,10187792.6666667
98067469.0,98067469.0,115241660.333333,121358245.833333
9532903.0,9532903.0,9054943.0,14243127.0
28201487.1666667,28201487.1666667,17678528.5,25057264.1666667
12066173.1666667,12066173.1666667,11566464.75,12880004.8333333
467015951.5,467015951.5,535865876.666667,470066771.333333
0.0,0.0,9004463.0,
48930486.3333333,48930486.3333333,51948253.5,51179947.5
295144261.833333,295144261.833333,333909631.5,356193109.833333
309022372.333333,309022372.333333,361885586.0,323800590.666667
3494227.0,3494227.0,,
21942538.3333333,21942538.3333333,28249884.3333333,21755115.0
26423684.3333333,26423684.3333333,33594765.3333333,28673668.1666667
,,7052937.0,0.0
,,3144558.0,
,,20258233.0,
6782595.0,6782595.0,11980566.75,10586364.8
6304634.16666667,6304634.16666667,8458537.33333333,6990196.0
3244410.0,3244410.0,9616904.2,0.0
43821190.5,43821190.5,36554735.3333333,38934990.3333333
,0.0,9351035.66666667,
54651285.5,54651285.5,52098186.0,54319724.3333333
,,0.0,0.0
38606172.6666667,38606172.6666667,,64557262.0
199714542.166667,199714542.166667,236698642.333333,196424099.166667
0.0,,,6473521.8
2680231.0,2680231.0,7750343.6,3992805.0
115707257.5,115707257.5,125754642.0,127481167.333333
,21103463.0,,
6271491.8,6271491.8,8943998.8,10621306.5
24453785.2,24453785.2,110896185.666667,48884973.5
40320636.0,,0.0,
,,0.0,0.0
14541270.0,14541270.0,21765442.6666667,10521491.0
,,,
93029848.3333333,93029848.3333333,104061874.333333,67371608.5
61964299.8333333,61964299.8333333,68373766.0,63891418.8333333
50193598.1666667,50193598.1666667,64291985.3333333,52193204.6666667
22871947.0,22871947.0,18387193.0,23736437.5
0.0,0.0,,17098595.0
29396722.5,29396722.5,29784641.3333333,40571840.0
11143413.25,,5170472.66666667,5715564.0
15158792.25,15158792.25,12402989.5,15032432.5
7375595.0,7375595.0,7685416.5,9470939.8
10746666.8,10746666.8,9593096.4,9779758.0
268973333.333333,268973333.333333,300577001.833333,268792013.666667
11562820.0,11562820.0,36529543.3333333,11683402.3333333
28234619.6666667,28234619.6666667,29631114.3333333,41540653.5
20629953.1666667,20629953.1666667,32834680.8333333,18382508.0
11261040.0,,,
,,5312158.5,
25845655.6666667,25845655.6666667,33984348.0,45215464.75
12702670.0,12702670.0,12330024.75,19032695.3333333
11039367.0,11039367.0,17594096.0,10716191.5
19349651.8333333,19349651.8333333,26793895.1666667,24287270.8333333
,,,0.0
21438303.2,21438303.2,25946356.3333333,22945612.3333333
84834820.6666667,84834820.6666667,111529334.666667,110075277.833333
,,13567947.5,
17772367.0,17772367.0,7853825.0,10883864.0
6106561.0,,6890432.5,14193214.6666667
7404814.0,7404814.0,,10459664.5
6471105.0,6471105.0,,11473193.5
113349438.5,113349438.5,130405504.333333,125334286.833333
,0.0,,0.0
7930858.25,7930858.25,17696137.0,9164035.0
18279733.2,18279733.2,8817896.5,10487207.6666667
11008390.0,,20403247.5,14558653.0
,12515394.0,0.0,13032209.0
1034023930.5,1034023930.5,1363667817.0,1281658725.16667
179393426.0,179393426.0,187816654.833333,179017899.833333
9223428.0,9223428.0,6044166.5,10775265.0
42215040.0,42215040.0,,
8667419.0,8667419.0,0.0,10388945.0
6953064.0,,,
29843029.6666667,29843029.6666667,36786335.25,32617746.6666667
693147530.333333,693147530.333333,824052158.333334,686693705.166667
13308058.1666667,13308058.1666667,17544014.5,13716408.5
52955883.1666667,52955883.1666667,56550210.6666667,32285132.4
35988056.4,35988056.4,69071559.5,56269890.6666667
7739272.0,7739272.0,,
67809425.5,67809425.5,81792002.3333333,74656339.8333333
48022006.8333333,48022006.8333333,56762262.3333333,49016483.3333333
400458327.833333,400458327.833333,428561642.0,404914587.166667
17888326.5,17888326.5,16264795.75,21821520.5
73626664.1666667,73626664.1666667,86344332.8333333,79847586.1666667
75110768.0,75110768.0,107050418.5,140647425.5
,40491563.0,25433056.0,
70515884.3333333,70515884.3333333,83951237.3333333,85396948.0
63269116.1666667,63269116.1666667,65112993.5,69161201.0
14842422.3333333,14842422.3333333,16344226.5,4814628.6
123799222.833333,123799222.833333,170172370.666667,138589235.333333
74598574.6666667,74598574.6666667,87684324.1666667,67000196.8333333
15972863.6666667,15972863.6666667,21888458.3333333,17845945.1666667
,,0.0,
13302256.5,13302256.5,20980994.5,17127912.3333333
1556196135.5,1556196135.5,1637528520.16667,1715594638.33333
3638304151.16667,3638304151.16667,3865696474.83333,3909251580.66667
132358513.833333,132358513.833333,156916356.166667,126208066.166667
73084282.0,73084282.0,83874277.5,80890675.1666667
1719015097.5,1719015097.5,2146825039.5,1982129986.0
21269631.0,21269631.0,20181078.5,23166241.5
27553099.8333333,27553099.8333333,31654195.5,32170176.0
0.0,0.0,0.0,
361154643.0,361154643.0,386096352.666667,429804945.0
172913609.666667,172913609.666667,241236916.333333,236766003.333333
123473243.833333,123473243.833333,151666820.5,148156574.333333
122499143.5,122499143.5,142520629.5,127811429.833333
9478913.0,9478913.0,16009900.0,12794783.0
8624764.83333333,8624764.83333333,14879664.6666667,10506147.8333333
79787276.1666667,79787276.1666667,86526081.3333333,85783527.1666667
64963337.8333333,64963337.8333333,63302404.3333333,60980484.6666667
829229185.666667,829229185.666667,968028538.0,905318241.666667
2016413439.33333,2016413439.33333,2498414877.0,2420232052.83333
145589057.0,145589057.0,154476893.833333,125450338.5
5769161.0,5769161.0,4930186.5,7149709.0
39597726.5,39597726.5,49607471.3333333,58139884.8333333
24652834.1666667,24652834.1666667,38695579.0,28758443.8333333
1692391.0,1692391.0,3238586.6,2648923.0
28817593.3333333,28817593.3333333,60017934.0,38781124.8333333
6764779.0,6764779.0,,7845405.0
94803818.5,94803818.5,87416245.0,64872343.1666667
,199349774.5,190133395.0,110889388.666667
185865172.833333,185865172.833333,197999718.166667,183057475.166667
18990390.1666667,18990390.1666667,28870665.8333333,18285656.3333333
12034410.6,12034410.6,,8433315.0
5229943.0,5229943.0,0.0,
32341762.6666667,32341762.6666667,39227769.0,32693731.3333333
958521485.5,958521485.5,1097247638.0,1115254689.5
2394296.0,2394296.0,5932780.0,5500219.33333333
29319249.3333333,29319249.3333333,42083518.1666667,32729157.8333333
,,,0.0
96925994.1666667,96925994.1666667,116627144.5,95850724.0
6726444.66666667,6726444.66666667,7522361.75,6736259.0
36623790.1666667,36623790.1666667,45461301.0,55164023.8333333
15779625.6,15779625.6,129976941.5,187999702.333333
67713346.6666667,67713346.6666667,96231738.0,76433334.3333333
,,,
2883675.16666667,2883675.16666667,,2803079.0
12603341.3333333,12603341.3333333,13719630.0,12163227.0
69264350.6666667,69264350.6666667,72251524.3333333,73011596.1666667
44337322.0,44337322.0,37226832.5,28468589.25
,,,
45240005.0,45240005.0,42762473.3333333,58957781.6666667
519512881.0,519512881.0,646573618.166667,529985085.0
2059500.0,2059500.0,,
,0.0,,
78321904.6666667,78321904.6666667,87532694.5,78912742.1666667
7700061.0,7700061.0,4194375.0,14308539.8
101254414.5,101254414.5,91294790.6666667,98337092.0
21061407.3333333,21061407.3333333,19067116.0,21907777.5
12649677.0,12649677.0,12714435.0,13597854.1666667
31736708.6666667,31736708.6666667,42828590.8333333,33840576.1666667
13301825.75,13301825.75,17654803.0,14469915.0
652044669.833333,652044669.833333,735233600.0,786667759.5
1505220.5,1505220.5,2657835.5,
42258404.5,42258404.5,82077700.3333333,65980148.8333333
13797987.1666667,13797987.1666667,19919235.3333333,14551618.1666667
12971490.4,12971490.4,19095029.3333333,18864560.0
368109557.833333,368109557.833333,338419187.833333,346695237.333333
1286004185.83333,1286004185.83333,1454080075.83333,1338445707.66667
20866986.1666667,20866986.1666667,14591709.5,18083088.25
46340178.0,46340178.0,38321463.0,35959753.0
380747938.5,380747938.5,454196935.833333,372195434.666667
12993117.0,12993117.0,7450924.16666667,12041593.5
52953241.0,52953241.0,381947412.75,39307791.0
,,,6703917.8
7253727.5,7253727.5,,13809990.0
139138499.0,139138499.0,161838098.833333,167501295.666667
,,,
199358309.666667,199358309.666667,265364673.333333,231246586.833333
826190192.833333,826190192.833333,945351162.666667,870205231.666667
12089899.0,12089899.0,19862527.1666667,15275651.3333333
,,8342090.0,3887962.5
50082679.8333333,50082679.8333333,58433112.5,51910372.6666667
9038180.83333333,9038180.83333333,10026064.8333333,13079786.6666667
58600623.0,58600623.0,65289412.6666667,81083786.6666667
,,,
70083183.1666667,70083183.1666667,118081418.166667,105406302.5
713484861.333333,713484861.333333,857855900.166667,768346824.333333
14808874.6,14808874.6,16851403.0,13608298.1666667
5180852.0,5180852.0,,
63894840.5,63894840.5,79573051.3333333,86455938.5
107113605.333333,107113605.333333,134010820.333333,124785346.666667
19965191.1666667,19965191.1666667,25190506.0,25470260.0
29134156.5,29134156.5,34859490.0,38314368.5
,11747433.0,0.0,
,,,
356002336.0,356002336.0,228707655.833333,260738537.333333
31010409.0,31010409.0,74695109.5,63684737.3333333
78222496.3333333,78222496.3333333,93893650.3333333,109313684.166667
8331033.2,8331033.2,0.0,10629431.8
378110340.666667,378110340.666667,512905899.333333,415904355.333333
402457618.0,402457618.0,484615267.5,442884685.166667
14854025.5,14854025.5,14722442.8,8433952.0
25179159.25,25179159.25,29368477.75,20520536.2
86394085.6666667,86394085.6666667,79305917.1666667,83866353.1666667
182569455.666667,182569455.666667,215072833.0,183782359.166667
7037510.5,,19515899.6,8178283.2
34480347.5,34480347.5,36056667.1666667,36885016.0
246855033.5,246855033.5,333387417.5,294900168.833333
17900004.5,17900004.5,,
,18518082.0,6460377.0,11155963.0
