(+)-JQ-1,Bromosporine,Molibresib,Apabetalone
660.49702282496,1080.19825780447,0.7199220590339,789.697215481897
8.5664995359812,429.12195544267,209.060533762176,8821.57249482639
51.8717054001424,2.5431611889897,3.5140755516664,94.8151237634989
93.2815410785049,,22.3351383777456,
,,,
10.3339656795911,2648.57727222756,10.559723631513,
3416.76690004594,447.25975982172,45.2890541404713,593.782752690603
,224.78409905257,9.7291020183752,
149.10673900657,,3.9334917785676,
52.1071307575345,,129.926495883086,
6.3603533563051,645.283645891938,2.9280767378741,
292.269999045981,,,
3350.43606017069,,5151.74944589484,13.822208153581
14.6499191845789,0.6225617545745,,
676.312531817252,,,
1204.16663344078,,2605.36484512402,0.0361872552893
0.1507847464673,549.485781881452,1.7602676921534,1098.71312985701
697.821111441695,1.1384532608236,43.0323762101154,
13.6942979328078,,594.464997694459,
,1227.25847571811,31.1319927916867,
368.085662436712,,,106.343698241021
0.4452906266744,739.12670522849,68.571355518423,
29.0865952067897,4397.2481525738,234.09860313515,311.979660683678
319.109494081125,,193.63517477029,
29.7873189100885,1130.3674052749,28.9149419445253,724.149785910012
47.7737490247398,11.1240217406849,306.692747446479,757.411944307844
1365.22626955755,8493.17985784373,44.4728770896238,491.705813462158
2169.70004258347,11.2121666197813,3.5228764742065,
4.4496225629182,234.647831920095,,
284.38533354133,31.1477291180048,1118.25777490407,
,,676.291488446193,4.925345305268
318.674624358895,3609.58739300584,15.1321193020333,1290.45687231859
46.5504167311902,,9.7009995456809,1255.52127428168
178.982451085972,31.1122545028254,792.641290754888,900.110054250855
22.5228546293445,673.077417475436,78.5463769160133,786.659346650326
373.973562046872,363.879001357675,,
,1450.27335420066,3.4127011435222,
89.0459091533763,120.56694352369,26.8169625326315,1169.17245577706
0.2976298249924,,3.2243249707658,741.490145666708
88.9975701028187,1.1458673698003,764.67899787346,49.5847618677947
5.9441862076062,1.5639280342974,3.0640730772096,
43.2823028770193,,,311.240386062709
,1571.72668712256,35.4400685048972,4.782724953998
524.372820828987,224.974817739488,106.219395355452,1281.65067616651
3.4176663587881,,7.0903082964591,19.4301139075136
3.1442037693128,,8.7522060538957,13.2013535176416
218.073574972764,640.918149176117,5.5393577802165,
,,1355.87472445717,
1802.76785427971,6448.49730949212,334.71267607733,0.7847971811297
1833.01484138574,164.565928373473,1903.52977673149,350.683856012696
,525.569817309006,97.9084202529711,
1612.44012104306,,1941.90457261745,1458.41683434983
999.05375203112,,3.9359469430725,349.02789373474
,,,
55.7750264409902,1697.26866581195,216.752703793678,374.844823612795
206.053773462988,2.7735702689714,58.2864661628533,0.0880372728158
3.8188164937475,1024.08753892103,154.647663918502,
31.4434018783761,634.355058150271,,5.8957629934969
3.4306798226231,819.919052132996,27.3905768134678,2184.55412184673
1458.80869788251,1122.33775649774,865.057298998687,
55.8104876932173,845.768835395616,122.761419724422,664.762745946969
153.916403512164,,1470.54886315194,
,,,
,1779.79191612809,17.6132716542527,204.499271608663
281.427073246283,327.04413774832,3.1948967370659,2432.95810240553
5995.36003547464,676.038154520827,609.335906620639,
3.4799607979908,,,1149.57549336516
,0.1405562566446,710.83607631496,529.958916680821
,,,
24.1926603428966,329.460470630231,722.460322497511,7904.4880021093795
310.00999908694,,664.090401965291,
4608.404312460871,,9715.38180996433,
9.6409160025868,12.35457727254,573.891635289258,
0.1134993712781,,,234.647831920095
63.667237592657,0.4179370351766,358.3810507115,692.04714740831
,,5.2580194500314,720.903504727566
288.271204402931,,156.110025862075,
446.824448769439,0.0616666783467,92.8721456155956,172.101533473787
109.726850771311,11.0337234209884,662.37205461275,886.164501189785
71.0317957243597,1510.1940774579,3774.39943105013,
5302.18472861601,3624.47296217058,,
810.023866709835,,544.234105915683,1365.81653682653
450.505394837477,1603.901454217,43.1938452537048,840.774498489445
1045.37110950106,,557.321720666065,0.03000054216
2.6436197481054,461.023031200939,4.6612337732579,
125.589976971377,,5.7805406873095,
49.2601682329726,758.440429691894,,2.9937048016178
3874.95665063772,,,680.677719202043
,3.8844357417742,,36.5517412197742
32.9779441289993,681.195769234201,9.7312462112808,2631.18528347855
22.1019446859049,1.5671981591822,2.3329336622693,
4788.622900540329,51.2904573396531,164.5416058109,7357.691757657901
843.592725821742,5847.068193402791,62.6209638413406,567.474754516846
30.7554773462409,,521.262638393744,
40.313701349722,,306.856418815807,
,7532.89099372672,,234.647831920095
39.6962602909123,238.253787806236,,
296.250848728261,,,5.5657858094009
0.8152025108082,0.066043392723,0.2833749534859,1030.06830182553
0.8947286166559,,3.4462690362735,
615.895202957223,654.223354059075,352.48967683584,734.733589776631
31.5027275116013,0.5591889189903,3122.85760035873,0.8128482959793
,1197.18869786324,2302.52421722605,133.708815382104
386.524971639763,661.315069623494,240.952638830436,1170.78292166052
57.2433457707823,459.869631164568,496.963468652232,
4.1821932059274,0.1134993712781,,45.4160722386343
400.854519704061,,2131.07711187135,804.339432824702
3.4648066281541,810.453560242546,1102.58130755244,
13.0058764481706,1733.94229969636,6.4736062549562,
22.7980884414315,706.583463898415,303.993432901545,
736.271926625174,763.229804646072,204.995654320349,655.535156877033
359.3208206739,419.53976157865,5456.08704863692,80.4268969201159
104.54612175994,158.735819374101,35.2951897573325,
32.6467587837994,1.038594440984,21.5609568820238,
791.859668507338,,20.8662549940614,
591.54320206494,0.1289749132311,5780.60270154038,308.919725118423
51.4012151906908,913.812981265139,28.3870939861034,514.249554767766
17.7914741145699,1054.62884373168,3.1889057828101,745.644311932104
429.523408960922,37.2281147467064,,376.673817191489
,501.722115740703,385.868509736426,
706.944381326613,1.4090210301513,,711.634121768155
412.274102176881,,621.798679940866,
246.544381068132,,522.665003245045,728.42372575672
,0.1502917063608,0.0201135831955,1053.93692421782
12.3104221742322,,2.3634817334466,
378.828730354027,7098.0974513724095,282.846850105074,
,,0.1134993712781,
3338.93146250743,102.98153376782,78.290678659094,726.861595596398
284.42367284201,8.1362709623322,3.386017035221,
,,298.411643239796,670.395874925466
20.1970951354231,885.253341293265,5027.00925635766,537.146030807303
229.841339965818,1198.77631924265,119.034699024907,
9085.40938905487,7298.6153235908605,2.236232983158,6904.524321759711
14.3208384627723,11.7255416675089,123.271812363137,557.580360888993
0.0384498885849,0.6267330781191,711.381864998163,5069.114271996729
23.999662319361,139.826601435751,,1.6812966041778
7532.89099372672,,10.2432581884648,
,,45.0600583842091,234.647831920095
210.666864286549,2988.76721788295,8.5956111566997,
41.5745750164666,,499.852356495127,663.701124633341
308.772618200741,874.03740855218,15.3610458786024,
293.309357494364,395.748854955175,878.287482679768,
275.550970165185,509.478575603711,30.4952173304241,1.1097609758455
308.354962119517,1227.14455620182,9419.1785858928,986.085869713161
,117.374246907897,136.991293683559,85.1159846440805
370.56963478339,2.4199065855992,28.708821914144,
50.3891632368849,5232.18036236228,18.8449586634299,4959.53538332613
,,,525.569817309006
7.6920261250622,760.858836364182,144.334550294339,
545.099578655437,1780.25711357253,44.1887009724878,
31.1828064364062,718.75334474161,,
,,22.2882666756628,
123.444347207275,44.7863209781426,417.662532988784,
359.795022716835,2181.40679070524,,
307.385561003263,372.688821583292,35.2417479579163,2.213822232414
0.315086084962,9653.31746095137,8.2817534014716,
245.53122586242,61.9488073680864,283.697255005063,4.5459379918748
,,,
153.344491047249,4998.42564998983,8236.791071734579,
7134.91565339204,4.6645072415839,19.779767375185,
11.7551578530981,40.6031491447294,95.9516330609271,3.9188760038174
3.2655297968363,830.552812278426,384.446276056029,
,3.8826310248495,,
,994.655700611317,92.4452929116672,0.1192239249579
644.362802480581,,123.689479310937,
475.887008673004,,452.715688901788,
93.0505774006131,330.230032013382,6.6224594147226,924.841854357096
176.939047852694,546.202434614253,99.6861628508089,690.442498911725
44.7599355735058,,25.7498691508001,699.520865530334
2.2792949233043,121.787598953667,96.4434982838953,
315.40046262039,1718.40951283396,677.297642780859,
439.51003642343,883.88869138432,468.725906644699,
120.917557432792,,31.2173139175757,0.6756479190021
121.265899480772,,3.4980907635234,9368.18784360781
1.0082104626654,,140.947408776702,3855.8960370764894
1676.08491591754,,61.1374070847945,341.026024455585
1.633947993372,,1.6173213515591,
958.777497099961,,13.0655682240802,
838.778730580811,,8.5459410899322,341.903410877179
46.8510535409572,7.3624242184606,3.1982350344017,
799.567946106824,,518.760747760049,
5.7899849237735,743.945530945742,657.505038888919,168.565799764867
680.8163207381,4.925345305268,,445.52489726058
,1.2266168080786,2.2183252253583,
233.20733882281,,1153.10108743229,
440.858656564398,,12.3213495400262,643.262698027899
269.616076869539,5804.15883362432,3.8798290263313,755.581590446026
32.1246018952023,686.34114060028,,
205.054576666492,,2318.21879308616,
3.4699154361133,6.6109444134141,154.174796798326,0.0978220397029
380.549704280294,1766.24971195475,977.729250246401,6402.314440385529
287.493941281832,467.089858740016,29.6140170855914,0.0693839089598
,1378.95867291681,,
510.392348942588,61.6432816445961,14.6763138283548,27.9518420642081
13.16022626767,548.255227733585,19.121576468461,12.2906062357808
,667.439587376325,,
88.7666607039554,,,
149.630388226592,7064.04865449081,2.1370375722704,
37.2129939400395,,133.071046196912,
,832.286012196739,37.0000484678146,
2714.14189541262,2240.0502440577,21.7670446970767,16.1448891274606
6.7547612095397,401.851179086866,,1401.2064002489
1632.41251602497,1572.69221427557,588.581996064852,477.943637748999
0.1134993712781,668.088795360506,,
107.692732047255,166.069502616383,7.7103942872224,
282.404295538405,12.8432991217494,99.1375266247191,
,94.2877409828805,,
68.1719900412374,863.749322492947,32.1216172307181,65.7946367901454
268.304107730356,948.378139203819,132.9244721483,8688.74031340279
101.730079131811,385.921834383332,245.361115033134,
188.763643051227,3425.6142195017,71.32121461754,54.0608118225018
4140.625014499689,1406.12852530982,2700.71058080539,0.6363732042703
260.891144085429,6503.20077238157,145.928182803795,
1542.08879897583,292.364731349457,84.4868210305172,539.789748513279
2.3210072844856,349.267959151703,1639.9637555305,440.259821471149
253.404547906797,2622.5782304244,903.08761261858,
79.918399930382,,14.1674844349684,
676.218373160611,57.6510869912797,,
,,292.647322799342,2121.97107082706
,7532.89099372672,,0.1134993712781
9078.55007108406,10.4151033577302,50.2182505123933,3.012960754883
358.625133081978,,2068.96174221932,30.2711637664489
41.6103087588692,2066.79608022766,1.5950504866419,837.108572970552
20.1255704112202,3449.98259598751,9471.19806902595,
,0.1134993712781,,
,,,1165.52773628771
392.714781628791,42.1678374721353,154.017995661538,
,142.126801388186,515.877659048232,763.072974503193
109.304332412556,492.202044617339,7.7998796001932,3.222739055941
3.4572436799767,198.850192908692,5.5609624227955,1351.07849803669
2.5967668845421,30.2206815095467,14.0829977592327,366.261088793063
18.6111562173099,1338.35338735429,4.2260691060413,
7151.72110111158,1709.44584187152,5069.5758988611,464.068539312239
,174.490892825358,3.5951693933026,196.770988883409
319.632319492147,588.500741066671,,7071.50459496642
,,,
102.939743617172,2419.27809010498,2008.20180111517,
30.3231089987356,,67.5041357182036,
8.830470968175,,7932.96430074132,412.419872379785
302.534483436278,475.218151255326,138.451932809794,107.23032995975
,795.266925568977,8.5087829190008,
35.2771324064865,8.7815817001771,302.137212983231,
955.325875078491,7378.725317418259,0.8748332048033,2564.95558514148
222.600467495621,99.4479386980772,22.4345657128903,8546.95324645657
15.6633551572424,,30.0707717159282,4.3078623748529
2046.8094179673,474.168234556856,38.7416795354063,1.8515835004839
34.0413294720796,,,640.896576890036
483.102084005105,832.879879203405,62.3585591899202,
7.5762178401713,788.263848183427,1399.28481149281,956.194510198369
1857.69090273751,936.057059242934,2703.36327796171,256.74388559063
3.3593008227728,3761.6420211554305,413.74443338686,
313.089751404883,,149.492519329057,805.099148660753
497.341263776628,6299.486287009089,78.0180651613748,2900.48877513036
508.276801606912,1160.54955035755,,
,0.0901066378767,61.0354742364614,529.522055825778
76.1439041476738,,7201.3636497239295,3.9033858318391
327.356691371412,1029.32715008812,635.478212580507,1.6868547933397
,,,
4.4267698278604,,,
2.982248115552,417.326088003951,158.148588620081,39.3679392937587
,,1.964615667414,
1157.55062054628,359.874046209143,445.848957045267,
2008.54863244368,,2.6562355918551,
82.8366155416166,1040.75467502231,7.178165929046,
13.8043053799292,85.0417679394766,1764.46873447969,0.0285406209746
,5.8640077663143,5235.048177873369,98.2955123361078
115.951028624497,407.237123899602,311.673339102921,13.248466084545
3653.93957921218,,0.4208550843427,
14.7596269801651,,142.073643236967,
274.856453327721,550.718030669082,,593.374622894325
,0.1115881550848,2.9533494840095,900.665727401156
25.1966878232977,7907.531419065539,155.995442730419,
497.457774817525,,285.116532942651,
116.068228760012,,394.844335990043,58.5096283029142
102.609926954345,0.7094346902328,303.31729038449,2481.245945381
323.562174467012,25.746135836,7366.7376100130705,156.816205522472
,0.1134993712781,7532.89099372672,
15.8024492799859,,,
4.7938495701928,222.833006938503,,
,342.13652290411,3052.44661727817,
186.293501301405,,3.0048165709886,706.649119843678
3.4437159409836,,36.1445345140015,
684.966794861047,0.7391312321916,696.431370895964,454.829933216286
467.476529607298,1.4716781142095,478.33046251571,
268.160566073741,,429.752275318414,
,,5534.90969835037,569.175819003948
176.029049708043,362.267842013347,,
172.157635451545,,,606.205836807348
404.422806220703,,,
,,,1.3029609809796
,,2.1057877413958,
174.714491028162,732.347855432418,1175.98431211737,5.2252183593682
,1196.98305033372,1412.19348546199,
325.360258932223,151.212169382043,616.885459315179,
322.50810133344,22.7597192795341,3649.4398347844703,
,,7532.89099372672,
4914.77401142658,114.360891655838,8.5933813051019,
0.9990709151622,,57.0332455847497,
50.7849208809343,,126.28157894895,733.391960559686
14.2336000398882,,967.173040470207,
229.747417234546,364.94354510711,30.993777883098,396.629947949522
2042.06973591092,,1.0474739701556,269.409527398173
,,,
1116.4014397235,556.197765247,1685.82187105089,
688.301665486733,2503.92153841715,446.835824107278,
374.737909879921,139.599060286318,35.3915712776031,619.567006112466
,,,
281.73091010406,,39.2962984069406,
16.454254338016,50.1448339303635,193.043881056008,
13.4936947912739,,32.6110121618999,
193.62005919307,,263.962875232192,
,2439.6472380667,48.7075478660484,1768.13808737669
,79.3652068729824,7.8289809799365,862.178494507323
5703.81476043533,,138.409376038948,
1.3370887708716,,19.2116458294772,534.576249096871
0.3882195957909,,,
9.8112452024528,,,
42.6777102631821,,0.097975519432,515.840906523437
321.4962792622,1.4335476856185,353.015990892138,
4.925345305268,,,
3.7577023212409,220.137810440454,,37.1332279607246
351.809930742084,,613.591747763865,1.9038686332242
,0.5465141799316,4.925345305268,
1981.46563825222,1073.35670776333,66.8779496389821,1222.70699882836
0.0153028540042,,65.6218395585264,0.8159819949504
203.239971727725,1334.61028926018,91.9978222002671,
4118.87305881908,3824.2635395463103,136.06261244233,107.953841652371
54.721734205437,5820.51506147702,2059.97267086885,
1.3962053657311,1297.34288198703,4286.45941392202,
4581.450022346649,263.336037295628,,229.656804992443
5110.87277963561,3643.78680425893,90.3452017433631,5759.52885618246
541.274492362698,2219.66580231952,210.689810761442,
286.666729291917,,1.3397162242566,4344.00820563714
5740.014238852689,5.2072436195326,82.3627374726031,3.9074316865313
2066.33804784783,3.0396174687692,102.98321289455,484.141183423219
0.1539877225852,385.232084810349,29.6093545840756,2.8233077037812
,,7326.748111628151,
24.5649485074884,,1061.94945408878,0.7508724812078
3.3580980911711,977.746496369592,692.866915794924,
33.6928145837152,,3.5139321965447,844.974152625485
9.0689575101955,1672.96359271425,1187.97006350008,
2948.01585021754,,693.368552599562,1.2271197380463
265.991394229549,522.48504339158,5.3913319391006,
1649.0936787495,1.4046302907823,931.826509860922,18.7749734761717
,1126.0277470986,1.1831600830986,259.833894786274
,987.248093312142,396.843901994976,491.101158904287
104.738838653289,1.8931742262802,36.6905780134628,
0.3305933576849,6206.502853991609,,
61.5977273106106,1120.8091583769,39.6406868844945,465.837887694688
,4299.92470905894,525.569817309006,
,,463.576811473829,
1068.76851503097,2583.95227023704,118.223343889922,1302.29975974054
,806.830731902203,756.809559183223,
514.954679617016,1214.35121234973,603.159008076847,
780.47467079101,2.0758714081272,,449.597112894055
38.0316149837999,1177.82728300778,1612.04289258429,1906.43505238038
237.38483996553,1.8020254220051,,1.2833860378336
,2399.21319701287,35.3352885669283,1.8083917310216
25.26981108827,4098.1419367218,0.036032443536,
345.059196231722,0.8186332349777,161.46045888677,164.028324282939
349.400539763272,796.52342025399,100.170172740106,
186.793320205766,,3.7303920386863,
0.8043499322412,53.1330281133104,773.108136886415,
3.6002730421516,,3207.39247851818,623.012606040423
1014.89001493425,,19.811785195681,
892.510646989813,,339.574252159373,
396.772494071918,,5.9783680218871,
159.841455852498,,64.2153498044363,
,3.2408508273508,7532.89099372672,1.3820540772788
366.019520901657,,430.955554418221,
795.651090101131,2214.60221720036,,
10.7247857601526,143.224917316021,,1659.73974303433
6148.442204178809,0.1134993712781,60.0894240824988,
73.7327321347687,911.111248406534,,26.2827273306601
3.4059343231756,1921.12973515392,9592.30072323336,57.8277933447885
15.6087702025064,5.7293676394446,14.7718015948595,60.6003326852659
0.1134993712781,,,
257.640326817836,1076.05035094781,1420.94809810699,127.169374498721
2315.01291699969,2.7072512568345,667.674903745115,
4.5058398659615,9.910150196668,277.429720019662,1786.24331772317
1580.90112681098,112.013890182188,7.026032180481,
1486.7714453984,4499.50497066598,99.8036697028142,718.48880484003
10.4092869461735,15.1126705769902,340.079472205463,
214.296492586006,,0.5076958731954,
6185.99843956728,,7.2259207266143,1356.56648151157
,,,
4916.17396122625,,,
19.4159962969338,1268.68744632971,482.152825285377,
2.6753629480481,2513.26670850876,738.159739143171,814.366804462675
11.9582402918222,4992.37323584129,8.5507148405479,528.118993459175
0.1089859212976,1477.0772282759,282.733378278003,
580.970374422257,0.0588166418157,44.7407384581265,
195.901659135827,940.500715882074,300.855320869998,
4119.69433967593,369.787564722301,1090.58705555302,2042.52785379388
230.851136715635,2051.59749982544,2.6240596755122,857.898215501032
927.872296583191,665.271784004524,,561.988135913483
0.0856214245118,28.557728870904,502.334008397905,35.4689407518852
41.5741978890258,,971.643833267841,727.579291004834
157.56580898319,11.2295710592936,4114.87145228584,
15.5969916608116,,1693.24834413404,41.3585681173652
25.0982859650021,1.3641698753837,166.131985966876,506.66614421095
,,,
329.86699620299,25.5239950886764,,742.472569604845
34.1196295241733,222.896634685007,27.9874288683174,10.4208313324696
4413.27967738734,2664.69713247043,162.920069250394,
20.8709564910854,0.8988473829138,1186.80928784728,
404.35224909531,,638.309490549301,828.966988702339
1295.06954004657,99.2237774447966,188.436663682993,2676.10787764948
7.4694639079055,925.898264208903,4215.05277027978,
60.9916888669099,,113.377456360814,
5204.23762154548,5.9697230238832,3.3313203360679,1.7308110589324
2.3909941691552,100.023703491218,3.2639703903733,993.176302966329
203.290553572143,,6.1052961086813,
,2.0049897080883,1.9696819098877,151.310845878883
,639.075256716306,7220.25202059129,26.328494438302
805.469049383807,3934.65320745452,5902.008410620831,
56.8931778086825,0.5764264085906,1252.09155263956,
2970.89485186628,9209.79889537267,73.0167121096877,5330.81908363062
6798.50394442728,1297.76144351986,348.26567197511,0.9965825184492
82.2893982166462,383.935633150485,2960.04697808106,
480.855717125887,234.31211869313,3.3131878622446,989.922093707726
147.514124835373,,3146.42058942562,
718.047568082349,8314.3982795062,650.168768565691,673.877749653898
,191.590233010492,1397.60264114824,
8.6323296448607,1031.44124582966,1731.17948854732,
166.462594739233,368.840225827023,386.129548998391,40.8961137490157
142.556761147707,,86.9080346575029,5.2257421597026
,23.226728581817,7.8981757011893,922.471350351774
296.850049255265,551.189641074406,193.837069083934,
240.916115324612,,3568.33302575074,2332.04414826261
,,,
11.4526532198423,9775.89100627199,1.6931279840848,997.783888609565
219.532620524367,,3.4051356382252,
254.614316039057,54.647343654825,85.6051670462365,772.681919322879
5.3930560090595,163.263939699079,478.359424469095,1.0068320843921
323.681203949884,591.04529970604,234.617525461184,
176.167020674573,878.429732942922,175.082043189424,
,,4.0383130052406,
143.681104325116,,99.7787015769196,590.527533991572
5568.17785729728,,2785.21190562892,
3.372256661829,3439.87001946377,444.886244065496,357.887444093991
1.3132744664461,133.913012173673,4921.2980180727,1428.1527643426
2384.85329372626,6034.92861491774,83.7508112230407,769.199366523283
164.198680715096,1011.51972024238,1537.33683207268,0.193172904349
737.740129464772,,3.3393879176031,119.017240235662
74.755962420361,,840.435564211633,1077.30238777987
360.264959870343,133.151097273784,213.486863266561,2799.8013359969
0.0113584281031,1.0990800789513,281.637518238833,322.812364843391
,,93.2607714342341,
3.2844922405501,5653.37589710366,165.876132564276,
225.254519450094,6413.53971996765,270.281912718819,
1163.74981089472,1805.55606100265,3155.6001286388,1.1325986528952
414.18748588812,0.6565883217958,1135.39704634078,
311.246888249032,491.838387222585,7.7680581175055,
381.771390227251,573.041341920146,3.7827629755596,
8522.285711286231,3350.40168401531,152.836676842651,1025.21751679876
3791.56949118644,2085.74222269702,3.1435741997526,1.5376306524181
1267.32622220782,1.4314188300945,869.966863830943,
1127.02956784405,27.5284405713279,1599.9956012943,837.69571879289
4.8794373969355,1045.78871864051,2.7781335642274,469.319615848388
8.6001626479543,409.256965982827,47.3453717493051,84.0580015484776
91.0960302191665,8083.03668330165,60.2715878389149,7.8060557488089
,611.980381892627,,786.103370269561
220.902790612183,158.712738988514,1.838741471545,
4.2704105190808,,,35.7759543401827
494.181414106876,915.170193165129,1258.11914377617,758.197417997629
366.232482878482,716.249879954006,991.170307316234,
,4.925345305268,,
32.1092179302928,0.0199591383695,109.051840278527,0.0162013389645
92.4612745110886,,174.409505260949,
1833.72830082111,,109.560925898234,
2.6918735936867,2793.27792883682,708.393295775119,
,,,
2558.38046855055,1580.21442593751,31.2412309676202,1724.06257778699
252.431676725342,,,
550.344313070858,175.914666903924,0.326057292285,585.0285481927
104.596853398416,1834.61696897099,49.3100454827184,368.581662937232
138.315294338531,9876.86272141933,473.600481440627,
0.0901424758128,110.506262372163,7393.818760831501,145.069924314579
182.519665303471,553.714864055157,1.441435972538,
789.971340836518,,1542.24963874071,519.099455525883
5.6826479377466,,4132.87930752883,
136.445020887875,15.7441339755464,7307.189554002979,
,,4.925345305268,
6.4259744083404,,,
45.7917912748894,7.8680606736278,1164.86844747964,7886.86118985253
,443.029053036082,,
90.1028951104533,1167.13857901805,318.370383686726,
,18.9230527776632,1240.83493372021,
55.0934762007068,3.0832722985718,17.0949466500617,
17.1262694937627,,0.3870382828664,724.569914569788
239.775751950002,1889.61975054616,298.518243218932,8830.579537271129
,323.604911941392,6703.93721684238,1.5539000441068
26.6436855762894,1349.74757759779,97.9049273331309,628.23292861518
7632.45867465291,6614.90031506655,581.652479320927,
,525.569817309006,,
,294.271688938644,235.940088544671,2.0399323831522
7.0261357273003,,,2572.4315998768
470.073463222735,,260.000219963654,
237.698796547437,9.7916859055756,0.3161540650415,
212.847586539627,775.184544104555,,
14.7311371141841,6292.41830654461,3946.7922487839105,
59.6582946414832,281.216088134128,35.6316214212771,1117.76306838769
311.806544652531,2323.69382543353,0.1329840584216,
234.647831920095,0.1134993712781,,
,261.985840829223,367.063697189853,0.2298846652654
3180.13788015486,961.754855360682,2.9651910894013,5.7452000095882
4.2432939240698,959.029778989583,,772.08880304916
33.6764283247536,,10.0163752791025,0.1418559993303
3.0030858675332,,13.2755809619765,623.77700632878
323.264426591237,71.7724575710925,1579.20862241149,790.680391723705
20.1539937491646,0.095917528007,,
,,,
3242.86239541926,86.6142362702937,318.203659305597,0.7348812281417
9230.3830344544,817.122544310769,242.287560168318,370.325982292768
29.0545450189609,1127.96542502902,140.805990188143,
84.2021303096799,9.5242924716063,0.1888109814114,4830.13885556096
161.182158495116,67.5350347742848,17.7009896801491,
67.2196455354782,,1191.04528533405,
2919.3374720874,1283.49749285335,62.1596415536365,1162.74319606324
215.321641151287,411.459438083516,1404.4244575983,669.106367774134
2.8269302446453,329.473531101912,28.8172461793132,512.202971733524
78.1114893609062,0.0186493212643,,1338.41227081413
168.199653898756,,88.2968941226526,
193.48446830316,666.929415775856,,234.509653444396
5.1390637328911,,2.9783417490297,
3.215262149953,,916.951967397559,742.36816020898
410.541160376558,18.1434670693448,3152.45546097307,229.483191662888
125.466660620337,,574.736709428136,
63.3357491592736,0.0616741963934,6.7802122951933,10.9412143982118
,336.806416524803,790.881867893984,0.5148570556257
487.843995284193,1005.00363671415,115.92813876115,920.3402973448
50.7533312537392,,,
98.0449607991381,44.6243269431405,7788.483331680631,6.4316148310019
39.5974332675465,0.1263025598278,23.9855398432889,669.637320394957
,,,
,,4601.217432391831,189.962741909021
4015.5383196799903,678.767649966239,318.929898981115,2.9530617000217
0.9053856806661,104.298783134842,1308.5007617001,3182.6291649143
2955.60222409654,429.965315063824,,
38.5659184582434,4482.38458794924,2488.46060607392,
15.6056801654509,683.706163286235,17.2302903297206,683.924808642853
274.26563353285,,294.33481191887,732.32725658758
39.3695833512116,584.797113418539,31.1724946541171,573.031303943335
368.817725561885,6736.84433198804,1448.676798646,
31.0584304059938,509.752396079032,3.43421094452,
,,,
,2529.74976816849,4.925345305268,
121.657619766631,11.1471620654528,453.609146307497,0.6427281547387
33.9315037143513,1144.4565065617,151.283460093504,4.6752155243662
159.264205491785,1.1889970569234,302.83978697484,21.9617021848992
,,118.412247042465,
4.2177798244796,1.3487007407389,111.880979520938,
216.013943839599,0.1595690685593,309.303360102491,141.236924273926
,76.0054844720416,9490.21013409789,449.392825656441
,712.248441060415,,
38.435840092979,,4332.56579919657,9510.97022804158
1519.12407081608,17.2657432617031,0.0125040331918,
3418.01627392248,,,
30.379363635623,23.6546304894235,9.2103019658686,
3.0411036741403,,,5.7504622231935
302.865319072287,1841.27170505302,18.3438534507699,0.1555736469642
18.5023918162499,87.7670406087631,4.7428288337806,1017.58001278872
106.783177172019,,117.691440255304,
57.3645917132718,2.5656161093376,8.6575684794219,
34.1343597385474,,1807.46764702747,
1591.86161670851,3011.96410095836,4.0991370767869,701.36903998163
108.212541074347,571.801575034977,7.988059923709,1038.08251570095
6818.86304593914,294.323205798527,1470.26272884925,844.864806473112
43.0868818281574,4.0260004279697,9.6050437423726,
100.549630981744,112.204669326969,13.6901283506359,
284.233091627241,,342.329481607448,1031.42419887614
,,1989.06292098701,7532.89099372672
95.3217264120181,765.655306089094,62.3063995690709,
21.4968274095199,423.373353663487,27.8430072131009,
,1.35387365034,4494.457983962449,31.9874372249494
27.3675508539622,1762.92495826729,976.77969457779,1.3486154443514
,,9153.52703629881,
300.863583111456,,0.8383817421104,1388.251899773
57.4676106202538,3342.96268223324,0.2337167606896,331.633577814209
,2.5428181549552,,
31.9841884958989,56.7718059897597,8.2452562352245,6867.3765253399
106.331067565561,180.093549666113,257.200008405245,1215.15253777713
299.18438248489,9.5457197691341,310.476665513062,670.223009304139
37.9534781533259,18.4918965445083,907.240706010004,0.1072878311321
,,,82.4502422628745
4931.42078677824,2.0584820090251,2724.58354348566,98.625296008446
41.1877811209515,1895.83892355198,9.2266346540826,9.7356452957572
903.528073437447,621.033711547584,243.552249534132,1370.47633992444
0.1134993712781,,,1.1520406295213
1033.95193859581,,76.635234715748,
1558.84615584889,,3.1663065499369,
2731.11298273071,276.436113401748,265.212098234586,120.766369912509
,,,
15.819646863539,,39.8218093907048,774.734900658162
191.197311129233,,1683.96758603609,
10.9415756239294,485.63086470448,3.2496743739274,
,525.569817309006,4.925345305268,234.647831920095
295.749416170268,,9.3670457363112,
179.531516977735,44.532294269165,2946.06160631319,0.1501609816585
297.568629715009,628.236673579848,9.9848905550636,
124.927464761345,303.177734398952,450.676533427792,
322.554947350269,,3554.02659587226,
128.098143405176,10.5854193741285,360.204489424574,30.385994566788
484.05517003205,3115.43825022591,50.7494156924618,
395.085412700425,1484.40214188326,215.15005810382,
2571.994772635,198.33026124261,14.0597306106102,
674.077857460176,657.941487892832,727.739724951669,2614.92371791839
0.9001574034301,536.970080489778,111.556286477727,
0.1134993712781,,,
