GSK2879552,Iadademstat,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat
,675.873656898318,4.4952207751055,3806.5875930685297,5.1431386267682,869.863905010918,90.0677462772087
32.20797489423,352.314111903421,294.633976487313,410.36952548435,,,352.749340634299
,332.661871657624,445.107984396681,49.7397029824774,696.832619881482,487.697499259695,
2993.67036333086,0.7382020414715,108.622663804224,1135.03356288151,,77.9298661837832,39.9604959265124
0.6881151576822,2302.04162063821,6601.320656101871,1331.44171402678,0.5822081938507,,2156.04192674099
,1.1461128240572,352.025161124244,3.2534003308088,2279.13028366493,4.8402405444251,
208.86755319156,1233.47659268219,541.456172028159,1342.28451586273,,563.742030913159,0.0310778897573
231.705904761691,370.150261403164,3935.75837473368,3.3398745651129,,1717.29176340059,0.481333839208
7532.89099372672,,,,,,
355.538431110414,,36.1753352545122,54.3532087426814,,,5967.89770448672
3.6446426603518,45.0288724515838,7.9914867565201,3.0467370545071,995.913379213933,8972.671369778911,3439.42435051102
748.129138048692,4.1096349353569,1894.15771263667,1517.1090848022,1464.33130887602,4770.39797797351,597.101844578289
462.448585669774,0.1587533427688,,,407.278120762497,,
,,,234.647831920095,,,
1118.99112503509,,,,,,42.7463494348308
397.635920508143,3315.54753314973,,3.1732612868888,,1915.39894805599,832.967614092243
,706.749478729321,4.1194759321367,,,,8997.03736997424
99.3560310387145,357.985204362709,314.56575895422,28.8995261311807,1175.56551504973,294.056035951393,3.1752597703426
381.569906289983,0.0627326134295,616.383849160874,6.5773805213005,195.134049569025,,155.742419470089
,29.5059820033153,1459.57967558853,,,837.366038726167,892.082096893827
112.197548804059,576.84804663391,,3.1857662343669,793.173755856574,1.7714805287087,3531.76409327123
,370.887632013315,152.607880809472,2102.56834570518,4918.10019943842,0.9677228226753,914.572269681589
399.70859736764,,463.178549799218,62.3475394834558,,395.211674371615,19.4209549383539
4108.85757426791,48.1630088984658,849.622527650038,,1.0590724628768,880.065169026465,
4632.4582723226,,57.2779323500611,719.694932162421,0.7478092584441,1821.73200416923,3292.99019476767
,1415.7078248942,2499.23248823694,1321.08338512415,,577.971858587796,4704.81818504535
,364.987620641121,271.237644833393,4.1137378298227,705.671338812251,9.9401408751032,6.3328675430418
525.569817309006,,,242.873048522648,,,
6204.99654843324,34.861337411273,,970.078174582535,610.167003672801,32.7083286638497,2.0895731747456
42.41770885678,,,0.1134993712781,,,
,,0.1435174992722,1617.04457739069,,2692.6504772466,2.9488121109606
1573.68004936965,1.3367622375699,,4038.9811588139105,,,1011.59392336064
1290.40001831584,92.8455457379719,163.939431191071,3.7312395587165,327.425980722174,,1.9799793500597
275.258084120093,,1955.06254778281,1.2428413470859,,,0.0726568864057
1067.42873644896,,37.3053109770839,,845.114850433694,1.0842198651622,158.294332934464
24.748634714912,6.1807328161414,37.8148141533651,2.0766667207115,,112.264232928313,259.162605353665
2049.62396933496,721.668510805731,,2295.97378030711,1044.24088732837,,610.723334980192
,4.9833048480036,7328.950934849139,6678.68595978575,,118.267790871442,
305.992544439183,,93.4950062678931,270.400507132097,9.012610956085,160.261361721506,97.6974367422658
7087.65019615808,577.000419172446,,25.5730340324876,,45.8442770882884,2007.34101949998
231.114410994777,728.461168876344,718.575111533106,,5.1530412456073,,0.7846905182236
,100.23372706939,0.0168602354158,7252.72234607389,2.0232040302364,16.9819247009171,170.041634053652
137.144197365828,24.5471192746983,1114.96001748706,1632.63132659746,,7937.045770240259,1530.43501969748
,501.428491228562,1138.95214443642,,,,
5.53822410432,665.701595873572,,,,,
4721.04241899661,2.934906279415,64.6489128415903,181.047265990542,0.2152682206915,1098.98347065871,918.260398275445
4163.7405617698305,1.8270048303035,3558.61157387954,20.6234815991326,,,251.842163089431
8371.2191882272,4100.76513575829,7504.892847037449,3.9889056964198,0.1134993712781,1.7825489203978,6.4110201854592
521.248817097195,400.811897303136,22.1083581484596,,,608.400529061663,685.460064450662
6.1605561921114,,3.5548964614145,0.1134993712781,7532.89099372672,675.755118308458,
3749.00486948304,1.9744670401238,,,4.925345305268,500.802033606122,
,252.496733473207,798.404324012865,293.397207340312,,96.7647323401526,327.033190239425
1.5428522487511,4681.75363096984,139.197461864416,325.368269469499,478.113268266968,874.973266109683,98.0242501921174
,,4.2675466248099,0.1417760802874,294.999411581904,,5407.54677245575
2139.10443602848,338.375910862595,102.260827008069,1688.82261176676,14.0365849101249,70.7979673043151,136.174946885009
1708.69193138379,3768.5256001114094,2.2680382198685,29.1557488837434,9061.62829473067,3324.09010604805,
112.316426660329,10.5735698328757,8.0446612928439,1194.49007577238,1128.00909736915,293.583698366086,92.6190680377265
3152.60403361624,,35.0361289783215,722.377883167158,,428.806465745502,2445.02113968191
,252.228736961518,,785.156290112147,,3.9107026223162,309.691875080972
0.1102660033376,315.405587969006,1.7879996517579,971.92100941357,3.4504323085885,,445.159918904742
0.0210281214019,942.294127348437,0.2198134193831,394.853044779585,837.844360876242,0.0352416140877,716.087476675379
,4340.2090907537695,,1643.20004175381,,,1275.87949316058
24.2292238758555,1405.63831076141,6637.077910098649,2.9067804424351,239.284518727004,4162.803946909649,
4813.51537233087,26.8348030960479,6296.15530730351,1422.81613394156,909.892665562743,2999.7798623015,119.168604030232
1.5590674282669,2.9705545245662,3.1426884459735,,450.456740519228,9.6657964563717,1630.11797220664
5262.24010979364,0.99420818813,,,444.05449266125,,455.849735268419
,31.5364316902056,3.0955244803523,953.266501043692,,2075.67248596464,1976.95384379642
,,,449.00675123015,0.1134993712781,490.153400334125,4.8857245576405
6471.67737971375,481.274854488252,30.7413313113734,30.5888073096241,,,
8.3731985011309,1.2021527041555,1302.3032114898,3585.28626173629,891.112150423276,,109.614075993326
7.1842814865473,1974.60918369025,58.139939600726,89.6041049817704,,4.8307185385258,14.1852704212725
,234.647831920095,,,,0.3523055861279,1.9007165199888
555.272654668636,30.1590682730073,,2528.33706558953,,794.970596757911,4861.400249437111
,31.1761585063857,2.137438120048,9.9945661954428,1383.54225217167,2614.39036931345,342.355670596047
5.5335640036558,,38.5345088039278,0.1488469042414,0.0153392749161,,
2202.23928573415,,81.0777340009165,,,26.4107635672537,3387.21467338933
0.1134993712781,,30.6008921004355,525.569817309006,4.925345305268,,
29.3295322919207,4.2955639404062,6180.2962748787295,0.0750961940203,1425.1294488461,2416.27840753023,1157.27084666259
,502.988819670142,299.623693770658,2614.36262407277,1229.32435246962,1961.49906171706,4.3221072965114
,1085.96507727419,1472.01544090531,1339.42396053831,,,5887.28672092318
2.7105655104666,,145.815120461607,2731.23321873129,,381.524949027547,29.4900275402947
,766.375957421931,33.5386331684557,38.8859697818532,31.9627235299006,285.865686484742,1068.30068549005
537.673129656819,,4871.21087644428,41.0437655133589,,891.540430645102,2913.02765973658
0.1314647438577,3.6541228308043,276.007064954866,2256.72921042497,,97.7631907323808,2381.4928128349
,670.421542506557,,,,,30.1869877776087
43.334641920846,29.6758467456875,43.793784218254,361.408207279595,0.4833877423042,677.300419611079,33.445966272845
,1623.3931027031,43.1806990319533,,6.3416622125154,3.5488050183202,
,76.5675830055242,,536.714614922105,,792.659030496196,19.8741372788516
,514.635849566751,121.72858923119,35.716203908222,,0.3441214687379,2.1245622867326
79.4638472343142,1610.54549449387,35.3016361936968,868.468278175163,493.196552210387,855.655020911993,946.328862514174
372.381721466239,6.071362942959,,3.5976985874912,,2737.1858194314,68.3959339397244
6.0921402213086,,3.6892917329605,,3359.46208919909,286.700944788552,3096.2080786516
,1097.62135800167,,173.620053406272,689.282146908416,285.899491234666,27.4083830523021
3134.01131407883,0.8952406876837,4837.85338947716,7.2555177370362,,2869.56402760382,
375.132404961248,,2.889476261466,80.618638440207,389.093914831432,39.184467219023,308.018782904929
,104.26165113775,543.363026932756,,,3.0925718240939,
704.962836187209,276.298285982296,693.824269911741,,,97.554693604575,10.5416097969417
2282.3576981111,284.523891563671,159.079731165207,,9384.95110634615,,27.4390757992083
1534.8559199626,,42.9178053255122,8957.94021682675,0.0188693276463,212.326101266679,632.421443668297
2746.1542875442,726.46090679664,313.464730038661,2.8813007712771,,235.396067258343,646.821571314033
3053.19025375927,780.030147318905,271.580005449568,1569.50786957114,1184.12098010679,0.6299450141375,519.402387279887
,,5.1640441510071,,792.491221458901,7532.89099372672,
2.4822149052263,72.0470146727559,1.1813904311105,36.7790745373893,13.0549326276691,3.8472114679407,
4670.23470491842,1.6874485255157,,7.7716418617765,973.391166217652,9415.643382848071,332.327596966149
,1.4561669859199,38.0631741470878,96.5626909954802,4809.69539278892,594.646709287471,7.6599672093529
,,1850.26335292218,29.0708273144586,4.1574850941651,,
4.00121113599,,81.126765830746,0.0342532193826,,,229.024298069109
4213.4039960333,122.185177137762,33.4889855346166,0.8172561887786,7573.37671125012,56.3124873841147,3081.04840952233
,817.801479208662,,9.1937893626631,344.278803585062,,
166.561336722648,,4822.45989353846,50.1612708190532,0.0678490636462,1481.05320106776,12.6120587699082
650.413109790931,21.2065442199872,1123.84861656388,,7532.89099372672,720.690861984655,5055.98993520952
,5305.48400786843,3.2047385699297,22.6702580309255,,,62.8242267937234
156.230437088856,275.059242871015,320.81633532813,117.214848603617,0.0889400666322,5095.51229408953,29.8058640919923
,,425.615906150577,,525.569817309006,,670.392112327353
2.4208503939433,2478.51985247255,8.8029495429845,69.0886313217073,,3344.92402941629,2232.08572483665
,0.1019244961935,61.3595072821048,2.9250573447823,418.932954063865,2048.63693782241,37.9209087925298
,8.9982169909191,29.2812067538925,1.1610953211154,1.0569013059809,,
51.9248487332357,991.147870891801,1.2568211517477,66.1848642619744,55.7917447460447,,963.756524696758
,30.2560494327185,,,,15.2840168247207,736.232330289673
,4.925345305268,8081.92463275288,4.4477997884687,7532.89099372672,,699.461696602081
,7.4834010129384,453.333800115125,0.1999779325793,,798.343443174713,366.952527504517
,,710.870092657597,4.0648803611439,,,
,18.7785454127487,,,,,234.647831920095
2279.39212645738,,29.0563851208112,,143.509956615596,64.9855293402536,
1.5974020173409,,1196.46961366009,9243.1124742081,,293.940066038854,
0.278624271673,50.111683153838,3.6305927182906,446.712951465829,4.8933810103662,2.912772386715,572.805300365941
,0.7026754631849,,524.563282038032,,,2.3142383106285
4.1567852518418,669.662853364663,,1808.79920665473,738.94724871322,,510.41417693803
2648.76619600851,5594.8941089786895,346.5431556167,1369.65960168646,33.8350305694592,343.782717098091,67.6815514698116
7.6562403921072,1.9741980190399,1191.62691385957,0.8988136388098,735.965143835568,,326.793470856613
103.675405945381,132.103722990724,111.450326691038,10.9522943259551,2780.40340055181,,668.128463750156
31.1468327038138,4365.85315666325,1.2295834197403,,655.933358970043,,1686.76379853184
787.782779095059,5332.67763146998,221.937059686386,834.558242783258,,,4.8090078470546
2161.92930398162,688.809647944832,68.0820062089909,31.7788081144556,0.5428774168027,277.399476254155,4560.71311155728
5763.82106322523,735.845463693096,278.061469579365,482.492731800232,2711.75361779179,0.0106914092473,34.8120695904497
186.624325796442,86.9016784524231,7824.6741356927005,144.246623466759,800.880791534908,298.764002876192,1237.71400719317
0.6466131772292,8.8896864540533,13.3123920094187,0.1134993712781,,,
586.031788647592,2722.61344327338,,59.2785040429007,0.2233474818174,742.108485062406,1933.69635261538
1133.18729913545,642.670026859073,3.1674048278014,8.9148576106336,224.095249314756,,2361.41133290109
,1330.47358499485,227.868936340407,1.7003602736572,,124.416583155542,209.829701034913
430.493163977002,,1055.18951081376,970.543496369025,,,1079.39736815815
1076.58568189271,519.866108876638,33.8732746679636,2978.43305180557,,,570.600226644538
6.5727310574402,,0.0114105787412,6729.82911824369,0.0172968194559,592.763372882424,51.6715624181801
366.515231888723,,,1284.86597423862,859.731495388634,340.834004373706,4.5647711014437
,2.8939968640443,,953.57379991301,,113.866323105544,
542.537196087681,2970.51762277612,,2.807966250808,673.121842006294,,29.8857322505802
9.9069084018195,6.9342810419167,8494.18779953191,8525.04888674014,8617.866305373022,7304.95496882828,3.3823341059642
6.9564210159746,39.1562231813751,,288.401243965482,,1466.26432258048,
0.9782651436658,,64.9649174474865,,78.8806201087827,8881.00484173978,575.160528935355
568.117703779587,2.1420736104771,250.058674861856,238.419519878307,5.00847863523,6468.65988117287,2.8466745109226
90.8886852707572,988.902522913275,453.940113669284,2669.35993015042,143.225705134442,,5.1792108424539
1.1920481052476,,4.4144486791763,4370.16258371993,6.4939264079393,2570.75377484572,9.8764359034794
4038.6358630843106,297.627753913486,2.1384401992933,8.416644954345,,,1229.42233572013
231.514873663073,3.0480835606836,62.7198128943328,2098.81359891404,,13.1301257900879,
13.8130772436936,132.359224122576,3.8207699766733,,,494.916005985473,103.926139085411
2453.43596621355,631.123859847713,1161.85227903479,2098.63725660678,,5687.50707587341,3779.8716584818894
