Paclitaxel,CHM-1,Nocodazole,Colchicine,Vincristine
158488604.333333,116921318.833333,202131427.166667,153135347.166667,177751912.0
7130293.0,,,,
185701665.333333,132436694.0,200590568.5,189496793.666667,195540604.666667
,51722167.4,,43025533.0,50216149.25
118068978.0,96895611.3333333,111194885.333333,120379236.5,103129411.666667
126324069.333333,115268197.166667,103392910.833333,125829390.5,112968203.833333
37097783.3333333,26178406.5,42049918.1666667,39172698.3333333,33807185.1666667
,,,0.0,
147218172.0,128328447.5,155831447.0,147752279.333333,123459824.0
1631977960.83333,1445249923.83333,1830454773.5,1651196386.5,1577404777.66667
6851135500.66667,5435147856.16667,7253696684.0,6904778750.83333,6154217881.83333
33775653.6666667,36898422.1666667,45454437.8333333,43149112.0,39297729.8333333
8169389.0,,,67471453.0,0.0
646339979.0,438523227.666667,651251312.0,665135440.5,467602641.833333
1518064531.66667,1973816460.0,1933323002.83333,1752817084.5,1290319804.16667
226718855.0,199928441.166667,273937189.5,287487234.166667,241882762.5
40720338.5,27316033.3333333,46102495.3333333,38920502.8,34680084.6666667
69419403.6666667,73495073.3333333,100569921.5,65915032.5,74567577.3333333
12111596.25,0.0,,,11875325.2
25136916.8333333,26022238.3333333,42007210.1666667,19024202.0,38894050.3333333
1042114108.0,698221732.166667,921063763.833333,944974819.833333,1022724199.83333
850697655.166667,884706889.0,971038912.166667,884377406.166667,701883585.333333
108896101.833333,115082083.333333,135632400.0,137107070.666667,118294353.5
17172018.6666667,15298007.0,12442893.0,19375183.0,
1023697317.0,778992317.5,,976618001.5,782546008.5
243484514.0,225896300.666667,298798338.0,273673229.166667,230851870.833333
387931041.166667,265628482.0,333720788.333333,324648885.0,304699494.166667
144527595.333333,117068470.666667,155326816.833333,153843664.5,175912254.333333
329815702.5,322049106.333333,362270722.166667,448525948.5,312976897.5
433404668.166667,298156357.666667,436027103.5,390963014.0,380462260.333333
0.0,0.0,,85288948.0,24039483.0
,,0.0,,
8914544.0,,,0.0,
535639251.333333,602153934.0,665452424.166667,659730008.666667,550358280.833333
,61706886.0,,0.0,
37676691.0,29604655.1666667,36669187.3333333,47829020.0,37074113.6666667
,,,0.0,
143360701.833333,117752036.833333,175545396.0,125614868.5,132499802.5
,,,0.0,
2030282206.0,1690375761.5,2333187672.5,2350295515.33333,2026910532.66667
,17695982.0,0.0,31618687.0,26141943.0
46284418.0,48961046.1666667,58229794.3333333,58756405.5,44117300.3333333
1741443.0,,,,
,,,,
491347409.666667,545637432.333333,629438184.333333,560992376.5,455387854.666667
137029121.166667,95207749.0,108945862.0,159915993.166667,84666525.1666667
74759783.6666667,72061897.8333333,76382036.3333333,87098279.3333333,65787838.1666667
503357824.333333,349682727.0,541743484.0,575363475.666667,487808037.0
490270219.166667,333071277.666667,502692426.833333,508794470.666667,505920922.5
4223853360.66667,3888075748.33333,5125632403.16667,4386637677.0,4169304767.0
347658187.666667,276189881.166667,427773140.333333,349262911.0,319845365.333333
34833111.3333333,27305336.3333333,32980295.5,35927538.3333333,26316980.1666667
5860790.0,,0.0,,
8004502.6,66146260.6666667,10776459.2,9015989.66666667,9205979.0
5580989.2,4039103.0,7623417.0,9250454.33333333,5570720.66666667
38822465.1666667,32145591.6666667,37049099.0,46449370.8333333,42397748.5
5468532.6,24713606.75,,14409745.0,9759194.66666667
141415600.333333,119753950.5,162072176.0,155584383.833333,143315271.333333
44580373.3333333,37830122.0,36334322.3333333,35508321.8333333,26943871.8333333
159329093.5,112370479.833333,,154328144.666667,140977108.0
66962131.8333333,54842961.6666667,77549426.8333333,59003359.5,112961844.6
42993623.3333333,20142397.6,33296176.3333333,30646256.6666667,36418267.0
19525476.0,0.0,21732954.3333333,74045545.0,30026774.3333333
626614265.333333,537436052.0,720707890.5,706539864.5,629492290.5
453022887.666667,365553928.333333,478508454.166667,444996906.5,427031475.166667
39936311.1666667,33308941.2,45404125.2,39292009.3333333,31668725.6666667
556888010.166667,464623174.5,627880923.666667,609200707.5,531444882.0
907030995.0,969228730.666667,1047532595.83333,1118777696.16667,789656623.666667
16770223.3333333,19254443.0,32116964.0,17135118.25,12825475.5
15198394.5,10557510.2,13878559.0,21254435.2,15684104.1666667
22720373.5,20322659.6666667,29870142.6,30453954.8,28254891.8333333
5637678.0,,,,
938020918.666667,879245285.5,1097367644.66667,1004204180.5,943684883.666667
598233690.833333,498950838.833333,650269661.5,624516904.0,601199561.0
7201864.25,6975683.0,4986205.0,11568706.25,8842373.5
342873714.333333,356475978.333333,407091581.166667,358491244.0,300699550.333333
11420830.0,8284362.0,24334230.5,13656281.75,8234671.33333333
1016382631.0,879188410.166667,1134945705.66667,1165352839.16667,1016754754.33333
125709594.666667,121735125.5,108046712.833333,180119018.166667,88368019.0
618170185.333333,598535925.666667,604655169.333333,643700222.833333,560422108.0
51901739.1666667,55718783.8333333,44584676.5,45458915.0,35159037.5
862411925.833333,612036975.166667,845998690.833334,854613084.0,773616432.666667
243806850.166667,236701125.333333,208725244.833333,243772796.833333,213399244.0
4641119416.5,4069414836.5,4851258828.0,4959982274.83333,4130153149.33333
120924950.166667,116093682.333333,168128408.166667,130142479.666667,125602237.333333
,,14054246.75,16664250.0,
0.0,,,,0.0
129839826.333333,201215964.666667,192327259.166667,249758531.166667,148193723.666667
1121289555.5,798394603.0,1464507348.33333,1188321822.5,1279898495.5
148599614.166667,135207373.5,160471663.333333,151878817.166667,120771285.5
9285026.0,11981062.5,,17853787.5,
33027597.8,14528387.4,25569060.2,20279404.8333333,25371265.5
7218371.0,,0.0,3952453.0,6124497.75
6833910.0,,,,
,,,,
65245737.5,52251307.8333333,76637067.3333333,88327299.6666667,73585245.5
429619983.166667,358787094.166667,391188066.333333,455027717.333333,350969291.166667
276486371.5,185223748.666667,314957642.0,260285045.5,270321965.5
87525993.1666667,69641001.8333333,97170558.1666667,80111411.0,77968880.8333333
197147054.0,110535032.166667,189978149.0,174569242.5,172557913.666667
26910031.5,28529394.0,34779239.6666667,22988922.0,14900363.8333333
2979485308.0,2802121166.33333,3181104181.33333,3330105764.33333,2735916150.0
341032624.333333,552988301.166667,489252502.666667,450935998.166667,332044301.5
5874039.8,18547155.1666667,,7655009.0,5776174.6
44714652.6666667,52549986.8333333,55851051.3333333,55743504.6666667,40246814.6666667
1917407.5,2215630.0,4628772.5,1980084.0,2827164.66666667
0.0,0.0,7592228.0,,
,,,4857947.5,0.0
256741846.333333,153279923.166667,318110671.333333,266750012.5,255552586.5
,,33889608.0,0.0,0.0
21243628.5,22851449.5,25834951.6,22933612.2,22571622.4
99177330.8333333,100591414.4,141657909.0,122773495.166667,39967492.6666667
646145265.0,664726673.166667,757025480.0,734549191.333333,605079975.333333
5482209542.83333,3856310469.16667,5267122644.33333,5696496086.16667,5422443469.83333
794855653.833333,800651086.166667,908559560.833333,1049989171.0,695841647.666667
3962415849.33333,3568992613.16667,4617600117.66667,4157786729.5,4033968421.16667
182427346.0,114267540.833333,172220164.666667,204260384.166667,164648477.166667
10437208.6,10866019.5,11052752.6666667,10282532.6666667,5782827.16666667
9475001.2,12691003.8,12418143.4,12566241.2,10001106.75
48153217.8333333,32764947.6,37984284.5,40467504.5,30504527.3333333
696211594.833333,470349953.5,698832001.5,689534285.666667,643707189.5
110523553.333333,75510299.1666667,114775803.333333,133921464.166667,83390671.6666667
0.0,,0.0,,12394500.8
21137816.0,19223158.1666667,22550157.6,28811919.8,23234770.3333333
384139745.833333,310022422.666667,450965127.333333,457648112.5,360768616.5
6029216.0,,,,6598521.5
,,0.0,,7492677.0
18138479.0,,0.0,,
933641457.666667,712651136.0,1043177399.0,963403453.5,856488965.666667
104373331.833333,165753698.166667,129333269.0,149964469.0,122191563.666667
664558964.333333,391228018.333333,568058988.0,635148039.833333,605967751.166667
79915812.0,50594852.6666667,107431648.833333,99832422.8333333,112520183.0
246301874.666667,230209807.833333,316104661.666667,269983798.666667,224694464.0
1823868195.83333,1467435414.33333,1754263287.33333,2037559541.0,1685229016.16667
5707439.25,8113890.0,6350868.0,,5746822.0
,,,,
11561517.1666667,12946993.5,13019046.1666667,15919641.8333333,9461285.16666667
33447145.3333333,41839219.8333333,58072295.1666667,37380756.8333333,38329804.0
204700726.166667,185134164.333333,212299801.666667,237687409.666667,186317242.833333
3837425673.33333,2906008339.33333,4369407061.83333,3501156396.66667,3500449820.33333
789478013.333333,662031003.666667,896830622.166667,756567774.333333,791172320.333333
1923839980.33333,1464764143.0,1842457129.83333,2072730211.16667,1688631840.33333
370059089.833333,293058663.5,461211384.333333,391357616.166667,359671206.5
271619985.833333,261200414.5,311743512.833333,341483684.5,320795315.5
30316022.5,35655607.3333333,33155746.0,38635384.6666667,21055120.1666667
1218790750.66667,993718886.5,1400289225.16667,1268954393.66667,1117220494.83333
3993100140.16667,2826227309.33333,4213196492.83333,4146803379.16667,4152233731.66667
208075741.833333,170256182.0,193796825.666667,200283843.333333,201198074.0
53358811.6666667,60811874.3333333,42366859.8333333,56282394.5,51670578.1666667
421686107.5,267050385.666667,422607199.0,438536585.0,431046489.666667
,5391150.0,8633825.0,,
,0.0,0.0,,
4127601.0,5387762.33333333,7640125.0,4732065.16666667,
316240979.666667,333499697.0,376589564.666667,376943707.666667,311327588.833333
25268182.8,42778086.6666667,15205875.6666667,28992135.1666667,20147447.8333333
3978495988.33333,3552849932.33333,3994650694.16667,4413124539.33333,3396234334.5
99561346.6666667,75027162.3333333,135371008.5,85962920.5,86059463.0
20879732.5,27931785.5,22177215.6666667,29535875.3333333,23136267.0
121192514.833333,118619223.666667,143673392.666667,176329332.5,128473078.666667
0.0,2702526.0,,3346433.33333333,7382600.33333333
418776416.666667,333273673.5,453713344.333333,455238573.166667,506817443.333333
55353051.3333333,52013094.1666667,62437748.1666667,61081238.8333333,53418799.5
1527923571.5,1098953195.5,1367168790.5,1327228876.66667,1147301367.16667
304193540.166667,250300936.333333,311205360.333333,327514750.666667,274501302.833333
89331188.1666667,63118462.8333333,75764864.3333333,86629265.3333333,62285109.5
124542895.666667,129723484.0,170897076.0,149645934.666667,135971826.833333
854047982.166667,784592892.833333,929714313.666667,1001709318.16667,794024577.5
25145263.75,102349006.5,53849770.1666667,52343614.0,100243658.0
790860622.666667,709112826.666667,814790088.0,904202204.333333,803162825.166667
38653353.3333333,37948904.8333333,37556796.0,,39032010.8333333
20244779.8333333,20583112.0,26067003.3333333,26892707.8333333,20507513.8333333
275868629.166667,258916744.0,306942538.0,338894524.333333,273177213.333333
1566837892.16667,1887445300.66667,1713464931.83333,1758371188.5,1253571747.83333
886563695.0,1860948783.66667,1465424233.33333,1188808433.83333,1032882725.83333
,18021017.2,22349025.5,15586759.75,7574680.0
49873731.6666667,47207577.5,48933451.6666667,45940895.3333333,32826480.6666667
51379441.1666667,50214568.3333333,58333652.3333333,54750725.5,44152677.8333333
77376742.6,69423447.1666667,77339057.5,61432381.6666667,60781099.3333333
188067450.0,126938049.833333,170969877.0,133092708.666667,198603152.833333
241872658.666667,343460162.0,290040168.666667,284938424.833333,189730032.0
6423340.66666667,7484575.8,5836438.75,8490012.16666667,5798258.5
1779387908.5,1486121860.83333,1664175567.0,1895569765.0,1560555218.33333
1290222548.83333,1062109551.33333,1495193974.66667,1428614578.33333,1191655348.33333
4068691.75,,8271723.33333333,0.0,4005073.2
14046232.4,10917189.5,14859464.5,11232233.0,9382311.83333333
46338050.8333333,45645901.5,54378255.5,57365599.1666667,45725507.6666667
8092714.2,5197207.2,7219188.66666667,14754932.0,5753133.16666667
6365342203.33333,5137151923.16667,6317469352.66667,6332161953.16667,5988811789.33333
892620201.333333,966545146.833333,983891269.666667,1041436586.0,1062391985.5
87612678.3333333,94213977.0,104686322.833333,91959934.3333333,76841211.5
37883511.6,49702515.5,43152725.5,36105159.0,30182393.5
6890856461.5,5943736905.66667,6390715348.0,8347039969.0,6700617912.16667
457263955.0,504195365.333333,548377517.166667,563497124.666667,490343650.333333
45719518.0,42790357.3333333,31286242.8333333,54516887.5,27734267.0
1061345037.0,733645821.0,989031106.333333,1093121990.16667,983128377.166667
14168280.0,17269544.6,19562338.5,33020504.4,13435880.1666667
105645159.833333,119662087.5,105730668.166667,116869764.666667,75127047.1666667
161592055.5,161468958.333333,193752382.333333,173011566.333333,159620673.833333
84376678.8333333,93370666.1666667,96244760.8333333,101190753.833333,91367303.3333333
512463520.333333,455427322.833333,543198320.333333,516484351.0,391341363.166667
171271959.333333,127114272.5,147601706.0,165805936.833333,151793729.833333
99113771.5,126056197.333333,131687427.0,86125363.0,61369967.8333333
68490504.1666667,79034427.3333333,87220778.8333333,87333092.5,85497944.6666667
,,,,
68593082.1666667,72092995.0,79391634.0,91473730.8333333,84684097.5
,2792660.0,5239179.0,,
87104809.5,71703150.6666667,94324749.5,94926035.1666667,73608642.8333333
8580966.5,,15169425.6666667,17675313.5,
68045615.0,63333662.1666667,95958323.0,85686603.1666667,73909766.6666667
65040551.8333333,199602540.666667,71291508.5,97775425.1666667,44270021.3333333
3201014779.33333,2410966018.83333,3626917628.0,3296869854.16667,3592685245.16667
4856046269.83333,4098644067.83333,4312143727.83333,5498068862.66667,
1581970655.5,,1326744806.83333,1811083276.83333,1020894445.83333
678377907.0,475899287.0,633135343.166667,630399316.0,444711439.333333
56775850.6666667,37701609.5,66743903.5,49887952.3333333,40726884.1666667
214953240.5,170603447.0,208336074.0,224838383.333333,193235503.5
0.0,,6209446.0,7358373.6,
17364787.75,16064256.0,0.0,12901707.5,8648684.5
324593936.0,233788154.333333,279014785.666667,284963177.0,220607548.833333
4619751684.16667,4028544502.83333,4850226204.5,5694507733.83333,
544952160.5,582253268.0,596032553.333333,630211626.5,468808249.333333
,124705421.333333,185866381.5,169971644.166667,148397364.5
382953204.5,287325610.5,333549343.166667,395126751.0,303622967.333333
,,,,0.0
577932302.5,386696652.666667,582229816.0,498346423.833333,435270726.5
1070260500.83333,801262528.666667,1156096720.5,1140742414.5,1193133256.83333
171375255.833333,249438008.666667,218372206.833333,174498995.833333,179059724.333333
1684675978.16667,1267938491.16667,1445717311.33333,1632292502.0,1575066066.66667
5450610.0,,4551969.8,,13338884.5
1485771402.83333,1449109266.5,1661034120.16667,1553959486.66667,1147794059.0
490396510.5,453383651.333333,517551015.666667,592413020.833333,421295897.333333
842082773.333334,825697440.5,882306209.166667,915520177.166667,752985304.0
29975941.3333333,35538264.6666667,35784082.4,50043986.8333333,32060457.0
2628354770.83333,2392749920.33333,2801159114.83333,2835230399.83333,2618993577.33333
5909522.66666667,,0.0,4192568.0,
16855177.0,10220277.3333333,8690308.0,17376156.4,14572703.8
157211858.333333,132871445.0,157799394.0,168618008.166667,124177949.166667
7407782.33333333,8002211.4,4375629.33333333,6715087.5,5078612.0
20541994.0,17642093.6666667,15542941.0,20897465.3333333,12672888.5
59185616.6666667,39905807.1666667,62921666.25,103379306.666667,0.0
83505049.5,54942269.8333333,84893291.6666667,77643364.5,74958792.0
68586140.6666667,45112315.5,110727336.833333,90667345.5,67637533.5
124905731.666667,90430409.0,118435569.166667,93471693.6666667,82144192.6666667
70624843.1666667,75222272.3333333,84286319.8333333,78993821.8333333,74832443.0
10451105.3333333,,11903409.2,17110682.75,13663233.0
18285208.6666667,10317921.0,15413918.3333333,17722114.2,24772700.75
149999107.5,107191933.333333,145990373.333333,148440064.166667,110242649.333333
380411705.833333,339570617.833333,452857619.0,364967088.0,355746211.166667
322335350.666667,301873089.5,293788252.333333,265316988.166667,189265607.0
11818124.75,5544641.25,20815257.0,,12586780.6666667
45813792.0,0.0,54070452.0,,
48623659.0,42822918.5,66692657.5,54971716.5,49340553.6666667
8514688.0,,14770785.0,,
,9760904.0,,0.0,
6217913.83333333,3989247.5,4453168.66666667,6498174.5,3764548.75
20645150.0,22710078.5,22914913.8333333,24037278.5,23593888.6666667
12184509.5,16811818.5,11802754.5,12355693.6,10828029.0
27141535.8333333,31921655.3333333,39361735.0,31792961.3333333,36098936.6666667
58850568.3333333,20460457.1666667,43587070.5,40544174.1666667,54192750.1666667
1151486050.16667,1012797159.16667,1331944214.5,1182784640.66667,1100714356.5
86741519.0,69093227.5,90337940.6666667,90766043.0,75270221.3333333
2240604576.16667,2552776728.66667,2357736342.0,2563605779.83333,1882140459.66667
9200160.6,8610696.0,10347598.0,7712892.25,7244505.66666667
213941655.666667,202620123.0,252125767.166667,251190912.833333,192420829.666667
543076744.833333,351791731.666667,600819009.0,557162021.666667,478595480.166667
8681426.75,,0.0,14754672.5,7808228.0
277527821.0,267350278.666667,302622949.0,314040668.833333,266786556.833333
12536188.75,6044948.5,15782441.3333333,11823326.5,11462658.5
73087926.8333333,78274326.3333333,73423834.5,79260420.0,52584141.6666667
5495940.0,,,2258305.33333333,
79884094.5,60963982.3333333,83700430.8333333,88183406.8333333,80713808.8333333
43527120.6666667,76155270.1666667,62006589.6666667,73095602.6666667,53947259.5
,,,,0.0
2237054762.0,1688746060.33333,2759050976.66667,2175958658.83333,3155510815.0
21401258.6666667,17345248.5,20492416.8333333,23502100.6666667,21156903.1666667
2824985.5,14282584.0,5622634.6,25754091.0,5359592.0
1844070.0,,0.0,1260874.0,1138706.5
1297768904.0,909323130.666667,1369282786.16667,1343797175.5,1536162362.66667
29004212.6666667,22783987.0,26900179.0,37631203.8333333,21629213.8333333
418249173.666667,259869077.5,428797858.333333,414690342.666667,361056345.666667
11649325.0,12038137.5,10540995.0,9782677.0,15077729.3333333
,13318162.6666667,18573016.4,15097895.0,20039743.0
,0.0,,0.0,4406556.25
103916744.166667,108975606.166667,109944588.333333,119584741.166667,116122732.333333
127126147.833333,103311941.0,129220543.666667,157757371.333333,110368042.333333
145203628.833333,98783556.0,116134429.666667,143533878.333333,171997961.0
12997445.0,3844048.5,3245606.0,,4560397.0
24502182.0,39098687.0,29842448.0,20821546.6666667,20481393.1666667
12712078.0,4723192.0,7343904.5,0.0,5068452.4
229240507.666667,107336006.5,231030019.5,191037092.166667,184302202.166667
15076569.0,24339511.8333333,26934309.3333333,25981073.6666667,23572159.3333333
11211744.1666667,7121102.66666667,12112132.8,11651612.8,8857652.0
53307876.2,52614125.1666667,67041241.1666667,66820577.1666667,36593109.0
917985738.333333,685989512.333333,991604819.5,1084304353.16667,1015019319.83333
14908410.5,11613304.8333333,16831339.6,18206955.3333333,16905054.0
183272381.0,174837082.5,243837649.833333,192462345.833333,147119810.666667
14665630.3333333,11098188.6666667,14538662.2,25499842.8333333,11848545.3333333
46051154.6,45184638.0,36932882.3333333,56078690.8333333,32697027.6666667
41575465.6,26695737.1666667,30002680.6,27259476.5,27660570.5
557667557.666667,433449209.666667,587288838.666667,587081525.166667,523173855.0
25035321.5,24845035.8,21997933.6,30877478.3333333,25149000.1666667
463072709.666667,515003486.0,465002446.5,536064612.166667,411341781.0
17446501.3333333,15863831.6,19967434.0,30310073.1666667,15298011.6
454090551.0,366590862.5,486123204.333333,483061897.0,487387543.166667
21250965.0,,14088965.0,6277067.4,15873691.2
103130583.166667,72909665.8333333,114706116.166667,96282347.3333333,107915577.0
26172854.8333333,30777590.1666667,40695031.5,645491557.0,46616292.8333333
88335762.1666667,89860318.8333333,107773736.166667,87199383.0,64880601.6666667
110115190.333333,91132308.8333333,120403052.5,167706575.833333,76058464.75
43636069.0,33500724.0,36367334.1666667,25191697.3333333,20262220.0
331449133.833333,167472489.333333,292725155.666667,255553305.0,366614504.166667
371888659.166667,316318408.833333,447425030.833333,351900773.833333,387597376.833333
0.0,0.0,,,
809796.666666667,,,,0.0
268748855.5,244454364.333333,288503382.333333,256025879.0,218979858.666667
4578949.0,,7007257.6,6457255.33333333,4558363.75
84150895.0,89945533.5,95096138.8333333,93110121.1666667,98219211.3333333
3642651075.5,3494177585.66667,4472148595.16667,4059529284.5,3825785536.16667
520083800.0,428848583.5,612171777.5,590998829.166667,577182757.166667
353691555.666667,301564232.833333,387888059.333333,362426226.166667,309857733.0
0.0,0.0,,,0.0
163834396.166667,123199433.833333,202932888.666667,188707623.333333,173412942.166667
,9076659.0,,,
30578580.0,28968169.6666667,34638184.8333333,42388426.3333333,26900374.6666667
61476379.5,45369639.5,66541491.0,76512702.5,70057119.5
7584789.33333333,5126606.0,0.0,,
,,0.0,,0.0
42068207.3333333,70444704.0,0.0,50295865.0,
1042604114.83333,760628201.833333,1312952921.16667,1015971401.33333,1142088937.0
389873478.0,388182861.166667,435099595.5,498088951.166667,434480830.5
48174346.5,62867405.3333333,54712416.8333333,50664394.5,36272050.6666667
10104291.1666667,13394296.5,9606187.66666667,12997375.0,8077737.33333333
10555828.5,11782542.25,13489049.5,12565515.25,9587962.33333333
4288439.5,0.0,,8668779.0,
3975340778.16667,3157546447.33333,3935459493.5,4042638506.83333,3521874094.33333
11184681.25,13559382.8333333,10894968.5,13815932.3333333,10509914.0
215351219.833333,178712094.666667,202495819.5,241175162.0,165673271.333333
891152167.666667,904321717.5,951436463.333333,929727991.166667,778636253.833333
40594974.6666667,32333447.2,45754247.0,,54174741.0
1229427477.0,1476635939.5,1648634795.16667,1528617247.66667,958692561.333333
5570821272.83333,4421310854.0,6094070387.83333,5310583932.16667,5307748276.66667
,8963171.16666667,11281951.0,6185319.5,
78485509.1666667,73911441.3333333,90264925.0,95658814.8333333,72186551.0
199823479.333333,216980395.0,197813744.833333,220009607.333333,127864398.5
844178427.166667,1300060552.83333,1207041110.33333,933045326.166667,807971461.833333
15531324.0,13832663.3333333,15964172.75,29553240.0,
,927653.0,,13677050.3333333,0.0
31211615.3333333,30933560.1666667,43813461.0,30211345.0,20846361.1666667
46141318.1666667,36499238.6666667,41667641.8333333,54164018.6666667,39218904.5
0.0,,5860722.0,0.0,8267216.5
32990650.75,23850080.5,,39761467.0,23235419.8
,0.0,,,
3614249.66666667,4222123.0,,,
117855259.166667,73558372.5,99275718.0,64535577.3333333,109110561.166667
484631872.5,669335593.5,730200869.333333,561913101.5,319084450.166667
588903595.5,584161966.666667,708852222.333333,706365171.5,586755948.166667
589032400.166667,495276511.833333,640424425.166667,766456222.0,540011924.833333
1816513945.0,2086850437.16667,2188309449.0,2238056862.0,1710625035.33333
286041794.0,496121180.0,374079838.833333,401363990.833333,251301745.666667
8897679.33333333,7991200.33333333,10617180.0,6561210.0,6657033.25
,2392615.0,4475637.0,,
12933056.1666667,13004773.4,22335276.0,13896310.25,11504992.6666667
,3828075.0,,28354376.0,
,0.0,19494139.6666667,,15627781.0
2583756713.33333,2124613094.5,2730528756.66667,2760077785.83333,2421206793.33333
14424632.0,11632767.8333333,16547057.0,15329903.0,12884934.1666667
13431759.0,11709667.8,13464025.5,,8264836.33333333
85714783.8333333,67736920.8333333,70464236.0,80066824.6666667,87698538.0
147122865.166667,121031717.333333,144825970.5,173233337.5,123233479.166667
301058155.166667,500903604.333333,596786375.833333,216342679.5,219341544.166667
,,,,7600379.0
9658920.0,0.0,,,
631857183.333333,415444706.333333,616235509.666667,641068260.833333,629875714.0
,4441445.0,,5585887.0,5298123.5
51066948.6666667,51390716.6666667,65343278.3333333,55473625.5,42542570.8333333
844340989.833333,343786056.333333,655876027.666667,739359133.5,664247882.166667
11053701.3333333,,15182203.0,,14953292.0
46605942.6666667,43313082.1666667,53387067.3333333,58352340.0,42101907.0
459910444.833333,433604587.5,588828392.666667,475582701.833333,333537397.0
150539327.166667,212268404.0,182548658.0,176487937.833333,164215431.166667
406326158.833333,427397978.666667,518285251.333333,587878516.333333,432182301.5
51571068.0,0.0,52541080.0,133618180.0,41038126.0
31113528.0,58099287.8333333,71921028.3333333,33660723.3333333,43340406.2
,,0.0,9893178.33333333,
496159818.666667,596133889.833333,685091266.666667,517899053.166667,247781116.0
,,,,0.0
,,,4494120.0,
376160272.333333,337474351.5,408127815.833333,423133157.333333,378270789.333333
45906541.6666667,46677576.8333333,31247201.3333333,31873748.8333333,42944721.8333333
20176844.6,33089087.8333333,26479244.0,27529894.5,
29962736.8333333,34264176.6666667,34048253.1666667,29647566.1666667,26680770.5
10510269.0,14036163.0,0.0,7755840.0,5641779.0
4042074337.33333,2659989826.16667,3480320660.66667,4016986391.5,3491234037.83333
2154106961.66667,2097813795.16667,2416130298.0,2404657940.0,2283112404.33333
35015148.0,39857974.0,48620651.1666667,42886828.8333333,32525640.3333333
10041202.0,,,,9121431.0
75119888.3333333,58895159.3333333,75868460.3333333,88620432.6666667,72104329.8333333
36866721.0,25587230.5,35034441.3333333,30788346.8333333,29635028.6666667
13276380.0,14566327.25,17785115.1666667,16473992.8,6674513.75
248614227.5,232924214.333333,283626552.0,334181223.0,264041414.5
947417034.5,887419640.666667,1078541306.0,1046701438.5,830184546.0
15849523.75,27753941.5,9837414.66666667,24191333.2,16465784.6666667
,,3042087.0,,1332271.5
,26986080.75,31248712.0,21400320.25,16426565.3333333
128607044.5,109676948.0,161292438.5,152832588.5,143025522.0
4392893.0,7002656.0,31658942.5,0.0,
,,,,
2127497476.66667,1910514497.83333,2602856475.5,2321396280.5,1997395639.0
9133877.8,21992806.0,9769227.33333333,11084369.5,10069829.0
78986117.0,72997190.3333333,97610654.0,90788524.3333333,77887290.6666667
19995861.1666667,17242458.5,31875968.5,21884618.5,16987100.1666667
23248464.1666667,22721627.8333333,28726137.6666667,23121383.1666667,19853662.0
0.0,,67346234.0,,
58361593.25,59360051.4,122596158.0,46199576.6666667,
30333598.1666667,27701416.3333333,37919364.0,37462500.6666667,26160408.8333333
,13655005.6666667,9470411.33333333,5057214.0,6348095.0
24138670.8333333,40734589.0,22758020.1666667,25945439.8333333,48152041.4
378519585.166667,265684528.5,345071498.5,426875411.666667,370317877.5
,,,0.0,
152052364.833333,136997606.833333,164825164.666667,150399078.666667,136784697.833333
11236230.0,2953989.0,7729583.0,14370245.3333333,7500919.25
455473115.833333,355082064.666667,464633252.666667,472062773.666667,387934730.666667
0.0,,,,
1396375581.33333,1099347192.33333,1432370924.5,1582302614.66667,1558719105.0
7608160.66666667,12724771.0,10146085.5,9424328.16666667,11609403.8333333
50091151.8333333,61448136.4,62888287.3333333,33300143.8333333,38643943.1666667
16687117.3333333,14538380.0,15134004.5,16624126.0,14615566.0
38908696.6666667,25961902.1666667,40770380.8333333,37414941.3333333,48525489.0
,,6251784.0,,
239085333.166667,188206355.5,382715867.166667,268989841.166667,275790647.5
28707682.8333333,30781131.0,21162890.0,52909032.8333333,22642664.0
6642499.0,,0.0,10601908.2,723368.0
16602322.3333333,14790723.1666667,18013014.0,16435041.0,20129415.1666667
299299455.833333,288658049.833333,331624417.833333,310816002.666667,324792206.5
1516665987.16667,1387711826.66667,1684970267.33333,1842970576.16667,1529891056.16667
8568998.16666667,9045088.5,14731617.4,14076729.0,11436466.1666667
24553516.8333333,25219857.5,24955379.0,26756974.6666667,15234356.1666667
7539367.5,7620834.25,11153028.0,8958757.0,6758148.0
84333734.8333333,83921287.8333333,100642659.333333,102007788.666667,81601461.8333333
36737721.0,29701526.0,36729244.5,30859476.3333333,33362017.0
35615354.6666667,31767359.8333333,33417523.1666667,61096431.3333333,34256800.5
,,,2068625.0,
8874824.16666667,7355520.25,14091318.0,7486400.0,14899426.0
8182947.2,7608609.5,6652856.8,16734160.0,7183360.8
4870355.0,3982507.0,0.0,,0.0
896110188.0,868421983.666667,947737711.833333,1114055984.33333,813414320.0
4499473.25,7831655.16666667,9367985.5,5132002.0,
3976177.0,,1713409.0,,
52472936.5,38862603.1666667,55440589.8333333,54709516.3333333,52027945.3333333
119728738.5,110647030.333333,131511121.5,134660941.833333,122776259.833333
65355892.3333333,66535964.5,68975562.0,64542309.3333333,59060207.1666667
14263616.75,,17589977.0,19495901.0,12235181.1666667
93992805.0,97557952.3333333,94711679.0,94088647.1666667,91116639.6666667
111149037.166667,66959208.1666667,114852362.166667,114023909.666667,118926598.166667
18106538.4,16497941.5,16510135.6666667,15849290.8,15352510.3333333
