Thalidomide,Iberdomide,Lenalidomide,Pomalidomide
25590580.8333333,25590580.8333333,44357921.0,29749811.0
521335721.166667,521335721.166667,764373149.5,562147353.166667
1507965551.0,1507965551.0,51551781.5,89687038.3333333
8141043.0,8141043.0,0.0,5948082.0
5533671.5,5533671.5,4697437.0,10883687.0
61722989.5,61722989.5,101618510.833333,79753823.1666667
95800626.5,95800626.5,74539220.1666667,102073000.5
11179256.6666667,11179256.6666667,11548790.0,9100797.6
,,,
54174296.1666667,54174296.1666667,73640288.8333333,53269887.1666667
,,,
15955521.8333333,15955521.8333333,27692296.0,17799442.1666667
38599706.0,38599706.0,63719775.3333333,31112854.2
39199331.3333333,39199331.3333333,,30057330.6666667
405604753.333333,405604753.333333,619858791.666667,422870849.333333
7450939.75,7450939.75,23927008.1666667,6770279.8
769055374.0,769055374.0,1116827480.33333,883381367.666667
310442848.0,310442848.0,417977895.833333,313737751.833333
6168276.5,6168276.5,3325100.0,3292278.33333333
16139163.8,16139163.8,24682032.4,24951059.3333333
299926613.5,299926613.5,419209374.333333,298158613.5
,,6301367.0,3230044.0
0.0,0.0,9004276.8,10262190.6666667
,0.0,0.0,
18849215.0,18849215.0,24373675.0,20398217.3333333
5575647.0,,9921598.33333333,
16609593.3333333,16609593.3333333,15266634.0,13110984.1666667
116965712.333333,116965712.333333,174892244.333333,136299992.833333
19971540.3333333,19971540.3333333,26080319.8333333,17920988.8
3252112.33333333,3252112.33333333,5055237.0,3639903.4
,,,
13535430.0,13535430.0,33148203.0,48319020.5
13410698.8,13410698.8,24033975.5,15166246.0
105176846.333333,105176846.333333,134106079.333333,106170436.333333
77462225.1666667,77462225.1666667,92962267.5,82215383.8333333
23315008.0,23315008.0,45389045.0,23518240.8333333
35839558.5,35839558.5,21870306.2,
238183964.166667,238183964.166667,307054681.333333,245256144.833333
69257569.3333333,69257569.3333333,107933610.833333,85428780.8333333
133740723.5,133740723.5,152069164.333333,151267560.333333
40332718.1666667,40332718.1666667,38166358.0,41796118.3333333
,,19993378.0,0.0
5544317.2,5544317.2,5060464.0,
30637121.0,30637121.0,47793450.0,35144338.5
38094808.25,38094808.25,31845591.0,34586872.3333333
12555794.0,12555794.0,19943904.0,0.0
42728050.5,42728050.5,23835173.0,10657919.3333333
,0.0,,
82447156.8333333,82447156.8333333,175933081.666667,96202412.5
105480713.166667,105480713.166667,120445839.666667,106905986.166667
49491758.1666667,49491758.1666667,77387772.0,55403850.1666667
148341312.833333,148341312.833333,191460484.333333,129432748.166667
,,,
5243617.0,5243617.0,4788508.33333333,8689477.33333333
2073108517.66667,2073108517.66667,2915303664.5,2208211417.16667
26319493.1666667,26319493.1666667,38470238.8333333,29847540.0
,,,15122657.0
35742818.6666667,35742818.6666667,55904729.8333333,40757600.5
89224565.1666667,89224565.1666667,147810878.5,104865190.5
4911054.25,4911054.25,,6489532.0
2383728.75,2383728.75,,2177757.5
31861319.1666667,31861319.1666667,36469723.8333333,35010598.3333333
285754659.666667,285754659.666667,374432743.5,272944456.166667
17785950.5,17785950.5,30339667.6666667,17422775.3333333
33698592.0,33698592.0,56358950.1666667,33534234.6666667
73409176.0,73409176.0,101204373.5,80574702.6666667
13241837.3333333,13241837.3333333,13145593.25,16115928.0
,,43554659.6666667,0.0
84386795.3333333,84386795.3333333,122923765.833333,76292321.1666667
3343252.0,3343252.0,9760310.0,
32528180.0,32528180.0,43426794.1666667,38006751.8333333
318065356.333333,318065356.333333,487856553.5,378810114.333333
23306302.0,23306302.0,57329156.3333333,32719696.1666667
7887196.5,7887196.5,9364945.0,
19668100.0,19668100.0,10921350.0,16294365.0
161002282.0,161002282.0,225155051.333333,150684772.333333
,,30996631.0,16874643.3333333
,8996338.0,,
81269377.3333333,81269377.3333333,146836942.0,87331874.1666667
23754284.1666667,23754284.1666667,51304729.1666667,34194985.1666667
22016839.0,22016839.0,36201354.75,19614719.0
318419139.666667,318419139.666667,390854644.0,344686636.833333
67804601.6666667,67804601.6666667,85919211.6666667,68137675.6666667
,,,
65425863.6666667,65425863.6666667,69216812.3333333,54423500.5
12062015.6,12062015.6,20942198.4,16071267.0
6664647.0,6664647.0,6808219.0,9232686.0
587271163.0,587271163.0,921395529.833333,648883159.5
,,,
,,18739025.0,15139478.3333333
6870245.0,6870245.0,7032997.5,9710943.5
0.0,,0.0,
,,13036780.0,0.0
353047622.166667,353047622.166667,356603376.0,346749978.833333
8110475.16666667,8110475.16666667,24023012.5,10590804.0
59591699.2,59591699.2,49717195.8333333,46305955.8333333
26644216.3333333,26644216.3333333,39460331.3333333,26915221.4
48061258.0,48061258.0,57061450.1666667,53603760.8333333
14323722.0,,,
12772034.6666667,12772034.6666667,14987031.6666667,11742017.6
66316510.0,66316510.0,89418204.0,62391433.6666667
13998166.6666667,13998166.6666667,17982833.3333333,14892500.0
26805657.0,26805657.0,31173772.1666667,34709433.4
40458888.1666667,40458888.1666667,100720760.5,44608287.8333333
5571318.0,,12178203.5,4790863.5
,,,
,,94176677.5,45419415.2
548418410.833333,548418410.833333,926155547.333333,615364852.5
56142280.8333333,56142280.8333333,75218183.0,60836370.8333333
0.0,0.0,,0.0
89815384.5,89815384.5,166957359.333333,101677939.333333
127500950.0,127500950.0,164111251.333333,142041848.666667
30386925.5,30386925.5,37349141.8333333,46537331.0
71323618.3333333,71323618.3333333,80992531.1666667,74017741.1666667
42304647.8333333,42304647.8333333,66479344.8333333,55728362.5
433280885.333333,433280885.333333,678998504.0,458023580.333333
36406759.0,36406759.0,44012199.1666667,39633192.1666667
18920403.0,18920403.0,30546353.2,24351706.0
138797322.666667,138797322.666667,162424902.166667,129401428.0
,,10907199.0,
441723432.5,441723432.5,671222557.333333,424896051.166667
104487193.666667,104487193.666667,154679729.0,109764217.0
,,13678124.0,
68207565.0,68207565.0,106363547.666667,75725606.6666667
0.0,,12005761.5,0.0
27368719.3333333,27368719.3333333,30971913.1666667,27276976.8333333
,,,
,0.0,,
237614701.666667,237614701.666667,380681691.666667,249297299.833333
55602184.1666667,55602184.1666667,66823365.0,53307089.3333333
6754514.16666667,6754514.16666667,10038259.0,5700836.0
19015882.1666667,19015882.1666667,35622220.0,21607083.5
10136589.8,10136589.8,27525518.8333333,
162017951.166667,162017951.166667,289565108.0,175272847.166667
122895322.333333,122895322.333333,168594902.166667,115208786.666667
6958523.0,6958523.0,16033847.0,12196942.6666667
65838942.1666667,65838942.1666667,111898091.333333,73367473.5
3211949.5,3211949.5,8904974.5,3562567.0
29253163.5,29253163.5,47048667.3333333,34788601.8333333
8232583.5,8232583.5,16587455.0,
106340870.5,106340870.5,157555982.333333,116457128.333333
7790650.33333333,7790650.33333333,14746935.0,
88765417.1666667,88765417.1666667,208353995.333333,110866209.333333
,,,
238895354.666667,238895354.666667,363168251.333333,242531248.833333
86986621.8333333,86986621.8333333,129157636.666667,92228650.1666667
6833084.25,6833084.25,10988999.5,
110211229.166667,110211229.166667,192690979.833333,126983091.166667
203267781.166667,203267781.166667,252911083.0,203975142.333333
,,,
8483431.0,8483431.0,18024995.0,171877879.0
186320512.166667,186320512.166667,224353979.833333,195162273.833333
150076244.666667,150076244.666667,310750430.333333,161321056.0
81892830.1666667,81892830.1666667,134079191.833333,88337836.5
,0.0,4430063.5,2588088.5
557602279.833333,557602279.833333,660948336.0,602032799.0
57743741.5,57743741.5,95689845.6666667,59460475.3333333
,,,
,,5457556.66666667,
0.0,,0.0,
,,61014518.0,0.0
68807890.5,68807890.5,69959755.3333333,61253783.0
,7683839.0,5462697.33333333,
100894744.25,100894744.25,,
37356165.5,37356165.5,12673915.0,
2738912798.16667,2738912798.16667,3881149945.5,2859419851.33333
12119461.0,12119461.0,,25075534.0
13212658.3333333,13212658.3333333,15008763.6666667,17626268.6666667
37220489.6666667,37220489.6666667,57114223.8333333,40404558.8333333
,0.0,6620795.0,
4604205.0,4604205.0,12690400.0,8556301.66666667
137074374.5,137074374.5,200286862.333333,155185376.0
521766906.833333,521766906.833333,708259838.166667,560540333.0
23306797.5,23306797.5,31221030.5,24258778.5
67006813.0,67006813.0,89431961.1666667,69895940.5
132672891.0,132672891.0,162546364.833333,119034685.0
,25461252.0,,15555814.0
354024796.666667,354024796.666667,541552190.333333,390491681.0
8476058.6,8476058.6,11415343.8,7576575.0
47088627.0,47088627.0,26450391.8333333,33971250.6
136372635.0,136372635.0,268850416.166667,164211391.333333
,3165099.0,5400518.5,2534604.0
30590788.6,30590788.6,64000687.0,33561896.8333333
6016426.4,6016426.4,11504625.5,8497737.83333333
68014479.3333333,68014479.3333333,114023692.666667,68530647.1666667
,,,
260159281.666667,260159281.666667,287925690.833333,243378519.833333
150265484.666667,150265484.666667,204171494.0,154440576.5
0.0,0.0,27255840.0,26558539.6666667
85312298.0,85312298.0,10749397.0,11619235.0
131568369.833333,131568369.833333,195974706.166667,142170623.333333
103642037.833333,103642037.833333,131823968.5,95050527.8333333
,,,
,,,0.0
30436293.5,30436293.5,49125090.1666667,41332564.6666667
4588038.0,4588038.0,,23370120.25
40613365.6666667,40613365.6666667,45633922.3333333,38857577.8
,,0.0,
7053314.66666667,7053314.66666667,16584095.8,27545265.0
70324781.5,70324781.5,89823499.3333333,60194352.5
143177776.5,143177776.5,231749241.5,152348739.166667
265470466.833333,265470466.833333,339008025.666667,269629204.5
126846132.833333,126846132.833333,184569402.833333,125719896.333333
10240698.3333333,10240698.3333333,19188336.8333333,
4443066.0,4443066.0,14327543.8,4898090.33333333
202080897.5,202080897.5,330388075.166667,242595176.333333
253967441.833333,253967441.833333,356776953.666667,254649991.666667
57479939.0,57479939.0,65664477.1666667,56249905.3333333
,48184562.0,0.0,30362078.0
12223367.0,12223367.0,0.0,22958974.0
42475643.8333333,42475643.8333333,81256943.8333333,42980674.8333333
7521166.5,7521166.5,19001028.0,6994723.66666667
5398366.5,5398366.5,,0.0
24783146.0,24783146.0,13273391.75,17440726.4
,,,
22407415.2,22407415.2,31243371.8333333,17549239.5
38280608.0,38280608.0,50154996.6666667,28260862.0
51734541.3333333,51734541.3333333,53786817.6666667,54369734.3333333
836486877.666667,836486877.666667,1440054388.66667,954683130.0
4212534.0,4212534.0,,7878967.0
467116558.166667,467116558.166667,506832618.166667,493687038.833333
,,,
85058383.6666667,85058383.6666667,153972052.833333,104965582.666667
41057601.6666667,41057601.6666667,66965127.8333333,51843650.0
17439340.1666667,17439340.1666667,20034805.3333333,14584086.1666667
,,,
,0.0,0.0,452582832.333333
0.0,,,
24860838.25,24860838.25,30016917.5,33032444.8
193258365.166667,193258365.166667,294753051.5,206148223.5
363517405.5,363517405.5,524591919.0,348771014.333333
36125408.1666667,36125408.1666667,20750199.6666667,31719413.8
141541099.4,141541099.4,191977137.666667,166730252.2
804786554.666667,804786554.666667,727401192.0,731383288.333333
89834844.0,89834844.0,141958681.0,90324483.0
12334278.0,12334278.0,,21154470.0
5587361.33333333,5587361.33333333,8930569.5,10762766.0
30706880.0,30706880.0,40765152.6666667,40892612.8
98721641.8333333,98721641.8333333,129446776.333333,109886142.333333
6301962.5,,,7930450.0
404290791.0,404290791.0,600798501.5,433203152.833333
17204736.8333333,17204736.8333333,26814473.3333333,14892766.8333333
19884254.6666667,19884254.6666667,34667922.6666667,20528326.3333333
1279270918.83333,1279270918.83333,1777397982.16667,1310687920.0
307618597.666667,307618597.666667,354498559.833333,299675231.0
9094471.0,9094471.0,,14394665.75
1241168087.5,1241168087.5,2427886573.33333,1477922437.66667
40613530.1666667,40613530.1666667,83126776.8333333,53469191.8
33431487.1666667,33431487.1666667,37358850.3333333,31762963.3333333
15787671.0,,,19352174.5
8767636.0,,6198601.75,5197371.0
0.0,,,0.0
,,,
38779983.1666667,38779983.1666667,73024345.5,35632523.6666667
39117010.0,39117010.0,67240058.0,41251261.1666667
42635335.5,42635335.5,54031359.3333333,25787486.0
162355044.833333,162355044.833333,228231829.666667,164643654.166667
0.0,,,
93703548.8333333,93703548.8333333,117104313.0,126752335.0
,,21606787.5,8186875.8
0.0,0.0,7756423.0,5543867.0
7289580.66666667,7289580.66666667,10167098.1666667,6371020.66666667
16613305.0,16613305.0,0.0,20939585.5
114536360.166667,114536360.166667,181648184.5,129869118.5
0.0,,25248277.5,11368956.0
23623132.5,23623132.5,35505480.3333333,24196440.8333333
101327867.0,101327867.0,146907806.0,98444700.3333333
,,0.0,
1796483733.0,1796483733.0,,1581086564.66667
21193222.0,21193222.0,25576707.75,15110597.75
,,,
233907434.666667,233907434.666667,327454123.333333,235641130.666667
9468124.0,9468124.0,18425675.3333333,7166623.66666667
391591316.166667,391591316.166667,642115373.5,395986830.666667
36472427.6666667,36472427.6666667,53973991.5,36359656.1666667
12126012.0,12126012.0,,9341873.66666667
35743949.5,35743949.5,58930349.6666667,37838695.0
5539736.0,,,0.0
51265812.8333333,51265812.8333333,50028944.1666667,51637522.6666667
20655922.3333333,,32387758.0,19384128.4
69414074.0,69414074.0,97641277.0,70706629.5
5966238.0,,5262997.4,4270956.5
12840830.5,12840830.5,,5779158.0
23776658.3333333,23776658.3333333,29540132.8333333,18261283.0
,0.0,,7569799.0
6383056.16666667,6383056.16666667,20491278.25,5792208.0
,,,
22073663.3333333,22073663.3333333,40914224.25,19402198.0
30690471.1666667,30690471.1666667,37450966.2,28163170.6666667
30044511.0,30044511.0,156139218.166667,34851630.2
11507424.0,,,9228984.33333333
48273950.6666667,48273950.6666667,74640839.8333333,61830340.6666667
18580179.2,18580179.2,21834297.5,15273144.5
18543722.8333333,18543722.8333333,31077306.3333333,23523508.4
,,12764562.0,
34152694.3333333,34152694.3333333,83989951.5,31836259.6666667
149111626.5,149111626.5,199867732.333333,174760827.666667
6200101.16666667,6200101.16666667,8650936.6,6722548.66666667
,,,
,,,
369298929.166667,369298929.166667,496576184.333333,376429795.833333
7477306.25,,,
54937449.5,54937449.5,62664417.1666667,54968739.3333333
7296826.5,7296826.5,6632514.25,7572192.0
435468930.833333,435468930.833333,697709564.5,471192387.0
122676704.333333,122676704.333333,157786763.666667,111530430.166667
99930676.5,99930676.5,133573730.0,89064554.3333333
6817639.0,,10235919.5,7219476.0
68671166.1666667,68671166.1666667,75245499.3333333,75437347.8333333
164961557.833333,164961557.833333,213121433.0,183000233.666667
114697959.666667,114697959.666667,189713654.666667,121180855.166667
,0.0,,
347840983.0,347840983.0,561143315.833333,390942248.333333
29540916.5,29540916.5,40080919.3333333,29472198.5
17097128.6666667,17097128.6666667,,13907963.6666667
0.0,0.0,0.0,
32741316.8333333,32741316.8333333,65570486.0,26979110.1666667
51118432.8333333,51118432.8333333,44044187.0,52382576.6666667
357237981.666667,357237981.666667,471967605.833333,359110091.5
8082431.0,8082431.0,11227006.1666667,7776612.0
204755734.5,204755734.5,258587093.333333,199848739.166667
124997833.333333,124997833.333333,153563990.333333,137219412.5
71759779.5,71759779.5,92474009.6666667,55012869.6666667
15914144.5,15914144.5,20584550.6666667,17493427.0
48940972.3333333,48940972.3333333,79257444.1666667,54218834.5
100025226.0,100025226.0,141202004.666667,113288585.5
,6722438.5,11278562.4,7739240.0
229583652.5,229583652.5,273798266.333333,233882926.166667
152655998.166667,152655998.166667,208420067.5,160356948.5
,,5057800.16666667,
117350845.833333,117350845.833333,193614044.166667,119643431.166667
8411912.33333333,8411912.33333333,32088151.0,9867560.0
38857868.0,38857868.0,66525777.3333333,38257847.1666667
,,3078079.5,
84453433.0,84453433.0,112031664.5,89664514.6666667
71127054.25,71127054.25,104835269.166667,82232927.6666667
,0.0,3832018.0,
153356125.5,153356125.5,190776172.0,159857642.333333
11737227.1666667,11737227.1666667,14079036.6666667,11043494.0
2163357375.16667,2163357375.16667,3411611901.16667,2299732821.66667
121084595.666667,121084595.666667,196002688.333333,122733374.666667
30926240.1666667,30926240.1666667,51118316.6666667,35023357.5
20309982.6666667,20309982.6666667,24936084.8333333,24697629.1666667
7320603819.16667,7320603819.16667,11244380888.0,7964410488.0
13251328.5,13251328.5,13616828.3333333,10568884.5
8006837.5,8006837.5,13562305.75,13994930.6
,,35765308.4,
312715071.0,312715071.0,454928505.5,333476937.833333
61285594.1666667,61285594.1666667,82421280.0,62751580.6666667
1562556.0,1562556.0,4572057.0,0.0
,,0.0,
27457194.6666667,27457194.6666667,46423974.8,29240461.8333333
44926121.4,44926121.4,51233254.3333333,38638284.1666667
,,0.0,
34461883.1666667,34461883.1666667,54317593.0,27892125.5
18151568.0,18151568.0,24877205.6,13245191.3333333
44012134.8333333,44012134.8333333,66872773.3333333,35733747.8333333
27982208.0,27982208.0,23194713.6,26219581.6666667
116047613.333333,116047613.333333,160395605.833333,121114231.0
25265333.3333333,25265333.3333333,28672000.0,23924500.0
64318389.1666667,64318389.1666667,72226866.0,65581155.3333333
8276894.0,,0.0,
11102280.4,11102280.4,19847557.25,
24277946.5,24277946.5,39165193.0,24828124.3333333
,,14977945.25,8652029.66666667
264317522.833333,264317522.833333,462799468.833333,312015580.666667
264064704.5,264064704.5,436513550.0,307580726.833333
10806480.8333333,10806480.8333333,23635726.0,10785339.0
140337328.333333,140337328.333333,237438439.0,148074832.0
,,,
,,890085.0,2136778.0
32856060.8333333,32856060.8333333,65662288.8333333,35098916.3333333
197083147.5,197083147.5,217493688.5,185003928.5
,,,
0.0,0.0,54123350.5,22052207.8333333
12181820.0,12181820.0,16513572.0,10481393.3333333
70744824.5,70744824.5,116163406.833333,80392507.3333333
11999764.0,11999764.0,20656591.0,7797413.75
520074126.333333,520074126.333333,600903557.5,564805520.5
23819345.5,23819345.5,70616652.0,22146898.8
5504478.5,5504478.5,17407663.75,
11704004.5,11704004.5,10250569.8333333,14005646.5
139255626.5,139255626.5,202667287.666667,150179967.833333
0.0,0.0,45346468.5,21292049.0
27803461.8333333,27803461.8333333,36841297.5,23357009.1666667
0.0,,0.0,0.0
22661021.0,22661021.0,23247568.8,23793521.0
45595832.5,45595832.5,66259295.3333333,44042660.6666667
11725209.0,11725209.0,19492915.5,11562269.0
201926303.833333,201926303.833333,265945967.0,174812102.5
15296700.8333333,15296700.8333333,23113336.0,15773646.5
9109683.0,9109683.0,14581918.5,11950442.0
270997395.0,270997395.0,407532682.333333,350211142.0
6355460.75,6355460.75,0.0,6824527.0
201019236.4,201019236.4,261580211.166667,203904506.666667
13794099.75,13794099.75,23333228.75,9082036.5
139387293.166667,139387293.166667,200301592.5,131561861.833333
65415919.6666667,65415919.6666667,70761388.8333333,72769968.5
20887940.8,20887940.8,28473465.1666667,26110478.5
14306264.1666667,14306264.1666667,23088120.0,14341058.75
74106670.6666667,74106670.6666667,77224016.0,81328998.1666667
,,10933727.0,
12696185.75,12696185.75,35385677.0,
31207246.3333333,31207246.3333333,22291516.0,36848149.0
0.0,0.0,13010551.0,
69031819.8333333,69031819.8333333,83525047.3333333,77807098.1666667
324279961.0,324279961.0,537209521.333333,348510601.833333
,,,0.0
39656098.0,39656098.0,68750649.1666667,42455940.0
7055458.66666667,7055458.66666667,,0.0
717684130.166667,717684130.166667,928082502.833333,802205515.5
21085430.1666667,21085430.1666667,41318862.8333333,26876565.1666667
64784192.5,64784192.5,121749932.333333,67492383.0
12085177.3333333,12085177.3333333,17929996.8333333,12689129.8333333
7304808.0,,,8626921.5
864457028.0,864457028.0,1607211933.5,967225989.666667
725078361.166667,725078361.166667,935808882.166667,725084301.5
295789949.166667,295789949.166667,465352266.833333,306215611.666667
20868164.8333333,20868164.8333333,18669713.8333333,21293908.1666667
13160522.25,13160522.25,21312474.5,20690812.5
30360346.3333333,30360346.3333333,38700175.6666667,31885762.0
80720344.3333333,80720344.3333333,62538279.5,91784665.0
52778110.5,52778110.5,79977092.1666667,57442465.0
203437270.666667,203437270.666667,238247312.166667,215999099.666667
19454528.5,19454528.5,25519549.0,8544997.5
28942430.8,28942430.8,71154780.0,38438102.5
31203743.8333333,31203743.8333333,48703149.6666667,37153835.6666667
138519792.0,138519792.0,211327682.5,146956110.5
,,27271338.0,
19840169.0,19840169.0,28630351.5,15620554.8333333
,,63718531.0,
,6940495.0,,5531626.0
12980705.4,12980705.4,19548929.3333333,15300014.6666667
578005683.333333,578005683.333333,1049773586.5,610901114.666667
12625146.0,12625146.0,13398258.0,
20600195.4,20600195.4,20503717.0,16971203.1666667
58542616.8333333,58542616.8333333,71082844.6666667,64441015.5
754703898.166667,754703898.166667,1021273073.33333,775219340.5
48844515.3333333,48844515.3333333,37761832.6666667,51625011.0
15851251.4,15851251.4,33957872.0,19579540.6666667
52708728.1666667,52708728.1666667,66803175.3333333,57520378.1666667
153313616.0,153313616.0,159516296.333333,109179810.833333
17621794.5,17621794.5,21963708.5,14048145.0
117173333.333333,117173333.333333,204625000.0,114634666.666667
3453325.0,3453325.0,,
113915352.0,113915352.0,186513163.333333,134535623.166667
12463972.3333333,12463972.3333333,36988965.0,12444166.2
0.0,,5577834.0,0.0
11360876.0,11360876.0,24343584.6666667,16306796.6
68899035.3333333,68899035.3333333,70837512.5,68087100.5
7568249.6,7568249.6,14043586.4,8301958.83333333
91694655.8333333,91694655.8333333,110585688.333333,102221438.166667
4116620.0,4116620.0,,4362263.75
,3342534.5,3467824.0,
17394516.8333333,17394516.8333333,19697463.8333333,14823601.8333333
340249755.5,340249755.5,562616822.666667,413220320.5
0.0,,8000285.66666667,8678419.0
7711347.0,7711347.0,14037618.5,9566656.16666667
128050303.166667,128050303.166667,136090421.5,130009902.666667
6873929.0,6873929.0,17381960.0,9231873.0
,0.0,,
79531586.5,79531586.5,52955158.5,71705296.0
612798715.666667,612798715.666667,717918855.0,616641412.833333
33728761.3333333,33728761.3333333,41819742.2,36747360.0
20972353.8333333,20972353.8333333,36115527.3333333,26256128.3333333
,9342207.0,,0.0
44404312.1666667,44404312.1666667,72095228.8333333,52989783.8333333
37582802.5,37582802.5,69316616.8333333,44651027.6666667
41362564.6666667,41362564.6666667,62217366.3333333,43577129.6666667
65363496.3333333,65363496.3333333,102723383.833333,80184487.5
56130057.6666667,56130057.6666667,63514649.8333333,62702920.5
137310671.0,137310671.0,222965674.166667,141535903.166667
111460911.0,111460911.0,167071418.666667,119622467.0
15355114.0,15355114.0,17829205.5,14316716.5
,,,
10733608.0,10733608.0,9326981.0,0.0
98257797.5,98257797.5,143788061.666667,117077935.333333
5691305.66666667,5691305.66666667,10620663.5,
15222680.3333333,15222680.3333333,42829493.0,29233694.4
9140658.33333333,9140658.33333333,15811977.0,22894864.4
405782682.833333,405782682.833333,658792996.833333,458725139.166667
10632402.0,10632402.0,,35381059.0
48072311.0,48072311.0,62219312.6,45880896.3333333
259053984.666667,259053984.666667,441973398.333333,310271024.0
264651662.833333,264651662.833333,516360151.333333,276711055.333333
,4236755.0,4840684.5,
21151794.8333333,21151794.8333333,30017765.6666667,20329320.5
39509383.6666667,39509383.6666667,45458233.8333333,38737782.8333333
,,,
,,,
,30462575.3333333,,
9845557.0,9845557.0,11439843.25,10984130.1666667
9544183.0,9544183.0,10155288.25,10064026.0
,3521149.0,0.0,
36218347.0,36218347.0,60423879.3333333,34337589.5
186713971.5,186713971.5,,
51787155.0,51787155.0,68615057.0,45789743.1666667
,,,
,51404942.0,61041650.0,231900538.0
179557920.166667,179557920.166667,270618962.0,174135971.333333
7830878.66666667,7830878.66666667,,
6607966.5,6607966.5,,5955096.66666667
120581882.666667,120581882.666667,143684856.833333,130875240.0
7343565.0,7343565.0,0.0,8829212.66666667
8598619.0,8598619.0,6901292.0,7212196.4
95217470.0,95217470.0,36528542.3333333,62793611.0
,,,0.0
11418834.0,,12901942.0,0.0
16519995.3333333,16519995.3333333,16530823.0,13670143.8333333
,,,
62198003.6666667,62198003.6666667,124382989.5,69173563.0
43334255.0,43334255.0,89834893.5,50246873.5
51156705.0,51156705.0,69943876.5,57906615.0
30001444.8333333,30001444.8333333,36340836.5,18525671.8333333
0.0,0.0,32451999.0,4643298.0
32503846.75,32503846.75,41718536.5,31517435.3333333
4106146.0,4106146.0,10695432.0,
,,18714962.0,10141004.0
8615326.0,8615326.0,,3975967.5
7326036.2,7326036.2,16785459.0,8330675.6
271361985.333333,271361985.333333,308995016.833333,256712048.333333
12704548.5,12704548.5,0.0,13989026.0
27971331.6666667,27971331.6666667,24430390.6666667,28347249.3333333
22837003.4,22837003.4,25824653.8,28640193.6
,,,
7499805.0,7499805.0,,4234510.0
43126129.5,43126129.5,,39767457.0
8013001.66666667,8013001.66666667,13310387.0,10518372.6666667
9955624.5,9955624.5,,11384411.0
19358271.8333333,19358271.8333333,31499341.6666667,20275289.1666667
2987155.0,2987155.0,,
26656038.8333333,26656038.8333333,36306789.0,26661825.8333333
81736621.8333333,81736621.8333333,135621046.0,95313791.8333333
,8785193.33333333,,
7868142.0,7868142.0,13970685.8,12808602.6
0.0,,,12924222.0
6909466.75,6909466.75,11806104.3333333,6293718.0
,,,
112107963.333333,112107963.333333,159917388.666667,107854621.5
,0.0,,
15375356.3333333,15375356.3333333,12809772.6666667,13452901.0
8691069.33333333,8691069.33333333,0.0,7835691.75
13228820.6,13228820.6,31206582.75,12380109.4
,0.0,56249852.0,
1105253793.33333,1105253793.33333,1513581815.16667,1181360244.66667
130289761.5,130289761.5,210974516.5,140475556.166667
15390495.8333333,15390495.8333333,9297267.0,17180749.25
,,,11499365.5
6533008.5,6533008.5,9675611.5,
,,,
23938700.6,23938700.6,33028215.6,18898087.5
552218825.5,552218825.5,869790054.333334,607321945.5
19476085.3333333,19476085.3333333,19470110.3333333,19653294.5
27715024.0,27715024.0,27680566.1666667,25870211.6666667
53819181.0,53819181.0,82739782.3333333,53039964.6666667
,,,
74723862.3333333,74723862.3333333,105829471.666667,72218479.0
40699933.5,40699933.5,78097810.6666667,48347418.0
315923492.333333,315923492.333333,488414086.5,342446228.666667
,11946846.2,24250335.3333333,12447885.2
62039320.8333333,62039320.8333333,83167510.8333333,73332113.6666667
65025802.3333333,65025802.3333333,95189153.1666667,90374116.1666667
17636263.5,,,9007555.0
91572601.5,91572601.5,108316455.333333,82010629.8333333
61822207.6666667,61822207.6666667,91429504.1666667,60879892.5
20688374.3333333,20688374.3333333,39768513.5,14097826.0
149816841.0,149816841.0,165385491.333333,161592618.5
86983552.6666667,86983552.6666667,111740513.0,87210414.5
19241061.3333333,19241061.3333333,29535648.0,19634485.5
,10475280.0,0.0,
19839287.6666667,19839287.6666667,21747566.8333333,22915353.6666667
1312083510.33333,1312083510.33333,1863362161.33333,1356906403.16667
3767874608.66667,3767874608.66667,4933219468.83333,4073542289.33333
143807362.5,143807362.5,175540674.0,146651977.5
57155620.1666667,57155620.1666667,91227711.6666667,62979425.3333333
1808445473.66667,1808445473.66667,2555458939.66667,1840935693.16667
26177235.4,26177235.4,38322111.0,27619987.0
25790147.4,25790147.4,41405106.6666667,27160463.8333333
0.0,,6938974.0,
274209121.833333,274209121.833333,468748483.833333,345354457.166667
249904396.0,249904396.0,273348360.5,244822365.166667
101297810.5,101297810.5,169923734.166667,102693540.333333
129447781.666667,129447781.666667,155005908.5,137637931.166667
13014778.5,13014778.5,15665165.3333333,
16941572.0,16941572.0,13279596.6666667,11237427.1666667
59867481.6666667,59867481.6666667,106289757.0,65301906.1666667
47005198.3333333,47005198.3333333,72611904.0,50635253.0
717241947.833333,717241947.833333,999674513.0,759831374.5
1968605095.66667,1968605095.66667,2767389591.66667,2407161118.83333
84114053.6666667,84114053.6666667,154473780.166667,96341283.1666667
,,,
30282615.8333333,30282615.8333333,79574865.5,47612883.0
22740854.0,22740854.0,37732011.0,18622014.8333333
6519912.8,6519912.8,,
26477633.8333333,26477633.8333333,38815818.1666667,30834399.1666667
,,0.0,
178552255.333333,178552255.333333,116231844.833333,120345279.5
145604062.5,145604062.5,328828845.5,164982276.0
164985539.166667,164985539.166667,254170518.666667,170529146.333333
20862431.3333333,20862431.3333333,27640028.8,23569046.3333333
0.0,,18808735.5,9645359.0
