,Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,Selisistat,SRT2104,AZD-6482,AZD-8186,Copanlisib,Dactolisib,BGT-226,Buparlisib,Alpelisib,Idelalisib,Apitolisib,GSK-1059615,Omipalisib,GSK-2636771,PF-04691502,TG-100-115,Pilaralisib,Voxtalisib,AZD-8055,Onatasertib,Everolimus,GDC-0349,Rapamycin,Temsirolimus,AZD-5438,SNS-032,Seliciclib,HMN-214,Alvocidib,Ribociclib,Rigosertib,Riviciclib,Palbociclib,PHA-793887,Milciclib,R-547,RGB-286638,Dinaciclib,Zotiraciclib,Cerdulatinib,Fostamatinib (Free Base),Fostamatinib,TAK-659,Abemaciclib,Brigatinib,Crizotinib,Dabrafenib,Dasatinib,Nintedanib,Sunitinib,Staurosporine,Tofacitinib,Decernotinib,Baricitinib,Binimetinib,Selumetinib,Ravoxertinib,Trametinib,Ulixertinib,AMG-900,MK-5108,MLN-8054,SNS-314,(+)-JQ-1,Bromosporine,Molibresib,Apabetalone,Geldanamycin,Tanespimycin,Paclitaxel,CHM-1,Nocodazole,Colchicine,GSK2879552,Iadademstat,Tranylcypromine,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat,5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Ixazomib,MG-132,Carfilzomib,Bortezomib,PJ34,Olaparib,Talazoparib,Rucaparib,Niraparib,Veliparib,Thalidomide,VHL ligand 1,Nutlin-3,Serdemetan,VH298,Iberdomide,Lenalidomide,Pomalidomide,Doxorubicin,Cyclophosphamide,Vincristine,Prednisone,CHDI00465983,CHDI00390576,TMP195,TMP269,NFAT activation inhibitor III,Cyclosporin A,LMK235
AMG-900,624.3129344747896,679.4110289562077,616.3124591024111,603.6833250787487,640.0342183069409,601.2089332250436,603.5046741097053,598.5800320659762,624.9697992361394,599.4308309622203,596.8266975820131,601.4614315901757,595.983203185641,596.7358936719585,668.537857903833,596.7778764991587,598.2971530079728,719.5938454289327,601.3557080608639,613.8311269994609,602.7493931428878,595.279549141799,599.0527352783226,604.5886932159884,598.5245138138333,596.1490518889772,597.8513619699087,604.2666090319644,599.3323173704955,820.187014578091,598.9795563439574,668.3290781159028,595.665849396002,599.847572412602,665.5154714030809,598.3870091005607,602.6027025301903,599.2146326760771,596.1761412516944,597.469147763211,595.2760512611435,656.310293566411,610.4646369113628,596.4395277512536,596.0043654601347,598.3812657613366,598.7899216837664,1336.211116519074,597.3555741488817,597.1070660182661,597.2735709890985,640.7542106867738,611.1826200301056,597.0745753820759,598.9064810501097,597.0895636486293,605.5585709031567,581.4945506464269,605.3560831937644,634.3162615552321,682.5123512247155,606.7590247341993,596.5661276152749,801.9432583287147,596.6743267141976,625.7255928829577,988.206384541455,596.1140646891699,611.4831864868544,595.7448459848026,601.2530365787168,611.3598262317398,599.384168044744,603.8357608097481,598.095023059829,594.7231178332977,615.8017611122649,596.0068387488702,653.8848680408283,595.5499284927541,597.3083623623281,596.1019150145755,0.0,600.1675686821811,594.8704132812775,824.7311856349421,637.4717394591622,606.9169614110964,601.4672778130968,595.8799144843241,597.4137615642907,598.0222860140782,600.1018905317977,595.5486077228113,634.3077997673764,596.7817424122027,700.2590383471959,595.688408896256,600.4333320826183,596.1669298795862,571.608726679406,595.1825054570793,594.5570156792731,608.3448144052195,598.5561884258433,682.4800934274019,617.2275095354886,597.6369620735215,660.666063830243,595.0808689006332,653.27646087226,598.5093833587028,613.6230360219042,595.3781780279008,595.0114120917547,814.4930348233992,599.2891680656669,604.5393979074559,600.536871051169,595.715595751934,603.8485449498542,595.5801509718698,597.2687132791123,599.0568516225107,595.0280676459105,1027.3294577546235,597.3073656100294,600.9074009534672,650.0076899359065,596.0272702219086,596.2467207663893,602.0213189869849,595.1940211770925,606.4050830872781,596.3083567145437,628.1609336977934,610.7930311598519,599.7528237464778,823.180892986133,597.9136962968972,680.0562480122302,594.5559868149968,607.7089841240299,595.5418781277241
MK-5108,212.40458441134766,341.88820015402007,186.5351410382757,140.15538798156837,258.7173276238487,130.6241439765296,139.28249331450198,117.19797346982465,213.8631517945497,128.13532646482935,107.57182500570119,131.3761308223248,107.62283789822642,112.56328073841826,319.8917426875575,107.67341875531788,117.51853128117763,416.42185201077643,130.51644427123367,181.91320019725376,141.8688557611526,101.52750273693498,121.3316492063699,145.14061404104987,118.21005546252181,104.10368104325235,113.69687460971289,143.51579646730468,120.1480175443908,678.1497622275833,124.17945755985787,318.8881375740389,100.90067061733846,123.0036409528749,313.6828746872867,116.94462632387207,135.3614495323529,121.35142082050179,115.38016210920311,111.11933097888993,101.18526591725866,293.93976114044574,166.1410745656716,107.05800213524255,102.68262839242004,114.65867088533516,117.77647026175886,1198.5334720689007,111.95642004035095,107.06327232228523,112.60743296271524,258.01034797643905,168.85191191496526,111.33773975823499,116.86304029960547,110.87760792988982,193.82173016678286,96.94312871691226,131.24368501200948,240.10704403974614,347.80951288165045,156.6980948832389,104.48940592717713,548.1331515895325,108.4200658929412,216.24151683007935,795.6103603332915,102.34264646722261,169.5903497639768,103.74942108473732,131.1633012737901,171.72542843133007,119.77811572185078,143.79040006064008,115.69868719093324,96.6037911550036,187.4085185856393,103.56336508241817,289.3402758618645,99.70976315522138,111.19371655331359,104.18584500618985,600.1675686821811,0.0,94.80342663237568,580.0838699931253,248.39597990364982,152.95012829247224,132.47143337981032,101.07368350518007,112.42750245353012,122.3637504049392,124.00148807116385,104.46865561648785,239.88155584868457,106.85277860182856,381.1989044022735,102.27786381857622,127.35490886953407,104.50650504800454,265.45209745111407,97.90415720573944,93.10006532084783,162.78537417731982,116.44060321630327,349.3685862817047,190.03682052386137,111.25598914830938,302.27975980389374,99.81678843160678,398.73218577300315,117.70194884695853,178.41353936851368,103.06042376163205,97.55052642874534,564.7818120275924,122.26247615130015,146.1548301880359,132.89883761940112,93.82995339160674,146.6772461780985,104.70196571904357,107.80227288114136,118.04708084635132,95.13655649672766,843.2730666454983,112.64790802119218,130.7491096827326,278.99863989881607,102.0503154611548,108.39654986927756,132.72993201000185,96.6913461130994,153.5776793635982,106.70808625269719,223.8361255283704,169.6928383512377,123.70280417540563,577.6267232617914,113.84764671238956,343.205764633861,92.61893125652084,157.57781694152516,100.64568825213678
MLN-8054,196.0761225541795,331.37629006806213,169.08664835959374,111.15754572499746,245.62369236317625,104.7887150460347,116.45726502646603,86.4031030887147,196.75405569455964,103.54270181105773,73.57756140667531,103.24101213834618,69.55817361544548,78.36324271414546,308.9529878596301,70.66047458759161,84.98040296362248,409.1958335754896,102.54493673662259,164.69241325050365,116.69324594106317,65.28713942926701,92.07193691046344,120.782060713155,87.80354512109348,64.66396051316461,81.31364925418491,123.46898909601137,87.37778389197896,673.0276183126205,94.03410983702418,309.50816141935553,57.7948741118617,95.3689185507327,303.585695093955,88.56956700482125,105.23715506841829,91.77150834554149,82.72686497224568,73.98156264158501,63.94669847034551,283.312326738214,142.88756315661,71.92845471826689,60.36128037524132,84.65194744940868,84.02014734594198,1198.012209053837,75.34103305224596,66.30395583672191,81.82850177613888,246.03272846318268,152.50912002570948,79.56753620228399,84.93604362201279,77.40710526737685,176.23703285720347,51.337527942886396,122.45569678986386,227.54041336068465,338.30162093629843,137.82086721196725,58.937207107511014,542.8786551725372,73.56823262190505,201.4117726315628,791.8093961789887,65.1339183869334,151.21474664401444,68.33577780172811,105.6081286989365,152.62107695752385,83.42040655112105,121.25338813752909,85.8976283697353,53.744293475168114,169.62122792276375,64.58731335070422,278.66417327114135,60.57239829901599,77.46560036412147,64.0128914536352,594.8704132812775,94.80342663237568,0.0,573.1884719666499,236.04031054849503,119.66639791371642,107.2938754772017,54.98839174941507,72.7244069904104,91.54285589424398,96.99425698614816,68.90805968302078,225.64969916392567,69.87820148757528,373.5515574386325,61.41480020821427,99.28969088084585,71.69686790197993,253.5740244791779,49.580591514998,44.792374007673395,141.92627564812193,84.85412301369335,340.51279309042155,171.80251479584604,74.27345451457691,290.8973869123637,58.684357874855785,390.19849501497686,87.34209077827731,158.9300425919297,63.28919481184901,57.66994491548644,559.0391163712022,93.99298732102129,123.55033345816437,107.4085402295485,66.62613009975428,123.58604543473047,68.70309054819566,67.56918262109043,81.991189035084,44.94696028744045,839.4412541626104,80.93535167205034,104.16052893773455,266.96009723388005,67.25401972537144,74.04223668231967,101.95638743764633,54.61015460237239,132.59535044875526,71.57284603977966,210.92618963479427,149.95770601743982,96.24937877383623,572.2706987286145,78.02000284951947,334.64176055115206,49.46730339536038,132.69604253767295,58.946791740146374
SNS-314,604.3638233870676,661.3569100080366,596.0050865711423,582.1951778404958,621.857999295557,580.4691269289841,583.5466935489113,577.4440487664482,601.0911179646544,580.1386551893569,576.1815074641678,581.3733489009851,575.2811288316549,577.3142940032643,649.8588067706488,574.9458704283772,578.1248229603418,702.065199121953,581.0805580568899,595.4051917823253,583.6875321163748,573.7365909044876,579.5117609238102,584.6501869865674,577.4781231901674,575.6183799327607,577.9561916138597,584.127592372367,578.8827413217105,883.398819040938,580.0411545775544,650.5220309446743,574.9482212585715,578.9074615932396,646.3261260667946,578.2571012374734,580.8601199479549,577.7859280910469,577.2832469602909,576.9361325903926,575.7944534276031,638.4496033656736,589.4004177926399,576.7490377912595,574.281828927537,578.4531084749199,577.9799972637476,1327.1518671540475,576.5749648948606,575.2543286755575,576.2712745802746,620.8111672904546,591.645083237649,576.937227681335,577.7157458192034,575.1894791784133,598.88937723646,573.7588857259393,585.0998844416828,615.9313098414441,664.8387759896154,588.2600348276368,574.3360923708968,788.2628347125311,576.8508161388957,606.6503967131025,976.2223792319065,575.4453870425974,591.8400371490851,576.2657086592441,580.8548537879101,592.2138170122375,577.6663434789086,583.1560008614025,578.5212891250936,572.9410579635572,596.3703111567277,575.649319648694,633.9143553695748,574.7895852310069,576.3786073472753,574.9036795805616,824.7311856349421,580.0838699931253,573.1884719666499,0.0,617.9828864268197,586.4450938132211,582.1817842424222,574.1750605276129,576.3242197602128,579.7888417544043,579.7184508098833,576.4193156462368,614.5964973257877,576.6898904759973,681.8417802307804,575.4505210930691,579.919119347707,575.5425198913435,625.718178818821,574.3417932509567,573.1956760045805,589.2494563659919,578.5309877753336,661.8802003466394,596.5689859104983,575.9737287775641,641.8800343889033,573.6190346900006,693.0135916121507,577.7362444423884,594.021538347148,575.5600511027468,575.0668490117887,799.2730804072266,579.1279547748908,585.2779365062418,581.7686894575091,575.1866367907238,584.50020341512,574.8197660099088,576.1632702088011,577.29540700734,573.3760359400766,1015.6449539343208,577.881376838354,581.6211489563342,631.2728664216072,575.1678121839623,576.1277578896925,580.8456194685832,574.7942249823773,583.1873909219986,576.6487260978839,608.9078602541855,589.8966806367544,580.2270047429396,807.7473185817348,576.6245245738803,661.7308636381605,573.4790680437187,587.4382737996012,575.2116211869804
(+)-JQ-1,301.1568252451389,403.4627353808983,285.57608750032693,255.51995292710302,337.1521574155696,250.09811440375495,257.51348524702496,243.10941113081148,303.5350919637726,249.6891375719288,241.06736845391902,252.16697470038324,240.9280319375102,242.78425827497992,385.3090066721017,240.63297776271244,244.34925452991232,467.4914164486239,251.8570105920529,281.6752237496751,257.7020345242565,236.09044747351282,244.86295179685033,257.96432471511736,242.72766165982185,238.5870498169106,241.0490709221389,258.4974947600164,246.1111242542081,710.1662817335167,247.97446807496902,384.2138866217798,237.337939662474,246.6745770064224,377.9575534285241,244.50960441701113,254.44695766389196,245.20588299950242,242.44868283680296,241.97601621927174,234.81149187194777,361.56855884835187,271.9287064376309,239.3868434481766,238.3560315430303,244.23453971897482,245.03412491973612,1219.6465065862033,242.9353109762327,240.73994218453427,239.04494535595023,335.47589290175546,272.80797217602515,241.63264224045687,244.4755641985276,241.0363937031461,288.2799636127608,236.4847610040565,260.99641578546664,322.3974071179571,407.9544670890406,264.3279217611217,240.349069154038,589.0245230716037,240.84695697816224,303.4270248060615,824.0326186824275,238.83244947498582,274.81923774970005,237.2878782644858,250.2964144323578,274.6496588892738,246.73869436516853,258.1074563129564,244.00850335499462,234.03339049772777,285.2259099975052,238.36224027566456,359.53174541360994,235.95728376019557,213.05673746140843,239.07840155036928,637.4717394591621,248.39597990364982,236.04031054849503,617.9828864268197,0.0,264.2444088545364,252.08657371425974,238.1668616482066,243.07893699727666,247.62276162010946,184.35094590356505,239.5535410383207,321.26025993917773,238.9424421476678,437.2994144419619,238.03712526231706,248.73317459997142,238.7396128339333,340.96416733606554,236.96071580740653,234.69649507684198,270.1082087095225,245.1999995798005,408.0144959595462,287.10770631613735,242.59512491609695,371.76061394749524,234.9252016018651,451.9949548232645,242.84933768984178,279.48511853759095,238.36648204467355,234.5618405253037,603.5311443423927,197.0476819398128,259.45108647174106,252.0656801686251,236.80180869055354,259.39028413497476,236.66522319671836,241.22980844064043,245.81152373018418,235.94949439961428,870.0372420784915,240.76672673407575,250.14455527219044,352.3873842911504,237.693833586668,239.773231827619,252.5416760029667,236.44765562924735,263.2279466514865,236.4244648681018,309.29096205338925,271.56533666786714,247.73633965207765,615.6024082990243,243.20402810456747,403.4246180692825,235.3192161107975,267.1829735231396,236.89710966137633
Bromosporine,229.6613082603247,352.57121095415556,207.05927530240905,163.55336253126163,273.23539707039504,159.13923676700023,165.29447542514944,148.73317233859436,229.23299625562305,154.93798558612457,138.82222528345557,156.47277312226532,137.15587633148124,141.17734448039127,330.09456029284996,136.85886717364625,146.25886203430403,426.03443541196623,156.10614259207952,202.98599688968528,164.9096124234174,136.35417477102706,150.79051352484439,169.55571410704636,149.09685866863347,136.38212890158016,144.67290782995266,172.12744205182915,149.16407617805888,684.3455869486625,152.53565841781722,332.1726477650467,133.97086516364405,154.2001708022028,325.60315649511483,149.25970133898636,160.378234197231,150.35195164637642,146.12187404643748,141.1928272926694,135.79538431993745,231.6730284532415,186.69219037306857,140.4380293401606,135.18509637916154,146.54047226755011,146.45571405546133,1203.9769596466438,142.6950650905016,137.28711027119076,144.5065422187408,273.8400917452469,193.7328069669463,144.48547289340613,146.9174208244632,142.9858542781807,212.66906422574783,130.96851971751275,171.25033401411824,257.5035789325747,358.18834751268577,182.74440595879238,129.04067286521496,556.2468687585034,139.97823072298618,234.68035760908933,800.2497577345429,135.85700235630176,193.4447170392451,137.5353101055064,159.65917653268363,193.18975640976356,146.90548757989322,170.8568648874244,146.36258170629702,132.33800993735687,207.89786004998348,136.60168641345783,302.941469330502,134.82088422384737,142.20514923787323,136.83825795318543,606.9169614110964,152.95012829247224,119.66639791371642,586.4450938132211,264.2444088545364,0.0,157.93152219782638,132.20732101503242,141.51264953486123,152.0166367548628,155.07019524047953,138.2014688468769,176.45421933755807,139.21549026508822,391.5026100824654,134.29794624913634,155.8091810655118,139.59796553012836,280.7375110227816,130.63701449467584,129.00605899782803,186.07136636968698,146.4075885302295,307.98037100822876,209.5148098068927,141.93109946385454,314.52446419862315,133.49341926249036,408.6868796520315,148.752352602621,200.2377883187119,135.32895761241016,132.030941839244,571.8843220925147,152.23619045869313,172.45725679108907,161.7149146354327,136.30728526491677,172.24647619572744,138.6579284306038,138.33063549113038,146.0632510298006,128.71626550510044,847.9752107690842,144.732467651313,159.16552268327038,292.3899156160248,137.64738106492987,140.67919416396043,158.14730026004852,129.27447907809145,178.71276622251492,140.26047210805908,242.3175929540063,192.4484743149212,154.12386617230976,584.5191074850965,143.4676382015825,355.4716130020621,129.57814005390014,179.31829927776215,131.60566431325603
Molibresib,215.27780959074252,344.85893330998357,191.68940473430894,147.42015297849426,260.9784690352534,134.68095873836697,135.07094471238557,125.30050177939566,217.02509876263434,129.4076991615517,114.46431767112058,134.43188078140028,114.78360384194151,117.55002601112963,320.8192376289057,112.78220663486574,124.30764615854166,418.01181406309286,133.50033577689715,184.48147442093585,142.95994897985196,109.02436319239376,125.77924888298088,150.36634958751694,125.36955320736692,112.11459996581478,120.96661657929558,149.7038443315513,128.10361614496608,679.0913099740102,131.17309422563147,309.1663534931523,109.63990875609498,130.21446810911092,316.1924790055897,124.538076056791,142.45893562785636,128.83181793273522,122.85053450129492,120.29329964959848,108.16300682238219,296.5699909429423,172.99977184802228,113.76939873986109,112.2947693762098,124.70736704139634,125.69877492443537,1197.0084315913193,119.93451885785692,117.6003943705912,115.25223054467902,258.2450499215743,174.25456422988168,118.12248689698406,124.93217646809647,118.03937091642602,195.94554770300422,107.06665556188366,152.56039947423724,244.13423647894365,350.11080178916563,159.8790132599818,115.5746868136162,550.750605847355,115.21300145604904,220.0503927349329,796.7280377892953,111.78566788639829,176.4323222056503,111.13472345872803,136.76845889671569,175.68930148353354,128.35269047623277,149.82147044190697,121.74075310980287,106.22279861201967,191.81579286179854,111.96773772013209,288.8323138185579,108.88153392526509,118.81860112603428,113.0691292335214,601.4672778130968,132.47143337981032,107.2938754772017,582.1817842424222,252.08657371425974,157.93152219782638,0.0,104.63114130705627,123.26494346372859,129.2460404671567,133.28552695927866,111.31591861457134,244.71549725923447,117.0985571555388,384.61229291825566,111.26206239591164,134.84971704780222,113.65581792245943,268.42630707284945,109.55347535987453,105.2016884650462,169.03401156206084,124.79134660242687,348.94288385331043,195.20026095341152,120.85960967830704,305.1713542779101,108.6777694491825,399.5539631287388,124.02602366155402,183.06002871426975,109.70252554708493,107.47040204709874,566.5183978928408,129.04778077131164,150.7927218685202,136.6793541933145,111.00621135828892,152.32046869969446,110.65643444838102,118.98306668981766,126.17116288760877,107.04385428790998,844.3664851950258,119.61802949483156,136.30177453944995,281.8554490376503,113.38329412969561,114.68400737345223,141.7339039408676,106.76405102993986,157.6680394226022,113.74928332702187,228.30108027287204,174.94227661656237,130.28229401785907,578.9743829267151,119.91773258478993,345.66575853688664,105.12579806668714,164.52385478200364,108.32381697720034
Apabetalone,198.05578018178855,333.5682452734717,172.3248407670887,102.314487240619,245.83027511289302,108.98001431606122,119.8994470323674,91.5736259335707,199.0709028101325,105.66312221013378,79.36099894176807,106.9650994214963,76.52862849102497,83.88099558970168,309.2654039206547,66.99357690802412,88.27161492488729,410.10827481539025,106.24129045462382,168.03333292736716,120.09568631739165,70.08202892974283,95.15183757890098,123.78929651451236,91.98661858181033,71.0260313414101,86.6114914270916,126.74639920071088,92.9944800513744,673.8109686801387,99.6053108313003,308.4078145341767,66.69926488876851,99.86440041932994,304.44301929855766,93.23862462606768,110.24036650245938,96.80296246401,89.08762024560363,80.79557815953592,69.49854528072579,284.54960418382956,133.37198998027114,77.29530538677547,68.56440325933143,90.06165098550404,89.49240380501566,1198.4693123143388,71.76826017499522,73.8248080161844,86.77064565031608,247.9651045905261,154.27494607411873,84.64452005848649,91.83626665731639,81.80545853036594,178.65642949833247,60.23747653951269,126.80225747228202,229.3063723762597,338.98692642157073,140.21198460765055,69.9366845207847,544.1868477548298,80.5967988878722,203.5103301569916,792.4251708968667,72.5404567819173,154.50440884150964,73.33108939853099,109.12874691467,155.78053329489083,68.80445844868248,124.09912900137338,90.55178847608688,62.004784547699956,172.79283399131745,71.48655403794298,280.1781096263396,67.66088537174198,83.15920862813186,60.16726932546949,595.8799144843241,101.07368350518007,54.98839174941507,574.1750605276129,238.1668616482066,132.20732101503242,104.63114130705627,0.0,81.29512873912013,97.78938276016272,103.16640724831883,76.79874386269405,228.58379755733603,70.93324628757553,373.9079092728906,69.05141406246504,102.89624234043121,76.77128090012569,255.4889699428366,59.5460640963318,55.360894626356085,145.2919528177849,90.63071969795926,341.6486364588767,174.5876057089602,81.21077193442895,292.8885186606031,66.73228804311168,391.4883904842289,92.17807821216817,161.98957202503325,70.55958871633831,65.85016144586258,560.0039640838819,98.74382958254208,127.11905553583624,112.0075195108178,73.29048534050584,127.22945299358848,74.34351577794705,75.43777821310226,87.13853917448037,55.74743310764289,840.0316442643481,85.24800452427068,107.99524525717041,267.71976536634065,75.1206896744986,80.60446932591609,87.070085888326,63.032118562093345,136.01751934613927,77.88433617449003,212.4667913587057,152.76804788744184,100.44844554639347,571.8757602705167,83.20388629802427,335.5818764441025,59.10342929047196,136.7691970405309,66.7828619880723
Geldanamycin,205.25098171223954,336.4219997418056,179.0039384495632,127.3926626977051,252.96456758822114,120.4720166586066,130.28852074820801,105.55730471678157,205.1074623632886,117.66554475207481,94.83774797099728,118.97240042797071,91.68523528556258,99.21330550227289,314.21236666964035,91.69537457211217,103.05286459900388,413.1468524033762,118.49025046334692,175.5159661329039,131.22912222821003,88.72243833656474,109.92762710398014,134.73766407853503,106.91044326431826,88.43230170998632,102.48611759148558,137.20429341194358,105.70150877634586,675.999850963364,112.63478901311524,315.7596790639032,83.78098612833877,113.82097333498136,309.87974593411786,107.30274942008137,121.24110430034864,109.9683857868971,102.54797510375872,95.0170925383147,88.17738111353655,289.66443692309696,154.27716414148028,94.63308544347173,84.63638140283447,103.0933585857969,103.29965355280358,1198.55457429184,96.98962616691247,89.69236040191653,101.37648606548144,253.690530429451,162.5659351033445,97.98969264775707,105.15209261313346,97.7755096145457,186.39599149280343,79.08054292504067,136.89237363760878,235.63482771325494,343.96612141322595,150.1366812955392,84.14830339023668,546.7825646697447,92.95192906492763,210.475248671886,794.1096473242795,88.57513961006426,162.80715110578578,91.49769161035786,121.87788117454598,163.58589096480975,103.38750307179924,135.59210389246567,104.71577465841892,81.38942621920425,179.8798345001345,88.73861578570424,285.28003129567566,85.58319932943418,97.84669962734598,87.46341042518185,597.4137615642907,112.42750245353012,72.7244069904104,576.3242197602128,243.07893699727666,141.51264953486125,123.26494346372859,81.29512873912013,0.0,81.25777618738174,113.74210106175012,91.16414113593271,233.37664481368463,91.58624909365264,378.5505151798715,86.01022402066177,116.16886565809835,93.95959719009629,260.43589663170883,77.06675078215379,74.81169865527124,154.32330224273517,103.83324677335763,345.65078290503385,182.20576265132038,95.24040752774728,297.98554262413455,84.4207679342789,395.1815206953459,106.72701191546139,169.51866941103088,87.75809543989739,83.56757241840627,560.4191557545366,111.13334385461151,130.23922965335674,108.53435666115988,90.12768327729079,135.43360219459842,92.16594178879376,90.98615647660887,101.63056685071494,75.60258700010166,841.0706375397157,101.10200850396073,120.37891108639495,273.4017996984566,90.81340509590214,95.35457286375082,118.38263482057332,81.01599846881997,145.52677793028377,93.24269700363482,218.5281210074398,161.8098177966776,113.02489705934701,575.3931034297431,99.19698951728152,339.78037097709466,77.44671326445722,146.19772118186788,83.12576744904155
Tanespimycin,209.86418729970006,341.037079956649,184.48194004263368,138.3651526369475,257.6517136378718,125.9979897819889,136.6166130990293,115.03876478294664,212.53149747779915,123.15676832051342,103.56975081541486,126.65846792254744,104.78213171969824,108.11118789268914,316.4451684887994,103.80709381162107,114.32029386168416,415.23052916433187,126.7252213043205,180.66233147802413,136.20871309591394,96.41501466255497,113.84760494587627,140.09355257164574,115.14326385390142,101.45044652318606,110.05722463895316,141.7016689070771,116.00496705625156,676.9094029832908,120.43901089881327,317.71431763048236,98.06194339799698,119.40363954901234,312.48217835672796,113.52145927737882,131.84796693634144,118.44399163722538,112.15029022738035,107.94277773530476,96.78028066698047,292.33621213012515,164.0098325613064,102.97201739690558,99.15026044156852,111.95039677283768,113.71080713134276,1200.233243670682,109.72315126429238,105.36724255592092,109.86920041692844,254.69309707016495,167.44837771309565,107.02265298009966,114.56494945612141,106.31159929809692,189.73828986492276,93.56604424695821,143.3776949679681,238.95431963284986,346.8157413673986,153.02438027652198,100.97620231085658,548.5775247361306,96.23091242256578,214.49732331506888,793.2700328284282,99.50518354074778,169.11583928490077,99.01980425478962,126.29992389661783,167.97971614026017,117.14972299154893,141.54080314569228,110.17709653798362,92.33479641634757,182.9281109439744,100.30713012954594,286.8166349512969,95.69608451824467,107.23864912099435,101.0026058137526,598.0222860140782,122.3637504049392,91.54285589424398,579.7888417544043,247.62276162010946,152.0166367548628,129.2460404671567,97.78938276016272,81.25777618738174,0.0,122.17906364993644,98.66103293733437,238.8595497644721,101.18968545061217,381.0434415380787,98.64476160518421,124.31639639851298,102.4233906938208,264.3212125111818,95.20718908038234,90.91189954327872,160.28188827383556,113.21534622674774,346.860933477614,188.62749991012194,107.60897349985005,301.802434381829,94.86701627216698,397.6996886025875,114.18496251846842,176.95813289547897,99.72891938214484,95.44472770494184,561.946378413011,119.57516264973613,136.00205029623447,95.44952420753505,100.39887045835323,140.39025415864353,100.24897826769191,106.99067201137802,116.77304779707934,93.6807264350719,842.1071831196018,108.03520302674993,126.51005829578745,277.4955147973049,100.85044055551295,103.26732978288217,131.19205226816825,95.34185078986344,149.09319143148002,103.96755456508814,222.41477044894546,166.8277442591418,120.57629676820277,574.7644093606116,110.823988148847,342.3681526721718,91.99906353066007,156.2625400563134,96.94776847670022
Paclitaxel,211.18548629369874,341.6093133825283,187.25588294361987,139.4832923996067,259.3924292700875,127.56234023519127,140.9333682157688,113.06649287921216,214.68130164626317,124.85701688810646,108.0504940403373,125.13142194336105,106.86869952040118,111.68273369110578,319.92383426084467,106.10828394588866,117.79102865238245,415.40987636361194,130.06568298988282,179.97902895306322,133.11472731318025,98.27435930183523,115.53077734698908,145.46419543669273,114.35605058943817,104.23440462853362,110.59348246239954,142.27652690428351,120.3559431170994,676.6087149486845,124.1297597476412,318.8661343065116,101.00747542095387,121.69495550634599,311.87114458909537,112.01453543540687,137.25362904213986,120.26935489611014,111.94057248609332,111.98054844437897,96.0732895752095,292.85094028658256,166.81069652109352,103.90999893118392,102.88473478317815,115.99315952116797,117.86982608255624,1200.1777761609262,111.48686880282476,109.61695959074842,108.11162930832698,256.5829652886447,168.69518110640144,106.95872647536574,117.08825022387572,108.52609425884769,192.32073296167954,98.45177848144009,146.13821117914478,239.9096189274248,347.259817256125,149.83875591967012,107.55188714422462,548.4778696829347,108.0182007141417,215.36178549881276,794.0665118943948,104.40278090333426,171.65349847489838,100.56779879987168,128.59007988551872,171.2712421208424,120.50336168401066,142.7842363323617,116.04685924090026,93.28360434513283,187.36103787062066,103.28717147573651,288.33430361757826,99.53694386515951,92.13402515406624,103.63425250876338,600.1018905317977,124.00148807116385,96.99425698614816,579.7184508098833,184.35094590356505,155.07019524047953,133.28552695927866,103.16640724831883,113.74210106175012,122.17906364993644,0.0,104.0705175487748,239.93312747781428,105.82870657768801,380.70094238314675,103.14033977393602,126.22613657388092,103.1144359718979,265.01624666562327,100.05472311995308,94.55708658598206,162.6139185655898,117.4350057693286,348.0533065167394,190.65338806065975,111.35185710259954,301.76047002492317,97.50887061935164,397.67746842851176,114.05490664936453,179.4214231070715,103.75324443238344,97.92352990233555,564.5228998659034,83.99382649387918,144.5702546852033,130.85805201938757,99.5612018346566,144.46475215913765,101.00717810970774,109.1861732168075,120.09430727690834,98.5358529375529,843.2211311320887,109.71745375184318,128.75029280398306,278.630143507663,100.9974891670148,107.22614487494556,133.92286726799193,100.0497431398554,151.56715090982397,102.9865735893317,222.2095888311217,166.48966277251887,122.92000762394511,576.4428946448289,113.8084626002651,342.7506641650795,96.45636962898438,152.86858732489037,99.30494932173552
