(+)-JQ-1,Bromosporine,Molibresib,Apabetalone
141987345.5,142707858.833333,106992997.5,142707858.833333
0.0,,,6079800.0
323429888.166667,408299304.5,275261427.666667,408299304.5
133522676.833333,152766428.5,93031348.5,152766428.5
131616377.833333,158031421.833333,116008875.166667,158031421.833333
12659916.3333333,19884558.5,12480563.4,19884558.5
7928081.8,19052646.0,,19052646.0
119073475.833333,158234915.0,137764522.833333,158234915.0
13981860.0,23653613.8,6226216.0,23653613.8
79476833.3333333,110388140.0,58328160.8333333,110388140.0
90433188.3333333,115930253.0,65501481.3333333,115930253.0
53399339.8333333,74848421.6666667,44336010.5,74848421.6666667
34201047.6666667,42442859.8333333,43270326.25,42442859.8333333
52610373.5,81476383.5,80029902.3333333,81476383.5
29301919.6666667,33907893.5,22807093.8333333,33907893.5
36204924.0,49704050.4,23263799.3333333,49704050.4
11909960.8333333,14795260.0,10438436.4,
222073225.0,271917255.833333,332554918.333333,271917255.833333
,,,0.0
82276358.3333333,117780842.0,83510422.1666667,117780842.0
18753994.8333333,21251959.3333333,13125169.8,21251959.3333333
492253480.0,694886513.833333,524208227.166667,694886513.833333
297597807.0,384325356.666667,265252087.5,384325356.666667
29720934.3333333,35344919.3333333,26289565.6666667,35344919.3333333
10063471.5,14117915.5,10503923.6666667,14117915.5
17774874.3333333,20657187.0,,20657187.0
,,21370465.5,
282034733.666667,376876887.333333,207579723.666667,376876887.333333
,76761480.0,,
6388623.66666667,7041076.0,4600203.0,7041076.0
24675188.1666667,,20073260.8333333,21741060.6666667
8012162.16666667,9357186.5,4641296.0,9357186.5
335600320.5,483560157.833333,324408402.0,483560157.833333
1722312864.33333,1911280656.33333,1372328875.5,1911280656.33333
5120933.66666667,7100825.0,4198771.83333333,7100825.0
4099998.5,12045723.6,12826672.6,12045723.6
83919017.1666667,84427217.0,47539730.6666667,84427217.0
10327820.6,14442337.0,13963393.0,14442337.0
864809959.833333,1152127020.33333,838411820.0,1152127020.33333
455761.666666667,,0.0,0.0
30813424.3333333,44841179.8333333,39425223.5,44841179.8333333
130589043.333333,186420269.333333,127649697.0,186420269.333333
222428412.666667,241417911.333333,176338368.666667,241417911.333333
12599082.8333333,13739616.6666667,14263897.5,13739616.6666667
,12464825.5,8722520.0,12464825.5
23623584.0,27263283.5,36474149.0,27263283.5
,11271866.0,,11271866.0
183248757.5,224924801.166667,181609201.333333,224924801.166667
0.0,,,
13427699.8333333,20389108.0,13406617.6666667,20389108.0
10308507.4,14637214.5,18946009.0,14637214.5
17716932.8,25368302.0,21537234.25,25368302.0
,0.0,0.0,
2719232.8,5608230.5,2886000.0,5608230.5
,,,
117894743.166667,149010573.833333,91789161.0,149010573.833333
9376040.5,13574018.4,12279550.4,13574018.4
129334634.5,228029722.166667,134262367.0,228029722.166667
162308216.666667,170310274.833333,120851174.5,170310274.833333
41831082.1666667,58937748.3333333,52353111.1666667,58937748.3333333
11627251.8,11359772.4,6310683.33333333,11359772.4
20695365.1666667,26372571.1666667,17026530.2,26372571.1666667
17846073.8333333,19800186.4,16176072.5,19800186.4
128753557.5,191872046.0,146184397.666667,191872046.0
78383989.8333333,104583186.666667,75639886.8333333,104583186.666667
,,,9551984.0
,0.0,,
43160955.5,43260016.8333333,34166315.5,43260016.8333333
8581688.0,10203029.6666667,8745334.5,10203029.6666667
14197981.6666667,0.0,12198904.25,0.0
270570829.5,299616788.0,219161635.0,299616788.0
224218833.333333,284813778.166667,238890684.0,284813778.166667
14143865.6,16197225.6,25777759.8,16197225.6
124521446.5,141301751.333333,107179670.666667,141301751.333333
12983882.0,19904572.0,20121246.0,19904572.0
15351489.0,,,12735554.5
14053988.2,15513662.0,15089764.0,15513662.0
4483240.33333333,0.0,12726905.0,0.0
114249561.166667,147294140.166667,90642509.5,147294140.166667
24351849.0,,5387932.66666667,44578474.6666667
236974373.333333,297799963.333333,211487888.333333,297799963.333333
623732195.333333,733193853.166667,505641162.5,733193853.166667
6614959.0,,4029579.0,
0.0,,,
327958231.0,422241072.666667,286970839.333333,422241072.666667
0.0,,,
16012966.5,,14790798.5,12289043.0
43972426.1666667,40217604.0,44411383.0,40217604.0
,,,
,,,
21196965.0,,,
46621279.0,71175245.3333333,51010575.8333333,71175245.3333333
,,94700868.25,
15452850.3333333,6135843.0,7997028.0,
,,,
6447400.16666667,9747380.0,4995110.2,9747380.0
0.0,,0.0,
25443830.3333333,25786886.6666667,20044205.4,25786886.6666667
7954149.16666667,12644082.3333333,6920907.0,
3996121.0,8344119.5,0.0,8344119.5
103880672.0,133462895.333333,87829731.6666667,133462895.333333
8956759.5,,,0.0
22531439.3333333,38186490.3333333,20571094.5,38186490.3333333
166925038.333333,182202605.833333,174038676.666667,182202605.833333
114652029.5,149927322.5,87976472.6666667,149927322.5
,,,
53905896.0,83538182.8333333,48136933.1666667,83538182.8333333
,0.0,,
4647010.0,8045358.5,,8045358.5
14754715.8333333,24807699.1666667,17379168.8333333,24807699.1666667
20426159.0,10731511.0,9852890.5,10731511.0
26413230.0,,,42076168.0
3768431.4,5957077.0,,5957077.0
0.0,,,
2637974221.0,3493056825.5,2029269900.33333,3493056825.5
5955604.75,5712158.0,7127338.0,5712158.0
236740848.8,256550820.5,178843071.5,256550820.5
,0.0,,
42797524.6666667,71942678.8333333,55221100.1666667,71942678.8333333
26306974.0,21544756.5,11477031.0,21544756.5
1453800700.0,1695503619.66667,1002946399.0,1695503619.66667
36276909.1666667,45619760.5,27809181.8333333,45619760.5
7478609.2,10558348.0,7491507.0,10558348.0
11368648.6666667,13021315.6666667,8650246.0,13021315.6666667
256698260.833333,346510507.833333,193826251.0,346510507.833333
1464434931.83333,1918379678.16667,1300926857.33333,1918379678.16667
60884185.5,,163031232.25,117013498.0
424231346.333333,511507783.333333,367745332.333333,511507783.333333
25020265.75,43617506.6666667,31602597.3333333,43617506.6666667
,7428574.0,,
262411616.333333,330048290.333333,223591940.333333,330048290.333333
2827928.66666667,,4720772.0,4523625.0
217140273.666667,253813734.0,134005979.333333,253813734.0
,,0.0,
7615594.4,7384121.0,0.0,7384121.0
12960000.0,,,
96248108.8333333,150759988.0,112121780.5,150759988.0
27559448.5,40274539.8333333,34955184.3333333,40274539.8333333
23129288.0,33851135.0,33744660.6666667,33851135.0
,,,0.0
17479121.5,31753254.0,,31753254.0
70092393.6666667,110300822.6,88898379.6666667,110300822.6
,,,
29176150.3333333,40373965.3333333,29156321.0,40373965.3333333
16398121.75,24822875.0,10271291.4,24822875.0
38025435.0,50072761.3333333,38696070.8333333,50072761.3333333
37618339.0,49369397.3333333,51789443.8333333,49369397.3333333
9041377.0,12516959.75,7272312.16666667,12516959.75
10901135.8333333,16218794.6,10019574.0,16218794.6
8999741.4,10692043.8,11664150.4,10692043.8
16575015.6666667,4328577.0,,4328577.0
1269112.0,,,
234626489.666667,308785387.333333,225628823.333333,308785387.333333
23670338.6666667,28812019.8333333,21007089.5,28812019.8333333
29706564.0,29327722.1666667,15195146.2,29327722.1666667
,0.0,,
52843785.1666667,83102875.3333333,50568145.1666667,83102875.3333333
4488051.0,,,
76866733.0,,,
0.0,,,
5968711.6,10968057.0,6324206.0,10968057.0
,,3752439.0,3090877.0
61883890.0,79608560.3333333,71187299.5,79608560.3333333
7911294.16666667,12968663.0,9829428.33333333,12968663.0
538675184.333333,670703893.666667,578920359.666667,670703893.666667
89403041.8333333,114893880.666667,68428097.6666667,114893880.666667
,0.0,,0.0
6459216.0,9145541.25,,9145541.25
,,,
48184168.3333333,65444222.5,43579329.8333333,65444222.5
16280831.8333333,,9997589.0,25073902.0
18556843.0,,18734420.0,
3491951.66666667,4326498.4,,4326498.4
,,,
3844961.2,8052648.5,6297590.8,8052648.5
36997727.6666667,46971559.3333333,38825077.5,46971559.3333333
152523415.0,114167211.833333,63722423.6,114167211.833333
81758202.6666667,126117488.333333,69756221.6666667,126117488.333333
14925729.8333333,21117129.5,13684336.0,21117129.5
4658540.6,,9283331.0,0.0
42328000.1666667,61367864.5,31587164.3333333,61367864.5
16908369.0,,17155584.1666667,0.0
7152756.5,13585813.5,5847485.33333333,13585813.5
14667090.6666667,21194544.6666667,22815001.8333333,21194544.6666667
21893656.25,,10890876.8333333,
108475803.166667,147764394.333333,137687870.833333,147764394.333333
24830964.0,37495285.0,26036651.8333333,37495285.0
,,,
20270747.75,32124513.5,22546502.5,32124513.5
60609079.0,95217261.1666667,38299538.8333333,95217261.1666667
58318445.3333333,64973662.5,42445649.3333333,64973662.5
38553476.1666667,52945172.5,30582355.1666667,52945172.5
,,0.0,1583870.0
184142079.0,222649079.5,142603056.5,222649079.5
9002128.4,11656716.5,7049720.0,11656716.5
11932516.8,29591407.5,13321936.0,29591407.5
45545498.5,68436932.1666667,49182252.1666667,68436932.1666667
17315206.1666667,28356317.5,18371945.6666667,28356317.5
58016707.1666667,62897206.0,44229700.0,62897206.0
,,,10946491.0
4547169.0,,,
92577131.3333333,125223718.666667,71467747.0,125223718.666667
5074837.0,7095224.0,3192674.5,7095224.0
21109565.8333333,34799646.6666667,28013448.1666667,34799646.6666667
7666733.25,15830941.4,6697819.0,15830941.4
11204050.6666667,13171270.25,,13171270.25
154510255.166667,197422715.5,160987606.333333,197422715.5
32720932.1666667,46715510.0,29172712.1666667,46715510.0
18138067.0,16587991.5,18751145.5,16587991.5
,,0.0,
,,6785928.0,
45669239.8333333,84086584.5,51242472.3333333,84086584.5
15980901.8333333,24061175.5,22923126.0,24061175.5
240845403.5,309097438.166667,235978755.0,309097438.166667
19231938.8333333,24966851.8333333,14828043.8333333,24966851.8333333
60228474.3333333,54623173.5,30479225.8,54623173.5
273302289.5,357046108.833333,252789894.666667,357046108.833333
46540228.5,73094226.6666667,39344987.3333333,73094226.6666667
66079417.3333333,80212035.8333333,62178450.8333333,80212035.8333333
75386080.6666667,92770448.1666667,67372901.5,92770448.1666667
,9460911.0,0.0,9460911.0
22024266.0,24082109.8333333,14042372.8,24082109.8333333
37409466.0,,17962056.5,25004420.0
,9034443.0,0.0,9034443.0
25570527.1666667,43463636.3333333,21088832.1666667,43463636.3333333
27241745.2,46188987.6,26001649.6666667,46188987.6
,,,
12907682.3333333,21120636.5,10133400.8333333,21120636.5
4281221.6,7302685.66666667,0.0,7302685.66666667
10131232.5,12684922.6,,12684922.6
28053939.3333333,33937092.25,0.0,33937092.25
55256338.3333333,36724718.0,47211239.0,36724718.0
23316838.3333333,34084421.3333333,26960313.5,34084421.3333333
265902957.5,369812307.333333,201902110.833333,369812307.333333
0.0,6811379.25,4963418.5,6811379.25
5300780.66666667,,16310484.0,
2420195.0,,0.0,0.0
229561703.0,239608801.0,190646022.333333,239608801.0
12708496.2,31898797.75,9093765.0,31898797.75
,,0.0,8803235.0
83916201.6666667,110130900.333333,53248846.0,110130900.333333
110232133.5,135953113.0,189114844.166667,135953113.0
,,,
,0.0,0.0,
259293989.333333,254768860.5,172675852.5,254768860.5
7217203.0,0.0,6904090.0,0.0
,,37797286.6,
22587380.0,31375623.25,16501328.3333333,31375623.25
246845381.333333,267965823.833333,175512323.666667,267965823.833333
,0.0,,
18068391.75,15075072.2,13123483.0,15075072.2
197782243.833333,228273412.666667,148614608.666667,228273412.666667
41469144.1666667,50948281.3333333,37798698.0,50948281.3333333
,,0.0,
10857319.3333333,16981366.8333333,13980010.5,16981366.8333333
669963674.333333,857557602.833333,761410116.666667,857557602.833333
0.0,,,
453638993.5,546940784.0,315524974.333333,546940784.0
16787645.8333333,17929770.75,14472997.0,17929770.75
320710957.333333,367824199.333333,215386228.333333,367824199.333333
14306326.3333333,24515596.0,16013974.0,24515596.0
14983993.0,,,0.0
0.0,,23624375.0,
90718487.5,109263737.5,82325315.0,109263737.5
268265054.5,329066386.833333,229979445.0,329066386.833333
24604946.8333333,35853014.0,24457366.1666667,35853014.0
7153995.4,9680448.0,9527393.0,9680448.0
8588026.4,0.0,33191544.5,0.0
8396267.6,14410761.6,8368205.4,14410761.6
45154191.6666667,87746433.4,30569853.0,87746433.4
5116381.33333333,,,
,,6581390.0,
11343608.0,10346718.0,7759041.5,10346718.0
13777513.6666667,9994556.75,9961775.5,9994556.75
32114745.3333333,35940594.1666667,33850988.0,35940594.1666667
19711666.0,39292002.8333333,23816058.6666667,39292002.8333333
51029902.5,72322375.8333333,29072152.1666667,72322375.8333333
3936883.0,,,
20218210.6666667,26669962.1666667,24304347.3333333,26669962.1666667
89054544.1666667,144196601.8,114847500.5,144196601.8
6917412.5,9736201.16666667,6664020.0,9736201.16666667
26152498.5,37658060.3333333,22045476.5,37658060.3333333
,,,
22950559.5,27310928.8333333,16560117.3333333,27310928.8333333
3183315.5,6091702.0,4491862.75,6091702.0
13845542.5,20743227.5,,20743227.5
,11366331.0,,
12158943.75,16127887.5,13278530.0,16127887.5
58179952.3333333,84571434.8333333,62800891.5,84571434.8333333
19594261.8333333,24952723.8333333,11313622.75,24952723.8333333
55298355.3333333,48484211.6,46705236.5,48484211.6
54860099.1666667,74762809.0,58594315.0,74762809.0
43036444.5,67930003.6666667,30299652.0,67930003.6666667
192799362.333333,194530814.166667,165520182.166667,194530814.166667
7422463.6,19294303.1666667,21872267.5,19294303.1666667
142803387.166667,215933200.0,186227483.666667,215933200.0
201172240.166667,285317435.833333,232984638.333333,285317435.833333
,17127322.6666667,,17127322.6666667
56488668.6666667,55539978.5,43752069.0,55539978.5
2763060.5,,,0.0
3403757.5,,,6199641.0
15283842.0,26760910.8,16438252.6666667,26760910.8
,,,
,0.0,,
30764847.6666667,49898050.1666667,34859437.8,49898050.1666667
,0.0,3580920.0,0.0
22100674.8333333,47548525.8333333,27912284.3333333,47548525.8333333
53057286.8333333,65199742.3333333,81670080.3333333,65199742.3333333
30310709.3333333,37706758.8333333,16765074.5,37706758.8333333
41459505.0,43589430.5,38922798.0,43589430.5
97203438.3333333,140842239.333333,80423280.1666667,140842239.333333
16083570.8333333,15161778.0,16110459.1666667,15161778.0
186692286.666667,221775431.0,159448431.833333,221775431.0
86871405.5,97620437.1666667,70399459.5,97620437.1666667
15471312.75,25917280.2,15155266.8,25917280.2
112687270.333333,138989355.4,37931652.5,138989355.4
70737378.6666667,95234800.1666667,57848562.8333333,95234800.1666667
771443332.666667,948179605.333333,558766359.166667,948179605.333333
19633417.0,0.0,,0.0
23579612.4,28819916.3333333,27278436.3333333,28819916.3333333
8904873.0,,,
111809166.166667,156803516.5,106758390.833333,156803516.5
30192811.0,51550834.1666667,32237715.6666667,51550834.1666667
16114462.5,24920538.0,,24920538.0
40070704.6666667,46531773.1666667,34149131.1666667,46531773.1666667
247075607.333333,299639542.333333,164477706.666667,299639542.333333
262622325.0,316516876.333333,229093619.333333,316516876.333333
21544676.6666667,30296992.3333333,14263155.3333333,30296992.3333333
31868064.0,60782039.0,28457417.75,60782039.0
142926573.166667,214033613.5,126640571.833333,214033613.5
37640817.3333333,61573919.5,31442611.0,61573919.5
30476671.4,33226410.8333333,29194165.8333333,33226410.8333333
10927313.2,20560359.0,15863407.3333333,20560359.0
11932842.8333333,16859537.5,13671494.8,16859537.5
72634625.1666667,105005036.333333,78692961.1666667,105005036.333333
,,23651496.0,
1181383906.83333,1496740843.83333,977181485.0,1496740843.83333
93448540.8333333,107971932.833333,79346078.6666667,107971932.833333
57025025.8333333,83250396.8333333,48461753.6666667,83250396.8333333
126373886.5,166675281.666667,189118090.833333,166675281.666667
16536341.5,21755632.1666667,22002150.0,21755632.1666667
763028641.833333,828209402.0,842049531.0,828209402.0
29115247.0,37801049.3333333,22202750.8333333,37801049.3333333
61550054.8333333,64297850.6666667,31850596.2,64297850.6666667
16221615.0,18184140.0,11873111.25,18184140.0
9199196.66666667,14001138.2,7361108.83333333,14001138.2
6525444004.0,8049278857.33333,8122239010.33333,8049278857.33333
289462748.5,393177751.666667,237286812.666667,393177751.666667
169932895.666667,184540146.0,128833883.333333,184540146.0
78733934.3333333,54547399.0,0.0,
7748967.0,13357612.0,,13357612.0
12432128.6666667,10560676.3333333,6831597.75,10560676.3333333
275353377.833333,308270619.5,213255378.666667,308270619.5
,11505544.5,,11505544.5
25259751.0,28228905.8333333,17127394.4,28228905.8333333
116356830.333333,124827287.333333,85875297.8333333,124827287.333333
12007455.0,17083494.6666667,0.0,
104289862.333333,149500939.0,117355606.5,149500939.0
108304642.5,151953572.166667,71456189.8333333,151953572.166667
50516935.3333333,57395426.5,43155212.1666667,57395426.5
6179527.0,12212639.75,8421837.0,12212639.75
,,17318383.5,
,,5680846.0,
8190246.33333333,12838758.3333333,12899575.0,12838758.3333333
34553297.3333333,83789685.5,61019785.6666667,83789685.5
,,0.0,
66776949.8333333,80383148.5,51623007.6666667,80383148.5
222520627.166667,252872267.0,186859504.666667,252872267.0
14975123.5,19018549.0,15219751.8333333,19018549.0
5998793.66666667,,,7719117.0
976107057.166667,1370287140.5,811447610.166667,1370287140.5
21828028.75,12153177.0,,12153177.0
66316890.5,97641413.5,41278179.5,97641413.5
90956948.6666667,115983195.833333,85852296.5,115983195.833333
23719294.8333333,54257003.5,25949206.5,54257003.5
16250584.5,18072702.0,,18072702.0
387930079.666667,436293108.833333,291081880.0,436293108.833333
71271788.3333333,86261764.6666667,40459894.4,86261764.6666667
64296516.6666667,79680018.3333333,58399286.8333333,79680018.3333333
75094100.1666667,81363139.5,70767483.0,81363139.5
0.0,,,0.0
57056847.1666667,78298360.6666667,49831568.8333333,78298360.6666667
132634015.5,143738629.166667,99660895.6666667,143738629.166667
,14875130.0,16269224.0,14875130.0
35737934.1666667,57703438.8333333,50272199.5,57703438.8333333
6818701.33333333,11267121.0,7768223.0,11267121.0
238344722.5,255441486.333333,277676295.666667,255441486.333333
8308856.0,0.0,22791315.8,
64978876.1666667,72475800.5,46214447.8333333,72475800.5
150512910.166667,268005245.166667,180054479.166667,268005245.166667
23445765.1666667,33285661.8333333,32904970.5,33285661.8333333
19366110.8333333,23113717.1666667,22262190.0,23113717.1666667
,14721757.6,4630426.0,14721757.6
36108601.8333333,41678100.3333333,29387727.8333333,41678100.3333333
,0.0,9175035.0,
,,,2026109.0
49731397.5,66182549.1666667,37968415.8333333,66182549.1666667
867135346.5,1105221870.16667,665405577.0,1105221870.16667
116707357.0,136481506.0,93221918.0,136481506.0
0.0,,0.0,99446006.5
137466892.333333,,159862409.0,162800012.333333
28957591.6666667,51066944.8333333,46336000.3333333,51066944.8333333
90256491.1666667,131713075.333333,74292663.5,131713075.333333
0.0,,77143337.0,
2752854.0,3765918.83333333,3848215.0,3765918.83333333
67646153.1666667,83895494.8333333,54814378.3333333,83895494.8333333
49609914.0,67862271.0,41792125.8333333,67862271.0
17534163.4,19919564.6666667,20446373.3333333,19919564.6666667
80668984.5,81384446.0,76621504.1666667,81384446.0
27273246.8333333,31217027.3333333,30801578.0,31217027.3333333
7335004.0,12691737.3333333,7999481.0,12691737.3333333
14831518.5,16509468.0,,16509468.0
13938585.3333333,6798328.5,1249781.0,6798328.5
126940441.833333,107384005.333333,101972361.166667,107384005.333333
12591725.25,31222567.5,11811012.0,31222567.5
190242858.833333,191174851.833333,159011310.333333,191174851.833333
61189873.0,87102391.5,69422327.8333333,87102391.5
9353952.0,12964106.0,,12964106.0
41836379.8333333,41966539.6,38462409.0,41966539.6
148092583.5,200585543.833333,107513008.0,200585543.833333
181910167.333333,211448930.0,141106443.5,211448930.0
15364055.2,13247352.0,16132621.0,13247352.0
88975170.3333333,123604259.666667,87020796.3333333,123604259.666667
18015631.0,25134535.3333333,18698450.6666667,25134535.3333333
76399240.0,89685409.3333333,60851836.1666667,89685409.3333333
478004885.0,600489605.5,412082985.333333,600489605.5
199184309.833333,279817430.333333,209616246.833333,279817430.333333
140655191.5,149039284.166667,110267200.0,149039284.166667
5287175.0,9846947.0,,9846947.0
713027672.166667,657360319.166667,661705357.0,657360319.166667
579546102.166667,606272154.666667,315054678.333333,606272154.666667
228254227.0,275899438.333333,148432752.0,275899438.333333
41321096.5,41713023.6666667,31683933.6666667,41713023.6666667
6168164.83333333,6658011.75,3301208.0,6658011.75
35945686.1666667,90230943.75,73315248.5,90230943.75
128528361.0,166280349.5,122375396.833333,166280349.5
4966599.5,0.0,4827707.33333333,
56642433.5,55561799.3333333,56208355.4,55561799.3333333
7561596.33333333,8463827.0,,8463827.0
46188085.6666667,91276250.8333333,32923982.1666667,91276250.8333333
276609390.5,340181357.666667,277478799.166667,340181357.666667
,,8061247.0,
42432809.5,39780938.0,36094238.6666667,39780938.0
9966740.0,12726204.5,16667739.5,12726204.5
8491975.75,13550035.75,,13550035.75
8285575.0,0.0,6135193.66666667,0.0
4753011.5,8266856.0,7124966.0,
21341059.3333333,26828726.1666667,16046073.2,26828726.1666667
8892970.33333333,9976234.0,,9976234.0
314851615.333333,392439215.333333,220865740.666667,392439215.333333
21613880.3333333,24620046.5,23286657.3333333,24620046.5
,,17764400.0,
37526853.0,45009876.5,17350293.5,45009876.5
178970840.0,180926959.5,116793729.333333,180926959.5
,,,
45100149.0,70466429.6666667,51965157.5,70466429.6666667
42221220.6666667,46166183.8333333,48499549.0,46166183.8333333
155640922.833333,213567577.333333,166513730.0,213567577.333333
1634056.0,4686626.33333333,0.0,4686626.33333333
128154473.166667,150205719.5,133572155.0,150205719.5
0.0,,,
,,,
48822206.1666667,55971162.0,43992973.6666667,55971162.0
44826924.8333333,71550039.3333333,33288556.0,71550039.3333333
183419588.0,251925650.166667,129790858.333333,251925650.166667
8932436.25,8594760.0,12120931.5,
47896693.6666667,61827569.0,51375684.6666667,61827569.0
42503632.8333333,57710594.5,38137542.8333333,57710594.5
127068721.333333,136172414.833333,120976573.833333,136172414.833333
876434627.5,1137351225.83333,838048335.333333,1137351225.83333
1796006547.33333,2243450499.16667,1299598073.0,2243450499.16667
7971522.0,11846636.5,8841591.5,11846636.5
32018902.25,28450691.5,18556474.2,28450691.5
15287482.6666667,21331895.0,17058146.25,21331895.0
11433139.4,14770315.25,18163604.3333333,14770315.25
5706581.0,9280348.0,,9280348.0
7391354.5,11223875.0,,11223875.0
14576319.75,17890446.8333333,13045272.5,17890446.8333333
3471749.75,4591729.33333333,3915409.5,4591729.33333333
24378493.5,25680995.0,42919085.5,
15447883.8333333,18088220.25,16452757.3333333,18088220.25
230155924.5,310874399.166667,228138195.666667,310874399.166667
,,,
143357605.833333,177532797.833333,124714764.5,177532797.833333
226090069.833333,330444919.333333,222000883.666667,330444919.333333
42909563.6666667,51473357.5,35230813.6666667,51473357.5
4462100.5,,0.0,
,,,
,,,
65761711.8333333,73568822.0,47294779.0,73568822.0
53579989.5,54793901.6666667,27970207.8,54793901.6666667
6851701.33333333,6570522.66666667,10796270.5,6570522.66666667
229415410.333333,264385639.666667,173440298.833333,264385639.666667
3572900.16666667,7480280.33333333,5318890.5,7480280.33333333
7509519.33333333,10869088.0,,10869088.0
17749044.3333333,22563366.2,5269544.0,22563366.2
691257381.166667,893081897.166667,623361527.666667,893081897.166667
,,0.0,
19160944.0,23701321.5,,23701321.5
48974720.6666667,75726299.3333333,71072513.8333333,75726299.3333333
,,,0.0
1890423.0,0.0,2178271.0,0.0
4762878.66666667,,10888557.6666667,
86443624.5,112697350.166667,88865364.5,112697350.166667
22875211.3333333,32408017.5,9053320.5,32408017.5
,,0.0,27515478.0
28609909.8333333,45089511.3333333,31963962.5,45089511.3333333
9654222.0,13257325.0,12079477.8333333,13257325.0
90608391.0,137287192.333333,105582386.166667,137287192.333333
10799597.0,11431521.0,7284823.83333333,11431521.0
88502520.3333333,105565732.0,78562810.6666667,105565732.0
169093255.666667,175020982.0,119281949.0,175020982.0
,57435548.0,35685326.8333333,57435548.0
179302948.333333,237446376.166667,177021983.833333,237446376.166667
,11189611.0,,
23369648.2,33162630.8,20127766.5,33162630.8
58159590.8333333,87859631.1666667,62287699.3333333,87859631.1666667
,,,
150851497.5,176717019.833333,106185432.333333,176717019.833333
29819976.8333333,35721047.0,26768464.3333333,35721047.0
43967648.1666667,59471112.3333333,30631373.6666667,59471112.3333333
8359491.33333333,17499892.6666667,10375423.0,17499892.6666667
4672169.0,,,
7292454.0,,3809145.0,
44719026.5,63781419.0,39242982.6666667,63781419.0
57851570.6666667,75466746.3333333,108852313.833333,75466746.3333333
15907651.1666667,25271119.0,12102327.0,25271119.0
56937140.8333333,74527023.6666667,48977171.5,
10597708.0,13621069.0,17028669.4,13621069.0
370231207.333333,445732827.0,282836241.333333,445732827.0
109870442.5,143737085.666667,71429222.0,143737085.666667
3849986.0,4420979.8,3708327.5,4420979.8
98501952.5,115437379.666667,74991890.8333333,115437379.666667
,,,
25066040.0,42614256.3333333,,42614256.3333333
4702150.0,,,8342400.0
54837066.1666667,81367176.5,53879553.6666667,81367176.5
80116573.3333333,94924061.1666667,82000019.1666667,94924061.1666667
33581719.8333333,39584515.1666667,42352017.5,39584515.1666667
131077723.833333,159281445.166667,126901651.666667,159281445.166667
19781072.3333333,34021445.5,16462701.2,34021445.5
6236803.83333333,10166474.5,6913808.75,10166474.5
405651882.166667,616288735.833333,412328807.333333,616288735.833333
13910883.6,17659195.8,18792507.6666667,17659195.8
786964498.166667,964354959.833333,531095862.5,964354959.833333
10223168.0,9965679.25,,9965679.25
11229115.0,23589979.0,,
1810122.66666667,,,
10283562.6,17886098.3333333,11078638.5,17886098.3333333
35987592.1666667,7202807.5,31475339.4,7202807.5
6824695.5,8467830.0,5693522.5,8467830.0
23206784.6666667,30991984.6666667,38531697.0,30991984.6666667
10450909.8,11206666.5,7867775.66666667,11206666.5
4809213.5,5052420.5,0.0,5052420.5
37343349.1666667,56602559.5,39532623.3333333,56602559.5
36393247.8,51648183.3333333,36333753.3333333,51648183.3333333
118417250.5,115413923.833333,107523183.666667,115413923.833333
306415892.833333,471475169.666667,254083842.166667,471475169.666667
1410048.5,,0.0,
18347182.0,28113182.6,24088246.8333333,28113182.6
10907135.6666667,14490172.0,14719583.0,14490172.0
20651533.5,19766425.4,,19766425.4
6437931.0,,9707760.6,
127222155.833333,196847715.0,139716725.0,196847715.0
8917293.33333333,11002338.0,9184907.66666667,
411668153.0,461973949.5,335831443.0,461973949.5
36302870.0,0.0,50235136.0,0.0
52402447.3333333,66058296.8333333,48259872.3333333,66058296.8333333
119465887.666667,130883142.0,94570156.3333333,130883142.0
577248638.333333,652795999.5,563117978.333333,
709567342.666667,844894409.166667,399775632.0,844894409.166667
52602627.1666667,66895725.5,72986696.6666667,66895725.5
,,,
38979026.6666667,53511370.1666667,38327504.6666667,53511370.1666667
21038434.6666667,30068481.4,16776843.6666667,30068481.4
895001963.333333,1168709507.5,831589452.5,1168709507.5
59372533.3333333,73714006.1666667,54076846.5,73714006.1666667
12224738.75,7612292.0,,7612292.0
134571219.166667,214306397.166667,138044559.833333,214306397.166667
43413316.6666667,58607211.1666667,39233711.0,58607211.1666667
16297883.0,24522434.75,,24522434.75
28508099.0,,0.0,
0.0,,7189592.0,
8243541.0,,10218449.6666667,9817555.0
24515664.3333333,33082975.0,28214567.2,33082975.0
112443569.333333,112377404.333333,56393449.5,112377404.333333
16940216.0,20079588.3333333,16986730.1666667,20079588.3333333
13131380.0,16303533.1666667,24938193.3333333,16303533.1666667
53326021.0,73752890.1666667,63000060.5,73752890.1666667
24511694.8333333,27989759.5,14865801.8333333,27989759.5
173749622.333333,211519076.333333,171185656.166667,211519076.333333
13325489.0,26339562.2,16679931.1666667,26339562.2
11405534.3333333,19854944.3333333,10951789.0,19854944.3333333
25378095.2,26127855.2,15394123.6666667,26127855.2
2031653462.16667,2368950082.66667,1952349905.33333,2368950082.66667
28448452.0,32466827.2,37479453.6,32466827.2
19669075.25,24897402.8,16976762.25,24897402.8
546031187.333333,675824078.166667,442973115.666667,675824078.166667
9062998.0,11969233.0,23373639.1666667,11969233.0
155545855.0,227530872.0,129603677.166667,227530872.0
