PJ34,Olaparib,Talazoparib,Rucaparib,Niraparib,Veliparib
63684737.3333333,53617803.0,31010409.0,67702635.6,67702635.6,67702635.6
109313684.166667,94069283.8333333,78222496.3333333,117352625.166667,117352625.166667,117352625.166667
10629431.8,12920795.2,8331033.2,13212818.4,13212818.4,13212818.4
415904355.333333,477895358.333333,378110340.666667,518974945.0,518974945.0,518974945.0
442884685.166667,403523616.5,402457618.0,552108945.666667,552108945.666667,552108945.666667
,37966291.1666667,14854025.5,23428065.0,23428065.0,23428065.0
20520536.2,,25179159.25,22473066.8333333,22473066.8333333,22473066.8333333
83866353.1666667,122372372.5,86394085.6666667,114907515.5,114907515.5,114907515.5
183782359.166667,188894438.833333,182569455.666667,248460378.5,248460378.5,248460378.5
8178283.2,12156242.5,7037510.5,10775640.5,10775640.5,10775640.5
36885016.0,46312770.5,34480347.5,63388546.75,63388546.75,63388546.75
294900168.833333,266684481.166667,246855033.5,328051812.833333,328051812.833333,328051812.833333
8769900.0,12032370.6666667,17900004.5,59148204.0,59148204.0,
,,18518082.0,20413685.3333333,20413685.3333333,20413685.3333333
373474185.333333,332202717.333333,374146870.833333,510880508.166667,510880508.166667,510880508.166667
254502525.166667,285901115.166667,228165023.5,315983351.166667,315983351.166667,315983351.166667
134033892.166667,160857256.166667,,185647341.666667,185647341.666667,185647341.666667
20828132.3333333,16583226.6666667,19855300.3333333,25811381.5,25811381.5,25811381.5
53035499.3333333,35127162.1666667,55645076.0,76606393.5,76606393.5,76606393.5
31917608.1666667,61248204.3333333,42942938.0,39779395.3333333,39779395.3333333,39779395.3333333
103389618.166667,94977399.0,98825624.5,138792354.333333,138792354.333333,138792354.333333
740041038.666667,838117401.333333,711056908.833333,956920393.166667,956920393.166667,956920393.166667
6938755.0,21368128.3333333,13815015.6666667,11166151.3333333,11166151.3333333,11166151.3333333
666354315.166667,565509979.833333,637459566.5,898082524.0,898082524.0,898082524.0
242986079.666667,305677934.5,241014947.166667,292927696.333333,292927696.333333,292927696.333333
,,,,,0.0
20268890.6666667,20112114.5,19630444.3333333,27605908.6,27605908.6,27605908.6
21722871.0,15687180.6666667,18641382.0,26785157.0,26785157.0,26785157.0
3189011.25,2067606.0,3440307.66666667,3824658.5,3824658.5,3824658.5
47258847.1666667,35445015.1666667,62976709.0,49296209.0,49296209.0,49296209.0
25961742.5,0.0,0.0,,,51561435.3333333
8187984.66666667,7805670.0,,7961031.0,7961031.0,7961031.0
,33391432.0,,,,
42692761.8333333,23000638.5,43142923.0,79559550.3333333,79559550.3333333,79559550.3333333
0.0,48785230.5,,23722303.0,23722303.0,23722303.0
573037710.333333,470298101.833333,469446190.0,668832013.833333,668832013.833333,668832013.833333
268927426.5,244133952.0,277887702.333333,358768913.833333,358768913.833333,358768913.833333
25852204.3333333,26981881.0,27563435.6666667,42486587.1666667,42486587.1666667,42486587.1666667
12847412.0,9144843.0,8519945.5,10273104.0,10273104.0,10273104.0
,,,,0.0,
8996236.16666667,5895094.0,4944602.0,6860040.0,6860040.0,6860040.0
40945509.3333333,60040776.6666667,44956638.3333333,76977996.6,76977996.6,76977996.6
50301999.8333333,60009661.8333333,46260034.6666667,81354580.6666667,81354580.6666667,81354580.6666667
21846693.2,41204688.8,22162857.5,27602737.0,27602737.0,27602737.0
60840854.5,65670298.6666667,51899125.3333333,74668213.6666667,74668213.6666667,74668213.6666667
23023758.6666667,20767868.5,22293604.3333333,32992513.75,32992513.75,32992513.75
0.0,0.0,14315166.6,,0.0,
16985512.8333333,14959418.0,17935487.8333333,36578212.5,36578212.5,36578212.5
58069812.3333333,69496728.1666667,83378145.8333333,55041057.6666667,55041057.6666667,55041057.6666667
2456854801.5,2834369270.0,2281181945.5,3515989721.5,3515989721.5,3515989721.5
187057036.166667,187582244.666667,166482747.666667,228852026.166667,228852026.166667,228852026.166667
18092482.4,17397039.8333333,17935924.3333333,85338162.0,85338162.0,85338162.0
31098344.6666667,35640504.1666667,33127583.0,49269509.5,49269509.5,49269509.5
33235542.8333333,45962412.0,35636564.3333333,51383461.8333333,51383461.8333333,51383461.8333333
129444556.666667,139562486.666667,126411795.666667,174076476.5,174076476.5,174076476.5
111484923.833333,183765116.0,129452354.166667,154191988.5,154191988.5,154191988.5
40118834.6666667,52913351.3333333,35562585.3333333,49185968.5,49185968.5,49185968.5
106832589.5,124414266.5,118551479.5,131295846.166667,131295846.166667,131295846.166667
30290255.5,21290536.8333333,29139828.8333333,40906254.8333333,40906254.8333333,40906254.8333333
252843737.166667,258058067.166667,180431937.833333,245137423.5,245137423.5,245137423.5
52984496.3333333,58417206.0,60241825.5,61746595.5,61746595.5,61746595.5
,,44425353.0,,,
157655989.5,248274535.666667,177362695.5,257320453.166667,257320453.166667,257320453.166667
73731092.1666667,49277227.1666667,66142755.8333333,93296818.5,93296818.5,93296818.5
9167455.83333333,7694589.0,13282057.0,14971198.0,14971198.0,14971198.0
6815760.0,3527126.0,3441074.5,,0.0,0.0
,14379214.5,0.0,15884591.6,15884591.6,15884591.6
12213474.3333333,10702420.6666667,7441990.33333333,13253594.75,13253594.75,13253594.75
317031357.0,255605397.0,240831344.0,401652964.5,401652964.5,401652964.5
,,0.0,,,
57370769.0,62451700.3333333,37345656.8333333,58769643.8333333,58769643.8333333,58769643.8333333
11589485.8,11291977.8333333,11617495.5,12667673.5,12667673.5,12667673.5
6110129.75,8245246.0,,10348884.0,10348884.0,10348884.0
,10741337.0,8133405.5,0.0,0.0,
196219326.5,146346758.333333,132627454.333333,268075682.166667,268075682.166667,268075682.166667
15227812.5,9367179.83333333,20717447.0,18974655.0,18974655.0,18974655.0
,,,,,
37731845.6,48335757.1666667,34067396.1666667,66430604.1666667,66430604.1666667,66430604.1666667
16269510.8333333,11346238.3333333,13564338.3333333,23507789.0,23507789.0,23507789.0
308293041.666667,295912564.0,257230717.833333,372474297.166667,372474297.166667,372474297.166667
,,,,0.0,0.0
123069929.833333,109425899.666667,97035309.3333333,159514504.833333,159514504.833333,159514504.833333
252746982.833333,242289896.0,243241801.166667,348785598.0,348785598.0,348785598.0
5673065.0,5741916.33333333,6533986.16666667,8992706.33333333,8992706.33333333,8992706.33333333
39718814.25,17082125.3333333,15931824.1666667,21215752.2,21215752.2,21215752.2
71486834.3333333,59566070.1666667,72464184.6666667,106650589.333333,106650589.333333,106650589.333333
52242833.8,50796058.5,34773376.0,63904636.6666667,63904636.6666667,63904636.6666667
4214319.0,,,0.0,0.0,
182223208.5,202209866.833333,184131439.0,210342769.333333,210342769.333333,210342769.333333
6716963.66666667,9809985.5,0.0,,13538876.3333333,13538876.3333333
11143252.6,12304078.5,12519268.5,20246858.0,20246858.0,20246858.0
23326416.3333333,46705046.5,27993606.3333333,39888000.6666667,39888000.6666667,39888000.6666667
13827511.0,5522587.16666667,9999763.8,14796594.3333333,14796594.3333333,
166918415.833333,271888878.5,170588095.666667,161689881.833333,161689881.833333,161689881.833333
1012647017.5,1111146826.83333,906319781.166667,1466508650.0,1466508650.0,1466508650.0
310037249.5,360753936.166667,330679716.5,483045289.0,483045289.0,483045289.0
106013759.666667,137957205.0,126581919.0,178445688.333333,178445688.333333,178445688.333333
353490893.666667,325356443.166667,342555182.166667,568660239.0,568660239.0,568660239.0
88093906.3333333,154547507.333333,136549417.5,116602191.166667,116602191.166667,116602191.166667
159289785.166667,113833526.333333,127945348.0,206879795.833333,206879795.833333,206879795.833333
35410175.3333333,16951959.8333333,27156608.0,58038014.8333333,58038014.8333333,58038014.8333333
15921106.3333333,11518288.6666667,13581327.3333333,17522404.8333333,17522404.8333333,17522404.8333333
9907666.0,9138540.75,13400402.6666667,16702561.6,16702561.6,16702561.6
606405257.833333,557349080.0,543404514.0,845004018.666667,845004018.666667,845004018.666667
73402329.8333333,76873619.3333333,75319839.0,108033680.5,108033680.5,108033680.5
,3982736.4,6953001.83333333,7472463.66666667,7472463.66666667,7472463.66666667
236955059.833333,260452237.333333,226957044.833333,306811046.833333,306811046.833333,306811046.833333
15601893.4,12150266.0,13029537.6666667,21044672.8333333,21044672.8333333,21044672.8333333
0.0,,,3504593.0,3504593.0,3504593.0
1929643814.66667,1618973529.0,1670286626.5,2579975780.16667,2579975780.16667,2579975780.16667
,6817517.0,,,17095337.5,
80738082.5,83799286.3333333,81782492.6666667,96246051.3333333,96246051.3333333,96246051.3333333
59977350.0,100121075.0,,,,
21824602.1666667,16866026.6666667,21327842.5,31332065.75,31332065.75,31332065.75
20066864.1666667,19112420.8333333,17706905.1666667,24329507.1666667,24329507.1666667,24329507.1666667
13706865.0,10857045.4,8634745.33333333,0.0,,0.0
356213516.5,343106984.0,330323076.833333,456811298.333333,456811298.333333,456811298.333333
35210514.6666667,39270503.8333333,27578988.6666667,42332285.6666667,42332285.6666667,42332285.6666667
,10827969.8,2396699.75,3474262.5,3474262.5,
,19012651.0,4882208.0,21132128.0,21132128.0,21132128.0
2908449138.5,3029502197.0,2779467742.83333,2828153344.5,2828153344.5,2828153344.5
233310237.0,289354574.0,220661419.0,318845568.5,318845568.5,318845568.5
42648615.6666667,29873930.5,30612945.8333333,46041245.1666667,46041245.1666667,46041245.1666667
8032072.6,17706325.5,6596279.5,8937147.0,8937147.0,8937147.0
24098546.3333333,23857554.8,29552896.6,38220259.6666667,38220259.6666667,38220259.6666667
232348302.5,204901299.833333,202821560.0,288570383.0,288570383.0,288570383.0
26618074.8333333,31856744.3333333,28371188.6666667,43475934.8333333,43475934.8333333,43475934.8333333
4975786674.16667,4582669529.83333,4604522328.83333,6103359488.0,6103359488.0,6103359488.0
7368028.75,,5031300.16666667,8503162.0,8503162.0,8503162.0
,,,,,
,,,,,
104774878.833333,121477817.5,101942763.833333,149213045.333333,149213045.333333,149213045.333333
7592643.25,7290093.16666667,7710424.5,8772898.66666667,8772898.66666667,8772898.66666667
,12061835.4,5300642.0,,19755992.5,19755992.5
17297961.0,6751033.0,,11375074.0,11375074.0,11375074.0
9411180.75,11773412.3333333,14249803.3333333,17902864.3333333,17902864.3333333,17902864.3333333
7391632.4,,6680321.5,11166746.0,11166746.0,11166746.0
247916889.0,194064729.666667,260300456.833333,363191672.5,363191672.5,363191672.5
254279934.0,198374369.0,220554128.166667,341148645.833333,341148645.833333,341148645.833333
67037003.5,72976582.6666667,62396629.5,84513011.1666667,84513011.1666667,84513011.1666667
13608888.0,13750098.0,,,50734531.0,50734531.0
4011811904.0,4112454278.0,3898529031.0,5275983438.16667,5275983438.16667,5275983438.16667
55754867.3333333,36704685.1666667,27052708.0,48170585.1666667,48170585.1666667,48170585.1666667
0.0,11504488.5,29100305.6,7288516.0,7288516.0,7288516.0
111456731.0,107609828.833333,121495374.666667,168507966.833333,168507966.833333,168507966.833333
400606735.5,310791027.5,359612537.5,535856137.0,535856137.0,535856137.0
8289547.0,,,,0.0,
54449061.8333333,70070688.5,49098744.1666667,65008195.8333333,65008195.8333333,65008195.8333333
4287157.0,8041476.4,7096796.0,10499845.0,10499845.0,
27550911.8333333,38158799.6666667,31756058.5,66576242.0,66576242.0,66576242.0
7709095.0,4856327.66666667,5644201.83333333,8486022.33333333,8486022.33333333,8486022.33333333
225013853.333333,315741256.833333,248701304.333333,285826528.5,285826528.5,285826528.5
5903557.0,2895074.0,6382449.5,11647840.0,11647840.0,11647840.0
6075032.0,,,,,
,,,,,
11483282.5,5408553.2,8751662.66666667,13956862.2,13956862.2,13956862.2
222610666.0,307789269.0,225145670.5,301125037.666667,301125037.666667,301125037.666667
160136039.833333,152893424.333333,129721359.166667,180186127.0,180186127.0,180186127.0
212374989.333333,216477306.0,180192581.333333,250093594.166667,250093594.166667,250093594.166667
22098675.6666667,14587805.3333333,15504289.0,19801307.3333333,19801307.3333333,19801307.3333333
87172718.5,75951991.3333333,71134753.1666667,95808845.3333333,95808845.3333333,95808845.3333333
7000964.33333333,2331266.4,7242346.83333333,9844559.83333333,9844559.83333333,9844559.83333333
158134169.666667,186502519.5,137710390.833333,208198193.833333,208198193.833333,208198193.833333
189696231.666667,187416458.0,174139462.333333,261234846.166667,261234846.166667,261234846.166667
21676000.0,55074000.0,34438000.0,53633000.0,53633000.0,
142247235.0,123612407.166667,119848619.666667,166542809.333333,166542809.333333,166542809.333333
5482987.0,28965832.0,,,0.0,
10130630.6666667,17891273.0,11377162.0,17248082.25,17248082.25,17248082.25
211642007.166667,167782758.833333,181160710.333333,275429654.833333,275429654.833333,275429654.833333
0.0,,8040927.0,,,3094986.0
7975807.5,68922102.3333333,7665067.2,13828570.3333333,13828570.3333333,13828570.3333333
40227074.6666667,66345085.3333333,47715879.1666667,62205938.1666667,62205938.1666667,62205938.1666667
260057539.5,259636234.666667,224854287.666667,354991235.833333,354991235.833333,354991235.833333
9519868.0,4648960.25,,0.0,0.0,0.0
24254645.1666667,18888911.5,24830682.0,44145455.0,44145455.0,44145455.0
,,,,,
130569687.0,265162823.0,173127891.166667,135373414.333333,135373414.333333,135373414.333333
15993350.5,9900713.25,8796696.5,14151943.3333333,14151943.3333333,
36635126.8333333,25260385.1666667,27789231.1666667,41090731.8333333,41090731.8333333,41090731.8333333
,5954850.33333333,0.0,5158517.25,,5158517.25
8040135.4,7674638.75,11788733.0,6066590.0,6066590.0,6066590.0
155285150.0,123845111.0,107858957.833333,192466479.0,192466479.0,192466479.0
3462038.0,,3767839.0,4996108.75,,4996108.75
10932217.0,6745441.5,5091072.0,,,
11287080.6,,12727946.0,16952783.0,16952783.0,16952783.0
10797209.8,11463427.6,18534657.3333333,18206403.6666667,18206403.6666667,18206403.6666667
438228354.333333,619683867.166667,397909918.833333,658732071.0,658732071.0,658732071.0
200463298.333333,203647579.666667,152019326.5,290417889.833333,290417889.833333,290417889.833333
147443467.0,214319201.833333,176321676.333333,175256515.0,175256515.0,175256515.0
14642414.1666667,13581668.75,10923652.3333333,18257962.0,18257962.0,18257962.0
12500041.0,0.0,9306928.0,31075367.0,,
248307351.166667,171969223.333333,221452129.666667,269003690.0,269003690.0,269003690.0
10387895.0,6229099.5,0.0,9850905.25,9850905.25,9850905.25
21013966.5,17447720.5,17389343.0,22827662.5,22827662.5,22827662.5
449186512.666667,334174101.0,370780013.333333,548997366.0,548997366.0,548997366.0
6618698.0,7770248.83333333,7140677.8,13024908.0,13024908.0,13024908.0
27752167.1666667,19361374.5,18979562.0,31103488.8333333,31103488.8333333,31103488.8333333
27939411.1666667,22078363.5,22818241.0,40868269.6666667,40868269.6666667,40868269.6666667
741123843.666667,667141133.833333,733480921.166667,996486449.0,996486449.0,996486449.0
156432082.666667,206571299.166667,194546325.166667,270848807.5,270848807.5,270848807.5
51741741.0,36570822.8333333,49661237.6666667,80799485.8333333,80799485.8333333,80799485.8333333
33847835.6,33322881.8333333,19403669.6,32012464.0,32012464.0,32012464.0
,,,,0.0,
31586643.6666667,61172520.5,29617334.1666667,45648379.0,45648379.0,45648379.0
11592632.0,,12027864.1666667,,,
11261845.0,,3694765.5,10222073.0,,10222073.0
5484777.0,,,,,0.0
105552791.5,87342112.5,100305675.5,131864493.0,131864493.0,131864493.0
82088380.5,82177989.3333333,85427004.1666667,107140504.333333,107140504.333333,107140504.333333
560507820.166667,629756179.666667,499071916.333333,640479269.5,640479269.5,640479269.5
44150084.5,47242815.3333333,54699680.5,60966201.3333333,60966201.3333333,60966201.3333333
390842171.333333,477377865.5,356401687.666667,488214312.5,488214312.5,488214312.5
54887047.6666667,33026861.1666667,49192876.0,66661215.3333333,66661215.3333333,66661215.3333333
10986143.6666667,18868314.6,20392157.0,0.0,,0.0
5441638.75,6352691.6,8701397.75,9906438.4,9906438.4,9906438.4
6551099.66666667,4616619.0,6949298.5,10046201.0,10046201.0,10046201.0
13205594.0,21781366.0,10971941.6666667,20644542.25,20644542.25,20644542.25
11528188.75,21409987.75,12686981.0,20370263.0,20370263.0,
82637339.3333333,71945973.8333333,88431219.8333333,136551987.333333,136551987.333333,136551987.333333
,18678931.5,18505420.0,17927974.5,17927974.5,17927974.5
12079618.5,9925913.16666667,6915947.2,13480629.0,13480629.0,13480629.0
4511647.2,,3921239.6,6188233.5,6188233.5,6188233.5
43388759.1666667,56787769.3333333,34764634.3333333,47599774.5,47599774.5,47599774.5
8499574.0,6646569.5,9123279.0,104206523.0,,104206523.0
0.0,2075624.5,3651497.5,4310343.0,4310343.0,4310343.0
533518039.333333,507598089.0,500208021.666667,641251715.0,641251715.0,641251715.0
10608972.4,9238663.16666667,13500665.25,25090546.5,25090546.5,25090546.5
15134499.0,61646510.8333333,23244669.8333333,39462296.0,39462296.0,39462296.0
63192003.6666667,55714709.5,57305213.0,79112752.1666667,79112752.1666667,79112752.1666667
35511489.1666667,36549425.0,33826682.8333333,44594193.6666667,44594193.6666667,44594193.6666667
340425765.666667,318881406.0,434855587.5,536596167.5,536596167.5,536596167.5
5626292.0,9385507.8,12880494.0,,11563460.5,
9474612.83333333,14530197.4,7601365.2,13660520.2,13660520.2,13660520.2
18818931.1666667,23577421.0,21472387.1666667,27907296.6666667,27907296.6666667,27907296.6666667
,,,,,
8419872.0,5377842.66666667,7513256.6,16978247.0,16978247.0,16978247.0
115876040.333333,103550351.833333,104782068.5,144536023.0,144536023.0,144536023.0
,,7404406.25,,10642158.0,10642158.0
247347494.5,315520720.666667,294454065.666667,317262232.666667,317262232.666667,317262232.666667
76536581.6666667,143837197.166667,84862352.0,107032096.0,107032096.0,107032096.0
,,13652478.0,,0.0,0.0
69978950.0,54022664.8333333,65782985.3333333,81192298.3333333,81192298.3333333,81192298.3333333
14511571.0,11233243.6,,,,
224318166.833333,189266987.166667,167015629.0,221068942.666667,221068942.666667,221068942.666667
72675633.5,94604726.8333333,,72595393.6666667,72595393.6666667,72595393.6666667
72461130.3333333,99169005.5,61233209.1666667,59561610.3333333,59561610.3333333,59561610.3333333
32992520.8333333,25096986.3333333,30433120.0,40234800.6666667,40234800.6666667,40234800.6666667
313681321.0,256840945.166667,275553327.833333,350599749.333333,350599749.333333,350599749.333333
,4214183.33333333,4943975.0,4102900.0,4102900.0,4102900.0
8666128.16666667,24022142.0,23248815.1666667,15162851.1666667,15162851.1666667,15162851.1666667
173179464.833333,176093457.5,212654650.5,234431007.666667,234431007.666667,234431007.666667
,,,5987011.66666667,,
23712958.2,20814307.0,20882608.6666667,21232282.3333333,21232282.3333333,21232282.3333333
10196445.5,18396730.1666667,11932640.0,21994930.5,21994930.5,21994930.5
49107409.1666667,64414629.8333333,40852968.5,78233678.5,78233678.5,78233678.5
8817727.0,,15557544.0,,0.0,
6235846.0,6511166.75,6058609.83333333,5587843.0,5587843.0,5587843.0
0.0,13259745.8333333,14890996.8,14414689.0,14414689.0,14414689.0
5101009.5,4044492.0,5582683.0,15180225.0,,15180225.0
,0.0,,0.0,,0.0
61296713.8333333,71330759.5,63271642.8333333,68472217.0,68472217.0,68472217.0
,,7189906.0,,7030422.0,7030422.0
12952349.5,8851718.33333333,,21024774.0,21024774.0,21024774.0
,7760759.0,20271988.0,,,
48534764.5,56374229.0,60710286.3333333,74381117.1666667,74381117.1666667,74381117.1666667
16449065.0,17455068.5,13612806.0,17044580.25,17044580.25,
274197408.666667,309744546.0,270203548.0,476529431.0,476529431.0,476529431.0
25554845.6666667,,0.0,20910090.75,20910090.75,20910090.75
138910741.833333,144927716.833333,141233498.5,200807399.166667,200807399.166667,200807399.166667
67347005.5,24083072.0,39468156.3333333,28626392.6,28626392.6,28626392.6
,6475427.0,6469864.5,,0.0,
52194671.3333333,40307598.5,48268072.3333333,79481059.3333333,79481059.3333333,79481059.3333333
42519244.8333333,59036445.6,47685931.0,55309781.3333333,55309781.3333333,55309781.3333333
174363393.5,180875739.0,162379244.666667,189653319.833333,189653319.833333,189653319.833333
5582984.5,4736763.6,6279372.75,8541125.6,8541125.6,8541125.6
47671639.1666667,27761154.6666667,45864792.3333333,54616739.3333333,54616739.3333333,54616739.3333333
0.0,0.0,0.0,0.0,,
6014142.25,6755838.16666667,7058130.83333333,11890927.0,11890927.0,11890927.0
9719769.4,9621763.33333333,9233266.16666666,17516403.0,17516403.0,17516403.0
610508456.333333,581112429.833333,575019272.5,826617439.666667,826617439.666667,826617439.666667
11998578.8333333,10186246.0,6745736.0,11181902.8333333,11181902.8333333,11181902.8333333
84465536.1666667,108292457.666667,90661962.8333333,152898690.0,152898690.0,152898690.0
52927310.5,30387960.5,33965304.6666667,65681243.8333333,65681243.8333333,65681243.8333333
4694224.0,,5660010.5,,,
453303117.0,425922225.0,511614451.333333,531887356.333333,531887356.333333,531887356.333333
78675463.1666667,79256672.8333333,74836886.8333333,97098245.6666667,97098245.6666667,97098245.6666667
5482269.4,5546061.5,5664501.66666667,7908532.16666667,7908532.16666667,7908532.16666667
28317620.6666667,16246274.5,21805768.8333333,29477259.8333333,29477259.8333333,29477259.8333333
83540077.3333333,71986403.0,95391760.6666667,103589777.833333,103589777.833333,103589777.833333
18866201.8333333,21265714.1666667,20817165.8,22963395.5,22963395.5,22963395.5
0.0,0.0,3696551.33333333,10220435.0,10220435.0,10220435.0
59396780.1666667,50965604.6666667,40395627.8333333,88133433.3333333,88133433.3333333,88133433.3333333
6760684.4,5286111.6,12237547.0,9453905.8,9453905.8,9453905.8
32881072.8333333,30950305.0,33387984.5,46618331.5,46618331.5,46618331.5
0.0,13460910.0,20679453.3333333,67449507.0,67449507.0,67449507.0
16886867.8333333,24066212.8333333,18659362.6666667,19091655.8333333,19091655.8333333,19091655.8333333
467891317.0,434464060.5,428109898.166667,632367705.333333,632367705.333333,632367705.333333
255537936.833333,260624779.666667,263989513.833333,378693105.333333,378693105.333333,378693105.333333
7505769.0,5731565.66666667,14189651.5,,,7406056.33333333
19975376.6666667,,,,0.0,0.0
3732947.0,4787212.2,3588301.0,,,
7932241.5,6706847.25,9810730.0,12683887.0,12683887.0,12683887.0
245225977.833333,232836935.5,224184575.833333,280717675.333333,280717675.333333,280717675.333333
835024297.0,930424256.166667,803513647.5,1166676780.16667,1166676780.16667,1166676780.16667
12102045.75,5880574.2,4106723.0,3669911.0,,
28732187.0,44167483.0,26268240.6666667,33005439.3333333,33005439.3333333,33005439.3333333
7682949.66666667,7342687.5,9743043.16666667,14024110.4,14024110.4,14024110.4
5554277.0,0.0,6498443.0,,9206297.0,9206297.0
452592280.333333,490901944.666667,403532611.666667,549237259.666667,549237259.666667,549237259.666667
235731724.333333,209102980.166667,210206772.666667,295208046.666667,295208046.666667,295208046.666667
9967206.33333333,6160802.25,8074459.0,11021059.25,11021059.25,11021059.25
431374675.0,380756052.0,419231052.666667,531466306.333333,531466306.333333,531466306.333333
28474688.0,75972302.5,37738598.3333333,42455777.5,42455777.5,42455777.5
57572711.6666667,61385788.0,54594633.3333333,75980651.3333333,75980651.3333333,75980651.3333333
312162623.166667,357063448.666667,323302502.5,437049008.333333,437049008.333333,437049008.333333
31099274.3333333,21415237.6,25496038.0,34926372.0,34926372.0,34926372.0
313849164.0,286409899.666667,240484665.666667,382289274.833333,382289274.833333,382289274.833333
359285531.0,433210228.0,365128371.0,536879810.666667,536879810.666667,536879810.666667
6021843.0,3446733.4,5726168.0,6831840.5,6831840.5,6831840.5
1083342084.5,1138195889.83333,1008656529.0,1513609777.83333,1513609777.83333,1513609777.83333
,905572.0,6737911.0,0.0,,
148769411.333333,156534886.166667,127671418.5,193624703.5,193624703.5,193624703.5
15445085.5,3756199.5,8056698.0,12518066.3333333,12518066.3333333,
61088097.6666667,79505239.1666667,72668351.6666667,79406625.5,79406625.5,79406625.5
141987345.5,132565928.5,121767939.833333,142707858.833333,142707858.833333,142707858.833333
,0.0,3022850.0,,,
323429888.166667,336981418.333333,291573705.0,408299304.5,408299304.5,408299304.5
133522676.833333,104714909.5,121834108.166667,152766428.5,152766428.5,152766428.5
131616377.833333,123419225.166667,110364803.666667,158031421.833333,158031421.833333,158031421.833333
12659916.3333333,10982618.6666667,11745431.1666667,19884558.5,19884558.5,19884558.5
7928081.8,8663820.8,9753780.33333333,19052646.0,19052646.0,19052646.0
119073475.833333,97011466.6666667,83004733.3333333,158234915.0,158234915.0,158234915.0
13981860.0,,,23653613.8,23653613.8,23653613.8
79476833.3333333,88047601.6666667,80252161.3333333,110388140.0,110388140.0,110388140.0
90433188.3333333,94763537.8333333,103340067.333333,115930253.0,115930253.0,115930253.0
53399339.8333333,37690654.8333333,43650228.6666667,74848421.6666667,74848421.6666667,74848421.6666667
34201047.6666667,23644040.5,35978062.5,42442859.8333333,42442859.8333333,42442859.8333333
52610373.5,54132441.6666667,58864297.8333333,81476383.5,81476383.5,81476383.5
29301919.6666667,32741131.6666667,31505717.5,33907893.5,33907893.5,33907893.5
36204924.0,32411693.3333333,33754966.6666667,49704050.4,49704050.4,49704050.4
11909960.8333333,10155283.3333333,7759931.5,14795260.0,14795260.0,14795260.0
222073225.0,179771265.833333,178092524.333333,271917255.833333,271917255.833333,271917255.833333
,16895399.8,12454984.3333333,,,
82276358.3333333,78318475.3333333,79395431.6666667,117780842.0,117780842.0,117780842.0
18753994.8333333,17626138.8333333,15289857.5,21251959.3333333,21251959.3333333,21251959.3333333
492253480.0,423252989.333333,475463211.833333,694886513.833333,694886513.833333,694886513.833333
297597807.0,302448198.666667,262507650.166667,384325356.666667,384325356.666667,384325356.666667
29720934.3333333,33188913.1666667,27203457.8333333,35344919.3333333,35344919.3333333,35344919.3333333
10063471.5,12649884.0,10501210.5,14117915.5,14117915.5,14117915.5
17774874.3333333,17932717.1666667,12134165.5,,20657187.0,20657187.0
0.0,19392615.5,0.0,,21773152.5,
282034733.666667,311187353.5,283424863.5,376876887.333333,376876887.333333,376876887.333333
37155835.0,8294397.66666667,,76761480.0,,76761480.0
6388623.66666667,,3731337.4,7041076.0,7041076.0,7041076.0
24675188.1666667,26295646.8333333,,21741060.6666667,21741060.6666667,21741060.6666667
8012162.16666667,7486280.4,9832769.33333333,9357186.5,9357186.5,9357186.5
335600320.5,497579747.0,337678443.5,483560157.833333,483560157.833333,483560157.833333
1722312864.33333,1740342773.83333,1535303647.83333,1911280656.33333,1911280656.33333,1911280656.33333
5120933.66666667,5208222.0,11815603.0,,,7100825.0
4099998.5,,,12045723.6,12045723.6,12045723.6
83919017.1666667,71677890.3333333,59242150.3333333,84427217.0,84427217.0,84427217.0
10327820.6,10282626.0,7559928.2,14442337.0,14442337.0,14442337.0
864809959.833333,572719993.5,623966057.5,1152127020.33333,1152127020.33333,1152127020.33333
,12781330.6666667,73022.5,0.0,,
30813424.3333333,19094142.8333333,29722094.3333333,44841179.8333333,44841179.8333333,44841179.8333333
130589043.333333,118911895.833333,120124266.5,186420269.333333,186420269.333333,186420269.333333
222428412.666667,237426316.666667,195203594.666667,241417911.333333,241417911.333333,241417911.333333
12599082.8333333,,,13739616.6666667,13739616.6666667,13739616.6666667
,4832395.0,9690072.0,12464825.5,12464825.5,12464825.5
23623584.0,18054308.3333333,18570119.0,27263283.5,27263283.5,27263283.5
0.0,,,11271866.0,,
183248757.5,244078476.0,179902007.5,224924801.166667,224924801.166667,224924801.166667
0.0,12161014.2,7956404.0,53530511.0,53530511.0,53530511.0
13427699.8333333,12832773.3333333,18981603.1666667,20389108.0,20389108.0,20389108.0
10308507.4,12187857.75,8142210.83333333,14637214.5,14637214.5,14637214.5
17716932.8,9194037.25,,25368302.0,25368302.0,25368302.0
,12369861.5,,,,
2719232.8,2552089.6,3701977.0,5608230.5,5608230.5,5608230.5
,16779000.0,,,,
117894743.166667,149626368.5,121363371.333333,149010573.833333,149010573.833333,149010573.833333
9376040.5,6991079.2,7066620.5,13574018.4,13574018.4,13574018.4
129334634.5,121178037.5,113429356.833333,228029722.166667,228029722.166667,228029722.166667
162308216.666667,126695683.166667,128817359.666667,170310274.833333,170310274.833333,170310274.833333
41831082.1666667,56704775.1666667,35819620.6666667,58937748.3333333,58937748.3333333,58937748.3333333
