Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,CHDI00465983,CHDI00390576,TMP195,TMP269,LMK235
38951527.8333333,45352436.0,37365526.0,52165815.6666667,45352436.0,42239818.0,37365526.0,44972472.5,52165815.6666667,43435545.5,37365526.0,38951527.8333333,45352436.0,38951527.8333333,38951527.8333333,45352436.0,38951527.8333333,44972472.5,38951527.8333333,29417954.5,38951527.8333333,43435545.5,43435545.5,42239818.0,43435545.5,,42239818.0,45352436.0
2948634548.33333,2910331582.83333,2843992064.83333,3357546384.66667,2910331582.83333,1941929681.33333,2843992064.83333,2553114807.66667,3357546384.66667,2348534054.33333,2843992064.83333,2948634548.33333,2910331582.83333,2948634548.33333,2948634548.33333,2910331582.83333,2948634548.33333,2553114807.66667,2948634548.33333,2593740940.33333,2948634548.33333,2348534054.33333,2348534054.33333,1941929681.33333,2348534054.33333,2910331582.83333,1941929681.33333,2910331582.83333
171805991.833333,195274020.833333,175456309.833333,203358273.666667,195274020.833333,123929488.166667,175456309.833333,162770243.0,203358273.666667,150039989.5,175456309.833333,171805991.833333,195274020.833333,171805991.833333,171805991.833333,195274020.833333,171805991.833333,162770243.0,171805991.833333,151375988.833333,171805991.833333,150039989.5,150039989.5,123929488.166667,150039989.5,195274020.833333,123929488.166667,195274020.833333
97302060.3333333,99962280.5,69506110.3333333,113043481.666667,99962280.5,95972647.0,69506110.3333333,81656001.8333333,113043481.666667,93391424.0,69506110.3333333,97302060.3333333,99962280.5,97302060.3333333,97302060.3333333,99962280.5,97302060.3333333,81656001.8333333,97302060.3333333,69444984.5,97302060.3333333,93391424.0,93391424.0,95972647.0,93391424.0,99962280.5,95972647.0,99962280.5
45685762.5,39619807.2,33669187.6,49686041.6666667,39619807.2,41155902.5,33669187.6,40124638.1666667,49686041.6666667,37509379.1666667,33669187.6,45685762.5,39619807.2,45685762.5,45685762.5,39619807.2,45685762.5,40124638.1666667,45685762.5,17752341.2,45685762.5,37509379.1666667,37509379.1666667,41155902.5,37509379.1666667,39619807.2,41155902.5,39619807.2
67382939.0,69764679.8333333,60279423.3333333,76082780.0,69764679.8333333,66625516.0,60279423.3333333,65505628.0,76082780.0,49825330.5,60279423.3333333,67382939.0,69764679.8333333,67382939.0,67382939.0,69764679.8333333,67382939.0,65505628.0,67382939.0,62655043.5,67382939.0,49825330.5,49825330.5,66625516.0,49825330.5,69764679.8333333,66625516.0,69764679.8333333
1550242328.0,1677806096.16667,1545428283.33333,2002915447.33333,1677806096.16667,1343512278.5,1545428283.33333,1508367674.33333,2002915447.33333,1323558617.66667,1545428283.33333,1550242328.0,1677806096.16667,1550242328.0,1550242328.0,1677806096.16667,1550242328.0,1508367674.33333,1550242328.0,1422575646.33333,1550242328.0,1323558617.66667,1323558617.66667,1343512278.5,1323558617.66667,1677806096.16667,1343512278.5,1677806096.16667
318095430.5,365683526.833333,296505114.666667,416142796.833333,365683526.833333,340752252.666667,296505114.666667,314302055.833333,416142796.833333,275089467.166667,296505114.666667,318095430.5,365683526.833333,318095430.5,318095430.5,365683526.833333,318095430.5,314302055.833333,318095430.5,254122967.833333,318095430.5,275089467.166667,275089467.166667,340752252.666667,275089467.166667,365683526.833333,340752252.666667,365683526.833333
952814791.5,978733418.166667,843414115.333333,1182592637.66667,978733418.166667,902904660.833333,843414115.333333,892994481.833333,1182592637.66667,892809357.166667,843414115.333333,952814791.5,978733418.166667,952814791.5,952814791.5,978733418.166667,952814791.5,892994481.833333,952814791.5,782212107.5,952814791.5,892809357.166667,892809357.166667,902904660.833333,892809357.166667,978733418.166667,902904660.833333,978733418.166667
,7666372.0,15549700.0,,7666372.0,18802670.5,15549700.0,0.0,11013396.0,10623450.3333333,,,7666372.0,0.0,0.0,7666372.0,,,0.0,,0.0,10623450.3333333,10623450.3333333,18802670.5,10623450.3333333,7666372.0,18802670.5,7666372.0
562553991.666667,599197537.166667,456010299.666667,649885913.166667,599197537.166667,444238869.5,456010299.666667,447748793.833333,649885913.166667,513236920.666667,456010299.666667,562553991.666667,599197537.166667,562553991.666667,562553991.666667,599197537.166667,562553991.666667,447748793.833333,562553991.666667,488689251.666667,562553991.666667,513236920.666667,513236920.666667,444238869.5,513236920.666667,599197537.166667,444238869.5,599197537.166667
216648243.833333,205857277.5,173833441.166667,239649566.0,205857277.5,227483174.333333,173833441.166667,208899216.0,239649566.0,212277257.5,173833441.166667,216648243.833333,205857277.5,216648243.833333,216648243.833333,205857277.5,216648243.833333,208899216.0,216648243.833333,160529277.5,216648243.833333,212277257.5,212277257.5,227483174.333333,212277257.5,205857277.5,227483174.333333,205857277.5
1692649586.5,1567680402.83333,1105788055.66667,1847271633.16667,1567680402.83333,1969957269.16667,1105788055.66667,1649681749.66667,1847271633.16667,1630683548.83333,1105788055.66667,1692649586.5,1567680402.83333,1692649586.5,1692649586.5,1567680402.83333,1692649586.5,1649681749.66667,1692649586.5,1128006127.66667,1692649586.5,1630683548.83333,1630683548.83333,1969957269.16667,1630683548.83333,1567680402.83333,1969957269.16667,1567680402.83333
60388863.6666667,,60861362.0,86447610.6666667,75248629.0,50905916.0,60861362.0,51846211.1666667,86447610.6666667,59304046.5,60861362.0,60388863.6666667,75248629.0,60388863.6666667,60388863.6666667,75248629.0,60388863.6666667,51846211.1666667,60388863.6666667,58570639.0,60388863.6666667,59304046.5,59304046.5,50905916.0,59304046.5,75248629.0,50905916.0,75248629.0
0.0,6546805.0,,0.0,,,0.0,,,,0.0,,6546805.0,,,6546805.0,,,,,,,,,,,0.0,6546805.0
53443243.0,14601625.5,16599551.5,20186381.6,14601625.5,10966607.5,16599551.5,8615418.0,20186381.6,10730398.0,16599551.5,,14601625.5,53443243.0,,14601625.5,,,,17844375.0,53443243.0,10730398.0,10730398.0,10966607.5,10730398.0,14601625.5,,14601625.5
109786149.333333,96772080.8333333,91451880.6666667,118595884.5,96772080.8333333,,91451880.6666667,98374233.3333333,118595884.5,96534024.8333333,91451880.6666667,109786149.333333,96772080.8333333,109786149.333333,109786149.333333,96772080.8333333,109786149.333333,98374233.3333333,109786149.333333,80522315.8333333,109786149.333333,96534024.8333333,96534024.8333333,79070818.8333333,96534024.8333333,96772080.8333333,79070818.8333333,96772080.8333333
34649892.6666667,41613774.4,45385217.2,49609659.8,41613774.4,32031732.6666667,45385217.2,37806306.3333333,49609659.8,37225031.8333333,45385217.2,34649892.6666667,41613774.4,34649892.6666667,34649892.6666667,41613774.4,34649892.6666667,37806306.3333333,34649892.6666667,35779863.1666667,34649892.6666667,37225031.8333333,37225031.8333333,32031732.6666667,37225031.8333333,41613774.4,32031732.6666667,41613774.4
4324492.5,,0.0,5029255.5,,,0.0,4087945.5,5029255.5,4855981.0,0.0,4324492.5,4790758.0,4324492.5,4324492.5,4790758.0,4324492.5,4087945.5,4324492.5,,4324492.5,4855981.0,4855981.0,,4855981.0,4790758.0,0.0,
43801829.1666667,41743852.5,23980484.8333333,51257402.8333333,41743852.5,45707061.1666667,23980484.8333333,35194839.8333333,51257402.8333333,35924269.3333333,23980484.8333333,43801829.1666667,41743852.5,43801829.1666667,43801829.1666667,41743852.5,43801829.1666667,35194839.8333333,43801829.1666667,26508897.6666667,43801829.1666667,35924269.3333333,35924269.3333333,45707061.1666667,35924269.3333333,41743852.5,45707061.1666667,41743852.5
50716384.8333333,62000857.1666667,42121985.8333333,71158109.0,62000857.1666667,46860998.6666667,42121985.8333333,54020020.6666667,71158109.0,55224839.6666667,42121985.8333333,50716384.8333333,62000857.1666667,50716384.8333333,50716384.8333333,62000857.1666667,50716384.8333333,54020020.6666667,50716384.8333333,35942680.3333333,50716384.8333333,55224839.6666667,55224839.6666667,46860998.6666667,55224839.6666667,62000857.1666667,46860998.6666667,62000857.1666667
122980977.5,121862801.833333,104752301.166667,132961335.833333,121862801.833333,75693480.1666667,104752301.166667,98573882.8333333,132961335.833333,108077711.666667,104752301.166667,122980977.5,121862801.833333,122980977.5,122980977.5,121862801.833333,122980977.5,98573882.8333333,122980977.5,88684036.8333333,122980977.5,108077711.666667,108077711.666667,75693480.1666667,108077711.666667,121862801.833333,75693480.1666667,121862801.833333
296524738.166667,310385367.833333,216719686.0,347771883.0,310385367.833333,288692241.666667,216719686.0,285714280.5,347771883.0,281808183.0,216719686.0,296524738.166667,310385367.833333,296524738.166667,296524738.166667,310385367.833333,296524738.166667,285714280.5,296524738.166667,216993377.0,296524738.166667,281808183.0,281808183.0,288692241.666667,281808183.0,310385367.833333,288692241.666667,310385367.833333
215633125.166667,230798780.166667,223857358.0,261119791.333333,230798780.166667,165883346.166667,223857358.0,165913869.833333,261119791.333333,178117459.5,223857358.0,215633125.166667,230798780.166667,215633125.166667,215633125.166667,230798780.166667,215633125.166667,165913869.833333,215633125.166667,224461863.166667,215633125.166667,178117459.5,178117459.5,165883346.166667,178117459.5,230798780.166667,165883346.166667,230798780.166667
102303367.333333,122771701.166667,122593450.166667,129471108.166667,122771701.166667,121010348.333333,122593450.166667,90620321.6666667,129471108.166667,83134973.3333333,122593450.166667,102303367.333333,122771701.166667,102303367.333333,102303367.333333,122771701.166667,102303367.333333,,102303367.333333,110294282.833333,102303367.333333,83134973.3333333,83134973.3333333,121010348.333333,83134973.3333333,122771701.166667,121010348.333333,122771701.166667
17198813.1666667,23526714.1666667,22043807.0,32557563.0,23526714.1666667,23534638.6666667,22043807.0,20458774.5,32557563.0,20971850.0,22043807.0,17198813.1666667,23526714.1666667,17198813.1666667,17198813.1666667,23526714.1666667,17198813.1666667,20458774.5,17198813.1666667,14167014.0,17198813.1666667,20971850.0,20971850.0,23534638.6666667,20971850.0,23526714.1666667,23534638.6666667,23526714.1666667
,,,,,,,,,,,,,25807504.0,,,,,,,,,,,17304152.0,,,
1645582870.5,1360277036.5,1952710688.5,1580727684.66667,1360277036.5,616307395.166667,1952710688.5,1392720420.33333,1580727684.66667,919894132.166667,1952710688.5,1645582870.5,1360277036.5,1645582870.5,1645582870.5,1360277036.5,1645582870.5,1392720420.33333,1645582870.5,1752709720.83333,1645582870.5,919894132.166667,919894132.166667,616307395.166667,919894132.166667,1360277036.5,616307395.166667,1360277036.5
,,12090558.0,9479788.66666667,,1535800.5,12090558.0,6151596.0,,0.0,12090558.0,6503744.5,0.0,,6503744.5,0.0,6503744.5,6151596.0,6503744.5,35035162.0,6503744.5,,,1535800.5,0.0,0.0,,0.0
211450729.833333,195477029.5,155706498.0,210663042.666667,195477029.5,188670857.5,155706498.0,237086675.666667,210663042.666667,180612694.166667,155706498.0,211450729.833333,195477029.5,211450729.833333,211450729.833333,195477029.5,211450729.833333,237086675.666667,211450729.833333,154768504.333333,211450729.833333,180612694.166667,180612694.166667,188670857.5,180612694.166667,195477029.5,188670857.5,195477029.5
29407416.6666667,17659542.8333333,24529169.0,24098096.25,17659542.8333333,19538775.0,24529169.0,18397722.6666667,24098096.25,17930106.6666667,24529169.0,29407416.6666667,17659542.8333333,29407416.6666667,29407416.6666667,17659542.8333333,29407416.6666667,18397722.6666667,29407416.6666667,12639763.0,29407416.6666667,17930106.6666667,17930106.6666667,19538775.0,17930106.6666667,17659542.8333333,19538775.0,17659542.8333333
34769322.1666667,36041309.8,38219218.1666667,40825998.8333333,36041309.8,30758268.0,38219218.1666667,26854445.5,40825998.8333333,18885142.0,38219218.1666667,34769322.1666667,36041309.8,34769322.1666667,34769322.1666667,36041309.8,34769322.1666667,26854445.5,34769322.1666667,31476677.0,34769322.1666667,18885142.0,18885142.0,30758268.0,18885142.0,36041309.8,30758268.0,36041309.8
220323476.166667,240681704.0,219165026.5,249589114.833333,240681704.0,205102285.166667,219165026.5,216172818.0,249589114.833333,154135407.166667,219165026.5,220323476.166667,240681704.0,220323476.166667,220323476.166667,240681704.0,220323476.166667,216172818.0,220323476.166667,221377258.333333,220323476.166667,154135407.166667,154135407.166667,205102285.166667,154135407.166667,240681704.0,205102285.166667,240681704.0
13023098.5,12578929.0,,13092083.0,12578929.0,8890213.0,8433765.5,9230881.66666667,13092083.0,0.0,8433765.5,13023098.5,12578929.0,13023098.5,13023098.5,12578929.0,13023098.5,9230881.66666667,13023098.5,0.0,13023098.5,0.0,0.0,8890213.0,0.0,12578929.0,8890213.0,12578929.0
537681884.333333,619622640.166667,517723545.833333,716261516.833333,619622640.166667,431602178.0,517723545.833333,526900151.333333,716261516.833333,504492715.0,517723545.833333,537681884.333333,619622640.166667,537681884.333333,537681884.333333,619622640.166667,537681884.333333,526900151.333333,537681884.333333,485168274.333333,537681884.333333,504492715.0,504492715.0,431602178.0,504492715.0,619622640.166667,431602178.0,619622640.166667
76757350.6666667,57106941.3333333,67591516.5,91246654.1666667,57106941.3333333,70545757.1666667,67591516.5,76159871.8333333,91246654.1666667,67520413.6666667,67591516.5,76757350.6666667,57106941.3333333,76757350.6666667,76757350.6666667,57106941.3333333,76757350.6666667,76159871.8333333,76757350.6666667,59998071.1666667,76757350.6666667,67520413.6666667,67520413.6666667,70545757.1666667,67520413.6666667,57106941.3333333,70545757.1666667,57106941.3333333
19989457.0,19726930.0,21776744.5,,19726930.0,5810009.0,21776744.5,11512037.3333333,9709047.0,,,19989457.0,19726930.0,19989457.0,19989457.0,19726930.0,19989457.0,11512037.3333333,19989457.0,11348033.0,19989457.0,9533261.0,,,9533261.0,19726930.0,5810009.0,19726930.0
101921341.166667,93656006.6666667,77512523.1666667,144193156.166667,93656006.6666667,79277927.1666667,77512523.1666667,78411804.5,144193156.166667,100028520.666667,77512523.1666667,101921341.166667,93656006.6666667,101921341.166667,101921341.166667,93656006.6666667,101921341.166667,78411804.5,101921341.166667,77243814.6666667,101921341.166667,100028520.666667,100028520.666667,79277927.1666667,100028520.666667,93656006.6666667,79277927.1666667,93656006.6666667
1305400503.0,1202703201.33333,1004497471.5,1341303467.16667,1202703201.33333,1271907650.0,1004497471.5,1244234276.83333,1341303467.16667,1278157913.16667,1004497471.5,1305400503.0,1202703201.33333,1305400503.0,1305400503.0,1202703201.33333,1305400503.0,1244234276.83333,1305400503.0,799148764.833333,1305400503.0,1278157913.16667,1278157913.16667,1271907650.0,1278157913.16667,1202703201.33333,1271907650.0,1202703201.33333
8092746.75,0.0,6162499.5,6663530.75,0.0,4625185.33333333,6162499.5,5776206.33333333,6663530.75,4962057.66666667,6162499.5,8092746.75,0.0,8092746.75,8092746.75,0.0,8092746.75,5776206.33333333,8092746.75,0.0,8092746.75,4962057.66666667,4962057.66666667,4625185.33333333,4962057.66666667,0.0,4625185.33333333,0.0
466254007.833333,480098062.666667,452551438.833333,568248993.833333,480098062.666667,534489040.5,452551438.833333,470129471.0,568248993.833333,401839803.333333,452551438.833333,466254007.833333,480098062.666667,466254007.833333,466254007.833333,480098062.666667,466254007.833333,470129471.0,466254007.833333,397412184.166667,466254007.833333,401839803.333333,401839803.333333,534489040.5,401839803.333333,480098062.666667,534489040.5,480098062.666667
17055548.8333333,6366305.0,14132554.5,0.0,,12962244.0,,13215759.0,0.0,10337213.6,14132554.5,17055548.8333333,6366305.0,17055548.8333333,17055548.8333333,6366305.0,17055548.8333333,13215759.0,17055548.8333333,11341651.0,17055548.8333333,10337213.6,10337213.6,12962244.0,10337213.6,6366305.0,12962244.0,
770487737.0,643993829.0,731585153.5,819465271.5,643993829.0,676256255.166667,731585153.5,639040063.5,819465271.5,612124249.166667,731585153.5,770487737.0,643993829.0,770487737.0,770487737.0,643993829.0,770487737.0,639040063.5,770487737.0,714440158.0,770487737.0,612124249.166667,612124249.166667,676256255.166667,612124249.166667,643993829.0,676256255.166667,643993829.0
49479878.0,45341328.3333333,36259157.5,48998717.1666667,45341328.3333333,41801268.6666667,36259157.5,44628943.0,48998717.1666667,48703736.0,36259157.5,49479878.0,45341328.3333333,49479878.0,49479878.0,45341328.3333333,49479878.0,44628943.0,49479878.0,71823400.0,49479878.0,48703736.0,48703736.0,41801268.6666667,48703736.0,45341328.3333333,41801268.6666667,45341328.3333333
55031155.5,63195829.5,44318539.0,73625306.5,63195829.5,65128493.3333333,44318539.0,57567921.6666667,73625306.5,53081037.1666667,44318539.0,55031155.5,63195829.5,55031155.5,55031155.5,63195829.5,55031155.5,57567921.6666667,55031155.5,57680984.3333333,55031155.5,53081037.1666667,53081037.1666667,65128493.3333333,53081037.1666667,63195829.5,65128493.3333333,63195829.5
26378273.6666667,26320498.5,28836419.3333333,34953938.3333333,26320498.5,21026276.3333333,28836419.3333333,19854082.3333333,34953938.3333333,20529440.5,28836419.3333333,26378273.6666667,26320498.5,26378273.6666667,26378273.6666667,26320498.5,26378273.6666667,19854082.3333333,26378273.6666667,27600031.3333333,26378273.6666667,20529440.5,20529440.5,21026276.3333333,20529440.5,26320498.5,21026276.3333333,26320498.5
870884219.333333,926923131.5,724181337.666667,1077511366.16667,926923131.5,1002416650.5,724181337.666667,879725807.5,1077511366.16667,939675235.5,724181337.666667,870884219.333333,926923131.5,870884219.333333,870884219.333333,926923131.5,870884219.333333,879725807.5,870884219.333333,630602607.333333,870884219.333333,939675235.5,939675235.5,1002416650.5,939675235.5,926923131.5,1002416650.5,926923131.5
38757038.6,51915919.0,26308764.0,46232608.8333333,51915919.0,75925517.8333333,26308764.0,46203910.5,46232608.8333333,53845955.6666667,26308764.0,38757038.6,51915919.0,38757038.6,38757038.6,51915919.0,38757038.6,46203910.5,38757038.6,28318840.4,38757038.6,53845955.6666667,53845955.6666667,75925517.8333333,53845955.6666667,51915919.0,75925517.8333333,51915919.0
8510569.0,17125171.5,13829194.8333333,9429461.0,17125171.5,9381390.0,13829194.8333333,10779830.5,,10078520.6666667,13829194.8333333,8510569.0,17125171.5,8510569.0,8510569.0,17125171.5,8510569.0,10779830.5,8510569.0,12071615.2,8510569.0,10078520.6666667,10078520.6666667,9381390.0,10078520.6666667,17125171.5,9381390.0,17125171.5
1145204992.33333,1369370475.16667,933656226.166667,1569336472.0,1369370475.16667,981775941.5,933656226.166667,1382951909.66667,1569336472.0,1410383259.0,933656226.166667,1145204992.33333,1369370475.16667,1145204992.33333,1145204992.33333,1369370475.16667,1145204992.33333,1382951909.66667,1145204992.33333,876701150.0,1145204992.33333,1410383259.0,1410383259.0,981775941.5,1410383259.0,1369370475.16667,981775941.5,1369370475.16667
141879780.0,34450558.0,32496755.5,40552158.0,34450558.0,,,37551847.1666667,40552158.0,48490619.6666667,32496755.5,141879780.0,34450558.0,141879780.0,141879780.0,34450558.0,141879780.0,37551847.1666667,141879780.0,,141879780.0,48490619.6666667,48490619.6666667,29172414.75,48490619.6666667,34450558.0,29172414.75,34450558.0
349911781.0,372718188.0,348910058.833333,457557434.833333,372718188.0,294968846.0,348910058.833333,347182950.166667,457557434.833333,320611309.833333,348910058.833333,349911781.0,372718188.0,349911781.0,349911781.0,372718188.0,349911781.0,347182950.166667,349911781.0,343593708.0,349911781.0,320611309.833333,320611309.833333,294968846.0,320611309.833333,372718188.0,294968846.0,372718188.0
,0.0,0.0,0.0,0.0,33300018.1666667,0.0,12852625.0,,18918931.3333333,,,0.0,,,0.0,,12852625.0,,,,18918931.3333333,18918931.3333333,33300018.1666667,18918931.3333333,0.0,33300018.1666667,
14118647.0,14850870.5,5955710.0,,14850870.5,7617265.6,5955710.0,11726255.5,,,5955710.0,14118647.0,14850870.5,14118647.0,14118647.0,14850870.5,14118647.0,11726255.5,14118647.0,14197043.6666667,14118647.0,,10505602.0,7617265.6,,,7617265.6,
18778581.5,24747379.0,12780049.5,,,0.0,12780049.5,7121886.0,,3826500.0,,18778581.5,24747379.0,18778581.5,18778581.5,24747379.0,18778581.5,7121886.0,,,18778581.5,3826500.0,,0.0,,24747379.0,0.0,
34520917.0,32675824.5,33578987.1666667,32652520.8333333,32675824.5,26245553.8333333,33578987.1666667,27833156.3333333,32652520.8333333,26615500.8333333,33578987.1666667,34520917.0,32675824.5,34520917.0,34520917.0,32675824.5,34520917.0,27833156.3333333,34520917.0,30578052.6666667,34520917.0,26615500.8333333,26615500.8333333,26245553.8333333,26615500.8333333,32675824.5,26245553.8333333,32675824.5
27971403.0,24400522.6666667,27171912.1666667,29324210.8333333,24400522.6666667,22336811.3333333,27171912.1666667,24577623.6666667,29324210.8333333,21314069.6666667,27171912.1666667,27971403.0,24400522.6666667,27971403.0,27971403.0,24400522.6666667,27971403.0,24577623.6666667,27971403.0,23488985.2,27971403.0,21314069.6666667,21314069.6666667,22336811.3333333,21314069.6666667,24400522.6666667,22336811.3333333,24400522.6666667
4509824.0,,16608993.0,0.0,670432807.333333,11681737.8,16608993.0,3783962.5,0.0,12396827.75,16608993.0,4509824.0,670432807.333333,4509824.0,4509824.0,,4509824.0,3783962.5,4509824.0,10191333.2,4509824.0,12396827.75,12396827.75,11681737.8,12396827.75,670432807.333333,11681737.8,670432807.333333
2661619831.0,2685344608.83333,2801571731.5,3001808692.5,2685344608.83333,2266025303.66667,2801571731.5,2391615235.83333,3001808692.5,1935707322.16667,2801571731.5,2661619831.0,2685344608.83333,2661619831.0,2661619831.0,2685344608.83333,2661619831.0,2391615235.83333,2661619831.0,2727472484.33333,2661619831.0,1935707322.16667,1935707322.16667,2266025303.66667,1935707322.16667,2685344608.83333,2266025303.66667,2685344608.83333
21854343.0,22914439.0,34846839.1666667,25535100.1666667,22914439.0,17791548.8333333,34846839.1666667,22736893.1666667,25535100.1666667,18238952.6666667,34846839.1666667,21854343.0,22914439.0,21854343.0,21854343.0,22914439.0,21854343.0,22736893.1666667,21854343.0,25589411.0,21854343.0,18238952.6666667,18238952.6666667,17791548.8333333,18238952.6666667,22914439.0,17791548.8333333,22914439.0
45894316.6666667,45485796.5,37526417.0,62386549.8333333,45485796.5,54557982.0,37526417.0,34697902.6666667,62386549.8333333,42905477.5,37526417.0,45894316.6666667,45485796.5,45894316.6666667,45894316.6666667,45485796.5,45894316.6666667,34697902.6666667,45894316.6666667,25165272.0,45894316.6666667,42905477.5,42905477.5,54557982.0,42905477.5,45485796.5,54557982.0,45485796.5
83458000.3333333,73436771.5,68403218.1666667,75208454.6666667,73436771.5,68407000.5,68403218.1666667,77889381.6666667,75208454.6666667,67659386.8333333,68403218.1666667,83458000.3333333,73436771.5,83458000.3333333,83458000.3333333,73436771.5,83458000.3333333,77889381.6666667,83458000.3333333,69485355.5,83458000.3333333,67659386.8333333,67659386.8333333,68407000.5,67659386.8333333,73436771.5,68407000.5,73436771.5
72081463.5,61920544.1666667,84350467.8333333,69627097.0,61920544.1666667,39242243.6666667,84350467.8333333,52553789.1666667,69627097.0,65703079.8333333,84350467.8333333,72081463.5,61920544.1666667,72081463.5,72081463.5,61920544.1666667,72081463.5,52553789.1666667,72081463.5,63757897.0,72081463.5,65703079.8333333,65703079.8333333,39242243.6666667,65703079.8333333,61920544.1666667,39242243.6666667,61920544.1666667
29523529.3333333,30230189.5,34791548.0,45032795.5,30230189.5,33035768.3333333,34791548.0,27763129.1666667,45032795.5,30395162.0,34791548.0,29523529.3333333,30230189.5,29523529.3333333,29523529.3333333,30230189.5,29523529.3333333,27763129.1666667,29523529.3333333,,29523529.3333333,30395162.0,30395162.0,33035768.3333333,30395162.0,30230189.5,33035768.3333333,30230189.5
4127547.83333333,4271380.4,0.0,4948254.5,4271380.4,7457660.75,,3857105.8,4948254.5,3614980.0,0.0,4127547.83333333,4271380.4,4127547.83333333,4127547.83333333,4271380.4,4127547.83333333,3857105.8,4127547.83333333,2531482.5,4127547.83333333,3614980.0,3614980.0,7457660.75,3614980.0,4271380.4,7457660.75,4271380.4
9728981.0,9663102.16666666,8804138.8,8762090.4,9663102.16666666,4526066.6,8804138.8,8949852.0,8762090.4,7960835.5,8804138.8,9728981.0,9663102.16666666,9728981.0,9728981.0,9663102.16666666,9728981.0,8949852.0,9728981.0,9531443.2,9728981.0,7960835.5,7960835.5,4526066.6,7960835.5,9663102.16666666,4526066.6,9663102.16666666
430403850.5,473659844.166667,439257600.833333,553972356.0,473659844.166667,443083707.833333,439257600.833333,411070625.0,553972356.0,347820262.666667,439257600.833333,430403850.5,473659844.166667,430403850.5,430403850.5,473659844.166667,430403850.5,411070625.0,430403850.5,377467380.166667,430403850.5,347820262.666667,347820262.666667,443083707.833333,347820262.666667,473659844.166667,443083707.833333,473659844.166667
311212664.833333,326891582.5,288388522.333333,359367374.833333,326891582.5,258634638.833333,288388522.333333,275989900.166667,359367374.833333,287178811.666667,288388522.333333,311212664.833333,326891582.5,311212664.833333,311212664.833333,326891582.5,311212664.833333,275989900.166667,311212664.833333,335413175.5,311212664.833333,287178811.666667,287178811.666667,258634638.833333,287178811.666667,326891582.5,258634638.833333,326891582.5
285501896.0,361718856.833333,241036162.0,527633756.166667,361718856.833333,375426656.166667,241036162.0,392882223.5,527633756.166667,464863480.166667,241036162.0,285501896.0,361718856.833333,285501896.0,285501896.0,361718856.833333,285501896.0,392882223.5,285501896.0,222435981.0,285501896.0,464863480.166667,464863480.166667,375426656.166667,464863480.166667,361718856.833333,375426656.166667,361718856.833333
1075842380.33333,1155658818.66667,1076529792.83333,1324074509.0,1155658818.66667,1035288812.0,1076529792.83333,1097910339.0,1324074509.0,971046090.833333,1076529792.83333,1075842380.33333,1155658818.66667,1075842380.33333,1075842380.33333,1155658818.66667,1075842380.33333,1097910339.0,1075842380.33333,981866244.5,1075842380.33333,971046090.833333,971046090.833333,1035288812.0,971046090.833333,1155658818.66667,1035288812.0,1155658818.66667
123893422.666667,130780507.166667,91988510.3333333,132578561.166667,130780507.166667,119143888.5,91988510.3333333,102207960.166667,132578561.166667,89304517.0,91988510.3333333,123893422.666667,130780507.166667,123893422.666667,123893422.666667,130780507.166667,123893422.666667,102207960.166667,123893422.666667,96404435.3333333,123893422.666667,89304517.0,89304517.0,119143888.5,89304517.0,130780507.166667,119143888.5,130780507.166667
478595877.666667,547090353.666667,390853544.666667,680475829.166667,547090353.666667,638090516.166667,390853544.666667,521848433.0,680475829.166667,531867729.833333,390853544.666667,478595877.666667,547090353.666667,478595877.666667,478595877.666667,547090353.666667,478595877.666667,521848433.0,478595877.666667,382361930.0,478595877.666667,531867729.833333,531867729.833333,638090516.166667,531867729.833333,547090353.666667,638090516.166667,547090353.666667
1103804040.16667,856924454.833333,616956277.333333,1007462154.16667,856924454.833333,1080358442.66667,616956277.333333,1058757403.0,1007462154.16667,1153426042.66667,616956277.333333,1103804040.16667,856924454.833333,1103804040.16667,1103804040.16667,856924454.833333,1103804040.16667,1058757403.0,1103804040.16667,615799202.833333,1103804040.16667,1153426042.66667,1153426042.66667,1080358442.66667,1153426042.66667,856924454.833333,1080358442.66667,856924454.833333
4078057795.0,3729741689.5,3510365590.16667,4404640639.83333,3729741689.5,3888835506.0,3510365590.16667,4044516455.33333,4404640639.83333,3558687938.0,3510365590.16667,4078057795.0,,4078057795.0,4078057795.0,3729741689.5,4078057795.0,4044516455.33333,4078057795.0,3129726013.33333,4078057795.0,3558687938.0,3558687938.0,3888835506.0,3558687938.0,3729741689.5,3888835506.0,3729741689.5
4636979.0,7161391.66666667,5908804.75,7839825.0,7161391.66666667,2279304.0,5908804.75,5881762.66666667,7839825.0,3733705.5,5908804.75,4636979.0,7161391.66666667,4636979.0,4636979.0,7161391.66666667,4636979.0,5881762.66666667,4636979.0,5244946.0,4636979.0,3733705.5,3733705.5,2279304.0,3733705.5,7161391.66666667,2279304.0,7161391.66666667
