Ixazomib,MG-132,Carfilzomib,Bortezomib
78664454.8,64500105.3333333,77470762.1666667,95800626.5
11177588.2,10913823.3333333,12549256.0,11179256.6666667
,,,
66966240.6666667,63602971.1666667,68864410.0,54174296.1666667
,,0.0,
19837509.5,18204671.0,20228075.5,15955521.8333333
44497134.8333333,31415156.8333333,34402104.5,38599706.0
36146176.4,32166839.6666667,53652818.5,39199331.3333333
493515312.833333,525873132.0,569026925.166667,405604753.333333
18226167.0,17860699.4,18627076.8333333,7450939.75
964993379.0,783258437.5,798892516.0,769055374.0
350134903.833333,319732324.333333,364746464.833333,310442848.0
,2977940.0,357191518.333333,6168276.5
34459390.8,27109574.0,20630578.3333333,16139163.8
378196741.5,307037190.833333,292462071.0,299926613.5
4850176.0,4028510.66666667,6651692.0,
7481743.0,8556114.66666667,5806771.33333333,0.0
8980587.0,,,
25608306.3333333,24887233.0,32285431.5,18849215.0
,14332200.0,7235140.66666667,
,,16429990.0,16609593.3333333
134572988.166667,126775226.5,188150407.333333,116965712.333333
19182019.4,13323766.8333333,23205687.3333333,19971540.3333333
4321861.0,3560860.5,13770822.3333333,3252112.33333333
,,0.0,
26461455.8333333,32988663.0,21863346.8,13535430.0
12840435.0,10079555.0,43031703.0,13410698.8
110894051.333333,95215939.6666667,99949496.5,105176846.333333
77888954.3333333,79348727.5,69879162.5,77462225.1666667
30059877.8333333,32387766.0,36292792.6666667,23315008.0
51806112.5,39477134.8333333,41791726.4,35839558.5
268159398.666667,207100340.833333,236021155.333333,238183964.166667
69810277.1666667,72529511.6666667,81240128.3333333,69257569.3333333
141152947.666667,109354062.166667,142090069.666667,133740723.5
38222692.0,,27549622.6666667,40332718.1666667
19548367.3333333,,,
4343963.16666667,5281046.5,3671395.2,5544317.2
37302997.3333333,32101811.5,37971998.6666667,30637121.0
34629461.2,25122883.0,25173569.8,38094808.25
,,,
,17053247.3333333,,42728050.5
,5571659.0,5256827.0,0.0
150285869.833333,144129529.833333,138679081.666667,82447156.8333333
106141166.166667,98272002.0,95742234.8333333,105480713.166667
69695627.1666667,67840781.1666667,63949684.6666667,49491758.1666667
160254470.666667,165417567.166667,188444623.166667,148341312.833333
,,,
6394278.0,6344694.8,10641761.5,5243617.0
2486354417.33333,2324279580.0,2705000290.16667,2073108517.66667
37077496.3333333,32869140.8,38238885.6666667,26319493.1666667
16593137.0,,22759434.0,
49949508.5,36333489.3333333,75516680.5,35742818.6666667
126196896.833333,97208051.3333333,111023580.166667,89224565.1666667
,5975505.0,6103225.0,4911054.25
,2655076.0,3127450.5,2383728.75
35720942.3333333,25819548.6666667,16104795.3333333,31861319.1666667
410793296.833333,434251522.166667,367377534.833333,285754659.666667
23584371.6666667,18791500.6666667,25654748.1666667,17785950.5
45191170.5,36258009.1666667,45958422.8333333,33698592.0
75316389.8333333,96797853.0,91795893.3333333,73409176.0
17681596.2,14327228.4,15288788.5,13241837.3333333
26007272.0,0.0,0.0,1899411.0
109230543.0,102112730.833333,102118648.5,84386795.3333333
10327825.5,,0.0,3343252.0
35676830.5,33006857.8333333,41317405.3333333,32528180.0
393221594.333333,351360703.666667,412713316.5,318065356.333333
48791263.1666667,45930558.3333333,37954340.0,23306302.0
9298217.0,6441630.83333333,7187355.83333333,7887196.5
10129823.0,9950490.5,23695830.0,19668100.0
180395896.166667,205821898.0,189570530.0,161002282.0
23413713.8333333,25995182.6666667,20548817.3333333,
0.0,16913592.0,0.0,
117428391.166667,92927278.0,102728449.333333,81269377.3333333
43301818.5,35824458.8333333,38072507.0,23754284.1666667
35100806.5,45023876.3333333,20776197.0,22016839.0
356580987.666667,280518243.666667,312928070.5,318419139.666667
88600437.3333333,62997020.6666667,85314057.0,67804601.6666667
,,,
61096377.5,39668945.0,56800599.1666667,65425863.6666667
20293322.1666667,16216962.5,13972804.8,12062015.6
6448508.0,4606139.0,5028133.0,
803199798.333333,764914571.333333,834197880.0,587271163.0
,,0.0,
,4308876.0,,12527782.0
,,0.0,6870245.0
0.0,,10926082.0,0.0
10738178.0,4734900.0,4424718.0,0.0
318679632.0,374495607.833333,456717402.0,353047622.166667
20634520.6666667,15518617.0,13897084.3333333,8110475.16666667
44344832.3333333,34739062.3333333,50281282.1666667,59591699.2
25075445.0,26930610.3333333,30059817.8333333,26644216.3333333
45401240.8333333,39258249.6666667,44659157.5,48061258.0
13875138.0,,,14323722.0
14876544.6,10212730.0,15250755.5,12772034.6666667
77667787.0,63728142.0,63155872.8333333,66316510.0
14954333.3333333,10552450.0,13385916.6666667,13998166.6666667
27640906.4,26012008.5,34175158.6,26805657.0
84534760.6666667,83622686.1666667,79896678.0,40458888.1666667
11856118.75,13321142.8333333,7996011.5,5571318.0
,,0.0,
80950326.8333333,83144024.1666667,147831199.8,101295647.5
822437776.666667,721347046.5,843592184.5,548418410.833333
62911109.8333333,57184474.3333333,78391759.8333333,56142280.8333333
,,,0.0
140272791.166667,116499625.333333,130861666.333333,89815384.5
139954758.166667,159974432.5,169941342.0,127500950.0
31772049.8333333,27008901.0,32803028.3333333,30386925.5
70577956.5,66211357.1666667,85300941.3333333,71323618.3333333
49822400.5,41442987.0,47697701.0,42304647.8333333
594777795.833333,567483159.0,522822079.5,433280885.333333
40917330.3333333,36367266.8333333,36864026.6666667,36406759.0
25603150.0,32560535.3333333,22182254.0,18920403.0
131029081.833333,100157325.166667,135010324.166667,138797322.666667
0.0,,,
581019463.333333,540042254.333333,567152008.166667,441723432.5
137034978.0,112569501.166667,142815490.5,104487193.666667
11911998.5,13808910.5,,4829822.0
81736335.3333333,62298112.3333333,67249839.0,68207565.0
21152815.0,18431654.75,15098423.0,
29440238.6666667,24534176.5,35857964.8333333,27368719.3333333
,,,
7197461.0,,17016534.0,
294381916.5,240954417.666667,311986473.833333,237614701.666667
61010488.1666667,42768850.3333333,50534528.1666667,55602184.1666667
7354003.5,6443519.0,7275629.66666667,6754514.16666667
19889203.5,21345751.3333333,19167825.25,19015882.1666667
24594029.0,,19768932.0,10136589.8
243621726.666667,228168275.833333,215350606.166667,162017951.166667
124875933.5,120674968.833333,161013812.833333,122895322.333333
13592804.3333333,8410287.5,18653230.3333333,6958523.0
93428128.0,88111728.1666667,88441464.6666667,65838942.1666667
4424207.66666667,3272708.66666667,5097099.75,3211949.5
36484334.0,33915244.3333333,37453936.6666667,29253163.5
13138823.0,,6708988.5,
144899327.0,89367682.5,116420224.166667,106340870.5
15761906.0,17049428.0,0.0,7790650.33333333
181904447.833333,178954753.166667,149189659.333333,88765417.1666667
0.0,,0.0,0.0
303047827.666667,274605389.833333,304541606.666667,238895354.666667
111419145.166667,107302165.666667,121783104.0,86986621.8333333
7272020.66666667,8087346.66666667,6322299.33333333,6833084.25
160698571.5,124880693.166667,134203234.0,110211229.166667
230903296.0,225572453.0,258693668.333333,203267781.166667
3679500.0,,,
20892941.5,22723309.0,0.0,
193274369.166667,159704580.833333,200658462.666667,186320512.166667
268611179.833333,265359269.833333,246250473.5,150076244.666667
111901712.333333,107591141.5,104949126.5,81892830.1666667
3124384.0,1444638.0,3126550.0,0.0
626256074.333333,594988215.5,590997775.666667,557602279.833333
80241750.3333333,78921600.6666667,78132043.8333333,57743741.5
,2288290.0,6558948.5,0.0
0.0,4995093.75,,
,2837586.0,,
61782193.0,48300125.8333333,46225870.6666667,51917060.6666667
60911091.8333333,59818590.8333333,63447143.6666667,68807890.5
4558389.5,4524171.0,8472130.0,7683839.0
47259809.0,27989964.6,67262809.6666667,100894744.25
8746182.5,5806508.0,14872202.0,37356165.5
3342180461.83333,3303129324.0,3622909861.33333,2738912798.16667
23201747.3333333,16305179.0,0.0,
18450089.2,15147643.6666667,13662053.4,13212658.3333333
52269926.6666667,57477717.5,43397381.6666667,37220489.6666667
8304751.0,4163258.0,13091831.5,
11513388.6,11505858.1666667,13273390.0,4604205.0
165360768.666667,169598490.166667,168925001.666667,137074374.5
623597395.0,477331102.833333,607401350.833333,521766906.833333
28353970.0,26385728.8333333,26576519.5,23306797.5
73692769.6666667,57451760.3333333,66862727.3333333,67006813.0
141756884.5,126589860.333333,149413324.333333,132672891.0
15324476.5,8675900.0,19584704.0,25461252.0
493717796.166667,395211037.166667,408361690.333333,354024796.666667
9100950.33333333,7259038.6,9091654.83333333,8476058.6
21505231.0,22220858.6666667,26834080.3333333,47088627.0
238852997.666667,168817577.5,192144951.333333,136372635.0
3620207.75,2999870.8,,3165099.0
45449987.2,42805481.4,42169450.4,30590788.6
11235540.6666667,10201990.5,9588529.16666667,6016426.4
99760378.0,135179603.0,117075300.833333,68014479.3333333
,,,
237998924.833333,225677965.333333,266537315.333333,260159281.666667
178575579.833333,142939402.0,166741385.5,150265484.666667
7440323.5,14218818.0,7591282.5,0.0
7061947.0,8046979.5,6878160.5,85312298.0
160413557.5,177178901.5,173076407.333333,131568369.833333
112330956.666667,115730769.5,113937487.333333,103642037.833333
,,,
,,,0.0
47942227.0,43000430.4,52040767.8333333,30436293.5
15201726.0,33661247.0,,
35070283.0,40388647.5,50282361.3333333,40613365.6666667
4571624.0,4370019.0,3405652.0,
12921440.0,13102417.8333333,15985406.2,7053314.66666667
68598453.1666667,65725621.8333333,67390129.0,70324781.5
192602352.166667,168428947.0,204112712.0,143177776.5
276692089.333333,247172795.333333,308385157.333333,265470466.833333
157041349.833333,212009535.5,191050426.333333,126846132.833333
14981973.1666667,11400577.0,14113828.8333333,10240698.3333333
13145160.0,17541446.3333333,14481338.5,4443066.0
291690243.833333,255844281.666667,304220626.5,202080897.5
298348564.166667,278709179.833333,339770081.0,253967441.833333
59962160.1666667,56470759.1666667,54990282.6666667,57479939.0
,24318718.3333333,,
26425334.3333333,,40921555.0,12223367.0
73894995.6666667,58381229.3333333,62607091.5,42475643.8333333
9932056.5,13571841.0,14340717.25,7521166.5
0.0,6833912.0,,5398366.5
9686106.0,10135105.8,18112671.0,24783146.0
,,,
28742606.8333333,25319978.1666667,26868159.1666667,22407415.2
47871456.1666667,46401879.1666667,63171922.1666667,38280608.0
44351741.3333333,41341653.0,40849913.0,51734541.3333333
1248398058.0,1023592749.16667,1183946516.0,836486877.666667
,,,4212534.0
465424997.833333,471491377.833333,497705462.5,467116558.166667
1980180.0,,10270457.5,
131650140.5,141524544.333333,133988336.666667,85058383.6666667
60756161.5,53317887.3333333,53393166.1666667,41057601.6666667
44003940.1666667,14983537.1666667,19556174.8333333,17439340.1666667
,,,
462516202.666667,,,0.0
,,,
26881178.2,26901763.8,34397649.2,24860838.25
255870547.0,237656986.166667,262209070.166667,193258365.166667
492346728.166667,431991371.833333,516518281.0,363517405.5
15847210.8333333,18380612.3333333,38290875.5,36125408.1666667
153822996.0,139602269.0,162821022.166667,141541099.4
721283676.0,576275897.833333,221999571.333333,804786554.666667
117926243.333333,90421148.6666667,105076593.666667,89834844.0
42607218.0,,5041490.0,12334278.0
7546565.33333333,6106283.33333333,6917256.66666667,5587361.33333333
40642158.0,32990292.0,36104134.0,30706880.0
116022852.5,94951477.6666667,118546056.833333,98721641.8333333
,6448143.66666667,18102483.0,
459224483.833333,472737344.666667,614594966.166667,404290791.0
18512250.3333333,19111063.1666667,20696672.8333333,17204736.8333333
26668377.8333333,27876487.6666667,25385065.0,19884254.6666667
1553156558.66667,1313132416.66667,1486927436.5,1279270918.83333
296608328.5,299513146.5,301024863.166667,307618597.666667
,13885519.0,8654056.33333333,9094471.0
2283430687.83333,1952974219.16667,2160606505.83333,1241168087.5
67058225.6666667,64989897.5,72552734.6666667,40613530.1666667
35666851.4,26167161.8333333,33140212.0,33431487.1666667
0.0,11565030.5,12672642.5,15787671.0
5341757.8,6631750.0,7429885.0,8767636.0
7593760.5,6463630.5,,
26606922.0,,,
62998044.5,46734390.8333333,56025012.3333333,38779983.1666667
52465238.3333333,52272693.6666667,53290966.6666667,39117010.0
44083375.5,,52094760.0,42635335.5
184875508.333333,155426635.166667,212354668.5,162355044.833333
,3511773.5,6533848.5,0.0
118871399.0,83707610.5,118251802.0,93703548.8333333
19176854.2,16377372.4,13213877.2,
0.0,0.0,,0.0
10169402.0,7320443.0,7625693.66666667,7289580.66666667
112175228.0,,,16613305.0
155955861.0,119272800.666667,141116264.833333,114536360.166667
0.0,,,
35882008.0,27430166.8333333,31569141.0,23623132.5
112554936.166667,94573826.1666667,95524967.6666667,101327867.0
,,,8792236.0
1003478587.16667,1001094202.0,1232329447.83333,1796483733.0
22805644.6,83829520.2,25616460.3333333,21193222.0
,,,
278782322.0,246527877.333333,263332277.166667,233907434.666667
12882742.3333333,11763735.5,15016532.5,9468124.0
572561647.833333,487023992.0,520185050.166667,391591316.166667
42107801.8333333,39733642.1666667,52651385.8333333,36472427.6666667
9736052.5,12533934.25,,12126012.0
43003187.1666667,39204052.1666667,39357807.1666667,35743949.5
8304087.0,6867524.66666667,11189309.0,5539736.0
52160730.6666667,43437625.0,58433919.5,51265812.8333333
23920052.8,22500780.2,30387428.0,
95190177.3333333,72999679.5,81221190.6666667,69414074.0
5081659.0,4753681.5,6285577.5,5966238.0
2672718.0,2528585.5,0.0,12840830.5
28005093.8333333,18157863.5,21033525.8333333,23776658.3333333
,10068360.5,,
3960317.0,3542563.0,3349125.4,6383056.16666667
0.0,,,
26536494.0,20195628.8333333,29633416.8333333,22073663.3333333
23497972.1666667,24842662.1666667,19642186.0,30690471.1666667
93347521.5,59976822.5,92211112.8333333,30044511.0
21483446.0,9690279.66666667,0.0,11507424.0
61294022.5,52598266.1666667,60281677.5,48273950.6666667
14487254.3333333,12091142.8333333,23438578.6666667,18580179.2
23599582.3333333,30626030.6666667,21463103.0,18543722.8333333
5855242.0,,,0.0
60347277.1666667,59754687.0,76041610.3333333,34152694.3333333
173390577.5,162249593.833333,214586057.833333,149111626.5
7647461.5,7338812.5,7986600.33333333,6200101.16666667
,6726524.0,,
,0.0,,
390265589.5,394244610.166667,414823240.0,369298929.166667
,,,7477306.25
60210038.0,50501459.3333333,61448534.3333333,54937449.5
7620630.5,5356461.5,7213345.4,7296826.5
645891164.333333,632169366.166667,588438787.833333,435468930.833333
132600339.5,146897564.833333,164422599.666667,122676704.333333
105083070.8,115086267.666667,109288612.833333,99930676.5
9486756.83333333,7186727.4,8098734.75,6817639.0
74235800.5,56482804.1666667,79888973.3333333,68671166.1666667
196324476.833333,171165842.5,179538714.666667,164961557.833333
160919841.166667,109949747.666667,124571473.333333,114697959.666667
0.0,,,
481504766.333333,458829644.5,456942100.333333,347840983.0
18682028.0,31113886.8333333,27002919.3333333,29540916.5
27031163.3333333,22449248.0,24458764.3333333,17097128.6666667
6419311.33333333,0.0,,0.0
58544192.8333333,52363523.3333333,45284317.6666667,32741316.8333333
,84602553.2,48561171.0,51118432.8333333
410614043.166667,376527458.5,415227398.666667,357237981.666667
8294887.83333333,6839605.0,11467765.8333333,8082431.0
209668327.0,202225758.0,242095319.0,204755734.5
106967844.5,128275204.333333,154306600.833333,124997833.333333
80636792.6666667,66915695.8333333,67925789.8333333,71759779.5
,13793658.4,22251109.3333333,15914144.5
85601351.6666667,74224810.8333333,72481688.8333333,48940972.3333333
116295864.5,121593658.5,120226715.166667,100025226.0
14923556.0,7810274.5,16143269.0,6722438.5
256552963.666667,216122032.166667,266550548.0,229583652.5
165999637.666667,152022348.833333,194938922.166667,152655998.166667
4808280.25,3984728.8,0.0,2939587.0
169296598.0,155076753.833333,163873628.666667,117350845.833333
17227428.8,16675353.0,30802580.0,8411912.33333333
67764751.5,49201826.3333333,58124803.6666667,38857868.0
,3939140.0,0.0,0.0
98502307.5,91624371.1666667,114259135.166667,84453433.0
73884312.6,91227097.8333333,96639765.0,71127054.25
4389677.5,2686993.75,240851634.0,
160174280.166667,145166864.0,171892633.666667,153356125.5
12370220.6666667,9212030.66666667,14187455.8333333,11737227.1666667
2743700209.5,2650704305.16667,2905503383.33333,2163357375.16667
165769810.166667,137688582.166667,138825295.166667,121084595.666667
40230072.0,37968486.6666667,35993113.0,30926240.1666667
20510727.5,21388402.0,26323537.3333333,20309982.6666667
9508286224.0,8840060323.83334,9459022085.16667,7320603819.16667
14040762.2,10465334.1666667,16866179.2,13251328.5
16323025.0,10283739.8333333,12617276.5,8006837.5
,26772085.6,20798714.6666667,12730304.0
402377912.5,376223253.833333,356168226.166667,312715071.0
71121878.1666667,73056964.8333333,83759717.1666667,61285594.1666667
,3399470.0,5029631.0,1562556.0
0.0,31320730.0,,
31561827.8333333,38675038.6666667,35462852.6,27457194.6666667
48592529.5,47629328.5,51465396.8333333,44926121.4
,,,
46438507.3333333,39147204.3333333,50945514.4,34461883.1666667
21994181.25,22784042.0,15497777.1666667,18151568.0
61193815.5,54217453.0,64437032.5,44012134.8333333
22317522.25,17596470.3333333,22693718.0,27982208.0
142860481.333333,104702241.166667,130949310.0,116047613.333333
24521666.6666667,22076666.6666667,29442000.0,25265333.3333333
70236119.5,50777935.1666667,85477434.8333333,64318389.1666667
,10668906.8,12307710.5,
13383343.5,14712597.0,23662983.6666667,11102280.4
35091459.3333333,24993715.8333333,26536548.0,24277946.5
7803951.25,9305058.16666667,11029912.0,0.0
382377671.166667,313107313.666667,364203725.166667,264317522.833333
353221215.5,350319422.833333,365846788.833333,264064704.5
12170997.75,17890523.0,17394725.0,10806480.8333333
207914815.666667,162450792.833333,176341994.666667,140337328.333333
,,0.0,
1451763.0,1949677.75,,
47096039.3333333,41285631.1666667,52483056.3333333,32856060.8333333
187350930.833333,144773747.0,211404881.333333,197083147.5
,,,0.0
45295482.5,41975316.8333333,47042210.5,0.0
11876418.6,13348155.8333333,10296909.6666667,12181820.0
88242143.0,97385320.8333333,72577877.5,70744824.5
16998162.6666667,14378215.8,17238838.75,11999764.0
492492322.833333,517417261.166667,501517265.166667,520074126.333333
306443175.0,,37403761.5,23819345.5
11988205.25,8448572.8,6900045.33333333,5504478.5
8693129.0,6946090.5,13690655.6666667,11704004.5
163570953.5,173084573.666667,175877820.5,139255626.5
0.0,26969180.0,48875307.0,0.0
28660654.0,41190644.5,25959743.5,27803461.8333333
0.0,8731242.5,,
16151659.1666667,18395011.1666667,17902817.5,22661021.0
59494040.6666667,54143246.3333333,56646848.6666667,45595832.5
14665814.0,8479159.8,12652244.0,11725209.0
216305066.666667,226347386.166667,243709894.0,201926303.833333
21774299.3333333,20938772.3333333,19235199.1666667,15296700.8333333
11995839.0,23038681.3333333,22191812.0,
345507277.0,311460508.666667,340608100.833333,270997395.0
0.0,8618732.5,9110084.25,6355460.75
215782077.666667,187388067.833333,286132565.5,201019236.4
31704821.8333333,19784300.5,27928640.5,
168197026.0,154574859.166667,164169105.833333,139387293.166667
63469716.3333333,56210122.6666667,69478897.8333333,65415919.6666667
22702232.75,22542748.0,25651838.0,20887940.8
11889678.0,14628889.3333333,19095380.5,14306264.1666667
77924776.0,32158156.6666667,67709974.8333333,74106670.6666667
,,,
12122875.0,16053923.6666667,16804988.4,12696185.75
23983814.0,21737252.6666667,29624971.8,31207246.3333333
,,,
74694920.1666667,66867049.8333333,86344224.3333333,69031819.8333333
496213674.833333,509923419.333333,627037321.833333,324279961.0
,4595492.33333333,10662679.0,
54147201.5,47171040.8333333,45882096.6666667,39656098.0
12974818.0,10002980.0,0.0,7055458.66666667
801883786.5,713381161.666667,825731429.0,717684130.166667
39328032.6,31535683.5,31823931.6666667,21085430.1666667
96974987.3333333,90228825.3333333,73576532.8333333,64784192.5
14828105.0,13647491.5,14863655.75,12085177.3333333
17182407.5,6278554.5,16843725.25,7304808.0
1351417104.66667,1089858957.5,1154279362.16667,864457028.0
806289220.5,683742461.0,721036713.666667,725078361.166667
346097456.0,391100324.666667,335170521.333333,295789949.166667
17184178.5,19721093.6,24551572.0,20868164.8333333
20809608.0,13853215.8333333,16414033.4,13160522.25
39640294.5,33679229.1666667,41677124.8333333,30360346.3333333
58278676.1666667,50944520.8333333,78209566.8333333,80720344.3333333
68852406.6666667,68574491.8333333,65447659.5,52778110.5
210711561.5,217721564.5,293816261.333333,203437270.666667
28162923.0,,10282933.25,19454528.5
59731021.5,48084490.6666667,55437869.0,28942430.8
43052484.8333333,39976731.0,35208829.5,31203743.8333333
174268524.166667,154049032.0,160464000.5,138519792.0
16479459.75,17825462.5,0.0,
17872026.0,0.0,19709939.0,19840169.0
91419052.5,,,
,0.0,,6940495.0
21021666.6666667,16018203.0,15070481.5,12980705.4
840257581.666667,885122844.666667,986544855.833333,578005683.333333
12471077.6,8104423.0,12704087.25,12625146.0
15657933.3333333,15415094.6,18966293.6666667,20600195.4
58037452.6666667,55168702.5,57169453.1666667,58542616.8333333
929782569.166667,904296700.5,873203005.166667,754703898.166667
36267234.1666667,47688451.0,37613094.6666667,48844515.3333333
26587379.3333333,22465183.0,19392310.6666667,15851251.4
56429708.6666667,56690796.5,57378509.8333333,52708728.1666667
132884039.5,132679851.5,171927622.5,153313616.0
24777091.6666667,25905033.6666667,23634656.0,17621794.5
176536666.666667,160416666.666667,161714000.0,117173333.333333
,4604198.33333333,6191582.0,
166986184.0,145001761.333333,162934760.333333,113915352.0
14860022.5,15438886.75,14938352.3333333,12463972.3333333
,3055488.0,,
19041045.3333333,13486946.25,17959655.6666667,11360876.0
59073546.8333333,58915625.5,82803850.1666667,68899035.3333333
13590068.6,11246791.8,9901360.75,7568249.6
90045753.0,87839113.0,102805332.6,91694655.8333333
,,0.0,4116620.0
,4259067.75,0.0,3342534.5
19453777.0,17871926.6666667,19043831.3333333,17394516.8333333
488261486.5,465978350.833333,497807676.333333,340249755.5
7997364.0,6079419.0,7932662.0,0.0
8444069.0,,,7711347.0
102820641.666667,124565363.0,163659408.833333,128050303.166667
17439989.6,9959552.66666667,9767716.8,
,5879213.0,3029721.0,0.0
45428079.0,56568263.3333333,85478620.6666667,79531586.5
576875585.166667,500918600.5,665325106.666667,612798715.666667
34934594.1666667,46016514.6666667,41519500.6666667,33728761.3333333
30966885.6666667,26817319.1666667,29651423.6666667,20972353.8333333
7039768.66666667,4077353.0,9144827.0,9342207.0
69405205.8333333,56027713.5,65268864.5,44404312.1666667
54748365.6666667,49877785.0,48183709.0,37582802.5
56141533.1666667,47784780.8,44912809.1666667,41362564.6666667
82487254.8333333,69830227.3333333,70747650.6666667,65363496.3333333
52380783.6666667,40207211.3333333,49535527.5,56130057.6666667
188628181.833333,175720303.166667,169414781.666667,137310671.0
138469006.333333,100375523.166667,105091198.0,111460911.0
12712324.5,15333013.1666667,21712016.3333333,15355114.0
,,,
11859173.3333333,10187792.6666667,46796727.0,10733608.0
133685323.0,121358245.833333,115241660.333333,98257797.5
0.0,14243127.0,9054943.0,5691305.66666667
49805355.25,25057264.1666667,17678528.5,15222680.3333333
9485312.75,12880004.8333333,11566464.75,9140658.33333333
572407319.666667,470066771.333333,535865876.666667,405782682.833333
0.0,,9004463.0,
58381168.6666667,51179947.5,51948253.5,48072311.0
352780879.833333,356193109.833333,333909631.5,259053984.666667
393512862.333333,323800590.666667,361885586.0,264651662.833333
0.0,,0.0,4236755.0
19754471.5,21755115.0,28249884.3333333,21151794.8333333
39098636.0,28673668.1666667,33594765.3333333,39509383.6666667
,,7052937.0,
0.0,,,0.0
,,,
16979257.0,10586364.8,11980566.75,9845557.0
9611286.66666666,6990196.0,8458537.33333333,9544183.0
0.0,,9616904.2,3521149.0
44225347.0,38934990.3333333,36554735.3333333,36218347.0
0.0,,,186713971.5
56507341.3333333,54319724.3333333,52098186.0,51787155.0
,,0.0,
69808309.0,64557262.0,75844178.0,51404942.0
227925678.0,196424099.166667,236698642.333333,179557920.166667
,6473521.8,,7830878.66666667
2011503.0,3992805.0,7750343.6,6607966.5
122781711.833333,127481167.333333,125754642.0,120581882.666667
,,,
5412100.0,10621306.5,8943998.8,8598619.0
49830965.0,48884973.5,110896185.666667,95217470.0
,5793648.0,0.0,4090834.5
,,0.0,11418834.0
14289066.5,10521491.0,21765442.6666667,16519995.3333333
,,,4541199.0
93297529.3333333,67371608.5,104061874.333333,62198003.6666667
75273642.8333333,63891418.8333333,68373766.0,43334255.0
57632699.6666667,52193204.6666667,64291985.3333333,51156705.0
29026989.1666667,23736437.5,18387193.0,30001444.8333333
,,0.0,0.0
34839639.75,40571840.0,29784641.3333333,32503846.75
9948716.5,5715564.0,5170472.66666667,4106146.0
15674325.0,15032432.5,12402989.5,
,9470939.8,7685416.5,8615326.0
10579952.8333333,9779758.0,9593096.4,7326036.2
279113909.166667,268792013.666667,300577001.833333,271361985.333333
6774655.0,11683402.3333333,36529543.3333333,12704548.5
31729295.5,41540653.5,29631114.3333333,27971331.6666667
20610327.0,18382508.0,32834680.8333333,22837003.4
,,0.0,
,0.0,5312158.5,
45545093.0,45215464.75,33984348.0,43126129.5
20105653.5,19032695.3333333,12330024.75,8013001.66666667
,10716191.5,17594096.0,9955624.5
25935144.0,24287270.8333333,26793895.1666667,19358271.8333333
,,0.0,
30432184.1666667,22945612.3333333,25946356.3333333,26656038.8333333
118311825.0,110075277.833333,111529334.666667,81736621.8333333
,,13567947.5,8785193.33333333
12148052.4,10883864.0,7853825.0,7868142.0
,14193214.6666667,6890432.5,0.0
11178011.6666667,10459664.5,,6909466.75
,11473193.5,,
147820559.0,125334286.833333,130405504.333333,112107963.333333
,,,0.0
9038210.4,9164035.0,17696137.0,15375356.3333333
8644185.0,10487207.6666667,8817896.5,8691069.33333333
,14558653.0,20403247.5,13228820.6
24172646.0,13032209.0,0.0,
1292328455.33333,1281658725.16667,1363667817.0,1105253793.33333
175724896.166667,179017899.833333,187816654.833333,130289761.5
16325669.5,10775265.0,6044166.5,15390495.8333333
20152193.0,,0.0,
0.0,10388945.0,0.0,6533008.5
,,,
27824507.0,32617746.6666667,36786335.25,23938700.6
748236844.0,686693705.166667,824052158.333334,552218825.5
16878510.0,13716408.5,17544014.5,19476085.3333333
47068939.8333333,32285132.4,56550210.6666667,27715024.0
34999344.0,56269890.6666667,69071559.5,53819181.0
,3470287.0,,
85700216.3333333,74656339.8333333,81792002.3333333,74723862.3333333
69276800.0,49016483.3333333,56762262.3333333,40699933.5
421920255.5,404914587.166667,428561642.0,315923492.333333
18596366.6666667,21821520.5,16264795.75,11946846.2
67684123.8333333,79847586.1666667,86344332.8333333,62039320.8333333
70625832.3333333,140647425.5,107050418.5,65025802.3333333
0.0,7935697.0,25433056.0,17636263.5
96517084.6666667,85396948.0,83951237.3333333,91572601.5
74901621.3333333,69161201.0,65112993.5,61822207.6666667
15950583.2,4814628.6,16344226.5,
144126837.666667,138589235.333333,170172370.666667,149816841.0
93666156.6666667,67000196.8333333,87684324.1666667,86983552.6666667
24742991.3333333,17845945.1666667,21888458.3333333,19241061.3333333
12383932.0,0.0,0.0,10475280.0
18228531.0,17127912.3333333,20980994.5,19839287.6666667
1659355722.83333,1715594638.33333,1637528520.16667,1312083510.33333
4107677085.5,3909251580.66667,3865696474.83333,3767874608.66667
165313923.166667,126208066.166667,156916356.166667,143807362.5
80504514.6666667,80890675.1666667,83874277.5,57155620.1666667
2133338013.33333,1982129986.0,2146825039.5,1808445473.66667
32210195.1666667,23166241.5,20181078.5,26177235.4
35662772.3333333,32170176.0,31654195.5,25790147.4
3426054.0,,0.0,
418577546.0,429804945.0,386096352.666667,274209121.833333
241905125.333333,236766003.333333,241236916.333333,249904396.0
126559766.333333,148156574.333333,151666820.5,101297810.5
135883565.5,127811429.833333,142520629.5,129447781.666667
11536573.5,12794783.0,16009900.0,13014778.5
11444979.3333333,10506147.8333333,14879664.6666667,16941572.0
78462692.0,85783527.1666667,86526081.3333333,59867481.6666667
57544878.1666667,60980484.6666667,63302404.3333333,47005198.3333333
859214966.833333,905318241.666667,968028538.0,717241947.833333
2579939294.5,2420232052.83333,2498414877.0,1968605095.66667
123043754.166667,125450338.5,154476893.833333,84114053.6666667
0.0,7149709.0,4930186.5,8545205.0
